,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9553333333333331,0.015563490039905
500,50,CLD,0.9513333333333334,0.0153839743456191
1000,100,CLD,0.9526666666666668,0.0136218778278017
1500,150,CLD,0.954,0.0167332005306814
1990,199,CLD,0.9526666666666668,0.0155277529318027
151,15,DCP,0.9473333333333332,0.014023789311975
501,50,DCP,0.9493333333333333,0.0158815056660954
1001,100,DCP,0.9466666666666668,0.0161589328580544
1501,150,DCP,0.9493333333333333,0.0180123414481417
1991,199,DCP,0.9493333333333333,0.0180123414481417
152,15,F1,0.9493333333333333,0.017384539747207
502,50,F1,0.95,0.0126929551764398
1002,100,F1,0.9486666666666668,0.0146439217576591
1502,150,F1,0.9493333333333334,0.017224014243685
1992,199,F1,0.9493333333333333,0.0175435964892543
153,15,Hostility,0.9546666666666668,0.0130384048104053
503,50,Hostility,0.9513333333333334,0.0123827837473377
1003,100,Hostility,0.9513333333333334,0.0126051136007926
1503,150,Hostility,0.954,0.0121106014163899
1993,199,Hostility,0.9526666666666668,0.0123378370155478
154,15,LSC,0.954,0.0189150146121481
504,50,LSC,0.9506666666666664,0.0157056253191863
1004,100,LSC,0.952,0.0160900245148628
1504,150,LSC,0.9526666666666668,0.0147948940141147
1994,199,LSC,0.9506666666666668,0.0162275485928507
155,15,N1,0.9513333333333334,0.0175752351019521
505,50,N1,0.952,0.0164316767251549
1005,100,N1,0.9526666666666668,0.015165750888103
1505,150,N1,0.9506666666666664,0.0158815056660954
1995,199,N1,0.9513333333333334,0.0153839743456191
156,15,N2,0.9513333333333334,0.0123827837473377
506,50,N2,0.948,0.016766368453279
1006,100,N2,0.9486666666666668,0.0183484785926972
1506,150,N2,0.9493333333333334,0.0178574603146385
1996,199,N2,0.95,0.0154560308258261
157,15,TD_U,0.948,0.020083160441856
507,50,TD_U,0.95,0.0184089350286454
1007,100,TD_U,0.95,0.019436506316151
1507,150,TD_U,0.952,0.0202210011841374
1997,199,TD_U,0.9526666666666668,0.0204667752440116
158,15,Uniform,0.9473333333333332,0.0118790197874702
508,50,Uniform,0.9473333333333332,0.0136218778278016
1008,100,Uniform,0.9473333333333332,0.0170619785227596
1508,150,Uniform,0.9486666666666668,0.0162617478902005
1998,199,Uniform,0.9473333333333332,0.0167332005306815
159,15,kDN,0.9526666666666668,0.0121106014163899
509,50,kDN,0.952,0.0155634900399049
1009,100,kDN,0.9513333333333334,0.0134577528254575
1509,150,kDN,0.952,0.0144529889257858
1999,199,kDN,0.952,0.0159164485150844
