,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.918,0.0165998661306516,0.9173333333333332,0.0155277529318028,0.9146666666666666,0.0130384048104053,0.9173333333333332,0.017384539747207,0.914,0.0212655172103154,0.9173333333333332,0.0168983891408487
500,50,CLD,0.9186666666666664,0.0180431581369657,0.914,0.0129957257930786,0.916,0.01211060141639,0.9173333333333332,0.0155277529318028,0.9186666666666669,0.0170945085399441,0.9173333333333332,0.0125609624542779
1000,100,CLD,0.9193333333333332,0.017384539747207,0.9146666666666666,0.0157409586041568,0.9186666666666669,0.0126051136007927,0.918,0.0195220672857951,0.9166666666666666,0.0169967317119759,0.9153333333333334,0.0126051136007927
1500,150,CLD,0.9186666666666664,0.0170945085399441,0.914,0.0147948940141147,0.9166666666666666,0.0149071198499985,0.918,0.0187971629064955,0.916,0.0162275485928508,0.9173333333333332,0.0136218778278017
1990,199,CLD,0.9193333333333332,0.0165663648530522,0.9153333333333332,0.0130384048104052,0.9173333333333332,0.0136218778278017,0.916,0.0201935083078146,0.9166666666666666,0.0158113883008418,0.9173333333333332,0.0121106014163899
151,15,DCP,0.9193333333333332,0.0134164078649987,0.914,0.0132077418374393,0.9113333333333332,0.0170945085399441,0.9173333333333332,0.0190613046073277,0.9166666666666666,0.0232139804619734,0.916,0.0196355686333641
501,50,DCP,0.9193333333333332,0.0163978318349984,0.9193333333333332,0.0109036181558641,0.9126666666666668,0.0153478192442951,0.9173333333333332,0.0197765292989217,0.9153333333333332,0.0175752351019521,0.916,0.0168983891408488
1001,100,DCP,0.92,0.0171593835683116,0.9186666666666669,0.0114503760248784,0.9153333333333332,0.0157409586041568,0.916,0.0180123414481417,0.918,0.0153839743456191,0.916,0.017224014243685
1501,150,DCP,0.9193333333333332,0.0165663648530522,0.9186666666666669,0.0114503760248784,0.916,0.0162275485928507,0.9173333333333332,0.0184691935695934,0.918,0.0153839743456191,0.9166666666666669,0.015986105077709
1991,199,DCP,0.9193333333333332,0.0153478192442951,0.9166666666666666,0.0139443337755679,0.9166666666666666,0.0152752523165194,0.916,0.0165663648530522,0.916,0.0149814700361628,0.9166666666666666,0.0145296631451355
152,15,F1,0.9066666666666666,0.0115470053837924,0.9066666666666666,0.0190029237516522,0.9106666666666668,0.0165663648530522,0.912,0.0123827837473378,0.914,0.0170619785227596,0.9193333333333332,0.0162275485928507
502,50,F1,0.9133333333333332,0.0113038833052087,0.9093333333333332,0.0189150146121481,0.912,0.0134577528254575,0.918,0.0144529889257859,0.9166666666666666,0.0126929551764398,0.9173333333333332,0.0136218778278017
1002,100,F1,0.918,0.0138644228953903,0.9146666666666666,0.0132497379429012,0.916,0.0127801930084538,0.9173333333333332,0.0147948940141147,0.9173333333333332,0.0114017542509913,0.92,0.0147196014438797
1502,150,F1,0.916,0.0136218778278016,0.9146666666666666,0.0114503760248784,0.9166666666666666,0.0135400640077266,0.916,0.0129957257930786,0.9193333333333332,0.0136218778278017,0.9186666666666669,0.0121563883525403
1992,199,F1,0.9153333333333332,0.0132497379429012,0.9133333333333332,0.0108012344973464,0.9173333333333332,0.0142204860051344,0.9166666666666666,0.0154560308258261,0.9173333333333332,0.0132077418374393,0.9186666666666669,0.0121563883525403
153,15,Hostility,0.9173333333333332,0.0212655172103154,0.9166666666666666,0.0185592145427667,0.914,0.0163978318349984,0.9126666666666668,0.0162275485928508,0.9166666666666666,0.0217306746840088,0.9153333333333332,0.0170945085399441
503,50,Hostility,0.92,0.0216024689946928,0.9186666666666669,0.016766368453279,0.9166666666666666,0.0108012344973464,0.918,0.0180431581369658,0.9186666666666669,0.0181964587519415,0.914,0.0180123414481417
1003,100,Hostility,0.9206666666666669,0.0192064803878505,0.9186666666666669,0.0210290803941167,0.916,0.0138242942355518,0.9186666666666669,0.0187971629064955,0.9173333333333332,0.0193505670315999,0.918,0.015018507101425
1503,150,Hostility,0.9206666666666669,0.0192064803878505,0.918,0.0200831604418561,0.9153333333333332,0.0126051136007926,0.9206666666666669,0.0206020495204832,0.916,0.0193505670316,0.9186666666666669,0.0157409586041567
1993,199,Hostility,0.9206666666666669,0.0192064803878505,0.92,0.0205480466765632,0.9173333333333332,0.0147948940141147,0.9213333333333332,0.0198046010366839,0.916,0.0180123414481417,0.9186666666666669,0.0157409586041567
154,15,LSC,0.9193333333333332,0.0155277529318028,0.912,0.016766368453279,0.9106666666666668,0.0165663648530522,0.9186666666666669,0.0160900245148629,0.9113333333333332,0.0203579086461366,0.9126666666666668,0.0165663648530522
504,50,LSC,0.9186666666666669,0.0142594997574716,0.9193333333333332,0.0138242942355518,0.9146666666666666,0.0153839743456191,0.92,0.0171593835683116,0.9173333333333332,0.0147948940141147,0.914,0.0147948940141147
1004,100,LSC,0.9173333333333332,0.0127801930084538,0.918,0.015383974345619,0.914,0.0138242942355518,0.9213333333333332,0.0136626010212794,0.9173333333333332,0.0160554594383897,0.9153333333333332,0.0160900245148629
1504,150,LSC,0.9173333333333332,0.0144144988736264,0.9166666666666666,0.0126929551764398,0.916,0.0118790197874702,0.918,0.0136626010212794,0.916,0.0136218778278017,0.9153333333333332,0.016766368453279
1994,199,LSC,0.918,0.0134577528254575,0.916,0.0118790197874703,0.9166666666666666,0.0124721912892464,0.9186666666666669,0.0142594997574716,0.9146666666666666,0.0123827837473378,0.916,0.0172240142436851
155,15,N1,0.922,0.017256238807393,0.9153333333333332,0.0152023390013218,0.9166666666666666,0.0126929551764398,0.9206666666666669,0.0144144988736264,0.918,0.0195220672857951,0.916,0.0168983891408487
505,50,N1,0.918,0.0189443629845104,0.9173333333333332,0.0147948940141147,0.916,0.0177012240631357,0.9213333333333332,0.0146439217576592,0.9173333333333332,0.0158815056660954,0.9206666666666669,0.0187675843470123
1005,100,N1,0.918,0.0187971629064955,0.9186666666666669,0.015018507101425,0.9153333333333332,0.0126051136007926,0.9206666666666669,0.0165663648530522,0.9186666666666669,0.017256238807393,0.9193333333333332,0.0183181755520454
1505,150,N1,0.9186666666666669,0.0160900245148628,0.916,0.0118790197874702,0.9166666666666666,0.0122474487139158,0.9206666666666669,0.0153478192442951,0.9166666666666666,0.0185592145427667,0.9173333333333332,0.0162275485928507
1995,199,N1,0.918,0.0169312334656003,0.9146666666666666,0.0123827837473378,0.9166666666666666,0.0137436854187255,0.92,0.0161589328580544,0.918,0.0180431581369658,0.918,0.0170945085399441
156,15,N2,0.9146666666666666,0.0140633487398193,0.916,0.0155277529318028,0.9193333333333332,0.0149814700361628,0.9173333333333332,0.0215251790546171,0.9193333333333332,0.0147948940141147,0.914,0.0147948940141147
506,50,N2,0.9166666666666666,0.02,0.9186666666666669,0.0157409586041568,0.9173333333333332,0.0123378370155478,0.9213333333333332,0.0170945085399441,0.9193333333333332,0.0196355686333642,0.916,0.0155277529318028
1006,100,N2,0.9173333333333332,0.0158815056660954,0.918,0.0136626010212794,0.916,0.0132077418374392,0.9206666666666669,0.0178574603146384,0.9206666666666669,0.0132077418374393,0.9193333333333332,0.0147948940141147
1506,150,N2,0.916,0.0149814700361628,0.9166666666666666,0.0108012344973464,0.9153333333333332,0.0126051136007926,0.9206666666666669,0.0178574603146384,0.92,0.0154560308258262,0.9173333333333332,0.0144144988736264
1996,199,N2,0.9166666666666666,0.0139443337755679,0.9166666666666666,0.0122474487139158,0.9153333333333332,0.0126051136007926,0.9186666666666669,0.0174164673034841,0.92,0.0154560308258262,0.918,0.0121563883525403
157,15,TD_U,0.9146666666666666,0.0128235893744475,0.9146666666666666,0.0198046010366839,0.914,0.0092496246170077,0.9173333333333332,0.0178574603146385,0.918,0.0177325814376938,0.916,0.0163978318349985
507,50,TD_U,0.9153333333333334,0.0142594997574716,0.9146666666666666,0.0153839743456191,0.9166666666666666,0.0113038833052088,0.916,0.0118790197874702,0.9186666666666664,0.0170945085399441,0.916,0.0192064803878506
1007,100,TD_U,0.916,0.0168983891408487,0.9126666666666668,0.0163978318349984,0.914,0.0118790197874702,0.9146666666666666,0.015018507101425,0.918,0.0165998661306516,0.9193333333333332,0.0184691935695934
1507,150,TD_U,0.9173333333333332,0.0158815056660954,0.9133333333333332,0.0143372087784044,0.914,0.0118790197874702,0.916,0.0147948940141147,0.9166666666666666,0.0168325082306034,0.92,0.0171593835683116
1997,199,TD_U,0.9146666666666666,0.0164316767251549,0.914,0.0142204860051343,0.914,0.0144144988736264,0.9153333333333332,0.0157409586041567,0.918,0.0165998661306516,0.9193333333333332,0.0165663648530522
158,15,Uniform,0.9066666666666666,0.0204124145231931,0.9093333333333332,0.0178574603146385,0.9093333333333332,0.0116428327977153,0.9113333333333332,0.0180431581369658,0.9066666666666666,0.0145296631451355,0.916,0.0186189867250252
508,50,Uniform,0.912,0.015018507101425,0.9133333333333332,0.0137436854187255,0.9113333333333332,0.0140633487398193,0.9113333333333332,0.0146439217576592,0.9106666666666668,0.0138242942355518,0.9166666666666666,0.0150923085635623
1008,100,Uniform,0.9133333333333332,0.0133333333333333,0.9133333333333332,0.0152752523165195,0.9106666666666668,0.0098319208025017,0.9113333333333332,0.0134577528254576,0.9126666666666668,0.0168983891408487,0.9173333333333332,0.0132077418374393
1508,150,Uniform,0.9133333333333332,0.0126929551764398,0.916,0.0146059348668044,0.91,0.0113038833052087,0.9126666666666668,0.0132077418374393,0.9146666666666666,0.0138644228953903,0.916,0.0116428327977153
1998,199,Uniform,0.9126666666666668,0.0136218778278017,0.916,0.0103816076682649,0.9113333333333332,0.0121563883525403,0.9146666666666666,0.0136626010212794,0.9153333333333332,0.0160900245148628,0.916,0.0132077418374392
159,15,kDN,0.9193333333333332,0.0180123414481417,0.9186666666666669,0.0160900245148628,0.914,0.0160554594383897,0.918,0.017256238807393,0.916,0.0165663648530522,0.9173333333333332,0.0140237893119751
509,50,kDN,0.9153333333333332,0.0157409586041568,0.9173333333333332,0.0138242942355518,0.9173333333333332,0.0168983891408488,0.9206666666666669,0.0178574603146385,0.92,0.0184089350286454,0.9146666666666666,0.0138644228953902
1009,100,kDN,0.9186666666666669,0.0157409586041568,0.9173333333333332,0.0144144988736264,0.9173333333333332,0.0155277529318028,0.9186666666666669,0.0178885438199983,0.918,0.0153839743456191,0.9166666666666666,0.0156347191994114
1509,150,kDN,0.9193333333333332,0.0165663648530522,0.9186666666666669,0.0142594997574716,0.9166666666666666,0.0139443337755679,0.9193333333333332,0.0181659021245849,0.9173333333333332,0.0146059348668044,0.9153333333333332,0.0128235893744475
1999,199,kDN,0.92,0.0158113883008419,0.918,0.0152023390013218,0.9146666666666666,0.0138644228953903,0.9213333333333332,0.0186488009742658,0.918,0.0169312334656004,0.9153333333333334,0.0142594997574716
