,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8793333333333333,0.0151198912400556
500,50,CLD,0.8800000000000001,0.0176383420737639
1000,100,CLD,0.8806666666666667,0.0163129124043228
1500,150,CLD,0.8816666666666666,0.0157674066070204
1990,199,CLD,0.8800000000000001,0.0182954153334168
151,15,DCP,0.889,0.0094721814922552
501,50,DCP,0.889,0.0101789543230683
1001,100,DCP,0.8876666666666667,0.009689627902499
1501,150,DCP,0.8880000000000001,0.0106978710239208
1991,199,DCP,0.8866666666666667,0.0100692049779954
152,15,F1,0.8856666666666667,0.0067288764127287
502,50,F1,0.889,0.0063025568003963
1002,100,F1,0.8883333333333333,0.0055277079839256
1502,150,F1,0.8876666666666667,0.0049441323247304
1992,199,F1,0.8869999999999999,0.0039791121287711
153,15,Hostility,0.8873333333333333,0.0090982293759707
503,50,Hostility,0.889,0.0116428327977153
1003,100,Hostility,0.8886666666666667,0.0112669625207703
1503,150,Hostility,0.8916666666666666,0.0097894501037255
1993,199,Hostility,0.8916666666666666,0.0090523170760001
154,15,LSC,0.8926666666666667,0.0063025568003963
504,50,LSC,0.8896666666666666,0.0105672449894315
1004,100,LSC,0.8936666666666667,0.0066038709187196
1504,150,LSC,0.893,0.008283182426526
1994,199,LSC,0.8939999999999999,0.0088662907188468
155,15,N1,0.893,0.0099582461641931
505,50,N1,0.8933333333333333,0.0094280904158206
1005,100,N1,0.8939999999999999,0.0103144989645105
1505,150,N1,0.8946666666666667,0.0113895663755133
1995,199,N1,0.8946666666666667,0.0115108644332212
156,15,N2,0.8906666666666666,0.0147007180474666
506,50,N2,0.8923333333333334,0.0088662907188468
1006,100,N2,0.891,0.0072264944628928
1506,150,N2,0.8903333333333334,0.0068109389139008
1996,199,N2,0.8896666666666666,0.0085309892613797
157,15,TD_U,0.8746666666666666,0.013560563737872
507,50,TD_U,0.8803333333333333,0.0092345967847967
1007,100,TD_U,0.8800000000000001,0.0097894501037256
1507,150,TD_U,0.8803333333333334,0.0093837921735061
1997,199,TD_U,0.8796666666666667,0.0108269211792744
158,15,Uniform,0.883,0.0049159604012509
508,50,Uniform,0.8880000000000001,0.0072072494368132
1008,100,Uniform,0.889,0.0022360679774997
1508,150,Uniform,0.889,0.0025276251480172
1998,199,Uniform,0.8906666666666666,0.0030276503540974
159,15,kDN,0.89,0.0118438920029598
509,50,kDN,0.8953333333333333,0.0134060517014601
1009,100,kDN,0.8949999999999999,0.0104748375749804
1509,150,kDN,0.8966666666666667,0.0113038833052087
1999,199,kDN,0.8949999999999999,0.0110554159678513
