,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8893333333333333,0.0110930408615291
500,50,CLD,0.8903333333333334,0.0116308975482452
1000,100,CLD,0.8906666666666666,0.0095452140421842
1500,150,CLD,0.89,0.0093541434669348
1990,199,CLD,0.8903333333333332,0.0096032401939252
151,15,DCP,0.8923333333333334,0.0081308739451002
501,50,DCP,0.8956666666666667,0.0093985814532477
1001,100,DCP,0.8946666666666667,0.0121563883525403
1501,150,DCP,0.8953333333333333,0.0113895663755132
1991,199,DCP,0.8953333333333333,0.0109544511501032
152,15,F1,0.8856666666666666,0.0118790197874702
502,50,F1,0.8846666666666666,0.0079407528330477
1002,100,F1,0.884,0.0103816076682649
1502,150,F1,0.8856666666666667,0.0118204154843314
1992,199,F1,0.8859999999999999,0.0113406838908026
153,15,Hostility,0.893,0.0072072494368132
503,50,Hostility,0.891,0.0110930408615291
1003,100,Hostility,0.8923333333333334,0.0092496246170076
1503,150,Hostility,0.8943333333333333,0.0109671225842414
1993,199,Hostility,0.8923333333333334,0.0093985814532477
154,15,LSC,0.8853333333333333,0.0080277297191948
504,50,LSC,0.8936666666666667,0.0079407528330477
1004,100,LSC,0.8916666666666666,0.0080794664290272
1504,150,LSC,0.8896666666666666,0.0070118946559875
1994,199,LSC,0.8906666666666666,0.0084656167328001
155,15,N1,0.8960000000000001,0.0099023005183419
505,50,N1,0.897,0.0100277393043275
1005,100,N1,0.8966666666666667,0.0118438920029599
1505,150,N1,0.8960000000000001,0.0106458129484475
1995,199,N1,0.8960000000000001,0.0106458129484475
156,15,N2,0.8876666666666667,0.0164823137534347
506,50,N2,0.8926666666666666,0.0114624992426996
1006,100,N2,0.8936666666666667,0.0112051575426477
1506,150,N2,0.8943333333333333,0.0120531231545096
1996,199,N2,0.8939999999999999,0.0116428327977152
157,15,TD_U,0.8833333333333334,0.0056519416526044
507,50,TD_U,0.8873333333333333,0.0080450122574314
1007,100,TD_U,0.8863333333333333,0.0091590877760227
1507,150,TD_U,0.8893333333333333,0.0091742392963485
1997,199,TD_U,0.8886666666666667,0.0082831824265261
158,15,Uniform,0.8843333333333334,0.0099023005183419
508,50,Uniform,0.885,0.0085796917841557
1008,100,Uniform,0.8846666666666667,0.0064978628965393
1508,150,Uniform,0.8870000000000001,0.0073029674334022
1998,199,Uniform,0.8859999999999999,0.0088662907188469
159,15,kDN,0.892,0.0100277393043275
509,50,kDN,0.8939999999999999,0.0127257394458807
1009,100,kDN,0.8963333333333333,0.0086922698736035
1509,150,kDN,0.8963333333333333,0.0109544511501033
1999,199,kDN,0.8956666666666667,0.0104482853457716
