,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
506,50,N2,0.7241666666666667,0.0100864320307585,0.7135,0.004691896086753,0.7086666666666667,0.0066038709187196,0.7075,0.0121906156986064
1006,100,N2,0.7248333333333333,0.0095633850352965,0.7195,0.0121420984823693,0.7133333333333334,0.0075461542817811,0.7105,0.0125913329980056
1506,150,N2,0.7223333333333334,0.0075782950295931,0.7181666666666666,0.0122389405859603,0.713,0.0060839040828146,0.7096666666666667,0.0084697172981812
1996,199,N2,0.7245,0.0078306733072222,0.7181666666666666,0.0117467489592274,0.7135,0.0066770752080033,0.7071666666666666,0.008948153130364
157,15,TD_U,0.7020000000000001,0.0058214163988576,0.7011666666666667,0.0084697172981812,0.6998333333333333,0.0122105373437135,0.7036666666666667,0.0082621963719636
507,50,TD_U,0.71,0.0057433536467042,0.7086666666666666,0.0066301080936386,0.7070000000000001,0.006112373606964,0.7076666666666667,0.0072504789113853
1007,100,TD_U,0.7076666666666667,0.0063846604364592,0.7106666666666667,0.005904329861306,0.7081666666666667,0.00584522597225,0.708,0.0069121471177758
1507,150,TD_U,0.71,0.0055277079839256,0.7108333333333333,0.006319062870043,0.7078333333333333,0.0080277297191948,0.7083333333333333,0.0046022337571613
1997,199,TD_U,0.7103333333333334,0.0064978628965393,0.7093333333333333,0.0056947831877566,0.7098333333333333,0.0062193693856817,0.7070000000000001,0.0064172077693928
158,15,Uniform,0.7018333333333333,0.0090791274666432,0.6933333333333334,0.0076603234628543,0.7038333333333333,0.0086120071218425,0.7015,0.0057251880124392
508,50,Uniform,0.7063333333333334,0.0091401130554641,0.7043333333333333,0.002725904538966,0.7063333333333334,0.0076512526207587,0.7025,0.0038640077064565
1008,100,Uniform,0.7065,0.0105967762393412,0.7111666666666666,0.0047726070210921,0.7071666666666666,0.0094207218407083,0.7060000000000001,0.0052174919474994
1508,150,Uniform,0.7058333333333333,0.0085999031002292,0.7075,0.0034860834438919,0.7076666666666667,0.0097075285789489,0.7048333333333334,0.0067288764127287
1998,199,Uniform,0.7070000000000001,0.0081351432412438,0.7060000000000001,0.0044253060157838,0.7086666666666667,0.0084697172981812,0.7093333333333334,0.0075323376923177
159,15,kDN,0.7203333333333333,0.0073029674334021,0.714,0.0045030853620354,0.7126666666666667,0.0056334812603851,0.705,0.0077055175037112
509,50,kDN,0.7275,0.0112731243820572,0.7193333333333334,0.0059628479399994,0.7150000000000001,0.0082915619758885,0.711,0.0047653261518319
1009,100,kDN,0.7281666666666666,0.0121535317226448,0.7158333333333333,0.0054645321035849,0.7135,0.0061066903201871,0.708,0.0041499665326629
1509,150,kDN,0.7258333333333333,0.0116069902309867,0.7181666666666666,0.0068058389963651,0.7115,0.006106690320187,0.7066666666666667,0.0037267799624996
1999,199,kDN,0.7275,0.0118585412256314,0.7205,0.0046248123085038,0.7121666666666667,0.0068869845037981,0.7083333333333333,0.0073833521444455
