,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.954,0.0181659021245849
500,50,CLD,0.9493333333333333,0.0175435964892543
1000,100,CLD,0.9493333333333333,0.0168983891408487
1500,150,CLD,0.9506666666666664,0.0168983891408487
1990,199,CLD,0.9513333333333334,0.0177325814376938
151,15,DCP,0.9466666666666668,0.0156347191994114
501,50,DCP,0.948,0.0134577528254575
1001,100,DCP,0.9486666666666668,0.015018507101425
1501,150,DCP,0.9506666666666664,0.0158815056660954
1991,199,DCP,0.9506666666666664,0.0151657508881031
152,15,F1,0.948,0.016766368453279
502,50,F1,0.9493333333333334,0.0144144988736264
1002,100,F1,0.9513333333333334,0.0155634900399049
1502,150,F1,0.9506666666666668,0.0175435964892543
1992,199,F1,0.95,0.0190029237516522
153,15,Hostility,0.952,0.015018507101425
503,50,Hostility,0.9526666666666668,0.014023789311975
1003,100,Hostility,0.954,0.015165750888103
1503,150,Hostility,0.9533333333333334,0.0147196014438797
1993,199,Hostility,0.9526666666666668,0.0144144988736264
154,15,LSC,0.9486666666666668,0.0164316767251549
504,50,LSC,0.948,0.0177325814376938
1004,100,LSC,0.9506666666666664,0.0183181755520454
1504,150,LSC,0.9486666666666668,0.0157409586041568
1994,199,LSC,0.948,0.0164316767251549
155,15,N1,0.9513333333333334,0.0190904280843684
505,50,N1,0.9513333333333334,0.0162617478902006
1005,100,N1,0.9526666666666668,0.015165750888103
1505,150,N1,0.952,0.0155634900399049
1995,199,N1,0.952,0.0155634900399049
156,15,N2,0.9526666666666668,0.0184691935695934
506,50,N2,0.95,0.0166666666666666
1006,100,N2,0.95,0.0161589328580544
1506,150,N2,0.9506666666666668,0.0149814700361627
1996,199,N2,0.9506666666666664,0.0158815056660954
157,15,TD_U,0.95,0.017950549357115
507,50,TD_U,0.9526666666666668,0.0147948940141148
1007,100,TD_U,0.9533333333333334,0.012909944487358
1507,150,TD_U,0.9513333333333334,0.0136626010212794
1997,199,TD_U,0.9526666666666668,0.0123378370155478
158,15,Uniform,0.9473333333333332,0.0114017542509913
508,50,Uniform,0.946,0.0149814700361628
1008,100,Uniform,0.948,0.0126051136007927
1508,150,Uniform,0.9486666666666668,0.0146439217576591
1998,199,Uniform,0.948,0.0140633487398193
159,15,kDN,0.9506666666666664,0.0144144988736264
509,50,kDN,0.9506666666666664,0.0149814700361628
1009,100,kDN,0.95,0.0154560308258262
1509,150,kDN,0.9506666666666668,0.0162275485928508
1999,199,kDN,0.9513333333333334,0.0170945085399441
