,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8880000000000001,0.0130915579244369
500,50,CLD,0.8916666666666666,0.0125277469819774
1000,100,CLD,0.8886666666666667,0.0096032401939253
1500,150,CLD,0.889,0.0119953694769643
1990,199,CLD,0.8893333333333333,0.0114017542509913
151,15,DCP,0.8880000000000001,0.0108908728351363
501,50,DCP,0.8926666666666666,0.0082158383625774
1001,100,DCP,0.8923333333333334,0.0093985814532477
1501,150,DCP,0.8946666666666667,0.0082831824265261
1991,199,DCP,0.8946666666666667,0.0102333876220058
152,15,F1,0.8856666666666667,0.0082999330653258
502,50,F1,0.8866666666666667,0.0104748375749804
1002,100,F1,0.8846666666666667,0.010434983894999
1502,150,F1,0.8863333333333333,0.0132497379429011
1992,199,F1,0.8853333333333333,0.0103010247602416
153,15,Hostility,0.8913333333333334,0.0095306523036638
503,50,Hostility,0.8903333333333332,0.0073974470070573
1003,100,Hostility,0.8913333333333334,0.0090829510622924
1503,150,Hostility,0.893,0.0083666002653407
1993,199,Hostility,0.892,0.0084491945704244
154,15,LSC,0.8833333333333334,0.0085796917841558
504,50,LSC,0.8886666666666667,0.0073974470070574
1004,100,LSC,0.8846666666666667,0.0110176625873589
1504,150,LSC,0.885,0.0098601329718327
1994,199,LSC,0.8883333333333333,0.0102740233382816
155,15,N1,0.8933333333333333,0.0148136573621926
505,50,N1,0.8939999999999999,0.0089442719099991
1005,100,N1,0.8926666666666666,0.0092496246170077
1505,150,N1,0.8949999999999999,0.0096465307523251
1995,199,N1,0.8946666666666667,0.0103010247602416
156,15,N2,0.8896666666666666,0.0137133349538161
506,50,N2,0.8959999999999999,0.0123939949617187
1006,100,N2,0.8916666666666666,0.0112422813026933
1506,150,N2,0.8933333333333333,0.0108653373420044
1996,199,N2,0.893,0.0090829510622924
157,15,TD_U,0.8906666666666666,0.0091742392963485
507,50,TD_U,0.892,0.0117497044880097
1007,100,TD_U,0.8883333333333333,0.0105409255338945
1507,150,TD_U,0.8896666666666666,0.0095306523036638
1997,199,TD_U,0.8879999999999999,0.0090829510622924
158,15,Uniform,0.8843333333333334,0.0141224801095432
508,50,Uniform,0.8876666666666667,0.0106458129484475
1008,100,Uniform,0.8863333333333333,0.0120991276085876
1508,150,Uniform,0.8846666666666667,0.0105013226680155
1998,199,Uniform,0.8846666666666667,0.0100967541539072
159,15,kDN,0.8906666666666666,0.0126710518724988
509,50,kDN,0.8956666666666667,0.0090982293759707
1009,100,kDN,0.8956666666666667,0.0088662907188469
1509,150,kDN,0.8960000000000001,0.0101105005920687
1999,199,kDN,0.8953333333333333,0.0089287301573192
