,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9173333333333332,0.0118790197874703
500,50,CLD,0.914,0.0149814700361628
1000,100,CLD,0.918,0.0152023390013218
1500,150,CLD,0.9166666666666666,0.0143372087784044
1990,199,CLD,0.916,0.0121106014163899
151,15,DCP,0.9186666666666669,0.0181964587519415
501,50,DCP,0.916,0.0153478192442951
1001,100,DCP,0.9186666666666669,0.017256238807393
1501,150,DCP,0.916,0.0146059348668044
1991,199,DCP,0.916,0.0147948940141147
152,15,F1,0.9166666666666666,0.0145296631451355
502,50,F1,0.9166666666666666,0.0143372087784044
1002,100,F1,0.9166666666666666,0.0139443337755679
1502,150,F1,0.9166666666666666,0.0124721912892464
1992,199,F1,0.9173333333333332,0.0116428327977153
153,15,Hostility,0.9173333333333332,0.0189150146121482
503,50,Hostility,0.9166666666666666,0.0213437474581095
1003,100,Hostility,0.9173333333333332,0.0175435964892543
1503,150,Hostility,0.9173333333333332,0.0158815056660954
1993,199,Hostility,0.918,0.0165998661306516
154,15,LSC,0.9113333333333332,0.0128235893744475
504,50,LSC,0.9173333333333332,0.0144144988736264
1004,100,LSC,0.9146666666666666,0.0136626010212794
1504,150,LSC,0.9126666666666668,0.0132077418374393
1994,199,LSC,0.912,0.0146439217576591
155,15,N1,0.9193333333333332,0.0168983891408488
505,50,N1,0.9166666666666666,0.0156347191994114
1005,100,N1,0.918,0.0136626010212794
1505,150,N1,0.9173333333333332,0.0136218778278017
1995,199,N1,0.918,0.0142594997574716
156,15,N2,0.922,0.0159164485150844
506,50,N2,0.9173333333333332,0.0155277529318028
1006,100,N2,0.916,0.0183181755520454
1506,150,N2,0.916,0.0149814700361628
1996,199,N2,0.9173333333333332,0.0151657508881031
157,15,TD_U,0.9173333333333332,0.017384539747207
507,50,TD_U,0.9166666666666666,0.0113038833052088
1007,100,TD_U,0.9186666666666669,0.0101653004546512
1507,150,TD_U,0.9193333333333332,0.0114017542509913
1997,199,TD_U,0.9166666666666666,0.0147196014438797
158,15,Uniform,0.9153333333333332,0.0134577528254575
508,50,Uniform,0.9093333333333332,0.0121106014163899
1008,100,Uniform,0.9126666666666668,0.0136218778278017
1508,150,Uniform,0.9106666666666664,0.0136218778278017
1998,199,Uniform,0.9133333333333332,0.0126929551764398
159,15,kDN,0.9173333333333332,0.0151657508881031
509,50,kDN,0.92,0.0139443337755679
1009,100,kDN,0.9166666666666666,0.0177951304200522
1509,150,kDN,0.9186666666666669,0.015563490039905
1999,199,kDN,0.9173333333333332,0.0134164078649987
