,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9753333333333334,0.0055777335102271
500,50,CLD,0.9753333333333334,0.0041499665326629
1000,100,CLD,0.977,0.0049159604012509
1500,150,CLD,0.9776666666666668,0.0058452259722501
1990,199,CLD,0.9786666666666668,0.0057008771254956
151,15,DCP,0.9743333333333334,0.0043461349368018
501,50,DCP,0.976,0.0046547466812562
1001,100,DCP,0.9753333333333334,0.0069121471177759
1501,150,DCP,0.9746666666666666,0.0059395098937351
1991,199,DCP,0.9736666666666668,0.0059395098937351
152,15,F1,0.9756666666666668,0.0067288764127288
502,50,F1,0.9756666666666668,0.0069322114476951
1002,100,F1,0.9756666666666668,0.0053489355119603
1502,150,F1,0.9756666666666668,0.0045030853620353
1992,199,F1,0.9756666666666668,0.0045030853620353
153,15,Hostility,0.97,0.0063464775882199
503,50,Hostility,0.9716666666666668,0.0047140452079103
1003,100,Hostility,0.972,0.0034156502553198
1503,150,Hostility,0.9713333333333332,0.0067082039324993
1993,199,Hostility,0.9716666666666668,0.0069721668877839
154,15,LSC,0.976,0.003651483716701
504,50,LSC,0.9766666666666668,0.0042491829279939
1004,100,LSC,0.976,0.0046547466812562
1504,150,LSC,0.976,0.0038369548110738
1994,199,LSC,0.9756666666666668,0.0041833001326703
155,15,N1,0.9683333333333334,0.0065616732283431
505,50,N1,0.9726666666666668,0.0049441323247305
1005,100,N1,0.9736666666666668,0.005451809077932
1505,150,N1,0.973,0.0062804812271388
1995,199,N1,0.973,0.0057008771254957
156,15,N2,0.9703333333333332,0.0075828754440515
506,50,N2,0.9753333333333334,0.0051908038341324
1006,100,N2,0.9773333333333334,0.0056025787713238
1506,150,N2,0.9766666666666666,0.0065616732283432
1996,199,N2,0.9773333333333334,0.0045030853620354
157,15,TD_U,0.973,0.0041499665326629
507,50,TD_U,0.9753333333333334,0.0051908038341324
1007,100,TD_U,0.9753333333333334,0.0061689185077739
1507,150,TD_U,0.975,0.0065616732283432
1997,199,TD_U,0.9756666666666666,0.0069322114476951
158,15,Uniform,0.974,0.0053489355119603
508,50,Uniform,0.9756666666666668,0.0034560735588879
1008,100,Uniform,0.9766666666666668,0.0039086797998529
1508,150,Uniform,0.976,0.0045030853620354
1998,199,Uniform,0.9756666666666668,0.0056025787713238
159,15,kDN,0.9686666666666668,0.0095306523036638
509,50,kDN,0.9703333333333332,0.0051908038341324
1009,100,kDN,0.9706666666666668,0.0063025568003963
1509,150,kDN,0.972,0.0043140597018482
1999,199,kDN,0.9726666666666668,0.0053489355119604
