,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.6679999999999999,0.0270647372054486
500,50,CLD,0.663,0.0238746727726266
1000,100,CLD,0.671,0.0304959013639537
1500,150,CLD,0.674,0.0227486263321546
1990,199,CLD,0.6769999999999999,0.0265988721565407
151,15,DCP,0.682,0.0230759615184286
501,50,DCP,0.6769999999999999,0.0334664010613629
1001,100,DCP,0.6849999999999999,0.0282842712474618
1501,150,DCP,0.681,0.0265518360947034
1991,199,DCP,0.6799999999999999,0.0247487373415291
152,15,F1,0.641,0.0263153947338815
502,50,F1,0.657,0.0313448560373149
1002,100,F1,0.665,0.0293683503111768
1502,150,F1,0.662,0.0309434968935315
1992,199,F1,0.663,0.0385032466163569
153,15,Hostility,0.679,0.0433589667773575
503,50,Hostility,0.679,0.0383079626187558
1003,100,Hostility,0.674,0.0283725219182222
1503,150,Hostility,0.681,0.0277037903543901
1993,199,Hostility,0.678,0.0270647372054487
154,15,LSC,0.658,0.0349284983931459
504,50,LSC,0.658,0.0356370593624109
1004,100,LSC,0.659,0.032672618505409
1504,150,LSC,0.662,0.036844266853881
1994,199,LSC,0.665,0.0379143772202577
155,15,N1,0.662,0.0288530760925069
505,50,N1,0.672,0.0228035085019827
1005,100,N1,0.67,0.0280624304008045
1505,150,N1,0.6759999999999999,0.0253475837112731
1995,199,N1,0.671,0.0285919569109915
156,15,N2,0.661,0.0315039680040467
506,50,N2,0.673,0.0241350367722943
1006,100,N2,0.671,0.0263153947338815
1506,150,N2,0.671,0.0318982758154731
1996,199,N2,0.678,0.0354612464529942
157,15,TD_U,0.653,0.0258843582110895
507,50,TD_U,0.65,0.0269258240356725
1007,100,TD_U,0.655,0.0324037034920392
1507,150,TD_U,0.666,0.0411400048614483
1997,199,TD_U,0.664,0.035951356024495
158,15,Uniform,0.65,0.0158113883008419
508,50,Uniform,0.662,0.0230759615184286
1008,100,Uniform,0.666,0.0219089023002066
1508,150,Uniform,0.67,0.0318198051533946
1998,199,Uniform,0.671,0.0267861904719577
159,15,kDN,0.671,0.0129421791055447
509,50,kDN,0.674,0.0311046620299915
1009,100,kDN,0.682,0.0265988721565407
1509,150,kDN,0.679,0.0281513765205184
1999,199,kDN,0.675,0.0331662479035539
