,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9743333333333334,0.0071297498787358
500,50,CLD,0.9773333333333334,0.0071297498787358
1000,100,CLD,0.9783333333333332,0.0061237243569578
1500,150,CLD,0.979,0.0059628479399994
1990,199,CLD,0.978,0.0049159604012509
151,15,DCP,0.973,0.005451809077932
501,50,DCP,0.9746666666666666,0.0075828754440515
1001,100,DCP,0.9723333333333332,0.0071297498787358
1501,150,DCP,0.9733333333333334,0.0061237243569579
1991,199,DCP,0.9733333333333334,0.006454972243679
152,15,F1,0.973,0.0083666002653407
502,50,F1,0.976,0.0053489355119604
1002,100,F1,0.976,0.0043461349368017
1502,150,F1,0.9763333333333334,0.0049159604012508
1992,199,F1,0.975,0.0039086797998528
153,15,Hostility,0.9666666666666666,0.0063464775882199
503,50,Hostility,0.972,0.0064978628965393
1003,100,Hostility,0.9706666666666668,0.0054772255750516
1503,150,Hostility,0.9706666666666668,0.0068313005106397
1993,199,Hostility,0.9716666666666668,0.0063464775882199
154,15,LSC,0.9746666666666666,0.0068109389139008
504,50,LSC,0.9786666666666668,0.0049159604012509
1004,100,LSC,0.9776666666666668,0.0052174919474995
1504,150,LSC,0.978,0.0064978628965392
1994,199,LSC,0.9773333333333334,0.0078704793020783
155,15,N1,0.9696666666666668,0.0072072494368132
505,50,N1,0.9706666666666668,0.0078704793020783
1005,100,N1,0.971,0.0066248689714506
1505,150,N1,0.9713333333333332,0.0049159604012509
1995,199,N1,0.971,0.0059628479399994
156,15,N2,0.973,0.0007453559924999
506,50,N2,0.9753333333333334,0.0036132472314465
1006,100,N2,0.975,0.0052704627669473
1506,150,N2,0.9756666666666668,0.0053489355119604
1996,199,N2,0.9766666666666666,0.004249182927994
157,15,TD_U,0.9773333333333334,0.0070316743699096
507,50,TD_U,0.9783333333333332,0.0074535599249992
1007,100,TD_U,0.977,0.0069121471177758
1507,150,TD_U,0.9766666666666668,0.0061237243569579
1997,199,TD_U,0.9763333333333334,0.0058214163988576
158,15,Uniform,0.9756666666666668,0.0080450122574314
508,50,Uniform,0.9763333333333334,0.0073974470070573
1008,100,Uniform,0.9763333333333334,0.0066038709187196
1508,150,Uniform,0.9766666666666666,0.0057735026918962
1998,199,Uniform,0.9763333333333334,0.0055777335102271
159,15,kDN,0.9686666666666668,0.0066038709187196
509,50,kDN,0.9726666666666668,0.0048016200969626
1009,100,kDN,0.9713333333333332,0.0073974470070573
1509,150,kDN,0.9706666666666668,0.0077817450199525
1999,199,kDN,0.971,0.0075092535507125
