,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8883333333333333,0.0131761569173682
500,50,CLD,0.8939999999999999,0.0123939949617187
1000,100,CLD,0.892,0.0150646753846355
1500,150,CLD,0.8933333333333333,0.013794121131039
1990,199,CLD,0.8923333333333334,0.0130490527540422
151,15,DCP,0.8933333333333333,0.0105409255338945
501,50,DCP,0.892,0.0138142438567347
1001,100,DCP,0.8916666666666666,0.0154110350074223
1501,150,DCP,0.8906666666666666,0.0146534030935555
1991,199,DCP,0.892,0.014356570311572
152,15,F1,0.8826666666666666,0.0141715677796542
502,50,F1,0.8896666666666666,0.0121563883525403
1002,100,F1,0.891,0.0112175457803092
1502,150,F1,0.8923333333333334,0.0107108460087064
1992,199,F1,0.8913333333333334,0.0119837853414983
153,15,Hostility,0.893,0.017256238807393
503,50,Hostility,0.893,0.013197221929886
1003,100,Hostility,0.891,0.017384539747207
1503,150,Hostility,0.8916666666666666,0.0146723473847158
1993,199,Hostility,0.8916666666666666,0.013794121131039
154,15,LSC,0.8853333333333333,0.0127693208729185
504,50,LSC,0.8866666666666667,0.0116069902309867
1004,100,LSC,0.8866666666666667,0.0139940463531221
1504,150,LSC,0.8876666666666667,0.0130490527540422
1994,199,LSC,0.8876666666666667,0.0134680692338913
155,15,N1,0.893,0.0152479506819768
505,50,N1,0.893,0.0128776291813879
1005,100,N1,0.8949999999999999,0.0142400062421958
1505,150,N1,0.8943333333333333,0.0142692365286692
1995,199,N1,0.8933333333333333,0.0165411943677326
156,15,N2,0.8893333333333333,0.0136218778278017
506,50,N2,0.8936666666666667,0.0148323969741913
1006,100,N2,0.8903333333333332,0.0180431581369658
1506,150,N2,0.8913333333333334,0.0179660173042825
1996,199,N2,0.8896666666666666,0.0169721994908013
157,15,TD_U,0.8813333333333333,0.0139642400437689
507,50,TD_U,0.8873333333333333,0.0103144989645104
1007,100,TD_U,0.8856666666666667,0.0128344155387856
1507,150,TD_U,0.8886666666666667,0.0118086597226122
1997,199,TD_U,0.8883333333333333,0.0117851130197757
158,15,Uniform,0.884,0.0148417579072621
508,50,Uniform,0.8896666666666666,0.0136116779927302
1008,100,Uniform,0.8876666666666667,0.0103144989645105
1508,150,Uniform,0.8866666666666667,0.01092906420717
1998,199,Uniform,0.8856666666666667,0.0121678081656292
159,15,kDN,0.889,0.0158377186909394
509,50,kDN,0.891,0.0158377186909394
1009,100,kDN,0.8903333333333332,0.0167248982724028
1509,150,kDN,0.892,0.0168077363139716
1999,199,kDN,0.8936666666666667,0.0137133349538161
