,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.8452500000000001,0.0157965581694241,0.8407500000000001,0.0119765395670034,0.8445,0.0113743131660773,0.8460000000000001,0.0067546280430531,0.8425,0.0055901699437494,0.845,0.0122793016902428
500,50,CLD,0.8465,0.0075208044782456,0.8452500000000001,0.010658036873646,0.8477499999999999,0.0126058022354787,0.8467499999999999,0.0135092560861063,0.84575,0.0083197806461468,0.8477499999999999,0.0109473170229056
1000,100,CLD,0.8487500000000001,0.0116926793336685,0.84575,0.0150416089564913,0.8474999999999999,0.0128086884574494,0.85,0.0126243811729526,0.84425,0.0088653116132486,0.8504999999999999,0.0100234100983647
1500,150,CLD,0.8494999999999999,0.0122983738762487,0.8474999999999999,0.0116256720235864,0.8465,0.0128816730279882,0.8487500000000001,0.0110397010829097,0.8487500000000001,0.009395810236483,0.8487500000000001,0.0102697979532218
1990,199,CLD,0.85,0.0126861144563652,0.8477499999999999,0.0098979164474145,0.8484999999999999,0.0121642406257028,0.8484999999999999,0.011194306588619,0.85,0.0098821176880261,0.8484999999999999,0.011772584677971
151,15,DCP,0.8532500000000001,0.0130981868974297,0.8445,0.0176467064915808,0.8504999999999999,0.0153500814330087,0.8554999999999999,0.0106286758347406,0.84175,0.0092533777616608,0.845,0.0079549512883486
501,50,DCP,0.8535,0.0151399719286397,0.85075,0.0136816482925121,0.849,0.0129723263141195,0.8480000000000001,0.0115108644332212,0.8495000000000001,0.014268628175126,0.8465,0.0081201908844558
1001,100,DCP,0.852,0.0133930952359788,0.849,0.015647483823286,0.8484999999999999,0.0118387604925515,0.8505,0.0083197806461468,0.852,0.0131576973669407,0.8472500000000001,0.0087231731611839
1501,150,DCP,0.8535,0.0129723263141196,0.8522500000000001,0.0107310880156674,0.8472500000000001,0.011194306588619,0.84975,0.0127598001551748,0.85175,0.0130384048104053,0.8470000000000001,0.0079843597113356
1991,199,DCP,0.8564999999999999,0.0146948120096855,0.8505,0.0131576973669407,0.8470000000000001,0.0107746809697549,0.84825,0.0134803097145428,0.85125,0.0128998546503438,0.8452500000000001,0.0088564947919591
152,15,F1,0.8387499999999999,0.0122793016902428,0.84475,0.0094950645074164,0.83825,0.0144859846058182,0.8470000000000001,0.0133053090907351,0.8397500000000001,0.0137329439669722,0.8442500000000001,0.013738631664034
502,50,F1,0.8435,0.0124498995979887,0.8452500000000001,0.0128513131624749,0.8397500000000001,0.0113674425443897,0.8470000000000001,0.0129482141625785,0.8470000000000001,0.0131576973669407,0.8467499999999999,0.0091258561242219
1002,100,F1,0.84575,0.0129482141625785,0.8422499999999999,0.0137329439669722,0.8435,0.0117725846779711,0.849,0.0084502218905778,0.849,0.0122920197689395,0.8462500000000001,0.0110042605385368
1502,150,F1,0.84475,0.0107310880156674,0.8445,0.0133053090907352,0.843,0.0152479506819769,0.84925,0.011476878931138,0.8472500000000001,0.0144805904575746,0.84575,0.0105549159162922
1992,199,F1,0.8452500000000001,0.0126058022354787,0.84375,0.0133463478150391,0.8425,0.0123427610363322,0.8467499999999999,0.010701927396502,0.8465,0.0151141490001918,0.8477499999999999,0.0120026038841578
153,15,Hostility,0.8525,0.0125934010497562,0.8414999999999999,0.0117725846779711,0.8480000000000001,0.0108828994298394,0.84825,0.0051991585857712,0.8445,0.0126737918556365,0.8480000000000001,0.0132464617917389
503,50,Hostility,0.8522500000000001,0.0137044700736657,0.84975,0.0116391043469848,0.85025,0.0121963109176504,0.8477499999999999,0.0144805904575745,0.849,0.0123869891418374,0.8477500000000001,0.0122920197689395
1003,100,Hostility,0.8542500000000001,0.0128269735323653,0.8487500000000001,0.0109330348028349,0.84825,0.0125187359585542,0.8515,0.0142082722383828,0.8504999999999999,0.0124247736397891,0.8474999999999999,0.0117260393995585
1503,150,Hostility,0.85375,0.0102697979532218,0.85025,0.0100545387760951,0.84825,0.0152735473941058,0.85125,0.0128391491151087,0.8484999999999999,0.0124498995979886,0.845,0.0110750282166683
1993,199,Hostility,0.85375,0.0091429617739548,0.85025,0.0109115764213975,0.84825,0.0150156168704452,0.85075,0.0114086042091046,0.84975,0.0132700320270902,0.8469999999999999,0.0119438791855912
154,15,LSC,0.8459999999999999,0.0100545387760951,0.8390000000000001,0.013930631715755,0.84325,0.0142412253686261,0.84425,0.0150675562053041,0.8435,0.0067546280430531,0.84375,0.0141144872382952
504,50,LSC,0.8445,0.0131279758531161,0.8425,0.0106800046816468,0.8455,0.0133346353530945,0.8472500000000001,0.0098979164474145,0.8487500000000001,0.0092280144126458,0.84575,0.0135092560861062
