,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.8943333333333333,0.0068313005106397,0.8869999999999999,0.0074907350180813,0.885,0.0111180533867719,0.8823333333333334,0.0104482853457716,0.8846666666666667,0.0116308975482452,0.885,0.0067700320038632
500,50,CLD,0.8893333333333333,0.0114624992426996,0.891,0.0097610336428975,0.8896666666666666,0.0113895663755132,0.8866666666666667,0.0142400062421959,0.8863333333333333,0.0106327586051577,0.8879999999999999,0.009958246164193
1000,100,CLD,0.8906666666666666,0.0099721835344343,0.8906666666666666,0.0091742392963485,0.8903333333333334,0.0087717982446271,0.89,0.0126929551764398,0.8873333333333333,0.0115830335692627,0.8893333333333334,0.0101789543230682
1500,150,CLD,0.8896666666666666,0.009817784316682,0.8913333333333334,0.0105672449894316,0.891,0.0096176920308356,0.8893333333333333,0.0107108460087063,0.8893333333333333,0.0103144989645105,0.8879999999999999,0.0061689185077738
1990,199,CLD,0.89,0.0102062072615966,0.8913333333333334,0.0098177843166821,0.8916666666666666,0.0118438920029599,0.8903333333333332,0.0103682206766638,0.889,0.0075092535507125,0.8873333333333333,0.0073219608788295
151,15,DCP,0.8913333333333334,0.0128776291813879,0.8886666666666667,0.0139144209764944,0.8873333333333333,0.0127801930084538,0.8866666666666667,0.006972166887784,0.8833333333333332,0.0096465307523252,0.8879999999999999,0.0095306523036638
501,50,DCP,0.8936666666666667,0.0100277393043275,0.8913333333333334,0.0117497044880097,0.8903333333333332,0.0100967541539073,0.8906666666666666,0.0133124836984772,0.8893333333333334,0.0090215790684828,0.8949999999999999,0.0128560405171179
1001,100,DCP,0.8923333333333334,0.012505554321536,0.8933333333333333,0.0105409255338946,0.8933333333333333,0.0111180533867719,0.8913333333333334,0.0114503760248784,0.8923333333333334,0.012281422284627,0.893,0.0120415945787923
1501,150,DCP,0.8939999999999999,0.0115830335692626,0.893,0.0118673220792785,0.892,0.0113895663755132,0.891,0.0115830335692627,0.893,0.0120991276085877,0.8939999999999999,0.0103144989645105
1991,199,DCP,0.8936666666666667,0.012549900398011,0.8906666666666666,0.0107108460087063,0.8923333333333334,0.011522924011629,0.8913333333333334,0.0100967541539072,0.893,0.0112669625207704,0.8956666666666667,0.0107108460087064
