dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data9,1,0,Averaged_measures,"[[130, 1, 3], [0, 113, 20], [2, 17, 114]]",0.8925,0.041875,0.066375,0.07096245193925149,0.489453125,0.16120030088199308,0.05041666666666666,0.16694403966655572,0.8913305749128919,0.66265625,"[0.0, 0.03308823529411765, 0.08844765342960288]","[0.006772908366533865, 0.07941176470588236, 0.10758122743682311]","[0.023312011891490715, 0.09934838740088828, 0.08626673355088593]","[0.46003486055776893, 0.6822150735294118, 0.32682761732851984]","[0.08433448445114383, 0.16303826389816317, 0.22904648854894216]","[0.0056440903054448864, 0.06709558823529412, 0.07460890493381468]","[0.09039468764365827, 0.22075301194556213, 0.1834705627635143]","[0.8888693346913099, 0.9584827833572452, 0.8276207214787872]","[0.6777888446215139, 0.7293198529411765, 0.5834837545126353]"
Data9,1,1,Averaged_measures,"[[130, 0, 4], [0, 111, 22], [3, 18, 112]]",0.8825,0.15125,0.187625,0.17191350671718347,0.54296875,0.24560771643219245,0.17786458333333333,0.26695323746287924,0.9329285286680584,0.7215625,"[0.02727272727272727, 0.10207939508506617, 0.33205374280230326]","[0.04472727272727273, 0.2060491493383743, 0.31976967370441456]","[0.06545664502514749, 0.18023414154967507, 0.27584759137021936]","[0.4948863636363636, 0.6969517958412098, 0.43738003838771594]","[0.14813958709075778, 0.2686806855114061, 0.3250738786104746]","[0.047878787878787875, 0.21156269691241336, 0.28087012156110047]","[0.1471915937876035, 0.321263561945001, 0.3382368120700948]","[0.9176725905673274, 0.9758722074642586, 0.9054305629717287]","[0.7336363636363636, 0.7448015122873346, 0.6852207293666027]"
Data9,1,2,Averaged_measures,"[[130, 0, 4], [0, 117, 16], [3, 18, 112]]",0.8975,0.041875,0.068125,0.07119027515853843,0.49109375,0.15468008252908688,0.053125,0.1666446111184208,0.8882156743288805,0.6653125,"[0.005813953488372093, 0.04634581105169341, 0.07265774378585087]","[0.009302325581395349, 0.09946524064171124, 0.09254302103250478]","[0.025225209229859376, 0.10983237546246931, 0.07509038175259802]","[0.46027131782945735, 0.6857174688057041, 0.31273900573613767]","[0.0887268635126996, 0.17691307005287274, 0.19590217624153802]","[0.013727390180878552, 0.08363042186571598, 0.05927342256214149]","[0.09818745200605832, 0.2297784573033893, 0.1664645086178695]","[0.8926240018651279, 0.9622424443084414, 0.8044609611984072]","[0.688468992248062, 0.7290552584670231, 0.5740917782026769]"
Data9,1,3,Averaged_measures,"[[133, 0, 1], [0, 118, 15], [1, 18, 114]]",0.9125,0.15125,0.19375,0.17211498216913193,0.5370703125,0.24973127551708582,0.18510416666666665,0.27377243658777756,0.9332317756457279,0.72109375,"[0.01893939393939394, 0.10526315789473684, 0.31141868512110726]","[0.033712121212121214, 0.19392712550607286, 0.3397923875432526]","[0.04855425621752327, 0.17623174688618887, 0.2814685834359541]","[0.48401988636363635, 0.7005313765182186, 0.44582612456747406]","[0.13348161170694628, 0.2628630654707164, 0.3447013763036951]","[0.03472222222222222, 0.191970310391363, 0.3166089965397924]","[0.1354506531357115, 0.31748895553033846, 0.3627654146242236]","[0.9130817099567099, 0.9759363772398235, 0.9151403595493925]","[0.7253787878787878, 0.7383603238866396, 0.7024221453287197]"
Data9,1,4,Averaged_measures,"[[132, 0, 2], [0, 120, 13], [2, 18, 113]]",0.9125,0.045,0.066875,0.07306080938959664,0.493359375,0.1484242609094795,0.060572916666666664,0.16761835560071175,0.8881321260174357,0.65828125,"[0.0018552875695732839, 0.047619047619047616, 0.08737864077669903]","[0.00927643784786642, 0.09523809523809523, 0.0970873786407767]","[0.027693009048547282, 0.10846500726054469, 0.0830075129746218]","[0.45918367346938777, 0.6871565934065934, 0.3236650485436893]","[0.09318782175838687, 0.16996967544024594, 0.1833925024019852]","[0.00927643784786642, 0.0902014652014652, 0.08284789644012945]","[0.09064316814822197, 0.23410997394042732, 0.1776867098209202]","[0.8887490060959449, 0.9595866922320956, 0.8117307832688518]","[0.6818181818181818, 0.7298534798534798, 0.5577669902912621]"
Data9,1,5,Averaged_measures,"[[132, 0, 2], [0, 118, 15], [3, 20, 110]]",0.9,0.138125,0.17475000000000002,0.1640504876977279,0.5292578125,0.24689028544784258,0.16515625,0.2604672938139219,0.9325918226911085,0.720625,"[0.0156794425087108, 0.13229571984435798, 0.28125]","[0.03832752613240418, 0.20155642023346304, 0.30078125]","[0.05805070732766381, 0.19784325891859833, 0.24896140473852738]","[0.4799651567944251, 0.6881079766536965, 0.425048828125]","[0.14627939445369822, 0.27537883090247744, 0.3310846976879921]","[0.04413472706155633, 0.21287289234760054, 0.2529296875]","[0.13763044014195722, 0.3299915477179829, 0.3283830897143525]","[0.91289853553745, 0.9782889597827437, 0.9087942023026315]","[0.725609756097561, 0.7504863813229572, 0.68505859375]"
Data9,1,6,Averaged_measures,"[[133, 0, 1], [0, 119, 14], [3, 16, 114]]",0.915,0.04375,0.06924999999999999,0.0747423498210484,0.496953125,0.15339916336884574,0.058125,0.1698810774949016,0.8909772187857072,0.6628125,"[0.0037735849056603774, 0.03790613718411552, 0.09108527131782945]","[0.009811320754716982, 0.096028880866426, 0.10155038759689922]","[0.030305279373528105, 0.0988334520323282, 0.09451982406937542]","[0.46096698113207546, 0.6921254512635379, 0.3243701550387597]","[0.09544602178066344, 0.1605582416215243, 0.20523837982185483]","[0.014779874213836478, 0.08212996389891697, 0.07687338501291989]","[0.09817793132632062, 0.22819772714782757, 0.18091837121898494]","[0.8911370407149951, 0.9588291870144472, 0.8179642420003498]","[0.684433962264151, 0.7233754512635379, 0.5755813953488372]"
Data9,1,7,Averaged_measures,"[[132, 0, 2], [0, 118, 15], [3, 19, 111]]",0.9025,0.15625,0.19325000000000003,0.17423499928542255,0.534140625,0.24728447522130506,0.17953125,0.2723752120512515,0.9301274704114882,0.70890625,"[0.015779092702169626, 0.11090225563909774, 0.32620320855614976]","[0.029585798816568046, 0.20225563909774438, 0.33262032085561494]","[0.04834778911618944, 0.19623783782017631, 0.26713928708455303]","[0.4865631163708087, 0.6894971804511278, 0.4298128342245989]","[0.13087825079477033, 0.25895900438251807, 0.34141478942894815]","[0.023668639053254437, 0.21287593984962405, 0.2887700534759358]","[0.13341105897207728, 0.32545668219622986, 0.34762562826161303]","[0.9081727988610581, 0.9764984694381357, 0.9059949338587109]","[0.7174556213017751, 0.7457706766917294, 0.6662210338680927]"
Data9,1,8,Averaged_measures,"[[133, 0, 1], [0, 117, 16], [3, 19, 111]]",0.9025,0.039375,0.07,0.07459664878075674,0.4965234375,0.15231744682097142,0.05744791666666666,0.1702961420535926,0.8917817666527952,0.66125,"[0.0, 0.022181146025878003, 0.09497206703910614]","[0.006896551724137931, 0.08428835489833642, 0.11694599627560522]","[0.024831488842494958, 0.10629528739416251, 0.09103696535044035]","[0.46467911877394635, 0.6863447319778189, 0.3362430167597765]","[0.08531788769039632, 0.16529996718470816, 0.20436628546041022]","[0.010217113665389526, 0.07131854590264942, 0.0893854748603352]","[0.09442996743186016, 0.22334865048238667, 0.19059546438611907]","[0.8903652810186385, 0.9618488449920757, 0.8225696923873931]","[0.6863026819923371, 0.7259704251386322, 0.5716945996275605]"
Data9,1,9,Averaged_measures,"[[133, 0, 1], [0, 119, 14], [3, 20, 110]]",0.905,0.153125,0.191875,0.17513374686651303,0.5391796875,0.2542775644890201,0.19057291666666665,0.27753227792337404,0.9311632204044351,0.71484375,"[0.013461538461538462, 0.10588235294117647, 0.32280701754385965]","[0.030384615384615385, 0.21058823529411766, 0.3224561403508772]","[0.04138461684836687, 0.19461194900719272, 0.2797226319852662]","[0.4858173076923077, 0.7006127450980392, 0.44342105263157894]","[0.12120846495061605, 0.2946715484147721, 0.3395319503799614]","[0.03685897435897436, 0.23611111111111113, 0.29005847953216374]","[0.12917694567061114, 0.345543557814053, 0.3520217867430063]","[0.9075332562174667, 0.9781701798918441, 0.9106615222266192]","[0.7168269230769231, 0.7514705882352941, 0.6802631578947368]"
