dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data13,1,0,Averaged_measures,"[[258, 42], [35, 265]]",0.8716666666666667,0.032916666666666664,0.07266666666666667,0.09525387858030657,0.3755681818181818,0.16002695859991958,0.06059027777777777,0.1987433273301909,0.9670110508757299,0.8372916666666667,"[0.03685092127303183, 0.02902155887230514]","[0.07721943048576214, 0.0681592039800995]","[0.09689234672823806, 0.09363171359802616]","[0.36946094106898125, 0.3816146540027137]","[0.16717791989424038, 0.15294715114932342]","[0.06079006141820212, 0.060392482034273075]","[0.20369463832337928, 0.19384128311305415]","[0.9661729554081221, 0.9678408070849535]","[0.8685092127303182, 0.8063847429519071]"
Data13,1,1,Averaged_measures,"[[254, 46], [50, 250]]",0.84,0.15333333333333332,0.20808333333333331,0.20103010776800928,0.4497537878787879,0.27512670073131534,0.2094097222222222,0.30862454339833745,0.9837632054489853,0.9354166666666667,"[0.1662551440329218, 0.140084388185654]","[0.21975308641975308, 0.19611814345991563]","[0.2075137262135971, 0.1943823470832927]","[0.43722409277964835, 0.46260069044879165]","[0.2847640234100798, 0.26524539519992396]","[0.2220164609053498, 0.19648382559774966]","[0.31917876000646467, 0.2978031314330425]","[0.9840669693880704, 0.9834517512835943]","[0.9469135802469136, 0.9236286919831224]"
Data13,1,2,Averaged_measures,"[[258, 42], [38, 262]]",0.8666666666666667,0.034166666666666665,0.07091666666666666,0.08885050888821223,0.3761174242424242,0.1612020257962455,0.058229166666666665,0.19618929628839643,0.9673342368640533,0.8439583333333334,"[0.03386960203217612, 0.034454470877768664]","[0.06875529212531753, 0.07301066447908121]","[0.08868751541490706, 0.08900842135086472]","[0.3592487106458317, 0.39246028786635845]","[0.15839801565527312, 0.16391862626916462]","[0.05376799322607959, 0.0625512715340443]","[0.19044771642560435, 0.20175189334988736]","[0.9656784266312811, 0.9689384303709476]","[0.8683319220999153, 0.8203445447087777]"
Data13,1,3,Averaged_measures,"[[261, 39], [42, 258]]",0.865,0.14791666666666667,0.21708333333333332,0.20685278582443833,0.4477083333333333,0.27814388922584266,0.2175347222222222,0.31478882165573346,0.9837367945510147,0.9316666666666666,"[0.1513157894736842, 0.14442567567567569]","[0.21973684210526315, 0.21435810810810813]","[0.2030131689948382, 0.2107961760818655]","[0.4332386363636363, 0.46256910319410316]","[0.27371994088150825, 0.2826874037416456]","[0.21559758771929827, 0.21952421171171171]","[0.3176579195480901, 0.3118421805770969]","[0.9823845803520478, 0.9851255550796836]","[0.9370888157894737, 0.926097972972973]"
Data13,1,4,Averaged_measures,"[[260, 40], [34, 266]]",0.8766666666666667,0.03875,0.07,0.0920841910769852,0.3755871212121212,0.16362886628230128,0.06121527777777777,0.19521058518643022,0.966646163469558,0.8408333333333333,"[0.034733441033925685, 0.043029259896729774]","[0.0691437802907916, 0.07091222030981068]","[0.0946790522828639, 0.08931961433612648]","[0.36591276252019383, 0.38589422625567205]","[0.16250358849582794, 0.1648277422716765]","[0.057283252557889075, 0.06540447504302926]","[0.1948768862520846, 0.19556610952439918]","[0.9656970469467692, 0.9676573564602745]","[0.8667205169628432, 0.8132530120481928]"
Data13,1,5,Averaged_measures,"[[262, 38], [39, 261]]",0.8716666666666667,0.13708333333333333,0.20400000000000001,0.1960780518130867,0.4475757575757576,0.2684974810157731,0.20538194444444446,0.3084341479661899,0.9832141367806506,0.9308333333333333,"[0.14042207792207792, 0.13356164383561644]","[0.20714285714285716, 0.20068493150684932]","[0.1890754709748079, 0.20346433571099726]","[0.4356183589138134, 0.4601883561643836]","[0.25812461344301146, 0.27943872489389143]","[0.21103896103896103, 0.19941495433789955]","[0.3121047673920398, 0.3045623987087867]","[0.9825896580483736, 0.983872833525655]","[0.942775974025974, 0.918236301369863]"
Data13,1,6,Averaged_measures,"[[260, 40], [37, 263]]",0.8716666666666667,0.035,0.07216666666666667,0.0955413459087338,0.3758143939393939,0.16409121148402098,0.06739583333333334,0.19984729452854638,0.9683653044203504,0.8464583333333333,"[0.037037037037037035, 0.03291139240506329]","[0.0725925925925926, 0.07172995780590717]","[0.09928214232702856, 0.09170584578364675]","[0.3617283950617284, 0.39025700038358263]","[0.16090542417199735, 0.16735765163938696]","[0.06941015089163237, 0.06533052039381154]","[0.2019017111635304, 0.19774086734584131]","[0.9664219497043146, 0.9703578579899564]","[0.8650205761316873, 0.8274261603375528]"
Data13,1,7,Averaged_measures,"[[260, 40], [33, 267]]",0.8783333333333333,0.13541666666666666,0.20633333333333334,0.19302554374016792,0.44484848484848477,0.27212948534385667,0.20475694444444442,0.31141573501468967,0.9836398387545177,0.9333333333333333,"[0.13212221304706853, 0.13877207737594618]","[0.198018166804294, 0.21480235492010094]","[0.17988076609032655, 0.20641353847015775]","[0.42481795660986416, 0.465249636822387]","[0.2595915453985523, 0.2848994140854577]","[0.20210569777043766, 0.20745724698626294]","[0.3055241933159698, 0.3174162875774733]","[0.9822856784727708, 0.9850190549876509]","[0.944260941370768, 0.9222035323801514]"
Data13,1,8,Averaged_measures,"[[260, 40], [36, 264]]",0.8733333333333333,0.03958333333333333,0.0775,0.09406831292750381,0.37706439393939395,0.16272981888471674,0.06652777777777777,0.19641665500270797,0.9671896719488463,0.8335416666666666,"[0.05025553662691652, 0.02936378466557912]","[0.08415672913117547, 0.07112561174551386]","[0.10305020842951466, 0.08546737873552933]","[0.35933870218367664, 0.39403826190123087]","[0.1703554230162256, 0.15542764983872048]","[0.07446053378762067, 0.05893148450244698]","[0.20023558493947916, 0.1927597025183936]","[0.9658112311082631, 0.9685096471094046]","[0.8590289608177172, 0.8091353996737357]"
Data13,1,9,Averaged_measures,"[[263, 37], [37, 263]]",0.8766666666666667,0.1425,0.20833333333333334,0.19755936875200072,0.4533522727272727,0.2758004168790387,0.20628472222222224,0.3097259389217726,0.9839863080344732,0.9339583333333333,"[0.14123376623376624, 0.14383561643835616]","[0.2012987012987013, 0.21575342465753425]","[0.1877542676444541, 0.20790173567365955]","[0.42934622195985833, 0.47867372353673726]","[0.27004087382290665, 0.2818755513355067]","[0.1985930735930736, 0.2143978310502283]","[0.30235143113420143, 0.31750452932784085]","[0.9827968111954768, 0.9852409827824558]","[0.9411525974025974, 0.9263698630136986]"
