dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data5,1,0,Averaged_measures,"[[80, 1, 2, 7, 0, 10], [2, 84, 0, 6, 8, 0], [0, 1, 78, 0, 9, 12], [7, 7, 0, 86, 0, 0], [0, 6, 5, 0, 89, 0], [9, 0, 1, 0, 0, 90]]",0.845,0.03166666666666667,0.07566666666666667,0.09353405715480541,0.44208333333333333,0.08538345803241784,0.06715277777777777,0.19613380689618368,0.8708657059314953,0.5175,"[0.06068601583113457, 0.06038647342995169, 0.01278772378516624, 0.01272264631043257, 0.017811704834605598, 0.02558139534883721]","[0.08443271767810026, 0.07053140096618357, 0.03836317135549872, 0.10636132315521629, 0.07888040712468193, 0.0758139534883721]","[0.08964664941500054, 0.08417689993211824, 0.05314609941550648, 0.13028425443291677, 0.10313811099997976, 0.10032861856920809]","[0.33221396018229793, 0.41007905138339923, 0.2834224598930481, 0.5652324774462179, 0.4787184825352764, 0.567970401691332]","[0.1024163227773153, 0.08435845976605798, 0.07038509137605775, 0.09474086396540062, 0.06590521535031557, 0.09424565279752851]","[0.08663148636763413, 0.05877616747181964, 0.03665814151747656, 0.08375742154368108, 0.06891433418150975, 0.06899224806201551]","[0.16552748519970126, 0.1588535670204422, 0.11858959827288122, 0.2553146924607743, 0.24225337016641404, 0.2332745613407195]","[0.81892065255487, 0.7889833278849298, 0.7226954855168612, 0.9726351502165083, 0.9640258406831328, 0.9520603835169319]","[0.6203166226912928, 0.39468599033816426, 0.4135549872122762, 0.5768447837150127, 0.4549618320610687, 0.6425581395348837]"
Data5,1,1,Averaged_measures,"[[77, 2, 1, 8, 0, 12], [3, 87, 0, 4, 6, 0], [1, 1, 80, 0, 8, 10], [10, 6, 0, 84, 0, 0], [0, 7, 7, 0, 86, 0], [10, 0, 1, 0, 0, 89]]",0.8383333333333334,0.11416666666666667,0.17725,0.1687280716191171,0.46325757575757576,0.160529965891528,0.18111111111111108,0.2853249239367352,0.9097420634920634,0.5282500000000001,"[0.2541966426858513, 0.15567282321899736, 0.0987012987012987, 0.06266318537859007, 0.0593607305936073, 0.052763819095477386]","[0.2729016786570743, 0.16094986807387862, 0.14181818181818182, 0.18903394255874675, 0.1497716894977169, 0.1457286432160804]","[0.27011266312195925, 0.17626886585618046, 0.13901608580161245, 0.15956292008067072, 0.13388259977014527, 0.1312314600017345]","[0.3831480270329191, 0.4255217078436076, 0.3082644628099173, 0.5778542606218846, 0.5146326276463262, 0.5662402923709456]","[0.25902610334911885, 0.17594978816193405, 0.16718536758222546, 0.14369135205319786, 0.08914011850969991, 0.13097873634907384]","[0.290167865707434, 0.16446789797713282, 0.12727272727272726, 0.1906005221932115, 0.15258751902587517, 0.157035175879397]","[0.30782892226660696, 0.24183407011166844, 0.21015673434069124, 0.33681087685252287, 0.315720543740769, 0.29287823511690425]","[0.869013060228509, 0.8607799181330635, 0.7929238681118381, 0.9827178913340794, 0.9774893855643676, 0.967261117618166]","[0.6206235011990408, 0.42374670184696567, 0.4483116883116883, 0.5759791122715404, 0.4447488584474886, 0.6542713567839196]"
Data5,1,2,Averaged_measures,"[[80, 2, 2, 7, 0, 9], [1, 86, 0, 6, 7, 0], [0, 1, 80, 0, 8, 11], [9, 3, 0, 88, 0, 0], [0, 3, 5, 0, 92, 0], [8, 0, 1, 0, 0, 91]]",0.8616666666666667,0.0325,0.06958333333333333,0.09108827689007572,0.4397916666666667,0.08100139990406957,0.06232638888888888,0.1908787327082418,0.8657633667502089,0.516125,"[0.0654627539503386, 0.0379746835443038, 0.032418952618453865, 0.013404825737265416, 0.023872679045092837, 0.0170316301703163]","[0.0817155756207675, 0.05164556962025317, 0.0399002493765586, 0.09597855227882039, 0.07639257294429709, 0.07250608272506083]","[0.08563847051006004, 0.07391421154921618, 0.055117785300620975, 0.12773553754581005, 0.10890823905991616, 0.09895843066316337]","[0.33562487174225325, 0.41047180667433836, 0.28462933575153027, 0.5553253716792591, 0.499276585483482, 0.5722185357221854]","[0.1009365440939638, 0.0738451044974211, 0.0720482932122068, 0.084869649618345, 0.06520238665902535, 0.08610853966780904]","[0.07900677200902935, 0.05358649789029536, 0.04114713216957606, 0.07462019660411082, 0.07029177718832891, 0.05494728304947283]","[0.16914758141012673, 0.14741566768744926, 0.12743294403599337, 0.23977297619040472, 0.24361176179334196, 0.22523072098541963]","[0.8210763930141382, 0.7840170045366581, 0.7139794623716398, 0.9698710583429082, 0.9672855879752432, 0.9529785534395601]","[0.619864559819413, 0.38962025316455695, 0.40448877805486283, 0.574798927613941, 0.45119363395225465, 0.6411192214111923]"
Data5,1,3,Averaged_measures,"[[83, 2, 3, 6, 0, 6], [2, 88, 0, 5, 5, 0], [1, 2, 79, 0, 7, 11], [8, 3, 0, 89, 0, 0], [0, 3, 6, 0, 91, 0], [10, 0, 0, 0, 0, 90]]",0.8666666666666667,0.13,0.18408333333333335,0.17909140146501037,0.4607007575757575,0.1700246983793881,0.18854166666666664,0.292149927010683,0.9111904761904763,0.5311666666666668,"[0.27205882352941174, 0.19845360824742267, 0.11979166666666667, 0.08443271767810026, 0.059665871121718374, 0.04976303317535545]","[0.2985294117647059, 0.20515463917525775, 0.13229166666666667, 0.1878627968337731, 0.14367541766109787, 0.13791469194312797]","[0.3023541137725308, 0.19531260544929538, 0.1351114740477443, 0.1727565367940891, 0.1373009680465347, 0.13220605471970162]","[0.38257575757575757, 0.43170103092783507, 0.30930397727272724, 0.5723195010793956, 0.4966370145367759, 0.5647350280051702]","[0.2871053609101287, 0.20798242055594693, 0.15915142336848256, 0.14205838358725448, 0.10000220034512737, 0.1264642506772901]","[0.32189542483660133, 0.2031786941580756, 0.1111111111111111, 0.19722955145118734, 0.1475735879077168, 0.1494865718799368]","[0.34400261915104996, 0.2694075593505838, 0.19467030892607617, 0.33757119677579456, 0.3180616306181761, 0.28510880983253317]","[0.8932502825691679, 0.8579050719582462, 0.7814719089390142, 0.9831041984909503, 0.9773179966623001, 0.9653220729548991]","[0.6240196078431373, 0.43556701030927836, 0.44036458333333334, 0.5736147757255937, 0.45202863961813844, 0.6523696682464455]"
Data5,1,4,Averaged_measures,"[[78, 3, 3, 7, 0, 9], [2, 84, 0, 7, 7, 0], [0, 2, 78, 0, 8, 12], [7, 3, 0, 90, 0, 0], [0, 2, 4, 0, 94, 0], [8, 0, 0, 0, 0, 92]]",0.86,0.030833333333333334,0.06475,0.09109305289304866,0.43903409090909096,0.0812221611936084,0.054305555555555544,0.18907943215301531,0.8663032581453634,0.5133749999999999,"[0.06172839506172839, 0.04950495049504951, 0.013333333333333334, 0.019230769230769232, 0.019753086419753086, 0.020253164556962026]","[0.06617283950617284, 0.062376237623762376, 0.020800000000000003, 0.10048076923076923, 0.07753086419753087, 0.056708860759493676]","[0.0703187445801786, 0.08420981882335149, 0.039339435922810494, 0.1335528458348606, 0.10557315084854514, 0.10900270924479416]","[0.33243546576879907, 0.4117911791179118, 0.27915151515151515, 0.5571459790209791, 0.4728395061728395, 0.5689298043728424]","[0.09170832741517551, 0.07906422544104502, 0.06170022675862994, 0.09039147127183537, 0.06718973790814478, 0.09594199049864169]","[0.07325102880658436, 0.05033003300330033, 0.01377777777777778, 0.0733173076923077, 0.06213991769547325, 0.049367088607594936]","[0.16593547375473117, 0.15380926970948108, 0.10388872513195738, 0.24731374630115005, 0.2475607466566547, 0.2084681836765384]","[0.8142269253380364, 0.7973771061316658, 0.685874686716792, 0.9721298438403702, 0.9653640273523314, 0.9484661019637702]","[0.62, 0.3888613861386139, 0.412, 0.567548076923077, 0.45185185185185184, 0.6336708860759493]"
Data5,1,5,Averaged_measures,"[[80, 1, 3, 7, 0, 9], [2, 88, 0, 5, 5, 0], [0, 2, 84, 0, 7, 7], [9, 4, 0, 87, 0, 0], [0, 2, 5, 0, 93, 0], [9, 0, 0, 0, 0, 91]]",0.8716666666666667,0.1075,0.1715,0.1692024315675139,0.4554166666666667,0.15925789641883423,0.18027777777777776,0.28024467442992607,0.9036309523809524,0.5316666666666666,"[0.25129533678756477, 0.1546134663341646, 0.08333333333333333, 0.05912596401028278, 0.031088082901554404, 0.06896551724137931]","[0.2709844559585492, 0.1745635910224439, 0.11898148148148148, 0.18766066838046272, 0.13989637305699482, 0.14433497536945813]","[0.27298923825987437, 0.1740567491209649, 0.13519435987372172, 0.17489625758830335, 0.1320251333669628, 0.13181015824943246]","[0.3743523316062176, 0.4287009748356382, 0.30734427609427606, 0.5647347511100724, 0.5, 0.5693013882669055]","[0.25833884676946356, 0.17475940610006813, 0.14974591816609578, 0.15755638898049604, 0.08050518560050789, 0.13637182537709233]","[0.28281519861830745, 0.1687448046550291, 0.11535493827160494, 0.1861610968294773, 0.16429188255613125, 0.17282430213464697]","[0.3053014553878904, 0.2544538361842224, 0.1964318302044838, 0.3253179610091674, 0.31746118879786844, 0.2925064339540478]","[0.8699598737777086, 0.8584303651897824, 0.7862712336396547, 0.9805104019689326, 0.9738270546833405, 0.9647641270664346]","[0.6256476683937824, 0.4381546134663341, 0.4451388888888889, 0.5827763496143958, 0.4484455958549223, 0.6568965517241379]"
Data5,1,6,Averaged_measures,"[[78, 3, 3, 7, 0, 9], [2, 87, 0, 6, 5, 0], [0, 1, 79, 0, 9, 11], [8, 3, 0, 89, 0, 0], [0, 2, 5, 0, 93, 0], [7, 0, 0, 0, 0, 93]]",0.865,0.030416666666666668,0.07033333333333334,0.09309198917560847,0.4364772727272727,0.0800301285063835,0.06076388888888888,0.19024263998280677,0.8602151211361737,0.5125416666666667,"[0.057971014492753624, 0.04708520179372197, 0.020151133501259445, 0.02570694087403599, 0.013477088948787063, 0.013054830287206266]","[0.07681159420289856, 0.06950672645739911, 0.020654911838790934, 0.11105398457583548, 0.07601078167115903, 0.06892950391644909]","[0.07908653031742938, 0.09385000428145192, 0.041129879660082885, 0.13761188543903236, 0.10610618809714267, 0.10338607601994927]","[0.33278436539306105, 0.41082348145128417, 0.27856652163956946, 0.5625146062164057, 0.4895858858123009, 0.5626631853785901]","[0.08960701462238599, 0.08832587820454114, 0.054713008091616645, 0.09756021248132445, 0.06049119623628236, 0.08738235512052087]","[0.07608695652173914, 0.06950672645739911, 0.0163727959697733, 0.08419023136246787, 0.05256064690026954, 0.06418624891209747]","[0.16685648930993938, 0.1628106914426454, 0.10650915346848436, 0.26062200794649304, 0.23928727065058666, 0.2152702573667358]","[0.818210986403206, 0.7901648740685795, 0.6882129757643479, 0.9729722764494784, 0.9663174107776179, 0.9481798491005582]","[0.622463768115942, 0.3894618834080717, 0.40226700251889164, 0.5709511568123393, 0.4579514824797844, 0.6449086161879896]"
Data5,1,7,Averaged_measures,"[[78, 3, 3, 7, 0, 9], [3, 85, 0, 7, 5, 0], [0, 1, 78, 0, 9, 12], [8, 4, 0, 88, 0, 0], [0, 3, 5, 0, 92, 0], [8, 0, 1, 0, 0, 91]]",0.8533333333333334,0.13125,0.18575000000000003,0.18431689258203307,0.4579166666666667,0.17444569785755254,0.195625,0.29168988222555875,0.9133583959899749,0.5344583333333333,"[0.2989949748743719, 0.20108695652173914, 0.11221945137157108, 0.05037783375314862, 0.06839622641509434, 0.06796116504854369]","[0.3, 0.21739130434782608, 0.14463840399002495, 0.16826196473551636, 0.14245283018867927, 0.14854368932038836]","[0.29770312372269636, 0.2058412413196505, 0.14883520496918898, 0.15521632226795548, 0.1532428060075418, 0.15011256133348044]","[0.3768844221105528, 0.4299654150197628, 0.3139877578780322, 0.5689260361804442, 0.4939965694682676, 0.5571491615180936]","[0.2964742591758969, 0.21107967115263335, 0.1754998123609137, 0.12892231189419778, 0.09902026868385064, 0.1443044277215399]","[0.3283082077051926, 0.21331521739130435, 0.1433915211970075, 0.17632241813602015, 0.15900157232704404, 0.15877831715210358]","[0.33744532739723354, 0.28354814762476044, 0.21050027336265098, 0.32574291051992155, 0.29823463775894493, 0.29423477477355764]","[0.883383080817622, 0.873365478914678, 0.7922362014762593, 0.9821152377164574, 0.9743462429659052, 0.9669075601625423]","[0.6201005025125628, 0.4279891304347826, 0.45361596009975064, 0.5811083123425692, 0.455188679245283, 0.6621359223300971]"
Data5,1,8,Averaged_measures,"[[78, 3, 3, 7, 0, 9], [2, 86, 0, 7, 5, 0], [0, 1, 80, 0, 9, 10], [8, 4, 0, 88, 0, 0], [0, 3, 5, 0, 92, 0], [8, 0, 2, 0, 0, 90]]",0.8566666666666667,0.03625,0.07391666666666667,0.09258850589647509,0.43808712121212123,0.08312843641201255,0.06826388888888889,0.19302355539658753,0.8658552631578948,0.5147499999999999,"[0.09582309582309582, 0.0575, 0.015113350125944584, 0.012468827930174564, 0.01256281407035176, 0.022670025188916875]","[0.09189189189189188, 0.0675, 0.026700251889168764, 0.11371571072319202, 0.07035175879396985, 0.072544080604534]","[0.09269449033483526, 0.07946288128690271, 0.03879106942690538, 0.13420839837088613, 0.10548900924943147, 0.10452986418141219]","[0.33415233415233414, 0.4136363636363637, 0.2797114724066865, 0.5549761958739514, 0.48549566011877565, 0.5620563315777422]","[0.10608407238259625, 0.0838836062975723, 0.0591889413366573, 0.10416612016862173, 0.05962220878334976, 0.08508897837793715]","[0.0945945945945946, 0.051666666666666666, 0.028127623845507974, 0.0798004987531172, 0.07956448911222781, 0.07514693534844669]","[0.1745131448295537, 0.16033966279873038, 0.10583783944084442, 0.25027924079477953, 0.24588763032297695, 0.22128701058292913]","[0.8138836033572876, 0.7970238095238095, 0.6925626408590747, 0.9733935837098983, 0.9668455057241093, 0.9519137895115622]","[0.6179361179361179, 0.397, 0.4095717884130982, 0.5698254364089775, 0.45226130653266333, 0.6397984886649875]"
Data5,1,9,Averaged_measures,"[[77, 3, 3, 7, 0, 10], [2, 87, 0, 6, 5, 0], [0, 1, 80, 0, 9, 10], [8, 4, 0, 88, 0, 0], [0, 3, 5, 0, 92, 0], [8, 0, 3, 0, 0, 89]]",0.855,0.12458333333333334,0.18108333333333335,0.1820794720283919,0.4582196969696969,0.16630828808469109,0.18715277777777775,0.289457882858061,0.9112395572263995,0.5337083333333333,"[0.23317307692307693, 0.21119592875318066, 0.11165048543689321, 0.0707070707070707, 0.06372549019607843, 0.050666666666666665]","[0.26009615384615387, 0.22188295165394403, 0.13689320388349513, 0.17979797979797982, 0.14950980392156862, 0.13493333333333335]","[0.2582462340887787, 0.22632543560943627, 0.15231274575407172, 0.1663032690751177, 0.15291099221670942, 0.13231406043695595]","[0.3740166083916084, 0.43187601202868375, 0.31443071491615177, 0.5604912764003673, 0.5011140819964349, 0.5825454545454546]","[0.24374216232229173, 0.22106781004215387, 0.16064236111589963, 0.14085875502040324, 0.09279359038160906, 0.1361039943655786]","[0.27884615384615385, 0.21840542832909243, 0.13470873786407767, 0.1694023569023569, 0.1721813725490196, 0.14533333333333334]","[0.31003263969164413, 0.29167192568052625, 0.20343440912344457, 0.32059412161804085, 0.325849257975178, 0.2863507412845326]","[0.8816813668787353, 0.8731816819402195, 0.7933182470739957, 0.9814308498519025, 0.9761351909184726, 0.9687418546365915]","[0.6278846153846154, 0.43053435114503813, 0.45800970873786406, 0.5830808080808081, 0.45465686274509803, 0.6544]"
