n_ensemble,weights,accuracy_mean,Boots_Hostility_dataset_mean,Boots_kDN_dataset_mean,Boots_DCP_dataset_mean,Boots_TD_U_dataset_mean,Boots_CLD_dataset_mean,Boots_N1_dataset_mean,Boots_N2_dataset_mean,Boots_LSC_dataset_mean,Boots_F1_dataset_mean,accuracy_std,Boots_Hostility_dataset_std,Boots_kDN_dataset_std,Boots_DCP_dataset_std,Boots_TD_U_dataset_std,Boots_CLD_dataset_std,Boots_N1_dataset,Boots_N2_dataset_std,Boots_LSC_dataset_std,Boots_F1_dataset_std,confusion_matrix,Boots_Hostility_class_mean,Boots_kDN_class_mean,Boots_DCP_class_mean,Boots_TD_U_class_mean,Boots_CLD_class_mean,Boots_N1_class_mean,Boots_N2_class_mean,Boots_LSC_class_mean,Boots_F1_class_mean,Boots_Hostility_class_std,Boots_kDN_class_std,Boots_DCP_class_std,Boots_TD_U_class_std,Boots_CLD_class_std,Boots_N1_class,Boots_N2_class_std,Boots_LSC_class_std,Boots_F1_class_std,Boots_N1_class_std
0,CLD,0.8560000000000001,0.18725,0.2368125,0.2177730890065121,0.4860718685300207,0.328424176254526,0.20841666666666664,0.30593513384576043,0.9556574790415955,0.75575,0.019251623308178447,0.02583602136552762,0.005669270235224287,0.014253016835300508,0.050968211305925375,0.006153614867896022,0.00810315238404336,0.00304533728539155,0.0033692081855608244,0.006934578495211515,"[[646, 2, 19], [4, 553, 110], [33, 120, 513]]","[0.05131261187539913, 0.1402505399882449, 0.3436536808042264]","[0.06836866645091998, 0.21240721755475853, 0.3870498834465433]","[0.09753899411678085, 0.20174388188449513, 0.32328581843347787]","[0.4244567371048179, 0.6017647387498065, 0.3807328370446009]","[0.21160302770337025, 0.28560610740753456, 0.4661923338299331]","[0.059138921477172035, 0.2151451301178077, 0.3049282697927865]","[0.16212110058647955, 0.3286217856838146, 0.37832517818140826]","[0.916804982564971, 0.9773350894009492, 0.9553338567354389]","[0.761207727236934, 0.746180122548975, 0.7643800578966126]","[0.01985095905207368, 0.024413145809392592, 0.04705141360522396]","[0.009856916266494438, 0.012152225895940796, 0.011893605451596047]","[0.008425505860221286, 0.014772282275694592, 0.03130337689037506]","[0.05623009568467987, 0.049386645877053506, 0.034984078884890295]","[0.020792196286808732, 0.014773126591559308, 0.017567421743014962]",0,"[0.013542050659906725, 0.003965478384275977, 0.007397769317905298]","[0.010453485123738664, 0.0013033639916377711, 0.0019032218146376127]","[0.010021656150692568, 0.008976267448736005, 0.006122541264359691]","[0.0045393782710825845, 0.009251434397349496, 0.010099728375989511]"
0,DCP,0.859,0.16312500000000002,0.2111,0.21011899244074553,0.4955361574792961,0.26773754136650435,0.19224999999999998,0.28639853568555734,0.9458447398402475,0.72834375,0.01453444185374865,0.015518386272418916,0.012036451797560624,0.004852373258405861,0.050624723581005254,0.00964897192562582,0.019459883503562463,0.01026250995164989,0.004452979590798224,0.010869543350861157,"[[647, 1, 19], [3, 553, 111], [33, 115, 518]]","[0.037596752646283906, 0.11617673003694118, 0.3615846733473548]","[0.045679897540302376, 0.18989110091461747, 0.41013675688130713]","[0.07463863686077307, 0.1891521980076424, 0.3786371566382233]","[0.4209255415720115, 0.5977688726098606, 0.41428073873950977]","[0.1617637593535661, 0.2585647616891904, 0.38758021996234526]","[0.04010113942415069, 0.19337487693985694, 0.3435003566332656]","[0.12875136573310544, 0.316136374320744, 0.40093077207864225]","[0.8988737039160224, 0.9735489359615442, 0.9517625455434529]","[0.7184719487863672, 0.7356939259421967, 0.7268267591091249]","[0.015254056878051354, 0.012757780109710634, 0.03956463996362337]","[0.008235100878529623, 0.0115488262692427, 0.012048647110478945]","[0.005705492024388685, 0.009485740829262844, 0.02431227934808146]","[0.0602016272647395, 0.04680413944395162, 0.03621394118546687]","[0.01147842840286668, 0.010584329203881252, 0.01868311323184909]",0,"[0.015450735686031242, 0.008052606462914082, 0.010692415275967593]","[0.010855530841885478, 0.003569516656644309, 0.0009722688980469722]","[0.015117285224589166, 0.015291985458767436, 0.011733029376256844]","[0.008112502212607644, 0.023503595660000928, 0.025059480354636194]"
0,F1,0.8675,0.12662500000000002,0.16560000000000002,0.1553578259267663,0.4681215191511387,0.23316159757850397,0.150625,0.24867625159151258,0.934688656024037,0.76146875,0.0063737743919909965,0.012172266120160213,0.005270903326280989,0.006417309897338524,0.04474005667789988,0.006142454081313617,0.002112105999582468,0.005371372154659001,0.005505489177768654,0.006144222069859605,"[[645, 1, 21], [3, 554, 110], [27, 103, 536]]","[0.02604018984936234, 0.1147465874677531, 0.258737929612724]","[0.032452753997929386, 0.18216273171255465, 0.3021946099827217]","[0.059966115177546506, 0.17245682769325282, 0.24682505313256686]","[0.42871792014933563, 0.607281907853425, 0.3473603974360119]","[0.13479446647151314, 0.24473599477107824, 0.3350193703379082]","[0.035320746283427254, 0.18026211877274675, 0.25007276716582544]","[0.12806718622784127, 0.3077751374974945, 0.31892173054458356]","[0.9039374316989915, 0.9756296279560059, 0.921386770352877]","[0.7596200411472335, 0.753836363342584, 0.7728433980922549]","[0.015226741469318393, 0.010044118445435372, 0.01662216933454931]","[0.001934264571423209, 0.012028168876478475, 0.013544869087175539]","[0.00893626934253184, 0.0062618396246809085, 0.009285993406041925]","[0.06248645114264122, 0.03870150523734649, 0.0368776393655131]","[0.011378030400966353, 0.008927486374727579, 0.015037876795572]",0,"[0.006417668928346724, 0.014648530262126567, 0.009860119268196238]","[0.008778743947814516, 0.0020669104654312802, 0.0089304183974003]","[0.00779568512965403, 0.0062482757964997995, 0.006003455248388502]","[0.003233894342515699, 0.00988727410384342, 0.00855405661820132]"
0,Hostility,0.8560000000000001,0.16125,0.20177499999999998,0.18437004678688368,0.46686966550207043,0.2603605868735931,0.18530208333333334,0.2767551193145927,0.9311892894170919,0.72890625,0.020046820196729494,0.036967574474125305,0.035279149073850956,0.032096743939045554,0.03919494778169354,0.03779474930524227,0.030827029021882273,0.028192931884487772,0.016499174539429846,0.024398276146200368,"[[637, 5, 25], [6, 553, 108], [32, 112, 522]]","[0.046106391059171005, 0.11989324719475106, 0.3031168904579718]","[0.05234787738691928, 0.20094164868143433, 0.33105580284733804]","[0.07861251084801196, 0.18340941959198936, 0.2760113917734888]","[0.41747387607781256, 0.6100284588289583, 0.3616851653275873]","[0.16679331885237464, 0.2632543000629855, 0.3377914085955904]","[0.04859737499401313, 0.20454712101458022, 0.28273803288876465]","[0.13792555489385858, 0.326063315161804, 0.3452231494014124]","[0.9038933598816437, 0.978239100176663, 0.9058970597644841]","[0.7344313031256802, 0.7462547247522193, 0.7055894667300434]","[0.01884086712136435, 0.019238276964179325, 0.06683623514426898]","[0.013211091310488457, 0.02445809813951402, 0.050101848188416176]","[0.014413746516987758, 0.02087190923436415, 0.0479440878795716]","[0.052201065781165165, 0.041602163784074254, 0.026697658371329116]","[0.027432957795175704, 0.027335341756507026, 0.04657877505993513]",0,"[0.011012527251306478, 0.018777294253533517, 0.03840768354098291]","[0.008544732601703528, 0.004069258329980147, 0.03120922419389362]","[0.021683847940904957, 0.004860372914612832, 0.043168213607935844]","[0.011260718294550042, 0.023975323033398083, 0.04192048420428079]"
0,LSC,0.866,0.193125,0.24848749999999997,0.2224288601299834,0.5000617527173913,0.29323775320446926,0.24527083333333333,0.33304156839198235,0.9655211224099085,0.74953125,0.015572411502397451,0.018593093475804397,0.009958644956769968,0.007143394813960125,0.04985878456032517,0.010198084414455272,0.02082188487522069,0.009783068589473455,0.0023110314809909123,0.008292298054897089,"[[645, 3, 19], [5, 560, 102], [32, 107, 527]]","[0.041011800848674104, 0.14104334546754513, 0.3709462274572791]","[0.055550771035043224, 0.22236751402054372, 0.4214032259241828]","[0.08170771344272405, 0.203312881646323, 0.34915723019644485]","[0.4318068573959771, 0.6073138623440172, 0.41008503959867654]","[0.1719435043242985, 0.2779902313990753, 0.4002439830389819]","[0.057474732547715, 0.24306394371797505, 0.38405516554265656]","[0.16085313815165253, 0.3546612921172754, 0.4294567635542893]","[0.923151171525436, 0.9820564633781427, 0.9746114823533543]","[0.7437343544344481, 0.745906713628826, 0.7577754955898376]","[0.014553184184056552, 0.02089891923675286, 0.014441405525730486]","[0.005448227906124222, 0.00937673680347572, 0.019702709622181742]","[0.0046921779853746895, 0.008863046221332698, 0.01777288139727689]","[0.06202301271490612, 0.04313241516765353, 0.049873405577397854]","[0.014250601369245044, 0.009075942328192097, 0.018739444061659904]",0,"[0.013024014986451303, 0.008043538692698882, 0.016275675249857017]","[0.005452529702076627, 0.0010902252120797247, 0.004356303155897871]","[0.011809345552273543, 0.007050995395227014, 0.015761903376436723]","[0.0063351037231130615, 0.019058547509916635, 0.03639175387326779]"
0,N1,0.861,0.12425,0.15997500000000003,0.1526752242315368,0.45266239648033124,0.2176500815209696,0.15411458333333333,0.23970192179250685,0.9123779562402191,0.70115625,0.01526843148460248,0.020479601131369717,0.012754946956965368,0.008040754312910552,0.04905665369418703,0.012628246789725139,0.020860626653042787,0.011134978064287026,0.0064350747214706435,0.014010581241288688,"[[639, 2, 26], [6, 547, 114], [27, 103, 536]]","[0.023626998235665067, 0.11095070699727574, 0.23411558488343936]","[0.02988414025237171, 0.1751373454190063, 0.2684705678602043]","[0.05589442805644934, 0.17061649782437072, 0.22677309953133026]","[0.42054036316226046, 0.6002289518815387, 0.3334148601654897]","[0.12304306486044554, 0.23569455989054017, 0.28960005285086254]","[0.03391356285402708, 0.18719482125089418, 0.2348898669831812]","[0.11559374864581559, 0.3041527035200898, 0.29202056606206495]","[0.8904134895772071, 0.9723393552395152, 0.8716657196105665]","[0.7053140568331348, 0.731674072059542, 0.6662526186224038]","[0.010439480706378856, 0.026082410160930453, 0.0264484308909169]","[0.0027414742061148594, 0.016293932792841536, 0.022993195322418194]","[0.00681214835556925, 0.014026446083477426, 0.013445005022971005]","[0.061890085401365764, 0.04931595735814282, 0.04094026993845874]","[0.008471432427508047, 0.014027464902288306, 0.018489687934494684]",0,"[0.0076625808711156575, 0.008130232127660427, 0.020030151579419612]","[0.007048072931464407, 0.003678771851904369, 0.015659172199279373]","[0.017457544756302835, 0.014340169784227566, 0.02494253137003354]","[0.006399242343852381, 0.022243639352357247, 0.03352741023987938]"
0,N2,0.8695,0.1945,0.24788750000000004,0.22154386440603152,0.4902904664855073,0.28965255933479384,0.23966666666666664,0.3439478557966199,0.956214228676193,0.7406874999999999,0.015247950681976867,0.013216939887886282,0.003169803818850635,0.01063846597272545,0.048419693066968694,0.01023369466029606,0.010055226732173501,0.004315705257180166,0.0027564137675971496,0.009773809070674516,"[[647, 6, 14], [2, 559, 106], [25, 108, 533]]","[0.043718090714971986, 0.1388069628358797, 0.3543934344348819]","[0.057720835050565064, 0.21815211470592125, 0.4007017106122241]","[0.0843428310843242, 0.19923967674330278, 0.33290960821282567]","[0.4304371446698644, 0.6041930825912906, 0.3904131878064388]","[0.1790849243926629, 0.270411129631074, 0.38083853705966353]","[0.06103042608209661, 0.2370340260934786, 0.3525340892499679]","[0.18461852988576616, 0.365219339914987, 0.4161511299106489]","[0.9264737680199161, 0.9803775315861675, 0.9453541377670722]","[0.7565427647433726, 0.7457077438739489, 0.7246722834933813]","[0.022482841419798446, 0.025867037674551542, 0.022354209630890673]","[0.002995103289037418, 0.011669419671818603, 0.015604405599800496]","[0.011757595154127413, 0.009363545659343558, 0.024706613021217138]","[0.05663960451681182, 0.047046730118869236, 0.039815598343790906]","[0.009168847250849389, 0.01972757129839131, 0.01731660779952468]",0,"[0.010656369586510882, 0.008563287761909675, 0.012259325156455244]","[0.00622949372086311, 0.001124242715718564, 0.006942590712156675]","[0.013811014337653115, 0.007230726921304352, 0.017595320342159233]","[0.007840499352923544, 0.015014553405763057, 0.01281899690020963]"
0,TD_U,0.8564999999999999,0.126,0.1693875,0.16459956860920832,0.5329323401915114,0.2160031944888265,0.15765625,0.2555485776839746,0.9368521284819662,0.72175,0.010398317171542737,0.016096632023501062,0.014621487291824997,0.009440275903700005,0.047886039933945634,0.009285033641904703,0.012064798104345176,0.014583284873323929,0.006357554825799827,0.004685416203497846,"[[640, 2, 25], [3, 564, 100], [33, 124, 509]]","[0.029424131063891395, 0.07876477825144076, 0.3679352184872277]","[0.03474643805057716, 0.15651343370501788, 0.39480196371420945]","[0.05827493325469198, 0.15217333169558991, 0.3479142125649314]","[0.4488228439692891, 0.6373655888407341, 0.42634137992374554]","[0.12286118185561472, 0.21955746894338843, 0.34682587060377684]","[0.03809373295668582, 0.14912665586696788, 0.3531624380041522]","[0.12067019603758969, 0.28714336879808033, 0.3883649282241534]","[0.8966435640424191, 0.9730585082560511, 0.9203166336138432]","[0.7183973698344095, 0.7359011918112821, 0.6975170821219858]","[0.011793021957407588, 0.020651732952982785, 0.014052926928700762]","[0.007591571252766322, 0.015596504051192598, 0.01777130512018912]","[0.001948661250482765, 0.01544162356535745, 0.014682607641127615]","[0.06915462057741102, 0.04198048070507932, 0.036805222268063556]","[0.008564210560884722, 0.015604259121307317, 0.017874529081380253]",0,"[0.01251863530983527, 0.009620181188747438, 0.0156668290119387]","[0.010973728927749867, 0.002262679267358795, 0.011456744921799083]","[0.011606067485513244, 0.007905456190635575, 0.013044259388753417]","[0.007966896654482013, 0.012198983718648217, 0.026250853220693298]"
0,Uniform,0.8554999999999999,0.106625,0.14195000000000002,0.13685976996465474,0.44558576281055906,0.20501642554809973,0.13152083333333334,0.22643448604528196,0.9065277777727967,0.6998125,0.016526493881038436,0.017091207534870086,0.008486132990060895,0.009209602873745466,0.04821273504975239,0.010879465701033174,0.01259810675604893,0.01024192614786591,0.008668784670352947,0.013474422384419675,"[[645, 5, 17], [4, 556, 107], [31, 125, 510]]","[0.017618040466066368, 0.09624311958360295, 0.20571095360016542]","[0.024607715995094048, 0.16457915655390415, 0.2376046008240153]","[0.049027290036512294, 0.16395927256815906, 0.19820932744712388]","[0.42241518193380045, 0.5984207123221896, 0.3182055672730505]","[0.11670094522914284, 0.22844533095563335, 0.2709798609058133]","[0.027343865944446006, 0.1707922403075918, 0.19752869668186385]","[0.1129305216327792, 0.2977701511791737, 0.2705465129770045]","[0.8906542381779874, 0.970871604798163, 0.859192474231231]","[0.7098620235340943, 0.7327003511589795, 0.6567540973859652]","[0.011729391019828714, 0.021461023640475193, 0.02281454700427182]","[0.007384656841417865, 0.008448231813910976, 0.009672103509237395]","[0.007083675059738601, 0.012262178198878421, 0.016465662224918347]","[0.05978334137722038, 0.05031315084523774, 0.02996424061258055]","[0.011912591752492216, 0.009329062998565523, 0.012146460542230841]",0,"[0.012590399684704672, 0.0058567309637540185, 0.012860337247867368]","[0.00977096301306804, 0.0021973430669955914, 0.01358815031169869]","[0.012662106979588333, 0.013376987765041058, 0.02773136137193687]","[0.010707308161713608, 0.010712225610016836, 0.01564101834464999]"
0,kDN,0.869,0.14475,0.1921875,0.1745810702393704,0.457269568452381,0.24106465640516134,0.17262499999999997,0.26315916921408644,0.9197964979429658,0.70878125,0.018079684731764523,0.014614846903064036,0.006611720180860656,0.006224157575149581,0.043890014936058284,0.008549186903417978,0.010144798565473238,0.005596342540658377,0.0061357138453224415,0.01090419034992968,"[[641, 0, 26], [1, 551, 115], [25, 95, 546]]","[0.023410094266501993, 0.11731116178706982, 0.27121548788351013]","[0.03536133215168434, 0.1991512276697898, 0.3149117995983943]","[0.05951420816538502, 0.17910169463408193, 0.26502115038122503]","[0.4200721685547202, 0.5978469287840776, 0.3527708562589903]","[0.13496955741860078, 0.25207634211641905, 0.3178513833470014]","[0.03711643591521864, 0.19160605644317846, 0.26628444615402513]","[0.12510278858043145, 0.3174275150164133, 0.32495528854363287]","[0.8937842325558577, 0.9748757206889787, 0.8883204467124489]","[0.7115736294519084, 0.7358905343805875, 0.6800626233213324]","[0.012606014166720372, 0.02253528894945588, 0.01375766583112514]","[0.0029153693536281724, 0.013498231500507331, 0.0036050003622971]","[0.00764328337722578, 0.010161689248721592, 0.017098375176889256]","[0.058671261634320813, 0.04559654397879237, 0.034674540037753304]","[0.009044975088197106, 0.02113166886725548, 0.011777941974879396]",0,"[0.009223303234441498, 0.006771184630296128, 0.008352088203909432]","[0.00784301026419197, 0.0037789934812856923, 0.009944310918642313]","[0.015647064081511827, 0.01158502228967305, 0.018008064231713354]","[0.0040335887957973346, 0.015377928216023103, 0.016322150031404015]"
