dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data8,1,0,Averaged_measures,"[[91, 1, 0, 2, 6], [1, 81, 2, 12, 4], [0, 0, 100, 0, 0], [2, 18, 0, 80, 0], [8, 2, 0, 0, 90]]",0.884,0.1105,0.1715,0.1781051767358067,0.36324,0.23345363343303405,0.16879166666666665,0.27384532909630716,0.9210977443609023,0.504125,"[0.14536340852130325, 0.37066666666666664, 0.009146341463414634, 0.02676864244741874, 0.018666666666666668]","[0.1548872180451128, 0.40373333333333333, 0.013414634146341465, 0.15908221797323135, 0.11253333333333335]","[0.15826254436561166, 0.3656794053715589, 0.035628412369167695, 0.19747913538494546, 0.10924297117863]","[0.3084711779448622, 0.288, 0.29548780487804877, 0.48336520076481837, 0.38848]","[0.20794255905155776, 0.42168671957232845, 0.09224931727486262, 0.307171185342747, 0.09305962657189776]","[0.17460317460317462, 0.31066666666666665, 0.019817073170731708, 0.1974187380497132, 0.1111111111111111]","[0.26745705515688994, 0.3769348350390797, 0.11681880934235549, 0.3306433988069095, 0.23568443468014405]","[0.9375443621585292, 0.9235756056808688, 0.8049391772113209, 0.9822165356028696, 0.9174803675856307]","[0.5382205513784462, 0.4646666666666667, 0.4489329268292683, 0.5626195028680688, 0.474]"
Data8,1,1,Averaged_measures,"[[87, 3, 0, 4, 6], [1, 83, 3, 10, 3], [0, 0, 100, 0, 0], [2, 16, 0, 82, 0], [12, 1, 0, 0, 87]]",0.878,0.109,0.1683,0.17281979030500252,0.36002000000000006,0.23020549453568878,0.1695833333333333,0.27280709578226964,0.9137305764411028,0.5013125,"[0.15228426395939088, 0.4327485380116959, 0.0, 0.013618677042801557, 0.008241758241758242]","[0.16243654822335024, 0.44970760233918133, 0.010880829015544042, 0.14552529182879376, 0.10934065934065935]","[0.15796384254586437, 0.40127446391285027, 0.029917463115190026, 0.1936352131042391, 0.0963992299194986]","[0.31593908629441625, 0.3065497076023392, 0.29658031088082903, 0.47626459143968874, 0.3610989010989011]","[0.2065753712498069, 0.44678820650652873, 0.0954287514873541, 0.29983524619869123, 0.09688986690515065]","[0.17978003384094754, 0.39035087719298245, 0.015544041450777202, 0.16974708171206226, 0.11423992673992675]","[0.26754249274401126, 0.4053828997071386, 0.12587756249489396, 0.3189399719133576, 0.2446088270248972]","[0.9319809676475452, 0.9151753653138696, 0.8161206124118587, 0.9807446632144563, 0.9014982511223112]","[0.5415609137055838, 0.4689327485380117, 0.4523963730569948, 0.5617704280155642, 0.45467032967032966]"
Data8,1,2,Averaged_measures,"[[91, 0, 0, 2, 7], [1, 81, 2, 14, 2], [0, 0, 100, 0, 0], [1, 13, 0, 86, 0], [8, 0, 0, 0, 92]]",0.9,0.11,0.1669,0.17377416584164201,0.36882000000000004,0.23431051895436497,0.160625,0.2710270781651464,0.9188709273182958,0.5013125,"[0.11948051948051948, 0.36436170212765956, 0.018691588785046728, 0.04262877442273535, 0.01971830985915493]","[0.14233766233766235, 0.3925531914893617, 0.021806853582554516, 0.14351687388987566, 0.12281690140845071]","[0.1467288423843224, 0.3622384077108932, 0.043613256471863655, 0.1792456838623565, 0.1125096076733776]","[0.302961038961039, 0.29106382978723405, 0.30230529595015576, 0.49044404973357014, 0.38985915492957746]","[0.19247374984205534, 0.4253731221808095, 0.11787768697416509, 0.2890841473065236, 0.09573306430218172]","[0.14155844155844155, 0.3200354609929078, 0.029595015576323987, 0.16207815275310836, 0.12863849765258215]","[0.2436346523774717, 0.37334357713156996, 0.12982043026071166, 0.3122610076022029, 0.25465443597117504]","[0.9287764866712235, 0.9101677065002932, 0.818018566665886, 0.9806621349109896, 0.9105439655476719]","[0.5301948051948052, 0.4541223404255319, 0.4559968847352025, 0.5579484902309059, 0.47112676056338026]"
Data8,1,3,Averaged_measures,"[[89, 1, 0, 3, 7], [1, 79, 2, 16, 2], [0, 0, 100, 0, 0], [1, 16, 0, 83, 0], [8, 1, 0, 0, 91]]",0.884,0.095,0.1598,0.16150469250545274,0.3667600000000001,0.21962182638145905,0.16516666666666668,0.2659723189117454,0.908998746867168,0.498875,"[0.10621761658031088, 0.323943661971831, 0.016713091922005572, 0.041044776119402986, 0.016483516483516484]","[0.13419689119170986, 0.36225352112676057, 0.01838440111420613, 0.17164179104477612, 0.11153846153846154]","[0.13453530949768217, 0.3270958922546349, 0.04204703518244718, 0.18994510891548438, 0.10454464226705108]","[0.30476683937823834, 0.28912676056338027, 0.2986072423398329, 0.49402985074626865, 0.388021978021978]","[0.17286973446154358, 0.3801676290510975, 0.1253731659784249, 0.3003067918684168, 0.08676653824147444]","[0.15716753022452504, 0.31690140845070425, 0.023676880222841225, 0.20071517412935322, 0.11286630036630037]","[0.25101211553952807, 0.3473825990547495, 0.12021697697871986, 0.3336058388186928, 0.24660031378740957]","[0.9242341605308608, 0.9046842458258322, 0.786527600337892, 0.9835456177757828, 0.9080668704728855]","[0.5359455958549223, 0.44859154929577466, 0.45020891364902504, 0.5606343283582089, 0.46565934065934067]"
Data8,1,4,Averaged_measures,"[[89, 0, 0, 3, 8], [1, 80, 2, 15, 2], [0, 0, 100, 0, 0], [0, 14, 0, 86, 0], [7, 0, 0, 0, 93]]",0.896,0.0925,0.1541,0.15625855397842536,0.35806000000000004,0.21964361712333,0.1499583333333333,0.2591071707160353,0.9146904761904762,0.50275,"[0.09411764705882353, 0.3277777777777778, 0.017391304347826087, 0.023762376237623763, 0.024657534246575342]","[0.13317647058823529, 0.3655555555555555, 0.025507246376811597, 0.14653465346534653, 0.10191780821917809]","[0.12283311975560572, 0.3248785111863827, 0.04494368651451402, 0.1803316494928567, 0.10077729641704267]","[0.30305882352941177, 0.2878888888888889, 0.3001739130434783, 0.4792079207920792, 0.3784109589041096]","[0.17869755515899588, 0.37549954861862844, 0.12159405161168169, 0.3007501625414704, 0.09406070112851432]","[0.1549019607843137, 0.30462962962962964, 0.02367149758454106, 0.148019801980198, 0.1136986301369863]","[0.24617415468886122, 0.3505243430797739, 0.12617618169803257, 0.31354122650003663, 0.23433550715683898]","[0.9285684800235884, 0.9134363686995266, 0.8164251207729469, 0.978843147472642, 0.9038898616404024]","[0.5388235294117647, 0.45625, 0.45942028985507244, 0.5648514851485148, 0.46164383561643835]"
Data8,1,5,Averaged_measures,"[[90, 0, 0, 2, 8], [1, 80, 2, 15, 2], [0, 0, 100, 0, 0], [1, 13, 0, 86, 0], [7, 0, 0, 0, 93]]",0.898,0.111,0.17260000000000003,0.1722748475810679,0.3659800000000001,0.23197546913590417,0.16995833333333332,0.27442503325386314,0.9151015037593986,0.5051875,"[0.13131313131313133, 0.39436619718309857, 0.0028328611898017, 0.037549407114624504, 0.02564102564102564]","[0.1691919191919192, 0.42028169014084504, 0.01303116147308782, 0.15573122529644268, 0.11692307692307692]","[0.1678223917047661, 0.3720894750182547, 0.03383031078397981, 0.17912776167626568, 0.11133209564264786]","[0.317979797979798, 0.2939718309859155, 0.299943342776204, 0.4841897233201581, 0.3866666666666667]","[0.20757328145905327, 0.4366350027525564, 0.11361672518077942, 0.29823372502933226, 0.09162442046976525]","[0.19402356902356901, 0.3370892018779343, 0.02171860245514636, 0.1747364953886693, 0.12136752136752138]","[0.2703602681021799, 0.38874291097656616, 0.12298169131761577, 0.3248084183740657, 0.24620018002611907]","[0.933223209538999, 0.9241836986833281, 0.8022038098078057, 0.9794198936075366, 0.9071717755928282]","[0.5391414141414141, 0.47746478873239434, 0.45325779036827196, 0.5600296442687747, 0.4717948717948718]"
Data8,1,6,Averaged_measures,"[[90, 0, 0, 2, 8], [1, 80, 2, 15, 2], [0, 0, 100, 0, 0], [0, 16, 0, 84, 0], [7, 0, 0, 0, 93]]",0.894,0.109,0.1695,0.16757090168010688,0.36568000000000006,0.23096811478843166,0.17266666666666666,0.2756293532383052,0.9166127819548872,0.5035,"[0.10687022900763359, 0.3764367816091954, 0.0160857908847185, 0.054003724394785846, 0.02865329512893983]","[0.15165394402035623, 0.4068965517241379, 0.013404825737265416, 0.1601489757914339, 0.1340974212034384]","[0.144782819014575, 0.3631594365202915, 0.03760131453774973, 0.18723825526497542, 0.1068493930617533]","[0.3111450381679389, 0.30160919540229886, 0.2968364611260054, 0.4875232774674116, 0.3770773638968481]","[0.1925112512084629, 0.4390319014434598, 0.10451415575375367, 0.29890035648600294, 0.09742961209306503]","[0.16666666666666666, 0.3390804597701149, 0.01876675603217158, 0.18265052762259465, 0.16260744985673353]","[0.26008112342182066, 0.3790519871342816, 0.11899305485100328, 0.33125325160729, 0.2718318850331397]","[0.932949421900808, 0.9172428196929104, 0.812654961801286, 0.9826614954518512, 0.9070670946707744]","[0.5372137404580153, 0.46910919540229884, 0.450402144772118, 0.5602886405959032, 0.4691977077363897]"
Data8,1,7,Averaged_measures,"[[90, 0, 0, 2, 8], [1, 79, 2, 15, 3], [0, 0, 100, 0, 0], [0, 14, 0, 86, 0], [6, 0, 0, 0, 94]]",0.898,0.1205,0.1772,0.17738867754941362,0.3684800000000001,0.2352750061674795,0.183375,0.2842459590280624,0.9213208020050125,0.50825,"[0.11294117647058824, 0.40641711229946526, 0.02821316614420063, 0.049523809523809526, 0.01680672268907563]","[0.1308235294117647, 0.4379679144385027, 0.02445141065830721, 0.16228571428571428, 0.11764705882352941]","[0.13416181915312494, 0.4049540460784384, 0.040477494124172265, 0.1781453834885079, 0.11167260999533765]","[0.3074823529411765, 0.3165775401069519, 0.29943573667711604, 0.48929523809523806, 0.3794957983193277]","[0.17936967917011756, 0.4488115081656752, 0.11160155263875042, 0.29176779154002225, 0.10555576690034599]","[0.1411764705882353, 0.3792335115864528, 0.030825496342737724, 0.1988888888888889, 0.1419234360410831]","[0.25534914257725094, 0.39677041021487236, 0.13391110585747087, 0.3378847402438895, 0.25621643597718674]","[0.932218782249742, 0.9234047686060071, 0.8155027066097846, 0.9821506146318177, 0.9112627507143208]","[0.5429411764705883, 0.4789438502673797, 0.4608150470219436, 0.555952380952381, 0.4698879551820728]"
Data8,1,8,Averaged_measures,"[[90, 0, 0, 2, 8], [1, 79, 2, 15, 3], [0, 0, 100, 0, 0], [0, 15, 0, 85, 0], [6, 0, 0, 0, 94]]",0.896,0.121,0.1767,0.17857899763848276,0.3698600000000001,0.23881885629338004,0.1745,0.27645887569278604,0.9163132832080201,0.506375,"[0.13821138211382114, 0.40641711229946526, 0.01910828025477707, 0.034545454545454546, 0.035623409669211195]","[0.14037940379403796, 0.42620320855614974, 0.019745222929936305, 0.15890909090909092, 0.12366412213740459]","[0.14606408047875677, 0.3841005521646106, 0.043117856186687106, 0.18272534234570328, 0.11595113979130607]","[0.31132791327913284, 0.30812834224598934, 0.29821656050955414, 0.4784, 0.3889058524173028]","[0.1874199994911719, 0.42260456548750747, 0.11713359592614728, 0.315665683764757, 0.10185636155410478]","[0.16169828364950314, 0.36363636363636365, 0.02600849256900212, 0.1706060606060606, 0.13061916878710772]","[0.25306283099024895, 0.3878410933223947, 0.1184950076496623, 0.3321725566266657, 0.24066834427718706]","[0.9294849590099912, 0.91620763137791, 0.7900723145443226, 0.9814764183185236, 0.9137155866766152]","[0.5440379403794038, 0.46390374331550804, 0.4554140127388535, 0.5597727272727273, 0.4774173027989822]"
Data8,1,9,Averaged_measures,"[[91, 0, 0, 2, 7], [1, 80, 2, 14, 3], [0, 0, 100, 0, 0], [0, 13, 0, 87, 0], [6, 0, 0, 0, 94]]",0.904,0.116,0.18560000000000001,0.18376633713852777,0.3687600000000001,0.23822739456151518,0.18454166666666666,0.28438059577340946,0.9247694235588974,0.507625,"[0.15762273901808785, 0.368, 0.0060790273556231, 0.029239766081871343, 0.04040404040404041]","[0.18656330749354005, 0.4154666666666667, 0.013981762917933132, 0.16413255360623782, 0.13737373737373737]","[0.1784478602192212, 0.3923791639488421, 0.031165206333360087, 0.18671602765158318, 0.11437497682440274]","[0.32372093023255816, 0.2944, 0.2984802431610942, 0.48670565302144253, 0.3887878787878788]","[0.22486821574536445, 0.4369602775024368, 0.10360396104833937, 0.2962317837058063, 0.09979312459640977]","[0.20111972437553832, 0.3302222222222222, 0.02330293819655522, 0.20662768031189083, 0.13573232323232323]","[0.2906407579600656, 0.38014646147062076, 0.12107596932971093, 0.3309598747014416, 0.2629088018522128]","[0.9385025872173974, 0.9269974937343359, 0.8121900495920653, 0.9819529330147982, 0.9286916786916787]","[0.5390826873385013, 0.4713333333333333, 0.45858662613981765, 0.5584795321637427, 0.4861111111111111]"
