dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data3,1,0,Averaged_measures,"[[65, 38], [43, 54]]",0.595,0.31,0.463,0.41423191124602,0.50845,0.4465897481084051,0.49885416666666665,0.49037568122237846,0.9964167704559179,0.98875,"[0.35096153846153844, 0.265625]","[0.4778846153846154, 0.44687499999999997]","[0.40263689015493076, 0.4267931840946999]","[0.4629807692307692, 0.5577083333333334]","[0.4356167131044263, 0.4584772026960488]","[0.5020032051282052, 0.4954427083333333]","[0.4872425683069342, 0.49376988688077644]","[0.9966961631363804, 0.9961140950520834]","[0.9855769230769231, 0.9921875]"
Data3,1,1,Averaged_measures,"[[65, 38], [41, 56]]",0.605,0.34125,0.46125,0.42359813726944495,0.5125500000000001,0.45454893958975495,0.505,0.4920976971252159,0.9965820312499999,0.9875,"[0.3880208333333333, 0.2980769230769231]","[0.45885416666666673, 0.4634615384615385]","[0.4185666492855156, 0.42824258771614887]","[0.46625, 0.5552884615384616]","[0.4498408175649678, 0.4588948983818662]","[0.5121527777777778, 0.4983974358974359]","[0.48608717401986373, 0.49764587229938717]","[0.9965277777777778, 0.9966321113782051]","[0.98046875, 0.9939903846153846]"
Data3,1,2,Averaged_measures,"[[71, 32], [46, 51]]",0.61,0.34875,0.46675000000000005,0.42060056789992667,0.51205,0.450401484397066,0.4951041666666666,0.4829053132894688,0.996549007397343,0.99125,"[0.4024691358024691, 0.2936708860759494]","[0.4740740740740741, 0.45924050632911395]","[0.4158709994940007, 0.42544987221486336]","[0.47160493827160493, 0.5535189873417722]","[0.4456936578969549, 0.4552284963781925]","[0.5018518518518519, 0.48818565400843883]","[0.47834845406180343, 0.4875775360418851]","[0.9967197471223236, 0.9963739451476793]","[0.9864197530864197, 0.9962025316455696]"
Data3,1,3,Averaged_measures,"[[72, 31], [40, 57]]",0.645,0.34375,0.48125,0.42646718439994435,0.51035,0.4572196646135467,0.5180208333333333,0.4956120524090491,0.9965924101751207,0.99,"[0.4109947643979058, 0.2822966507177033]","[0.5099476439790577, 0.4550239234449761]","[0.4345897818100871, 0.41904414083373737]","[0.47434554973821996, 0.5432535885167464]","[0.4624176695892355, 0.4524693347075344]","[0.5514834205933682, 0.4874401913875598]","[0.5083013082623242, 0.48401565112686945]","[0.9971039785517363, 0.9961249003189793]","[0.9908376963350786, 0.9892344497607656]"
Data3,1,4,Averaged_measures,"[[72, 31], [37, 60]]",0.66,0.34875,0.47200000000000003,0.42746349759842417,0.51575,0.451437646882176,0.4992708333333333,0.48886469642887115,0.9965731619867149,0.99,"[0.38341968911917096, 0.3164251207729469]","[0.489119170984456, 0.4560386473429952]","[0.42906394003288634, 0.4259712976474522]","[0.4850777202072539, 0.5443478260869565]","[0.44744230081852066, 0.45516277630384516]","[0.5459844559585493, 0.45571658615136873]","[0.49238120213180286, 0.4855860220295193]","[0.9970401241520863, 0.9961377818035427]","[0.9896373056994818, 0.9903381642512077]"
Data3,1,5,Averaged_measures,"[[71, 32], [35, 62]]",0.665,0.3425,0.46175000000000005,0.4282364745652657,0.5141,0.4506602465298753,0.4877083333333333,0.47945591755360817,0.9963828030646136,0.988125,"[0.412532637075718, 0.27817745803357313]","[0.4783289817232376, 0.4465227817745804]","[0.42887828496374913, 0.4276469940314068]","[0.4662140992167102, 0.5580815347721823]","[0.4527292704771662, 0.44875991997876635]","[0.5221932114882507, 0.45603517186250997]","[0.49312258379139595, 0.46690355983400933]","[0.9968844994387054, 0.9959220123900879]","[0.9804177545691906, 0.9952038369304557]"
Data3,1,6,Averaged_measures,"[[69, 34], [35, 62]]",0.655,0.3425,0.48650000000000004,0.42625499129911426,0.50505,0.45020557523620747,0.515625,0.5023967485199382,0.9968573558272947,0.99125,"[0.3549222797927461, 0.3309178743961353]","[0.47772020725388603, 0.4946859903381643]","[0.4141109835112615, 0.4375776652269189]","[0.452538860103627, 0.5540096618357488]","[0.4384844215948554, 0.4611339938486758]","[0.5110103626943006, 0.519927536231884]","[0.49532360686961313, 0.5089915134402896]","[0.996927486170559, 0.9967919685990339]","[0.9870466321243523, 0.9951690821256038]"
Data3,1,7,Averaged_measures,"[[70, 33], [35, 62]]",0.66,0.32,0.461,0.41162687825633215,0.50325,0.4428562253496348,0.5052083333333333,0.49330792246203103,0.9964710711050725,0.99,"[0.3684210526315789, 0.2718204488778055]","[0.46365914786967416, 0.45835411471321696]","[0.4082197873818208, 0.41501697615890076]","[0.45563909774436095, 0.5506234413965088]","[0.43915127995146563, 0.4465426922171396]","[0.502297410192147, 0.5081047381546134]","[0.4862619681486744, 0.5003187348586128]","[0.9963314082307216, 0.9966100374064838]","[0.9887218045112782, 0.9912718204488778]"
Data3,1,8,Averaged_measures,"[[68, 35], [34, 63]]",0.655,0.32125,0.45125,0.4142165297813146,0.52105,0.44778760910401616,0.4898958333333333,0.48427451055906123,0.9963237375452898,0.990625,"[0.390745501285347, 0.25547445255474455]","[0.4632390745501286, 0.4399026763990268]","[0.4155586702920573, 0.41294623134170666]","[0.47917737789203085, 0.5606812652068126]","[0.4474422026317148, 0.4481145266653915]","[0.4955012853470437, 0.4845904298459043]","[0.48191840379794343, 0.4865044996833309]","[0.9965165232293879, 0.9961412712895377]","[0.987146529562982, 0.9939172749391727]"
Data3,1,9,Averaged_measures,"[[68, 35], [34, 63]]",0.655,0.32375,0.468,0.42164606574150326,0.5183,0.449192005889618,0.49739583333333337,0.4843500152969261,0.9966300101902174,0.995,"[0.358974358974359, 0.29024390243902437]","[0.4641025641025641, 0.47170731707317076]","[0.41672900672160307, 0.42632326822384736]","[0.48194871794871796, 0.5528780487804879]","[0.4462899923805978, 0.4519524577640519]","[0.5094017094017094, 0.48597560975609755]","[0.4819840415170199, 0.48660057572171506]","[0.9968599033816424, 0.9964113313008129]","[0.9923076923076923, 0.9975609756097561]"
