,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
1305,15,DCP,WineQualityRed_5vs6,-0.04096692111959288,-0.04169558177191757,-0.004545454545454519,-0.031864445986583334,0.018199167244968728,0.002261161230626918,-0.00609530418690718,0.0007460097154754486,0.01213856118436274,0.00759310663890822,0.012884570899838188,0.0,0.013642146657413812,0.012861438815637283,0.003758963682627847,0.012109646079111691
1306,50,DCP,WineQualityRed_5vs6,-0.06752833680314596,-0.04170136479296782,-0.011380985426786894,-0.023542678695350427,0.011352070321536067,-0.00304765209345359,-0.004591718713856108,0.0015035854730511833,-0.0007460097154754486,0.0015035854730511833,-0.000780707841776529,-4.6264168401588535e-05,-0.0015382835993522637,0.0037820957668285304,-0.00761045570205876,-0.004562803608605059
1307,100,DCP,WineQualityRed_5vs6,-0.06371732593106649,-0.037896136941938496,-0.005308813324080508,-0.01064075873236181,0.006818181818181723,0.009096692111959404,-0.0030650011566043522,0.006060606060605989,0.002255378209576664,0.0015035854730510723,0.0030071709461021445,0.006783483691880643,0.007564191533657061,-0.000780707841776529,0.0037820957668285304,0.006037473976405305
1308,150,DCP,WineQualityRed_5vs6,-0.07054129077029836,-0.0492424242424242,-0.010606060606060508,-0.012896136941938363,-0.0007691417996760208,0.003036086051353304,-0.0038052278510293247,-0.002272727272727204,-0.0007691417996760208,-0.01137520240573675,-0.003041869072403447,0.0030187369882027637,-0.0007633587786258778,0.0037820957668286415,0.0007633587786259888,-0.0022842933148276012
1309,199,DCP,WineQualityRed_5vs6,-0.06978949803377288,-0.05078649086282683,-0.007581540596807823,-0.011392551468887402,0.0014978024520009292,0.0030245200092527957,-2.313208420090529e-05,-0.0007691417996762429,0.005297247281980111,-0.003041869072403447,0.0007460097154753376,0.005279898218829349,-0.0038110108720795788,-0.0007749248207263859,0.005285681239879714,-0.0015267175572519776
0,average,DCP,WineQualityRed_5vs6,-0.06250867453157527,-0.044264399722414804,-0.007884570899837962,-0.01806731436502418,0.007419616007402485,0.002874161461947855,-0.0035160767985193964,0.0010536664353458791,0.0036352070321536978,-0.0007633587786258778,0.0025630349294472055,0.0030071709461023666,0.0030187369882027637,0.0037739995373584634,0.0011959287531807528,0.0019546611149665605
1355,15,DCP,Yeast_CYTvsNUC,-0.01786516853932585,-0.05365792759051191,-0.0077652933832709214,-0.005568039950062387,0.008988764044943753,-0.003358302122347112,0.004569288389513093,-0.008926342072409499,0.019126092384519344,-0.007802746566791474,0.00453183520599254,-0.00107365792759051,0.005680399500624267,0.004569288389513093,-0.004481897627965026,0.0011860174781522792
1356,50,DCP,Yeast_CYTvsNUC,-0.019051186017478128,-0.08171036204744064,-0.012322097378277164,-0.012334581772784015,-0.001086142322097361,-0.01347066167290889,-0.0045193508114856895,-0.01907615480649183,0.0011111111111111738,0.0022596754057429003,-0.01013732833957548,-0.01002496878901371,0.006741573033707926,-0.0033333333333334103,1.2484394506850904e-05,-0.010049937578027524
1357,100,DCP,Yeast_CYTvsNUC,-0.01682896379525589,-0.07392009987515602,-0.01348314606741563,-0.015692883895131016,-0.005630461922596641,-0.006766541822721517,-0.0045193508114855785,-0.01682896379525589,-0.003395755305867554,-0.0033333333333332993,-0.003383270911360703,-0.006654182272159748,-0.0011360799001247646,-1.2484394506739882e-05,0.0045193508114856895,-0.003395755305867554
1358,150,DCP,Yeast_CYTvsNUC,-0.024644194756554327,-0.06828963795255927,-0.011186017478152399,-0.023520599250936303,-0.006729088639200964,-0.011210986267166101,-0.007840199750312138,-0.021310861423221028,-0.010049937578027524,-0.008926342072409499,-0.004481897627965026,-0.013358302122347121,-0.0022347066167290874,-0.0022471910112359383,0.006754057428214666,-0.008976279650437013
1359,199,DCP,Yeast_CYTvsNUC,-0.030262172284644118,-0.07947565543071144,-0.019051186017478017,-0.02350811485642934,-1.2484394506739882e-05,-0.014569288389512991,-0.015680399500624165,-0.02469413233458173,-0.013408239700374414,-0.006716604244694113,-0.004456928838951324,-0.012259675405742687,-0.006729088639200853,-0.01906367041198498,-0.00334581772784015,-0.00786516853932584
