,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
419,average,DCP,bupa,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
399,9,DCP,bupa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
400,19,DCP,bupa,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,29,DCP,bupa,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
402,39,DCP,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,49,DCP,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,59,DCP,bupa,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
405,69,DCP,bupa,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
406,79,DCP,bupa,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
407,89,DCP,bupa,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
408,99,DCP,bupa,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
409,109,DCP,bupa,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
410,119,DCP,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,129,DCP,bupa,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
412,139,DCP,bupa,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
413,149,DCP,bupa,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1
414,159,DCP,bupa,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1
415,169,DCP,bupa,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
416,179,DCP,bupa,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1
417,189,DCP,bupa,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
418,199,DCP,bupa,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
566,average,DCP,hill_valley_without_noise_traintest,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
546,9,DCP,hill_valley_without_noise_traintest,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
547,19,DCP,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,29,DCP,hill_valley_without_noise_traintest,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
549,39,DCP,hill_valley_without_noise_traintest,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
550,49,DCP,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,59,DCP,hill_valley_without_noise_traintest,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
552,69,DCP,hill_valley_without_noise_traintest,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
