dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total
bupa,1,classic,none,1.2421603797897582,0.37197074992220724,0.38546218487394956,0.044740866193495335,0.019035407058587517,0.07136763479689455,"[[69, 76], [57, 143]]"
bupa,2,classic,none,1.2595427768661618,0.37936624831449023,0.43252100840336133,0.07231891903525454,0.030768739610884922,0.10468102301738037,"[[82, 63], [86, 114]]"
bupa,3,classic,none,1.0945514042238393,0.30916917332226945,0.3242857142857143,0.028799864957535875,0.01225316359160585,0.06388206823488568,"[[51, 94], [18, 182]]"
bupa,4,classic,none,1.110444229825673,0.31593092002904266,0.3739495798319328,0.04863541173513627,0.020692376759905477,0.1049489784045964,"[[69, 76], [53, 147]]"
bupa,5,classic,none,1.0748773587250207,0.3007986723368945,0.37974789915966384,0.028795895471203658,0.012251474737665916,0.08860440336754402,"[[71, 74], [57, 143]]"
bupa,6,classic,none,1.0657912165225305,0.29693289077896484,0.3563865546218487,0.028634298805137497,0.012182721971356508,0.08644391131962632,"[[63, 82], [41, 159]]"
bupa,7,classic,none,1.0256849312064134,0.2798693081630536,0.37100840336134455,0.049299037140158895,0.020974722203652423,0.07141511379787932,"[[71, 74], [54, 146]]"
bupa,8,classic,none,1.0196340042016963,0.2772948864225703,0.3446218487394958,0.04873671103522656,0.02073547546531784,0.0663994952462162,"[[58, 87], [32, 168]]"
bupa,9,classic,none,0.9870901586795491,0.26344881236386264,0.34789915966386553,0.041953793698548035,0.017849621803253557,0.08242817501391289,"[[83, 62], [58, 142]]"
bupa,10,classic,none,0.9598683009298826,0.25186702624209106,0.3272268907563025,0.047944800347976727,0.02039854988545419,0.055639024304064186,"[[71, 74], [39, 161]]"
bupa,11,classic,none,0.9219732125490108,0.2357442174048335,0.3099159663865546,0.03719479568548749,0.015824862962469485,0.08797641093343582,"[[78, 67], [40, 160]]"
bupa,12,classic,none,0.9106319907819099,0.23091899180582925,0.2956302521008404,0.04659031657490304,0.01982227248699695,0.05538970450010173,"[[85, 60], [42, 158]]"
bupa,13,classic,none,0.918955062818213,0.23446011824499532,0.28378151260504203,0.03179593807139085,0.01352787005466064,0.09165277235581855,"[[83, 62], [36, 164]]"
bupa,14,classic,none,0.8977841320732638,0.22545275386370708,0.30126050420168066,0.032550649603603564,0.013848968916836183,0.06694062533984232,"[[79, 66], [38, 162]]"
bupa,15,classic,none,0.886411217296066,0.22061404418628774,0.27226890756302524,0.02686458658801897,0.011429781867700117,0.07745186681760588,"[[81, 64], [30, 170]]"
bupa,16,classic,none,0.8788097707204381,0.21737993984026555,0.2810924369747899,0.03380676273562137,0.014383393634412869,0.07045500075565996,"[[83, 62], [35, 165]]"
bupa,17,classic,none,0.8871523461475702,0.22092936417384088,0.2811764705882353,0.032354987553317185,0.01376572272403762,0.08034109583889061,"[[79, 66], [31, 169]]"
bupa,18,classic,none,0.8727685954111355,0.21480966704698684,0.2959663865546219,0.03476195758087584,0.014789789939326746,0.0802488499104448,"[[80, 65], [37, 163]]"
bupa,19,classic,none,0.871257082621883,0.21416658023026658,0.28411764705882353,0.03333552175666244,0.014182899888530184,0.07948023172494456,"[[79, 66], [32, 168]]"
bupa,20,classic,none,0.8591552286124486,0.20901773674929985,0.2987394957983193,0.026581344124405295,0.011309273794212114,0.08677711108791471,"[[81, 64], [39, 161]]"
bupa,21,classic,none,0.8614078702532055,0.20997614355357327,0.2812605042016807,0.033117322515510576,0.014090065043598088,0.08326355857695665,"[[83, 62], [35, 165]]"
bupa,22,classic,none,0.8568928352762771,0.2080551809978218,0.2987394957983193,0.026408734297225834,0.011235835378682483,0.08677711108791471,"[[81, 64], [39, 161]]"
bupa,23,classic,none,0.853087236140756,0.2064360543512084,0.2899159663865546,0.022967026215679004,0.009771529479334505,0.08704231085446254,"[[82, 63], [37, 163]]"
bupa,24,classic,none,0.8470338712121851,0.20386059537392387,0.2810084033613446,0.02450615372361852,0.010426365228423278,0.07740241409920828,"[[84, 61], [36, 164]]"
bupa,25,classic,none,0.8523461072892516,0.20612073436365522,0.26949579831932774,0.030111993667185127,0.012811420644417744,0.07858034072195916,"[[85, 60], [33, 167]]"
bupa,26,classic,none,0.8492913887006495,0.20482107665179958,0.2810924369747899,0.026999807767636223,0.011487312944229243,0.08531630754578531,"[[82, 63], [34, 166]]"
bupa,27,classic,none,0.8508150911091701,0.20546934965252567,0.278235294117647,0.036316203548476055,0.015451057974113733,0.08015067333771017,"[[83, 62], [34, 166]]"
bupa,28,classic,none,0.8424895811490133,0.20192718597655843,0.2811764705882353,0.025980229053461562,0.01105352393870019,0.07770289947248206,"[[83, 62], [35, 165]]"
bupa,29,classic,none,0.8530945499123168,0.2064391660616119,0.27243697478991596,0.03515712699780942,0.014957918349624058,0.08678936196041923,"[[87, 58], [36, 164]]"
bupa,30,classic,none,0.8455223584229328,0.2032175085572036,0.2665546218487395,0.03495860737777333,0.014873456377874104,0.0860393681628092,"[[88, 57], [35, 165]]"
bupa,31,classic,none,0.8432526513152003,0.20225184109532207,0.26949579831932774,0.034080703716481635,0.014499944307753723,0.07162224525978979,"[[87, 58], [35, 165]]"
bupa,32,classic,none,0.8394616797228011,0.20063893786951562,0.27226890756302524,0.027416886792418056,0.011664762995776883,0.07847637764392414,"[[88, 57], [37, 163]]"
bupa,33,classic,none,0.8402247498889881,0.20096359298827923,0.2781512605042017,0.03821126675274611,0.016257329791450073,0.07882554014066921,"[[85, 60], [36, 164]]"
bupa,34,classic,none,0.8326476825518967,0.19773986101026864,0.26941176470588235,0.0321254716118718,0.013668073086389705,0.08294836106647313,"[[89, 56], [37, 163]]"
bupa,35,classic,none,0.8341665091127102,0.19838605953739238,0.27243697478991596,0.029516590682471,0.012558101047767205,0.08678936196041923,"[[85, 60], [34, 166]]"
bupa,36,classic,none,0.8258336853809924,0.19484078415102168,0.2810084033613445,0.023138068594088332,0.00984430100957734,0.08221963715181248,"[[85, 60], [37, 163]]"
bupa,37,classic,none,0.8281253338034075,0.19581578674411368,0.26361344537815123,0.022060686604290818,0.009385919076498729,0.0834743763218775,"[[88, 57], [34, 166]]"
bupa,38,classic,none,0.815233592465396,0.1903308785395706,0.2752941176470588,0.03032373495842676,0.012901507896024891,0.0801102818555897,"[[84, 61], [34, 166]]"
bupa,39,classic,none,0.8205507043901695,0.19259309200290425,0.260672268907563,0.025205954113163547,0.010724101647229681,0.07829099081425311,"[[91, 54], [36, 164]]"
bupa,40,classic,none,0.815245782084664,0.1903360647235764,0.2664705882352941,0.029878916110645214,0.01271225568534496,0.07926473032007728,"[[88, 57], [35, 165]]"
bupa,41,classic,none,0.81371964175229,0.18968675448604916,0.260672268907563,0.03697110796149319,0.015729692992763843,0.08706736706832444,"[[90, 55], [35, 165]]"
bupa,42,classic,none,0.8220475896363002,0.19322995539881754,0.26957983193277313,0.02543367310800806,0.010820986757658486,0.08824356370478253,"[[89, 56], [37, 163]]"
bupa,43,classic,none,0.8160064143269977,0.19065968260553884,0.2608403361344538,0.0318714125182357,0.013559981342180177,0.09879437059102081,"[[91, 54], [36, 164]]"
bupa,44,classic,none,0.8190099365146735,0.19193755834457008,0.2723529411764706,0.03832914611406346,0.016307482634195174,0.08468602949363811,"[[86, 59], [35, 165]]"
bupa,45,classic,none,0.8167597327977703,0.19098018877709783,0.2663865546218488,0.03773714719399273,0.01605561132770202,0.08473562977131806,"[[88, 57], [35, 165]]"
bupa,46,classic,none,0.812210566886891,0.18904470490613007,0.27243697478991596,0.03482793743022345,0.014817861664280967,0.08592712630754629,"[[85, 60], [34, 166]]"
bupa,47,classic,none,0.8167572948739166,0.19097915154029665,0.2666386554621849,0.03488675574667676,0.014842886450152287,0.08573355269442272,"[[88, 57], [35, 165]]"
bupa,48,classic,none,0.8220500275601539,0.19323099263561871,0.2752941176470588,0.02986652787469008,0.012706984998069373,0.09096717901596196,"[[84, 61], [34, 166]]"
bupa,49,classic,none,0.8175130512685428,0.19130069494865679,0.260672268907563,0.030411766650861448,0.012938961777501031,0.08508566470292807,"[[87, 58], [32, 168]]"
bupa,50,classic,none,0.8152506579323713,0.1903381391971787,0.2549579831932773,0.03161277637695218,0.013449942251562185,0.08154599987808647,"[[90, 55], [33, 167]]"
bupa,51,classic,none,0.8220841584941047,0.19324551395083497,0.2665546218487395,0.028457785347062857,0.012107622720679567,0.0817138255810422,"[[88, 57], [35, 165]]"
bupa,52,classic,none,0.8205555802378768,0.1925951664765066,0.2608403361344538,0.020879787786993183,0.008883494970871252,0.08439901880821561,"[[89, 56], [34, 166]]"
