dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total,Factor
ionosphere,1,classic,none,0.7503168752203293,0.1627114727747639,0.1768253968253968,0.0133432718919141,0.0056770159714279,0.0486553896169325,"[[221, 4], [58, 68]]",
ionosphere,2,classic,none,0.7503168752203293,0.1627114727747639,0.1768253968253968,0.0133432718919141,0.0056770159714279,0.0486553896169325,"[[221, 4], [58, 68]]",
ionosphere,3,classic,none,0.5903459480212531,0.0946503918022905,0.1141269841269841,0.0356650374383337,0.0151740134503061,0.0487717623964547,"[[207, 18], [22, 104]]",
ionosphere,4,classic,none,0.6483834608574416,0.119342977697408,0.1397619047619047,0.0216761430157714,0.009222311521214,0.056522759782178,"[[221, 4], [45, 81]]",
ionosphere,5,classic,none,0.6000200474593858,0.098766325095439,0.1311111111111111,0.0215818049719007,0.0091821745453579,0.0526352652831116,"[[220, 5], [41, 85]]",
ionosphere,6,classic,none,0.5784428151758474,0.0895860960417922,0.114047619047619,0.0232893871581762,0.0099086808642381,0.0588421283566368,"[[221, 4], [36, 90]]",
ionosphere,7,classic,none,0.563557405642533,0.0832529636327104,0.1253968253968254,0.0148551482990835,0.0063202574926868,0.0431208816101781,"[[221, 4], [40, 86]]",
ionosphere,8,classic,none,0.544206845502065,0.0750200924251557,0.1111111111111111,0.0232097077338355,0.0098747805309285,0.0455641272838327,"[[220, 5], [34, 92]]",
ionosphere,9,classic,none,0.5449553662542954,0.0753385573638738,0.1196825396825396,0.0316881867132846,0.0134820262626831,0.0263511186913614,"[[220, 5], [37, 89]]",
ionosphere,10,classic,none,0.5337936703685123,0.0705897126783202,0.1026984126984126,0.0148369806470983,0.0063125279004759,0.0491012702917967,"[[219, 6], [30, 96]]",
ionosphere,11,classic,none,0.5397440561591138,0.0731213582479405,0.1026984126984126,0.0222463483977512,0.0094649105693871,0.0491012702917967,"[[222, 3], [33, 93]]",
ionosphere,12,classic,none,0.5174253869159529,0.063625678119349,0.0969841269841269,0.0165694285303525,0.0070496135555213,0.0452339179357881,"[[219, 6], [28, 98]]",
ionosphere,13,classic,none,0.5204053023396589,0.0648935101466747,0.0855555555555555,0.015766677565822,0.0067080758814311,0.0357794819385409,"[[222, 3], [27, 99]]",
ionosphere,14,classic,none,0.5129625975730018,0.0617269439421338,0.0998412698412698,0.0168761007902483,0.0071800900482081,0.0509941479408436,"[[221, 4], [31, 95]]",
