dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
saheart,1,0,Uniform,"[[23, 8], [7, 9]]",0.6808510638297872,0.19759036144578312,0.3359036144578314,0.3325458041611066,0.577710843373494,0.35309140742552875,0.33698221457257604,0.45781514971929493,0.9841933702174667,0.8165997322623828,"[0.1048951048951049, 0.40310077519379844]","[0.23846153846153847, 0.5519379844961241]","[0.2599494485783231, 0.4934958638252623]","[0.5571095571095571, 0.6233850129198967]","[0.2740136379324884, 0.5284111134333547]","[0.25133200133200134, 0.5268733850129199]","[0.43558467875764556, 0.5071013101458974]","[0.9798756798756799, 0.9937659239984821]","[0.8065268065268065, 0.8389319552110249]"
saheart,1,9,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.23132530120481928,0.3720481927710844,0.3465924080554513,0.5823293172690763,0.37177380164861534,0.36851979345955244,0.47259807440198004,0.9855449147015412,0.8192771084337349,"[0.1299638989169675, 0.43478260869565216]","[0.2527075812274368, 0.6115942028985508]","[0.2682674756548478, 0.5038098448305754]","[0.5703971119133574, 0.606280193236715]","[0.2903275773620914, 0.5352564402527248]","[0.239118102114492, 0.6282608695652174]","[0.443827202030508, 0.530348303727326]","[0.9811204706511565, 0.9944258639910813]","[0.8082631367829923, 0.8413848631239935]"
saheart,1,19,Uniform,"[[26, 5], [9, 7]]",0.7021276595744681,0.2433734939759036,0.38361445783132525,0.34897299739184334,0.5648594377510041,0.3673008327315248,0.41148594377510034,0.4737122848800987,0.9864986597516717,0.815528781793842,"[0.14545454545454545, 0.4357142857142857]","[0.27199999999999996, 0.6028571428571429]","[0.2579687413211234, 0.5277313575307575]","[0.5624242424242424, 0.5696428571428571]","[0.2817278274749598, 0.5353906644854919]","[0.29793939393939395, 0.6345238095238095]","[0.4475076873023218, 0.525185601550732]","[0.9817104377104376, 0.995904095904096]","[0.8084848484848484, 0.8293650793650794]"
saheart,1,29,Uniform,"[[24, 7], [9, 7]]",0.6595744680851063,0.23132530120481928,0.37060240963855423,0.3516559635393773,0.5845381526104418,0.3804209575836017,0.40100975329890987,0.47511576308652215,0.9865752364547546,0.8131191432396252,"[0.12363636363636364, 0.44285714285714284]","[0.2661818181818182, 0.5757142857142856]","[0.271890829945589, 0.5083374759557473]","[0.5657575757575758, 0.6214285714285714]","[0.2968596729400287, 0.5445591952763346]","[0.3026147186147186, 0.5942857142857143]","[0.45290770836387273, 0.5187387277202978]","[0.9826397306397306, 0.9943056943056943]","[0.8008080808080809, 0.8373015873015872]"
saheart,1,39,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.1614457831325301,0.3604819277108434,0.34350973772907445,0.5835341365461848,0.3504042511087773,0.3465806081468732,0.4605181196536475,0.9853505708927395,0.8109772423025434,"[0.09215017064846416, 0.32786885245901637]","[0.2757679180887372, 0.5639344262295082]","[0.2815720047126777, 0.49226183423566666]","[0.5745164960182025, 0.605191256830601]","[0.27680750626368167, 0.5271570891383922]","[0.26853567365512754, 0.534016393442623]","[0.43811477034836865, 0.5143228847884563]","[0.9819239034256099, 0.9935801903015018]","[0.8028062191884717, 0.8306010928961748]"
saheart,1,49,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.1927710843373494,0.38698795180722895,0.36076845649472133,0.5917670682730924,0.3823357714203981,0.3716637980493402,0.4711947858993232,0.9856049528338685,0.8149933065595715,"[0.109375, 0.3270440251572327]","[0.28671875, 0.5484276729559748]","[0.28156866968201594, 0.48828509438184453]","[0.5885416666666666, 0.5969601677148847]","[0.2987547033903462, 0.5169065476197268]","[0.2818638392857143, 0.5162473794549266]","[0.45072682335197956, 0.5041494928937883]","[0.9817997685185186, 0.9917315389013502]","[0.8059895833333333, 0.8294898672257163]"
saheart,1,59,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.23373493975903614,0.3812048192771085,0.35171146655491514,0.5905622489959839,0.3816664035006378,0.4023580034423408,0.4681505042512036,0.9861421755397659,0.820615796519411,"[0.1391941391941392, 0.4154929577464789]","[0.27765567765567767, 0.5802816901408451]","[0.2851263818616694, 0.4797236364229157]","[0.5778388278388278, 0.6150234741784038]","[0.3110599488733473, 0.5174097986643723]","[0.32226582940868653, 0.5563380281690141]","[0.44612570173098115, 0.5104939626175469]","[0.9828788495455163, 0.9924160346695559]","[0.8135938135938136, 0.8341158059467918]"
saheart,1,69,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.2,0.35277108433734944,0.3355558983114184,0.581124497991968,0.36388225721638606,0.3650143430866322,0.4684527488291721,0.984696080358731,0.8176706827309238,"[0.08602150537634409, 0.4338235294117647]","[0.24014336917562723, 0.5838235294117647]","[0.25427479631902633, 0.5023016884281641]","[0.5675029868578256, 0.6090686274509803]","[0.2774928628789788, 0.5411075588350378]","[0.2470643454514422, 0.606985294117647]","[0.44121072906367576, 0.5243389511422122]","[0.9799681401831939, 0.9943953105717812]","[0.8104340900039825, 0.832516339869281]"
saheart,1,79,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.21686746987951808,0.37638554216867465,0.3493562222833521,0.5761044176706828,0.37429976434045087,0.36346528973034997,0.46912045454681495,0.9864315693231355,0.8139223560910308,"[0.1213235294117647, 0.3986013986013986]","[0.2566176470588235, 0.6041958041958042]","[0.26941091549040996, 0.5014200226167805]","[0.5600490196078431, 0.6066433566433567]","[0.2938161975840427, 0.5273873878211711]","[0.229000350140056, 0.6192307692307693]","[0.4398530579633318, 0.5247899081881255]","[0.9826661220043573, 0.9935938187686439]","[0.8039215686274509, 0.8329448329448329]"
saheart,1,89,Uniform,"[[25, 6], [9, 7]]",0.6808510638297872,0.18072289156626506,0.3609638554216867,0.33394307493027925,0.5887550200803212,0.35689589634813595,0.35005737234652895,0.45775871619170483,0.984756492949264,0.8147255689424365,"[0.09540636042402827, 0.36363636363636365]","[0.25017667844522967, 0.5984848484848485]","[0.26583920328045213, 0.4799536482401361]","[0.5671378091872792, 0.63510101010101]","[0.2827016824897776, 0.5159637942414345]","[0.2524987380111055, 0.5592171717171717]","[0.4297056894240565, 0.5179027053981023]","[0.980068053919644, 0.9948082220809493]","[0.8025127601099332, 0.8409090909090909]"
