dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
musk1,1,0,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.09345794392523364,0.1953271028037383,0.05991751628433872,0.5328900071890726,0.4479943724374397,0.20188584779706273,0.3779863792497983,0.9691926269155104,0.9405190856885486,"[0.11165048543689321, 0.07657657657657657]","[0.26601941747572816, 0.12972972972972974]","[0.05530793370599198, 0.0641948766948767]","[0.6706497386109037, 0.4050589050589051]","[0.41780128341973627, 0.4760113829673808]","[0.2512135922330097, 0.15611325611325613]","[0.40589956986405584, 0.35208495012125285]","[0.9827780687265841, 0.9565863160457755]","[0.9228857176277927, 0.9568815803755563]"
musk1,1,9,Uniform,"[[25, 2], [4, 17]]",0.875,0.10981308411214953,0.2219626168224299,0.04776346014663773,0.5575125808770669,0.440705460771865,0.1684635068980863,0.3794474637623441,0.9687433118929608,0.9377603873437675,"[0.11983471074380166, 0.0967741935483871]","[0.28264462809917357, 0.14301075268817204]","[0.04144628099173556, 0.055982585713768504]","[0.663064208518754, 0.42018196856906537]","[0.4165699285118436, 0.4721076048951187]","[0.19559228650137742, 0.13316692268305172]","[0.40942681786619967, 0.34044206756270406]","[0.9816192860327149, 0.9519907003777972]","[0.9195459524046599, 0.9614587381785206]"
musk1,1,19,Uniform,"[[25, 2], [3, 18]]",0.8958333333333334,0.12149532710280374,0.21401869158878506,0.06448055319550648,0.5598490294751978,0.4420446893589272,0.1887572318647085,0.3791813964773047,0.9669036042673921,0.9392523364485982,"[0.13675213675213677, 0.10309278350515463]","[0.2760683760683761, 0.13917525773195877]","[0.062006244784022585, 0.06746502828977055]","[0.6725838264299803, 0.42386994448850124]","[0.4178565021923509, 0.47122013161139537]","[0.20712250712250713, 0.16660530191458026]","[0.40281045129899584, 0.35068037158928544]","[0.981576054190162, 0.9492059069378658]","[0.9221243950159613, 0.9599118121972425]"
musk1,1,29,Uniform,"[[24, 3], [3, 18]]",0.875,0.0911214953271028,0.20186915887850465,0.0636986689323138,0.5544572250179727,0.4422464987113638,0.16480307076101466,0.3774932994162571,0.9684806088129468,0.9377040873775476,"[0.08979591836734693, 0.09289617486338798]","[0.24081632653061225, 0.14972677595628417]","[0.05874383288669004, 0.07033219259995216]","[0.6524332810047095, 0.423287095418243]","[0.4205478871978454, 0.4712965523770032]","[0.18074829931972788, 0.14345563361956806]","[0.3952014026301814, 0.3537857295396918]","[0.9789143873316961, 0.9545118889381184]","[0.9227686255224982, 0.9576996510632695]"
musk1,1,39,Uniform,"[[24, 3], [3, 18]]",0.875,0.12149532710280374,0.21448598130841123,0.06458616539224017,0.5744069015097053,0.44149073312313164,0.17785380507343124,0.38606299176173353,0.9716749168604756,0.9362965882220471,"[0.1225296442687747, 0.12]","[0.25928853754940717, 0.14971428571428572]","[0.05865067007359499, 0.07316719576719576]","[0.6561264822134387, 0.4562637362637363]","[0.4190566964685197, 0.4739239404009422]","[0.20447957839262187, 0.1393605442176871]","[0.40824396438643895, 0.35399564276715956]","[0.98113919275745, 0.9579922779922779]","[0.9210676698890423, 0.9583132530120483]"
musk1,1,49,Uniform,"[[23, 4], [3, 18]]",0.8541666666666666,0.10747663551401869,0.21822429906542057,0.070377332515183,0.5528396836808053,0.45076296021266476,0.2025033377837116,0.3861513331658768,0.9699236153980794,0.9440941335435198,"[0.10043668122270742, 0.11557788944723618]","[0.28209606986899566, 0.14472361809045226]","[0.05616249834590448, 0.08673510650897585]","[0.6721531743365805, 0.41553923463471204]","[0.43382243230158923, 0.47025733655254576]","[0.2390829694323144, 0.1604091888011486]","[0.41235272861628885, 0.3559999786023373]","[0.9841272717389334, 0.9535787043324732]","[0.9314989214499921, 0.9585881213295393]"
musk1,1,59,Uniform,"[[23, 4], [3, 18]]",0.8541666666666666,0.08644859813084112,0.21355140186915889,0.07135305547688726,0.551941049604601,0.44891440326698334,0.19938251001335114,0.38401801762662213,0.968825272319281,0.9435170588897644,"[0.09545454545454546, 0.07692307692307693]","[0.2781818181818182, 0.1451923076923077]","[0.06020959595959597, 0.0831394068894069]","[0.6580419580419581, 0.43971893491124264]","[0.4267149172157107, 0.47239462889813716]","[0.2440909090909091, 0.15209478021978023]","[0.40906506622070665, 0.35752594699826357]","[0.9821765371557903, 0.9547037422037422]","[0.9268619934282585, 0.9611329935125116]"
musk1,1,69,Uniform,"[[23, 4], [3, 18]]",0.8541666666666666,0.1191588785046729,0.22149532710280376,0.05302459957833791,0.5564342199856219,0.44502562732346806,0.21076435246995995,0.3882457054276281,0.970574320393997,0.938872311676613,"[0.13709677419354838, 0.09444444444444444]","[0.27983870967741936, 0.14111111111111113]","[0.05730924839795809, 0.04712130564908342]","[0.6616004962779157, 0.4115384615384616]","[0.4191796630825808, 0.48063562249980146]","[0.2543010752688172, 0.15078042328042326]","[0.4159058995250577, 0.3501361046711696]","[0.982281488421898, 0.9544444444444445]","[0.9239457831325302, 0.9594377510040161]"
musk1,1,79,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.12149532710280374,0.22476635514018695,0.06334159350514491,0.5512221423436376,0.4479404656753328,0.18755006675567423,0.3896529273556772,0.9709641564626634,0.9407302105618737,"[0.13934426229508196, 0.09782608695652174]","[0.26393442622950825, 0.17282608695652174]","[0.0549007147982558, 0.07453493265993266]","[0.6522698612862547, 0.41722408026755853]","[0.4294506181953845, 0.47245961124656866]","[0.20710382513661202, 0.16162008281573498]","[0.41308787597348634, 0.3585761476668431]","[0.9825862186245834, 0.9555522914218567]","[0.9293403120679439, 0.9558342063907805]"
musk1,1,89,Uniform,"[[24, 3], [4, 17]]",0.8541666666666666,0.102803738317757,0.21542056074766353,0.06221978350483025,0.5472681524083393,0.43585760123777206,0.17770360480640857,0.3832285200213325,0.968034962095923,0.9378166873099876,"[0.1271186440677966, 0.07291666666666667]","[0.29152542372881357, 0.12187500000000001]","[0.05830558408948241, 0.06703098695286196]","[0.6339634941329857, 0.4407051282051282]","[0.4123188555668945, 0.46479064279155907]","[0.23806497175141242, 0.1035094246031746]","[0.41912357726090377, 0.3391075121643596]","[0.9838068781208243, 0.9486486486486486]","[0.9210996528486829, 0.9583647088353414]"
musk1,1,99,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.10046728971962617,0.21261682242990654,0.04377198779067939,0.5402588066139468,0.4450046879595558,0.16881953716065867,0.3729995306870685,0.9675609646176211,0.9382389370566377,"[0.0847457627118644, 0.11979166666666667]","[0.25169491525423726, 0.16458333333333333]","[0.03705986417850827, 0.05202230639730639]","[0.6359191655801826, 0.4226762820512821]","[0.4173186834723543, 0.4790354018084077]","[0.19350282485875706, 0.1384796626984127]","[0.3906541458353151, 0.3512990662340154]","[0.9777937970321401, 0.9549831081081082]","[0.9217633244843781, 0.9584902108433736]"
musk1,1,109,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.10981308411214953,0.2088785046728972,0.04638460146637717,0.5542774982027319,0.43891138436555766,0.18207053849577212,0.3787615241186825,0.9691522755547265,0.9376618624028826,"[0.12396694214876033, 0.0913978494623656]","[0.2785123966942149, 0.11827956989247312]","[0.03832992459025518, 0.056864342348213304]","[0.6617927527018437, 0.4143920595533499]","[0.4178629906315, 0.4662969289012671]","[0.22431129476584022, 0.1271121351766513]","[0.4044851234299104, 0.34529318522988056]","[0.9824765954528308, 0.9518163324614937]","[0.9231056457233895, 0.9566005959321155]"
musk1,1,119,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.12850467289719625,0.20934579439252335,0.07252737656943264,0.5557153127246585,0.4413708581530492,0.18704939919893193,0.37653484173294716,0.9679063617850604,0.9392945614232632,"[0.12757201646090535, 0.12972972972972974]","[0.2674897119341564, 0.13297297297297297]","[0.06283237034265843, 0.08526189826189827]","[0.6530547641658754, 0.4278586278586279]","[0.42528433369583124, 0.46250072541307075]","[0.2080932784636488, 0.1594079794079794]","[0.40281306780483156, 0.34201803667636393]","[0.9804654816180864, 0.951409788166545]","[0.9221329763498438, 0.9618365353305113]"
musk1,1,129,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.08177570093457943,0.19345794392523366,0.05939570943075617,0.5544572250179727,0.4416599662703843,0.16775700934579435,0.3774987838482446,0.9685217462392007,0.9382389370566379,"[0.09012875536480687, 0.07179487179487179]","[0.25236051502145923, 0.12307692307692308]","[0.05289865753385068, 0.06715885349218682]","[0.674480026411357, 0.41104536489151877]","[0.411591011839503, 0.47758851182112977]","[0.18934191702432046, 0.14196581196581196]","[0.4028988557490824, 0.3471489543462178]","[0.9801079194344025, 0.9546777546777546]","[0.91928227933192, 0.9608897126969416]"
musk1,1,139,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.10514018691588785,0.2121495327102804,0.056587841027093376,0.5708123652048886,0.4367336733121812,0.16484757454383622,0.3758669159531067,0.9686011912560174,0.9389567616259429,"[0.10833333333333334, 0.10106382978723404]","[0.265, 0.14468085106382977]","[0.05620721099887768, 0.05707375170141127]","[0.6785256410256412, 0.4333060556464812]","[0.4205640585519657, 0.457375734708201]","[0.19951388888888888, 0.12059270516717326]","[0.40078555452546494, 0.3440558879883939]","[0.9817081604426003, 0.9518688901667625]","[0.9236194779116466, 0.9585362727505768]"
musk1,1,149,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.07476635514018691,0.19485981308411215,0.05016366940432362,0.5596693026599568,0.43242497890942094,0.13901869158878502,0.37264410179874224,0.9672867849817476,0.9356350636189618,"[0.0784313725490196, 0.06936416184971098]","[0.2541176470588235, 0.10751445086705202]","[0.05318016768997163, 0.045717385804091]","[0.6621417797888387, 0.4086260560249]","[0.41142695889111736, 0.46337581766472397]","[0.1681045751633987, 0.09614643545279383]","[0.3947911115974034, 0.33999966539031123]","[0.9804084289317386, 0.9479456334947665]","[0.920033073470352, 0.9586322167281843]"
musk1,1,159,Uniform,"[[23, 4], [4, 17]]",0.8333333333333334,0.10747663551401869,0.22242990654205608,0.0593819031435854,0.5666786484543495,0.4415176370736541,0.1675011125945705,0.3820034547034709,0.9706202790217993,0.9391678864992681,"[0.1124031007751938, 0.1]","[0.27286821705426356, 0.14588235294117646]","[0.057466395218333216, 0.06228896811249752]","[0.6577221228384019, 0.4285067873303168]","[0.42961040049345767, 0.4595886196483051]","[0.19748062015503878, 0.12200280112044817]","[0.40347495209720535, 0.3494172998353326]","[0.9819550323265464, 0.9534181240063594]","[0.9292518912860745, 0.9542168674698795]"
