dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total
Yeast_CYTvsNUC,1,classic,none,1.1765249287990536,0.34404555237063006,0.3598377028714107,0.007313477440522431,0.0031115852673049595,0.03285175630876498,"[[300, 163], [158, 271]]"
Yeast_CYTvsNUC,2,classic,none,1.1765249287990536,0.34404555237063006,0.3598377028714107,0.007313477440522431,0.0031115852673049595,0.03285175630876498,"[[300, 163], [158, 271]]"
Yeast_CYTvsNUC,3,classic,none,1.1765249287990536,0.34404555237063006,0.3598377028714107,0.007313477440522431,0.0031115852673049595,0.03285175630876498,"[[300, 163], [158, 271]]"
Yeast_CYTvsNUC,4,classic,none,1.172719794174553,0.3424266233544408,0.3620848938826467,0.011431245257494357,0.004863526908975868,0.03274435853349549,"[[303, 160], [163, 266]]"
Yeast_CYTvsNUC,5,classic,none,1.1735979021648224,0.3428002223581768,0.3598377028714107,0.012779439935247855,0.00543712855482399,0.03285175630876498,"[[300, 163], [158, 271]]"
Yeast_CYTvsNUC,6,classic,none,1.1642314169352825,0.3388151663183262,0.3587141073657928,0.022213450698969996,0.009450913945252005,0.029464231955525878,"[[310, 153], [167, 262]]"
Yeast_CYTvsNUC,7,classic,none,1.1697927675403217,0.3411812933419875,0.3620848938826467,0.014688430445036652,0.006249325870532045,0.03274435853349549,"[[303, 160], [163, 266]]"
Yeast_CYTvsNUC,8,classic,none,1.164816822262129,0.3390642323208169,0.35759051186017476,0.0196514094489661,0.008360870272789377,0.03526173218126923,"[[306, 157], [162, 267]]"
Yeast_CYTvsNUC,9,classic,none,1.1671584435695137,0.3400604963307795,0.35759051186017476,0.014437894228230792,0.006142732966201732,0.03526173218126923,"[[305, 158], [161, 268]]"
Yeast_CYTvsNUC,10,classic,none,1.161008402944398,0.33744390580211986,0.35538077403245943,0.020983911633917014,0.008927795405336001,0.03659653788699989,"[[308, 155], [162, 267]]"
Yeast_CYTvsNUC,11,classic,none,1.1656949302523982,0.33943783132455285,0.3587141073657928,0.01751227432717306,0.007450755845845836,0.03471021166930097,"[[304, 159], [161, 268]]"
Yeast_CYTvsNUC,12,classic,none,1.161008402944398,0.33744390580211986,0.35538077403245943,0.020983911633917014,0.008927795405336001,0.03659653788699989,"[[308, 155], [162, 267]]"
