dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
balance_scale_BL.csv,0,1,base,None,acc,0.8235294117647058,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,base,None,f1,0.8044117647058824,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,base,None,auc,0.5655172413793104,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,wagging,None,acc,0.8235294117647058,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,wagging,None,f1,0.7703984819734345,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,wagging,None,auc,0.4827586206896552,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,AdaBoost,None,acc,0.8235294117647058,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,AdaBoost,None,f1,0.8044117647058824,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,AdaBoost,None,auc,0.5655172413793104,"[array([[ 1,  4],
       [ 2, 27]])]"
balance_scale_BL.csv,0,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.8235294117647058,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.7703984819734345,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 1.0]",auc,0.5827586206896552,"[array([[ 1,  4],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.8235294117647058,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",f1,0.7703984819734345,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,0,1,Incremental_Mixed_Bagging,"[[0.0, 2.0]]",auc,0.4827586206896552,"[array([[ 0,  5],
       [ 1, 28]])]"
balance_scale_BL.csv,1,1,base,None,acc,0.7647058823529411,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,base,None,f1,0.7392156862745097,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,base,None,auc,0.4482758620689655,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,wagging,None,acc,0.7647058823529411,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,wagging,None,f1,0.7392156862745097,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,wagging,None,auc,0.4482758620689655,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,AdaBoost,None,acc,0.7647058823529411,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,AdaBoost,None,f1,0.7392156862745097,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,AdaBoost,None,auc,0.4482758620689655,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.7647058823529411,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 1.0]",f1,0.7392156862745097,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 1.0]",auc,0.46551724137931033,"[array([[ 0,  5],
       [ 2, 27]])]"
balance_scale_BL.csv,1,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.7647058823529411,"[array([[ 0,  5],
       [ 3, 26]])]"
balance_scale_BL.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",f1,0.7392156862745097,"[array([[ 0,  5],
       [ 3, 26]])]"
