dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
titanic.csv,0,2,base,None,acc,0.7404580152671756,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,2,base,None,f1,0.7421638657023719,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,2,base,None,auc,0.7327160493827161,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,2,wagging,None,acc,0.7404580152671756,"[array([[70, 11],
       [23, 27]])]"
titanic.csv,0,2,wagging,None,f1,0.7317116944650506,"[array([[70, 11],
       [23, 27]])]"
titanic.csv,0,2,wagging,None,auc,0.7020987654320988,"[array([[70, 11],
       [23, 27]])]"
titanic.csv,0,2,AdaBoost,None,acc,0.7404580152671756,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,2,AdaBoost,None,f1,0.7393922007455003,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,2,AdaBoost,None,auc,0.7212345679012346,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",acc,0.6946564885496184,"[array([[67, 14],
       [26, 24]])]"
titanic.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",f1,0.7335838412529342,"[array([[69, 12],
       [22, 28]])]"
titanic.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",auc,0.7220987654320988,"[array([[70, 11],
       [21, 29]])]"
titanic.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.7175572519083969,"[array([[74,  7],
       [30, 20]])]"
titanic.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.7179123025031067,"[array([[68, 13],
       [23, 27]])]"
titanic.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.6920987654320989,"[array([[70, 11],
       [24, 26]])]"
titanic.csv,1,2,base,None,acc,0.7404580152671756,"[array([[64, 17],
       [17, 33]])]"
titanic.csv,1,2,base,None,f1,0.7404580152671756,"[array([[64, 17],
       [17, 33]])]"
titanic.csv,1,2,base,None,auc,0.7250617283950618,"[array([[64, 17],
       [17, 33]])]"
titanic.csv,1,2,wagging,None,acc,0.7709923664122137,"[array([[71, 10],
       [20, 30]])]"
titanic.csv,1,2,wagging,None,f1,0.7649269187525889,"[array([[71, 10],
       [20, 30]])]"
titanic.csv,1,2,wagging,None,auc,0.7382716049382716,"[array([[71, 10],
       [20, 30]])]"
titanic.csv,1,2,AdaBoost,None,acc,0.7709923664122137,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,1,2,AdaBoost,None,f1,0.7700519418342651,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,1,2,AdaBoost,None,auc,0.7535802469135803,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",acc,0.7938931297709924,"[array([[75,  6],
       [21, 29]])]"
titanic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",f1,0.8106200196223886,"[array([[75,  6],
       [18, 32]])]"
titanic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",auc,0.7467901234567902,"[array([[74,  7],
       [21, 29]])]"
titanic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.8015267175572519,"[array([[74,  7],
       [19, 31]])]"
titanic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.8004079364958558,"[array([[76,  5],
       [20, 30]])]"
titanic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.7306172839506173,"[array([[73,  8],
       [22, 28]])]"
titanic.csv,2,2,base,None,acc,0.816793893129771,"[array([[70, 11],
       [13, 37]])]"
titanic.csv,2,2,base,None,f1,0.816041553467412,"[array([[70, 11],
       [13, 37]])]"
titanic.csv,2,2,base,None,auc,0.8020987654320988,"[array([[70, 11],
       [13, 37]])]"
titanic.csv,2,2,wagging,None,acc,0.7862595419847328,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,2,2,wagging,None,f1,0.7853818123786472,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,2,2,wagging,None,auc,0.769753086419753,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,2,2,AdaBoost,None,acc,0.816793893129771,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,2,2,AdaBoost,None,f1,0.8142184273417017,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,2,2,AdaBoost,None,auc,0.7944444444444444,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 2.0]",acc,0.816793893129771,"[array([[74,  7],
       [17, 33]])]"
titanic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 2.0]",f1,0.816041553467412,"[array([[70, 11],
       [13, 37]])]"
titanic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",auc,0.7867901234567902,"[array([[74,  7],
       [17, 33]])]"
titanic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.8396946564885496,"[array([[74,  7],
       [14, 36]])]"
titanic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.8191592790704245,"[array([[75,  6],
       [17, 33]])]"
titanic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.7682716049382716,"[array([[71, 10],
       [17, 33]])]"
titanic.csv,3,2,base,None,acc,0.7175572519083969,"[array([[63, 18],
       [19, 31]])]"
titanic.csv,3,2,base,None,f1,0.7169971621805087,"[array([[63, 18],
       [19, 31]])]"
titanic.csv,3,2,base,None,auc,0.6988888888888889,"[array([[63, 18],
       [19, 31]])]"
titanic.csv,3,2,wagging,None,acc,0.7862595419847328,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,3,2,wagging,None,f1,0.7790566895594534,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,3,2,wagging,None,auc,0.7506172839506173,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,3,2,AdaBoost,None,acc,0.7709923664122137,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,3,2,AdaBoost,None,f1,0.7700519418342651,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,3,2,AdaBoost,None,auc,0.7535802469135803,"[array([[67, 14],
       [16, 34]])]"
titanic.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 2.0]",acc,0.7404580152671756,"[array([[70, 11],
       [23, 27]])]"
titanic.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 2.0]",f1,0.7386125325056623,"[array([[75,  6],
       [26, 24]])]"
titanic.csv,3,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 2.0]",auc,0.6927160493827161,"[array([[62, 19],
       [19, 31]])]"
titanic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.7862595419847328,"[array([[75,  6],
       [22, 28]])]"
titanic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.7719834388279267,"[array([[72,  9],
       [20, 30]])]"
titanic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.7444444444444445,"[array([[72,  9],
       [20, 30]])]"
titanic.csv,4,2,base,None,acc,0.7938931297709924,"[array([[66, 15],
       [12, 38]])]"
titanic.csv,4,2,base,None,f1,0.794950281697428,"[array([[66, 15],
       [12, 38]])]"
titanic.csv,4,2,base,None,auc,0.7874074074074076,"[array([[66, 15],
       [12, 38]])]"
titanic.csv,4,2,wagging,None,acc,0.816793893129771,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,4,2,wagging,None,f1,0.8142184273417017,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,4,2,wagging,None,auc,0.7944444444444444,"[array([[72,  9],
       [15, 35]])]"
titanic.csv,4,2,AdaBoost,None,acc,0.7938931297709924,"[array([[63, 18],
       [ 9, 41]])]"
titanic.csv,4,2,AdaBoost,None,f1,0.796340162229189,"[array([[63, 18],
       [ 9, 41]])]"
titanic.csv,4,2,AdaBoost,None,auc,0.7988888888888889,"[array([[63, 18],
       [ 9, 41]])]"
titanic.csv,4,2,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 1.0]",acc,0.7633587786259542,"[array([[71, 10],
       [21, 29]])]"
titanic.csv,4,2,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 1.0]",f1,0.8287108803030008,"[array([[74,  7],
       [15, 35]])]"
titanic.csv,4,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",auc,0.7674074074074074,"[array([[66, 15],
       [14, 36]])]"
titanic.csv,4,2,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",acc,0.7480916030534351,"[array([[69, 12],
       [21, 29]])]"
titanic.csv,4,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",f1,0.7677730341771272,"[array([[69, 12],
       [18, 32]])]"
titanic.csv,4,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",auc,0.7497530864197531,"[array([[68, 13],
       [17, 33]])]"
titanic.csv,5,2,base,None,acc,0.7709923664122137,"[array([[70, 11],
       [19, 31]])]"
titanic.csv,5,2,base,None,f1,0.7664239276859101,"[array([[70, 11],
       [19, 31]])]"
titanic.csv,5,2,base,None,auc,0.7420987654320989,"[array([[70, 11],
       [19, 31]])]"
titanic.csv,5,2,wagging,None,acc,0.7557251908396947,"[array([[76,  5],
       [27, 23]])]"
titanic.csv,5,2,wagging,None,f1,0.7358795646216821,"[array([[76,  5],
       [27, 23]])]"
titanic.csv,5,2,wagging,None,auc,0.6991358024691358,"[array([[76,  5],
       [27, 23]])]"
titanic.csv,5,2,AdaBoost,None,acc,0.7862595419847328,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,5,2,AdaBoost,None,f1,0.7790566895594534,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,5,2,AdaBoost,None,auc,0.7506172839506173,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,5,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",acc,0.7633587786259542,"[array([[77,  4],
       [27, 23]])]"
titanic.csv,5,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",f1,0.7619046110418524,"[array([[77,  4],
       [25, 25]])]"
titanic.csv,5,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 3.0]",auc,0.7482716049382717,"[array([[71, 10],
       [19, 31]])]"
titanic.csv,5,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.8015267175572519,"[array([[79,  2],
       [24, 26]])]"
titanic.csv,5,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",f1,0.7549492492240584,"[array([[76,  5],
       [25, 25]])]"
titanic.csv,5,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",auc,0.7391358024691358,"[array([[76,  5],
       [23, 27]])]"
titanic.csv,6,2,base,None,acc,0.7099236641221374,"[array([[67, 14],
       [24, 26]])]"
titanic.csv,6,2,base,None,f1,0.7022407637532793,"[array([[67, 14],
       [24, 26]])]"
titanic.csv,6,2,base,None,auc,0.6735802469135802,"[array([[67, 14],
       [24, 26]])]"
titanic.csv,6,2,wagging,None,acc,0.7175572519083969,"[array([[71, 10],
       [27, 23]])]"
titanic.csv,6,2,wagging,None,f1,0.7020444779673087,"[array([[71, 10],
       [27, 23]])]"
titanic.csv,6,2,wagging,None,auc,0.6682716049382715,"[array([[71, 10],
       [27, 23]])]"
titanic.csv,6,2,AdaBoost,None,acc,0.7175572519083969,"[array([[66, 15],
       [22, 28]])]"
titanic.csv,6,2,AdaBoost,None,f1,0.7127770921455691,"[array([[66, 15],
       [22, 28]])]"
titanic.csv,6,2,AdaBoost,None,auc,0.6874074074074075,"[array([[66, 15],
       [22, 28]])]"
titanic.csv,6,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.7557251908396947,"[array([[73,  8],
       [24, 26]])]"
titanic.csv,6,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.7365384761745297,"[array([[72,  9],
       [24, 26]])]"
titanic.csv,6,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.7291358024691358,"[array([[76,  5],
       [24, 26]])]"
titanic.csv,6,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.7480916030534351,"[array([[76,  5],
       [28, 22]])]"
titanic.csv,6,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.7411282815118228,"[array([[74,  7],
       [25, 25]])]"
titanic.csv,6,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",auc,0.6944444444444444,"[array([[72,  9],
       [25, 25]])]"
titanic.csv,7,2,base,None,acc,0.8015267175572519,"[array([[67, 14],
       [12, 38]])]"
titanic.csv,7,2,base,None,f1,0.8022320760365215,"[array([[67, 14],
       [12, 38]])]"
titanic.csv,7,2,base,None,auc,0.7935802469135802,"[array([[67, 14],
       [12, 38]])]"
titanic.csv,7,2,wagging,None,acc,0.7557251908396947,"[array([[73,  8],
       [24, 26]])]"
titanic.csv,7,2,wagging,None,f1,0.7434395664089463,"[array([[73,  8],
       [24, 26]])]"
titanic.csv,7,2,wagging,None,auc,0.7106172839506173,"[array([[73,  8],
       [24, 26]])]"
titanic.csv,7,2,AdaBoost,None,acc,0.7709923664122137,"[array([[69, 12],
       [18, 32]])]"
titanic.csv,7,2,AdaBoost,None,f1,0.7677730341771272,"[array([[69, 12],
       [18, 32]])]"
titanic.csv,7,2,AdaBoost,None,auc,0.745925925925926,"[array([[69, 12],
       [18, 32]])]"
titanic.csv,7,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 1.0]",acc,0.7633587786259542,"[array([[71, 10],
       [21, 29]])]"
titanic.csv,7,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 1.0]",f1,0.7877087189087593,"[array([[73,  8],
       [19, 31]])]"
titanic.csv,7,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 1.0]",auc,0.7791358024691358,"[array([[76,  5],
       [19, 31]])]"
titanic.csv,7,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",acc,0.7938931297709924,"[array([[73,  8],
       [19, 31]])]"
titanic.csv,7,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.803433998989592,"[array([[74,  7],
       [18, 32]])]"
titanic.csv,7,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.8129629629629629,"[array([[75,  6],
       [15, 35]])]"
titanic.csv,8,2,base,None,acc,0.7480916030534351,"[array([[64, 17],
       [16, 34]])]"
titanic.csv,8,2,base,None,f1,0.7485563501113279,"[array([[64, 17],
       [16, 34]])]"
titanic.csv,8,2,base,None,auc,0.7350617283950617,"[array([[64, 17],
       [16, 34]])]"
titanic.csv,8,2,wagging,None,acc,0.7480916030534351,"[array([[73,  8],
       [25, 25]])]"
titanic.csv,8,2,wagging,None,f1,0.7342558857546267,"[array([[73,  8],
       [25, 25]])]"
titanic.csv,8,2,wagging,None,auc,0.7006172839506173,"[array([[73,  8],
       [25, 25]])]"
titanic.csv,8,2,AdaBoost,None,acc,0.7862595419847328,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,8,2,AdaBoost,None,f1,0.7853818123786472,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,8,2,AdaBoost,None,auc,0.769753086419753,"[array([[68, 13],
       [15, 35]])]"
titanic.csv,8,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",acc,0.7938931297709924,"[array([[76,  5],
       [22, 28]])]"
titanic.csv,8,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",f1,0.7562581587470941,"[array([[71, 10],
       [21, 29]])]"
titanic.csv,8,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",auc,0.7506172839506173,"[array([[73,  8],
       [20, 30]])]"
titanic.csv,8,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.7786259541984732,"[array([[75,  6],
       [23, 27]])]"
titanic.csv,8,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.7703089785532532,"[array([[73,  8],
       [21, 29]])]"
titanic.csv,8,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.7167901234567902,"[array([[74,  7],
       [24, 26]])]"
titanic.csv,9,2,base,None,acc,0.7923076923076923,"[array([[67, 13],
       [14, 36]])]"
titanic.csv,9,2,base,None,f1,0.7919037484254875,"[array([[67, 13],
       [14, 36]])]"
titanic.csv,9,2,base,None,auc,0.77875,"[array([[67, 13],
       [14, 36]])]"
titanic.csv,9,2,wagging,None,acc,0.7461538461538462,"[array([[70, 10],
       [23, 27]])]"
titanic.csv,9,2,wagging,None,f1,0.736725901166802,"[array([[70, 10],
       [23, 27]])]"
titanic.csv,9,2,wagging,None,auc,0.7075,"[array([[70, 10],
       [23, 27]])]"
titanic.csv,9,2,AdaBoost,None,acc,0.7615384615384615,"[array([[60, 20],
       [11, 39]])]"
titanic.csv,9,2,AdaBoost,None,f1,0.7642767342627602,"[array([[60, 20],
       [11, 39]])]"
titanic.csv,9,2,AdaBoost,None,auc,0.765,"[array([[60, 20],
       [11, 39]])]"
titanic.csv,9,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.7615384615384615,"[array([[73,  7],
       [24, 26]])]"
titanic.csv,9,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.7972314791079211,"[array([[70, 10],
       [16, 34]])]"
titanic.csv,9,2,Grouped_Mixed_Bagging,"[[0.2, 0.6, 0.2], 2.0]",auc,0.7112499999999999,"[array([[61, 19],
       [17, 33]])]"
titanic.csv,9,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",acc,0.8076923076923077,"[array([[72,  8],
       [17, 33]])]"
titanic.csv,9,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",f1,0.7555705461981154,"[array([[74,  6],
       [24, 26]])]"
titanic.csv,9,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",auc,0.7625000000000001,"[array([[74,  6],
       [20, 30]])]"
titanic.csv,0,10,base,None,acc,0.7404580152671756,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,10,base,None,f1,0.7421638657023719,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,10,base,None,auc,0.7327160493827161,"[array([[62, 19],
       [15, 35]])]"
titanic.csv,0,10,wagging,None,acc,0.7480916030534351,"[array([[65, 16],
       [17, 33]])]"
titanic.csv,0,10,wagging,None,f1,0.7475920635663997,"[array([[65, 16],
       [17, 33]])]"
titanic.csv,0,10,wagging,None,auc,0.7312345679012346,"[array([[65, 16],
       [17, 33]])]"
titanic.csv,0,10,AdaBoost,None,acc,0.7404580152671756,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,10,AdaBoost,None,f1,0.7393922007455003,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,10,AdaBoost,None,auc,0.7212345679012346,"[array([[65, 16],
       [18, 32]])]"
titanic.csv,0,10,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",acc,0.7480916030534351,"[array([[66, 15],
       [18, 32]])]"
titanic.csv,0,10,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",f1,0.794273377363814,"[array([[67, 14],
       [13, 37]])]"
