dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
credit-g.csv,0,1,base,None,acc,0.73,"[array([[15, 15],
       [12, 58]])]"
credit-g.csv,0,1,base,None,f1,0.725726904674273,"[array([[15, 15],
       [12, 58]])]"
credit-g.csv,0,1,base,None,auc,0.6642857142857144,"[array([[15, 15],
       [12, 58]])]"
credit-g.csv,0,1,wagging,None,acc,0.75,"[array([[16, 14],
       [11, 59]])]"
credit-g.csv,0,1,wagging,None,f1,0.7460434302539567,"[array([[16, 14],
       [11, 59]])]"
credit-g.csv,0,1,wagging,None,auc,0.6880952380952381,"[array([[16, 14],
       [11, 59]])]"
credit-g.csv,0,1,AdaBoost,None,acc,0.72,"[array([[16, 14],
       [14, 56]])]"
credit-g.csv,0,1,AdaBoost,None,f1,0.7200000000000002,"[array([[16, 14],
       [14, 56]])]"
credit-g.csv,0,1,AdaBoost,None,auc,0.6666666666666666,"[array([[16, 14],
       [14, 56]])]"
credit-g.csv,0,1,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 1.0]",acc,0.76,"[array([[17, 13],
       [11, 59]])]"
credit-g.csv,0,1,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 1.0]",f1,0.7575522098105876,"[array([[17, 13],
       [11, 59]])]"
credit-g.csv,0,1,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 1.0]",auc,0.7285714285714286,"[array([[18, 12],
       [10, 60]])]"
credit-g.csv,0,1,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",acc,0.74,"[array([[15, 15],
       [11, 59]])]"
credit-g.csv,0,1,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",f1,0.7515981735159818,"[array([[15, 15],
       [ 9, 61]])]"
credit-g.csv,0,1,Incremental_Mixed_Bagging,"[[0.0, 2.0]]",auc,0.7214285714285714,"[array([[18, 12],
       [11, 59]])]"
credit-g.csv,1,1,base,None,acc,0.65,"[array([[16, 14],
       [21, 49]])]"
credit-g.csv,1,1,base,None,f1,0.6590730557737626,"[array([[16, 14],
       [21, 49]])]"
credit-g.csv,1,1,base,None,auc,0.6166666666666667,"[array([[16, 14],
       [21, 49]])]"
credit-g.csv,1,1,wagging,None,acc,0.73,"[array([[11, 19],
       [ 8, 62]])]"
credit-g.csv,1,1,wagging,None,f1,0.7095283146371132,"[array([[11, 19],
       [ 8, 62]])]"
credit-g.csv,1,1,wagging,None,auc,0.6261904761904762,"[array([[11, 19],
       [ 8, 62]])]"
credit-g.csv,1,1,AdaBoost,None,acc,0.69,"[array([[15, 15],
       [16, 54]])]"
