dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
contraceptive_LS.csv,0,2,base,None,acc,0.5764705882352941,"[array([[18, 16],
       [20, 31]])]"
contraceptive_LS.csv,0,2,base,None,f1,0.5795918367346938,"[array([[18, 16],
       [20, 31]])]"
contraceptive_LS.csv,0,2,base,None,auc,0.5686274509803921,"[array([[18, 16],
       [20, 31]])]"
contraceptive_LS.csv,0,2,wagging,None,acc,0.5529411764705883,"[array([[27,  7],
       [31, 20]])]"
contraceptive_LS.csv,0,2,wagging,None,f1,0.5424749163879599,"[array([[27,  7],
       [31, 20]])]"
contraceptive_LS.csv,0,2,wagging,None,auc,0.5931372549019608,"[array([[27,  7],
       [31, 20]])]"
contraceptive_LS.csv,0,2,AdaBoost,None,acc,0.5764705882352941,"[array([[20, 14],
       [22, 29]])]"
contraceptive_LS.csv,0,2,AdaBoost,None,f1,0.5807390817469203,"[array([[20, 14],
       [22, 29]])]"
contraceptive_LS.csv,0,2,AdaBoost,None,auc,0.5784313725490196,"[array([[20, 14],
       [22, 29]])]"
contraceptive_LS.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",acc,0.5411764705882353,"[array([[16, 18],
       [21, 30]])]"
contraceptive_LS.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.6072409488139825,"[array([[28,  6],
       [27, 24]])]"
contraceptive_LS.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",auc,0.6421568627450981,"[array([[25,  9],
       [23, 28]])]"
contraceptive_LS.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.6,"[array([[29,  5],
       [29, 22]])]"
contraceptive_LS.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",f1,0.5539313399778517,"[array([[23, 11],
       [27, 24]])]"
contraceptive_LS.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",auc,0.6274509803921569,"[array([[24, 10],
       [23, 28]])]"
contraceptive_LS.csv,1,2,base,None,acc,0.5647058823529412,"[array([[18, 16],
       [21, 30]])]"
contraceptive_LS.csv,1,2,base,None,f1,0.5683942945911594,"[array([[18, 16],
       [21, 30]])]"
contraceptive_LS.csv,1,2,base,None,auc,0.5588235294117647,"[array([[18, 16],
       [21, 30]])]"
contraceptive_LS.csv,1,2,wagging,None,acc,0.5882352941176471,"[array([[28,  6],
       [29, 22]])]"
contraceptive_LS.csv,1,2,wagging,None,f1,0.5803310613437196,"[array([[28,  6],
       [29, 22]])]"
contraceptive_LS.csv,1,2,wagging,None,auc,0.6274509803921569,"[array([[28,  6],
       [29, 22]])]"
contraceptive_LS.csv,1,2,AdaBoost,None,acc,0.6,"[array([[14, 20],
       [14, 37]])]"
contraceptive_LS.csv,1,2,AdaBoost,None,f1,0.5917562724014337,"[array([[14, 20],
       [14, 37]])]"
contraceptive_LS.csv,1,2,AdaBoost,None,auc,0.5686274509803921,"[array([[14, 20],
       [14, 37]])]"
contraceptive_LS.csv,1,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 1.0]",acc,0.6352941176470588,"[array([[20, 14],
       [17, 34]])]"
contraceptive_LS.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.5687021838920572,"[array([[21, 13],
       [24, 27]])]"
contraceptive_LS.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.6078431372549019,"[array([[24, 10],
       [25, 26]])]"
contraceptive_LS.csv,1,2,Incremental_Mixed_Bagging,"[[-3.0, 2.0]]",acc,0.5529411764705883,"[array([[29,  5],
       [33, 18]])]"
contraceptive_LS.csv,1,2,Incremental_Mixed_Bagging,"[[-3.0, 2.0]]",f1,0.6225913621262459,"[array([[27,  7],
       [25, 26]])]"
contraceptive_LS.csv,1,2,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",auc,0.5882352941176471,"[array([[28,  6],
       [33, 18]])]"
contraceptive_LS.csv,2,2,base,None,acc,0.5411764705882353,"[array([[14, 20],
       [19, 32]])]"
contraceptive_LS.csv,2,2,base,None,f1,0.5399797130850602,"[array([[14, 20],
       [19, 32]])]"
contraceptive_LS.csv,2,2,base,None,auc,0.5196078431372549,"[array([[14, 20],
       [19, 32]])]"
contraceptive_LS.csv,2,2,wagging,None,acc,0.5294117647058824,"[array([[19, 15],
       [25, 26]])]"
contraceptive_LS.csv,2,2,wagging,None,f1,0.5340022296544034,"[array([[19, 15],
       [25, 26]])]"
contraceptive_LS.csv,2,2,wagging,None,auc,0.5343137254901961,"[array([[19, 15],
       [25, 26]])]"
contraceptive_LS.csv,2,2,AdaBoost,None,acc,0.5647058823529412,"[array([[14, 20],
       [17, 34]])]"
contraceptive_LS.csv,2,2,AdaBoost,None,f1,0.5608791208791208,"[array([[14, 20],
       [17, 34]])]"
contraceptive_LS.csv,2,2,AdaBoost,None,auc,0.5392156862745098,"[array([[14, 20],
       [17, 34]])]"
contraceptive_LS.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",acc,0.5529411764705883,"[array([[14, 20],
       [18, 33]])]"
contraceptive_LS.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",f1,0.5439180537772088,"[array([[16, 18],
       [21, 30]])]"
contraceptive_LS.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",auc,0.6176470588235294,"[array([[22, 12],
       [21, 30]])]"
contraceptive_LS.csv,2,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",acc,0.5647058823529412,"[array([[20, 14],
       [23, 28]])]"
contraceptive_LS.csv,2,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",f1,0.551827242524917,"[array([[24, 10],
       [28, 23]])]"
contraceptive_LS.csv,2,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",auc,0.46078431372549017,"[array([[16, 18],
       [28, 23]])]"
contraceptive_LS.csv,3,2,base,None,acc,0.5764705882352941,"[array([[16, 17],
       [19, 33]])]"
contraceptive_LS.csv,3,2,base,None,f1,0.5785467128027681,"[array([[16, 17],
       [19, 33]])]"
contraceptive_LS.csv,3,2,base,None,auc,0.5597319347319347,"[array([[16, 17],
       [19, 33]])]"
contraceptive_LS.csv,3,2,wagging,None,acc,0.49411764705882355,"[array([[21, 12],
       [31, 21]])]"
contraceptive_LS.csv,3,2,wagging,None,f1,0.49411764705882355,"[array([[21, 12],
       [31, 21]])]"
contraceptive_LS.csv,3,2,wagging,None,auc,0.5201048951048951,"[array([[21, 12],
       [31, 21]])]"
contraceptive_LS.csv,3,2,AdaBoost,None,acc,0.5058823529411764,"[array([[16, 17],
       [25, 27]])]"
contraceptive_LS.csv,3,2,AdaBoost,None,f1,0.5120031796502384,"[array([[16, 17],
       [25, 27]])]"
contraceptive_LS.csv,3,2,AdaBoost,None,auc,0.502039627039627,"[array([[16, 17],
       [25, 27]])]"
contraceptive_LS.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.4588235294117647,"[array([[22, 11],
       [35, 17]])]"
contraceptive_LS.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.5916623828058065,"[array([[23, 10],
       [25, 27]])]"
contraceptive_LS.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.548951048951049,"[array([[21, 12],
       [28, 24]])]"
contraceptive_LS.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.5294117647058824,"[array([[20, 13],
       [27, 25]])]"
contraceptive_LS.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.5667554599737693,"[array([[23, 10],
       [27, 25]])]"
contraceptive_LS.csv,3,2,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",auc,0.5807109557109557,"[array([[25,  8],
       [31, 21]])]"
contraceptive_LS.csv,4,2,base,None,acc,0.5952380952380952,"[array([[19, 14],
       [20, 31]])]"
contraceptive_LS.csv,4,2,base,None,f1,0.5994543650793651,"[array([[19, 14],
       [20, 31]])]"
