dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
sylvine.csv,2,AdaBoost,acc,0.909249360380117,0.00939964051131482,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,2,AdaBoost,auc,0.9092556845817121,0.009402315247648462,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,2,AdaBoost,f1,0.909242328823983,0.009400852094880934,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,2,Grouped_Mixed_Bagging,acc,0.9057405884502924,0.011967186750020713,"[array([[230,  26],
       [ 31, 226]]), array([[237,  19],
       [ 20, 237]]), array([[228,  29],
       [ 24, 232]]), array([[230,  27],
       [ 25, 231]]), array([[228,  28],
       [ 20, 236]]), array([[233,  23],
       [ 31, 225]]), array([[232,  24],
       [ 15, 241]]), array([[230,  26],
       [ 21, 235]]), array([[233,  23],
       [ 21, 235]]), array([[229,  27],
       [ 23, 233]])]"
sylvine.csv,2,Grouped_Mixed_Bagging,auc,0.9110165369649806,0.010928925152658763,"[array([[238,  18],
       [ 23, 234]]), array([[235,  21],
       [ 29, 228]]), array([[230,  27],
       [ 13, 243]]), array([[232,  25],
       [ 29, 227]]), array([[233,  23],
       [ 21, 235]]), array([[232,  24],
       [ 26, 230]]), array([[235,  21],
       [ 22, 234]]), array([[236,  20],
       [ 19, 237]]), array([[236,  20],
       [ 22, 234]]), array([[230,  26],
       [ 27, 229]])]"
sylvine.csv,2,Grouped_Mixed_Bagging,f1,0.9088560392089056,0.016424346166231948,"[array([[235,  21],
       [ 17, 240]]), array([[231,  25],
       [ 26, 231]]), array([[230,  27],
       [ 20, 236]]), array([[232,  25],
       [ 32, 224]]), array([[236,  20],
       [ 21, 235]]), array([[229,  27],
       [ 29, 227]]), array([[230,  26],
       [ 25, 231]]), array([[242,  14],
       [ 16, 240]]), array([[233,  23],
       [ 28, 228]]), array([[231,  25],
       [ 20, 236]])]"
sylvine.csv,2,Incremental_Mixed_Bagging,acc,0.8889616075779727,0.013840443699216255,"[array([[240,  16],
       [ 44, 213]]), array([[242,  14],
       [ 50, 207]]), array([[240,  17],
       [ 43, 213]]), array([[235,  22],
       [ 42, 214]]), array([[244,  12],
       [ 39, 217]]), array([[235,  21],
       [ 34, 222]]), array([[242,  14],
       [ 27, 229]]), array([[235,  21],
       [ 36, 220]]), array([[235,  21],
       [ 42, 214]]), array([[240,  16],
       [ 38, 218]])]"
sylvine.csv,2,Incremental_Mixed_Bagging,auc,0.8944195342898833,0.015317122549100755,"[array([[236,  20],
       [ 32, 225]]), array([[240,  16],
       [ 41, 216]]), array([[238,  19],
       [ 37, 219]]), array([[239,  18],
       [ 27, 229]]), array([[240,  16],
       [ 28, 228]]), array([[239,  17],
       [ 52, 204]]), array([[242,  14],
       [ 35, 221]]), array([[244,  12],
       [ 50, 206]]), array([[236,  20],
       [ 38, 218]]), array([[235,  21],
       [ 28, 228]])]"
sylvine.csv,2,Incremental_Mixed_Bagging,f1,0.8936256157994247,0.013178171591084819,"[array([[241,  15],
       [ 37, 220]]), array([[243,  13],
       [ 44, 213]]), array([[238,  19],
       [ 41, 215]]), array([[236,  21],
       [ 32, 224]]), array([[238,  18],
       [ 23, 233]]), array([[244,  12],
       [ 46, 210]]), array([[233,  23],
       [ 40, 216]]), array([[240,  16],
       [ 45, 211]]), array([[241,  15],
       [ 35, 221]]), array([[238,  18],
       [ 31, 225]])]"
sylvine.csv,2,base,acc,0.9113989400584795,0.010715550811326484,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,2,base,auc,0.9114048820525292,0.010713403637076435,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,2,base,f1,0.9113949821057995,0.010716182698612806,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,2,wagging,acc,0.885057261208577,0.016099169797270354,"[array([[237,  19],
       [ 48, 209]]), array([[240,  16],
       [ 36, 221]]), array([[237,  20],
       [ 39, 217]]), array([[240,  17],
       [ 58, 198]]), array([[242,  14],
       [ 34, 222]]), array([[238,  18],
       [ 48, 208]]), array([[242,  14],
       [ 40, 216]]), array([[239,  17],
       [ 35, 221]]), array([[238,  18],
       [ 41, 215]]), array([[242,  14],
       [ 43, 213]])]"
sylvine.csv,2,wagging,auc,0.8850528939688717,0.01612829605397986,"[array([[237,  19],
       [ 48, 209]]), array([[240,  16],
       [ 36, 221]]), array([[237,  20],
       [ 39, 217]]), array([[240,  17],
       [ 58, 198]]), array([[242,  14],
       [ 34, 222]]), array([[238,  18],
       [ 48, 208]]), array([[242,  14],
       [ 40, 216]]), array([[239,  17],
       [ 35, 221]]), array([[238,  18],
       [ 41, 215]]), array([[242,  14],
       [ 43, 213]])]"
sylvine.csv,2,wagging,f1,0.8847315426497928,0.016321324812452975,"[array([[237,  19],
       [ 48, 209]]), array([[240,  16],
       [ 36, 221]]), array([[237,  20],
       [ 39, 217]]), array([[240,  17],
       [ 58, 198]]), array([[242,  14],
       [ 34, 222]]), array([[238,  18],
       [ 48, 208]]), array([[242,  14],
       [ 40, 216]]), array([[239,  17],
       [ 35, 221]]), array([[238,  18],
       [ 41, 215]]), array([[242,  14],
       [ 43, 213]])]"
sylvine.csv,10,AdaBoost,acc,0.909249360380117,0.00939964051131482,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,10,AdaBoost,auc,0.9092556845817121,0.009402315247648462,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,10,AdaBoost,f1,0.909242328823983,0.009400852094880934,"[array([[230,  26],
       [ 24, 233]]), array([[241,  15],
       [ 20, 237]]), array([[230,  27],
       [ 22, 234]]), array([[228,  29],
       [ 20, 236]]), array([[233,  23],
       [ 24, 232]]), array([[236,  20],
       [ 28, 228]]), array([[231,  25],
       [ 22, 234]]), array([[237,  19],
       [ 22, 234]]), array([[231,  25],
       [ 25, 231]]), array([[232,  24],
       [ 25, 231]])]"
sylvine.csv,10,Grouped_Mixed_Bagging,acc,0.9385214881822612,0.008707395524212149,"[array([[237,  19],
       [ 11, 246]]), array([[239,  17],
       [  8, 249]]), array([[239,  18],
       [  6, 250]]), array([[233,  24],
       [ 15, 241]]), array([[236,  20],
       [ 10, 246]]), array([[236,  20],
       [ 13, 243]]), array([[233,  23],
       [ 11, 245]]), array([[233,  23],
       [ 10, 246]]), array([[234,  22],
       [ 12, 244]]), array([[239,  17],
       [ 16, 240]])]"
sylvine.csv,10,Grouped_Mixed_Bagging,auc,0.9408659107490273,0.007673881148013648,"[array([[240,  16],
       [ 10, 247]]), array([[240,  16],
       [  8, 249]]), array([[236,  21],
       [  7, 249]]), array([[236,  21],
       [ 11, 245]]), array([[236,  20],
       [ 12, 244]]), array([[234,  22],
       [ 12, 244]]), array([[233,  23],
       [ 10, 246]]), array([[237,  19],
       [  7, 249]]), array([[234,  22],
       [ 13, 243]]), array([[238,  18],
       [ 15, 241]])]"
sylvine.csv,10,Grouped_Mixed_Bagging,f1,0.940056507124706,0.0043343813328293405,"[array([[239,  17],
       [ 10, 247]]), array([[234,  22],
       [  8, 249]]), array([[236,  21],
       [  9, 247]]), array([[235,  22],
       [ 11, 245]]), array([[234,  22],
       [  7, 249]]), array([[236,  20],
       [ 13, 243]]), array([[233,  23],
       [  9, 247]]), array([[235,  21],
       [  8, 248]]), array([[235,  21],
       [ 13, 243]]), array([[238,  18],
       [ 12, 244]])]"
sylvine.csv,10,Incremental_Mixed_Bagging,acc,0.9418391355994151,0.0076570818308595,"[array([[238,  18],
       [  6, 251]]), array([[240,  16],
       [  9, 248]]), array([[232,  25],
       [  6, 250]]), array([[237,  20],
       [ 11, 245]]), array([[237,  19],
       [ 10, 246]]), array([[239,  17],
       [ 11, 245]]), array([[231,  25],
       [ 12, 244]]), array([[236,  20],
       [  8, 248]]), array([[235,  21],
       [ 13, 243]]), array([[236,  20],
       [ 11, 245]])]"
sylvine.csv,10,Incremental_Mixed_Bagging,auc,0.9402807332198444,0.008227972122607835,"[array([[237,  19],
       [ 12, 245]]), array([[239,  17],
       [  6, 251]]), array([[234,  23],
       [ 12, 244]]), array([[237,  20],
       [ 12, 244]]), array([[238,  18],
       [  8, 248]]), array([[234,  22],
       [  9, 247]]), array([[234,  22],
       [ 11, 245]]), array([[237,  19],
       [  8, 248]]), array([[235,  21],
       [ 16, 240]]), array([[236,  20],
       [ 11, 245]])]"
sylvine.csv,10,Incremental_Mixed_Bagging,f1,0.9375219920869989,0.008789191984891831,"[array([[238,  18],
       [ 15, 242]]), array([[236,  20],
       [  4, 253]]), array([[234,  23],
       [  9, 247]]), array([[239,  18],
       [ 13, 243]]), array([[235,  21],
       [  9, 247]]), array([[237,  19],
       [ 14, 242]]), array([[234,  22],
       [ 16, 240]]), array([[235,  21],
       [  6, 250]]), array([[233,  23],
       [ 16, 240]]), array([[234,  22],
       [ 11, 245]])]"
sylvine.csv,10,base,acc,0.9113989400584795,0.010715550811326484,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,10,base,auc,0.9114048820525292,0.010713403637076435,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,10,base,f1,0.9113949821057995,0.010716182698612806,"[array([[230,  26],
       [ 29, 228]]), array([[239,  17],
       [ 19, 238]]), array([[232,  25],
       [ 23, 233]]), array([[229,  28],
       [ 19, 237]]), array([[231,  25],
       [ 24, 232]]), array([[237,  19],
       [ 24, 232]]), array([[233,  23],
       [ 21, 235]]), array([[238,  18],
       [ 20, 236]]), array([[232,  24],
       [ 24, 232]]), array([[233,  23],
       [ 23, 233]])]"
sylvine.csv,10,wagging,acc,0.9391062835038987,0.006785620568545482,"[array([[235,  21],
       [ 11, 246]]), array([[239,  17],
       [  9, 248]]), array([[233,  24],
       [  4, 252]]), array([[235,  22],
       [  7, 249]]), array([[235,  21],
       [ 13, 243]]), array([[235,  21],
       [ 10, 246]]), array([[232,  24],
       [  6, 250]]), array([[235,  21],
       [  9, 247]]), array([[234,  22],
       [ 16, 240]]), array([[237,  19],
       [ 15, 241]])]"
sylvine.csv,10,wagging,auc,0.93911265807393,0.0067934115872065074,"[array([[235,  21],
       [ 11, 246]]), array([[239,  17],
       [  9, 248]]), array([[233,  24],
       [  4, 252]]), array([[235,  22],
       [  7, 249]]), array([[235,  21],
       [ 13, 243]]), array([[235,  21],
       [ 10, 246]]), array([[232,  24],
       [  6, 250]]), array([[235,  21],
       [  9, 247]]), array([[234,  22],
       [ 16, 240]]), array([[237,  19],
       [ 15, 241]])]"
