dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
spambase.csv,2,AdaBoost,acc,0.9184266363550252,0.012357874482402309,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,2,AdaBoost,auc,0.9158982768133409,0.012662631395458089,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,2,AdaBoost,f1,0.9185120711019401,0.012271245741993708,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,2,Grouped_Mixed_Bagging,acc,0.9160353320071991,0.013702481802988905,"[array([[271,   7],
       [ 26, 156]]), array([[270,   8],
       [ 36, 146]]), array([[269,  10],
       [ 39, 142]]), array([[270,   9],
       [ 24, 157]]), array([[262,  17],
       [ 30, 151]]), array([[274,   5],
       [ 31, 150]]), array([[268,  11],
       [ 24, 157]]), array([[272,   6],
       [ 29, 152]]), array([[271,   7],
       [ 35, 146]]), array([[271,   7],
       [ 25, 156]])]"
spambase.csv,2,Grouped_Mixed_Bagging,auc,0.8960061618880243,0.023952023666288066,"[array([[269,   9],
       [ 35, 147]]), array([[271,   7],
       [ 52, 130]]), array([[257,  22],
       [ 27, 154]]), array([[273,   6],
       [ 28, 153]]), array([[267,  12],
       [ 32, 149]]), array([[266,  13],
       [ 17, 164]]), array([[269,  10],
       [ 26, 155]]), array([[254,  24],
       [ 13, 168]]), array([[269,   9],
       [ 35, 146]]), array([[267,  11],
       [ 32, 149]])]"
spambase.csv,2,Grouped_Mixed_Bagging,f1,0.9124358468287108,0.014334178779092753,"[array([[266,  12],
       [ 31, 151]]), array([[273,   5],
       [ 38, 144]]), array([[275,   4],
       [ 39, 142]]), array([[271,   8],
       [ 32, 149]]), array([[267,  12],
       [ 36, 145]]), array([[274,   5],
       [ 28, 153]]), array([[267,  12],
       [ 27, 154]]), array([[266,  12],
       [ 25, 156]]), array([[266,  12],
       [ 33, 148]]), array([[271,   7],
       [ 19, 162]])]"
spambase.csv,2,Incremental_Mixed_Bagging,acc,0.9095079094439708,0.009886330292854356,"[array([[267,  11],
       [ 28, 154]]), array([[271,   7],
       [ 37, 145]]), array([[274,   5],
       [ 41, 140]]), array([[276,   3],
       [ 33, 148]]), array([[267,  12],
       [ 30, 151]]), array([[272,   7],
       [ 40, 141]]), array([[266,  13],
       [ 28, 153]]), array([[274,   4],
       [ 29, 152]]), array([[268,  10],
       [ 36, 145]]), array([[268,  10],
       [ 32, 149]])]"
spambase.csv,2,Incremental_Mixed_Bagging,auc,0.8970158076174778,0.0093095926394732,"[array([[268,  10],
       [ 28, 154]]), array([[270,   8],
       [ 33, 149]]), array([[273,   6],
       [ 33, 148]]), array([[274,   5],
       [ 33, 148]]), array([[267,  12],
       [ 24, 157]]), array([[274,   5],
       [ 39, 142]]), array([[269,  10],
       [ 28, 153]]), array([[275,   3],
       [ 36, 145]]), array([[271,   7],
       [ 38, 143]]), array([[273,   5],
       [ 35, 146]])]"
spambase.csv,2,Incremental_Mixed_Bagging,f1,0.9124821953182438,0.011408913720884603,"[array([[273,   5],
       [ 27, 155]]), array([[271,   7],
       [ 38, 144]]), array([[275,   4],
       [ 42, 139]]), array([[275,   4],
       [ 31, 150]]), array([[265,  14],
       [ 29, 152]]), array([[273,   6],
       [ 35, 146]]), array([[265,  14],
       [ 20, 161]]), array([[273,   5],
       [ 31, 150]]), array([[269,   9],
       [ 31, 150]]), array([[270,   8],
       [ 36, 145]])]"
spambase.csv,2,base,acc,0.9166865586814437,0.015607699293815766,"[array([[258,  20],
       [ 24, 158]]), array([[259,  19],
       [ 24, 158]]), array([[264,  15],
       [ 18, 163]]), array([[258,  21],
       [ 14, 167]]), array([[248,  31],
       [ 17, 164]]), array([[266,  13],
       [ 13, 168]]), array([[253,  26],
       [ 17, 164]]), array([[260,  18],
       [ 12, 169]]), array([[262,  16],
       [ 21, 160]]), array([[259,  19],
       [ 25, 156]])]"
spambase.csv,2,base,auc,0.9134247045852462,0.016314336635515122,"[array([[258,  20],
       [ 24, 158]]), array([[259,  19],
       [ 24, 158]]), array([[264,  15],
       [ 18, 163]]), array([[258,  21],
       [ 14, 167]]), array([[248,  31],
       [ 17, 164]]), array([[266,  13],
       [ 13, 168]]), array([[253,  26],
       [ 17, 164]]), array([[260,  18],
       [ 12, 169]]), array([[262,  16],
       [ 21, 160]]), array([[259,  19],
       [ 25, 156]])]"
spambase.csv,2,base,f1,0.9167214353513573,0.015576124370721877,"[array([[258,  20],
       [ 24, 158]]), array([[259,  19],
       [ 24, 158]]), array([[264,  15],
       [ 18, 163]]), array([[258,  21],
       [ 14, 167]]), array([[248,  31],
       [ 17, 164]]), array([[266,  13],
       [ 13, 168]]), array([[253,  26],
       [ 17, 164]]), array([[260,  18],
       [ 12, 169]]), array([[262,  16],
       [ 21, 160]]), array([[259,  19],
       [ 25, 156]])]"
spambase.csv,2,wagging,acc,0.9182196646774653,0.016517539074991046,"[array([[267,  11],
       [ 36, 146]]), array([[273,   5],
       [ 35, 147]]), array([[275,   4],
       [ 38, 143]]), array([[266,  13],
       [ 30, 151]]), array([[269,  10],
       [ 26, 155]]), array([[276,   3],
       [ 33, 148]]), array([[263,  16],
       [ 29, 152]]), array([[275,   3],
       [ 19, 162]]), array([[269,   9],
       [ 27, 154]]), array([[272,   6],
       [ 23, 158]])]"
spambase.csv,2,wagging,auc,0.9039809738496734,0.018604440134624756,"[array([[267,  11],
       [ 36, 146]]), array([[273,   5],
       [ 35, 147]]), array([[275,   4],
       [ 38, 143]]), array([[266,  13],
       [ 30, 151]]), array([[269,  10],
       [ 26, 155]]), array([[276,   3],
       [ 33, 148]]), array([[263,  16],
       [ 29, 152]]), array([[275,   3],
       [ 19, 162]]), array([[269,   9],
       [ 27, 154]]), array([[272,   6],
       [ 23, 158]])]"
spambase.csv,2,wagging,f1,0.9171070432434444,0.016832820042312856,"[array([[267,  11],
       [ 36, 146]]), array([[273,   5],
       [ 35, 147]]), array([[275,   4],
       [ 38, 143]]), array([[266,  13],
       [ 30, 151]]), array([[269,  10],
       [ 26, 155]]), array([[276,   3],
       [ 33, 148]]), array([[263,  16],
       [ 29, 152]]), array([[275,   3],
       [ 19, 162]]), array([[269,   9],
       [ 27, 154]]), array([[272,   6],
       [ 23, 158]])]"
spambase.csv,10,AdaBoost,acc,0.9184266363550252,0.012357874482402309,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,10,AdaBoost,auc,0.9158982768133409,0.012662631395458089,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,10,AdaBoost,f1,0.9185120711019401,0.012271245741993708,"[array([[252,  26],
       [ 12, 170]]), array([[262,  16],
       [ 23, 159]]), array([[261,  18],
       [ 21, 160]]), array([[259,  20],
       [ 19, 162]]), array([[257,  22],
       [ 17, 164]]), array([[270,   9],
       [ 21, 160]]), array([[251,  28],
       [ 14, 167]]), array([[262,  16],
       [  9, 172]]), array([[255,  23],
       [ 21, 160]]), array([[255,  23],
       [ 17, 164]])]"
spambase.csv,10,Grouped_Mixed_Bagging,acc,0.9436596570995548,0.009370274130032443,"[array([[265,  13],
       [ 11, 171]]), array([[265,  13],
       [ 18, 164]]), array([[276,   3],
       [ 24, 157]]), array([[273,   6],
       [ 17, 164]]), array([[265,  14],
       [ 14, 167]]), array([[275,   4],
       [ 19, 162]]), array([[262,  17],
       [ 10, 171]]), array([[272,   6],
       [ 12, 169]]), array([[264,  14],
       [ 19, 162]]), array([[270,   8],
       [ 17, 164]])]"
spambase.csv,10,Grouped_Mixed_Bagging,auc,0.9375262854027268,0.009547378038927157,"[array([[267,  11],
       [ 14, 168]]), array([[269,   9],
       [ 21, 161]]), array([[275,   4],
       [ 21, 160]]), array([[270,   9],
       [ 18, 163]]), array([[264,  15],
       [ 13, 168]]), array([[276,   3],
       [ 20, 161]]), array([[263,  16],
       [ 11, 170]]), array([[269,   9],
       [  9, 172]]), array([[265,  13],
       [ 19, 162]]), array([[268,  10],
       [ 16, 165]])]"
