dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
voting_records.csv,0,1,base,None,acc,0.9090909090909091,"[array([[25,  2],
       [ 2, 15]])]"
voting_records.csv,0,1,base,None,f1,0.9090909090909091,"[array([[25,  2],
       [ 2, 15]])]"
voting_records.csv,0,1,base,None,auc,0.9041394335511982,"[array([[25,  2],
       [ 2, 15]])]"
voting_records.csv,0,1,wagging,None,acc,0.9318181818181818,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,wagging,None,f1,0.931404958677686,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,wagging,None,auc,0.9226579520697169,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,AdaBoost,None,acc,0.9545454545454546,"[array([[27,  0],
       [ 2, 15]])]"
voting_records.csv,0,1,AdaBoost,None,f1,0.9539366883116883,"[array([[27,  0],
       [ 2, 15]])]"
voting_records.csv,0,1,AdaBoost,None,auc,0.9411764705882353,"[array([[27,  0],
       [ 2, 15]])]"
voting_records.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",acc,0.9318181818181818,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",f1,0.931404958677686,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",auc,0.9226579520697169,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.9318181818181818,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.931404958677686,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.9226579520697169,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,base,None,acc,0.9318181818181818,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,base,None,f1,0.931404958677686,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,base,None,auc,0.9226579520697169,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,wagging,None,acc,0.9318181818181818,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,wagging,None,f1,0.931404958677686,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,wagging,None,auc,0.9226579520697169,"[array([[26,  1],
       [ 2, 15]])]"
voting_records.csv,1,1,AdaBoost,None,acc,0.8863636363636364,"[array([[26,  1],
       [ 4, 13]])]"
voting_records.csv,1,1,AdaBoost,None,f1,0.8838555332613057,"[array([[26,  1],
       [ 4, 13]])]"
voting_records.csv,1,1,AdaBoost,None,auc,0.8638344226579521,"[array([[26,  1],
       [ 4, 13]])]"
voting_records.csv,1,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.9545454545454546,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,1,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",f1,0.9545454545454546,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,1,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",auc,0.9520697167755992,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,1,1,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.9545454545454546,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,1,1,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.9545454545454546,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,1,1,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.9520697167755992,"[array([[26,  1],
       [ 1, 16]])]"
voting_records.csv,2,1,base,None,acc,0.9545454545454546,"[array([[25,  2],
       [ 0, 17]])]"
voting_records.csv,2,1,base,None,f1,0.9549339549339547,"[array([[25,  2],
       [ 0, 17]])]"
voting_records.csv,2,1,base,None,auc,0.962962962962963,"[array([[25,  2],
       [ 0, 17]])]"
voting_records.csv,2,1,wagging,None,acc,0.9772727272727273,"[array([[26,  1],
       [ 0, 17]])]"
voting_records.csv,2,1,wagging,None,f1,0.9773829943641265,"[array([[26,  1],
       [ 0, 17]])]"
voting_records.csv,2,1,wagging,None,auc,0.9814814814814815,"[array([[26,  1],
       [ 0, 17]])]"
