dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
seismic-bumps.csv,0,1,base,None,acc,0.861003861003861,"[array([[222,  20],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,base,None,f1,0.8677402966876652,"[array([[222,  20],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,base,None,auc,0.4880894506562956,"[array([[222,  20],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,wagging,None,acc,0.9305019305019305,"[array([[241,   1],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,wagging,None,f1,0.9007258687258687,"[array([[241,   1],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,wagging,None,auc,0.49793388429752067,"[array([[241,   1],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,AdaBoost,None,acc,0.8571428571428571,"[array([[221,  21],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,AdaBoost,None,f1,0.8655547653459971,"[array([[221,  21],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,AdaBoost,None,auc,0.4860233349538162,"[array([[221,  21],
       [ 16,   1]])]"
seismic-bumps.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 1.0]",acc,0.9305019305019305,"[array([[241,   1],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",f1,0.8948828103757682,"[array([[238,   4],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",auc,0.493801652892562,"[array([[239,   3],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 2.0]]",acc,0.9305019305019305,"[array([[241,   1],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",f1,0.8987859889663496,"[array([[240,   2],
       [ 17,   0]])]"
seismic-bumps.csv,0,1,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",auc,0.5252795333009237,"[array([[240,   2],
       [ 16,   1]])]"
seismic-bumps.csv,1,1,base,None,acc,0.8803088803088803,"[array([[225,  17],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,base,None,f1,0.8847879658690468,"[array([[225,  17],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,base,None,auc,0.5531113271754984,"[array([[225,  17],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,wagging,None,acc,0.9227799227799228,"[array([[239,   3],
       [ 17,   0]])]"
seismic-bumps.csv,1,1,wagging,None,f1,0.8968383185250656,"[array([[239,   3],
       [ 17,   0]])]"
seismic-bumps.csv,1,1,wagging,None,auc,0.493801652892562,"[array([[239,   3],
       [ 17,   0]])]"
seismic-bumps.csv,1,1,AdaBoost,None,acc,0.888030888030888,"[array([[227,  15],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,AdaBoost,None,f1,0.8895145367195058,"[array([[227,  15],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,AdaBoost,None,auc,0.5572435585804569,"[array([[227,  15],
       [ 14,   3]])]"
seismic-bumps.csv,1,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",acc,0.9343629343629344,"[array([[241,   1],
       [ 16,   1]])]"
seismic-bumps.csv,1,1,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",f1,0.8948828103757682,"[array([[238,   4],
       [ 17,   0]])]"
seismic-bumps.csv,1,1,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",auc,0.49173553719008267,"[array([[238,   4],
       [ 17,   0]])]"
seismic-bumps.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",acc,0.9305019305019305,"[array([[240,   2],
       [ 16,   1]])]"
seismic-bumps.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",f1,0.9071544866725589,"[array([[240,   2],
       [ 16,   1]])]"
seismic-bumps.csv,1,1,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",auc,0.5190811861934856,"[array([[237,   5],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,base,None,acc,0.8918918918918919,"[array([[225,  17],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,base,None,f1,0.8993214972294471,"[array([[225,  17],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,base,None,auc,0.6413466212931453,"[array([[225,  17],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,wagging,None,acc,0.9343629343629344,"[array([[241,   1],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,wagging,None,f1,0.9094400953909445,"[array([[241,   1],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,wagging,None,auc,0.527345649003403,"[array([[241,   1],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,AdaBoost,None,acc,0.8725868725868726,"[array([[220,  22],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,AdaBoost,None,f1,0.8866780401664123,"[array([[220,  22],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,AdaBoost,None,auc,0.6310160427807486,"[array([[220,  22],
       [ 11,   6]])]"
seismic-bumps.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",acc,0.9382239382239382,"[array([[242,   0],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 1.0]",f1,0.9026580044544117,"[array([[242,   0],
       [ 17,   0]])]"
seismic-bumps.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 1.0]",auc,0.5,"[array([[242,   0],
       [ 17,   0]])]"
seismic-bumps.csv,2,1,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.9382239382239382,"[array([[242,   0],
       [ 16,   1]])]"
seismic-bumps.csv,2,1,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",f1,0.9026580044544117,"[array([[242,   0],
       [ 17,   0]])]"
seismic-bumps.csv,2,1,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",auc,0.5294117647058824,"[array([[242,   0],
       [ 16,   1]])]"
seismic-bumps.csv,3,1,base,None,acc,0.8764478764478765,"[array([[222,  20],
       [ 12,   5]])]"
seismic-bumps.csv,3,1,base,None,f1,0.887176492218509,"[array([[222,  20],
       [ 12,   5]])]"
seismic-bumps.csv,3,1,base,None,auc,0.605736509479825,"[array([[222,  20],
       [ 12,   5]])]"
seismic-bumps.csv,3,1,wagging,None,acc,0.9266409266409267,"[array([[239,   3],
       [ 16,   1]])]"
seismic-bumps.csv,3,1,wagging,None,f1,0.9048939712923616,"[array([[239,   3],
       [ 16,   1]])]"
