dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
profb.csv,0,2,base,None,acc,0.6323529411764706,"[array([[32, 13],
       [12, 11]])]"
profb.csv,0,2,base,None,f1,0.6341986471853862,"[array([[32, 13],
       [12, 11]])]"
profb.csv,0,2,base,None,auc,0.5946859903381643,"[array([[32, 13],
       [12, 11]])]"
profb.csv,0,2,wagging,None,acc,0.6323529411764706,"[array([[40,  5],
       [20,  3]])]"
profb.csv,0,2,wagging,None,f1,0.5696665763079426,"[array([[40,  5],
       [20,  3]])]"
profb.csv,0,2,wagging,None,auc,0.5096618357487922,"[array([[40,  5],
       [20,  3]])]"
profb.csv,0,2,AdaBoost,None,acc,0.6323529411764706,"[array([[31, 14],
       [11, 12]])]"
profb.csv,0,2,AdaBoost,None,f1,0.6372687005836817,"[array([[31, 14],
       [11, 12]])]"
profb.csv,0,2,AdaBoost,None,auc,0.6053140096618357,"[array([[31, 14],
       [11, 12]])]"
profb.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",acc,0.6176470588235294,"[array([[38,  7],
       [19,  4]])]"
profb.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",f1,0.5445431002589715,"[array([[40,  5],
       [21,  2]])]"
profb.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 3.0]",auc,0.5942028985507248,"[array([[30, 15],
       [11, 12]])]"
profb.csv,0,2,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.6617647058823529,"[array([[39,  6],
       [17,  6]])]"
profb.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",f1,0.6274745475113123,"[array([[41,  4],
       [18,  5]])]"
profb.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",auc,0.49903381642512074,"[array([[41,  4],
       [21,  2]])]"
profb.csv,1,2,base,None,acc,0.6470588235294118,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,base,None,f1,0.6470588235294118,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,base,None,auc,0.6057971014492755,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,wagging,None,acc,0.6911764705882353,"[array([[42,  3],
       [18,  5]])]"
profb.csv,1,2,wagging,None,f1,0.6385199240986718,"[array([[42,  3],
       [18,  5]])]"
profb.csv,1,2,wagging,None,auc,0.5753623188405798,"[array([[42,  3],
       [18,  5]])]"
profb.csv,1,2,AdaBoost,None,acc,0.6470588235294118,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,AdaBoost,None,f1,0.6470588235294118,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,AdaBoost,None,auc,0.6057971014492755,"[array([[33, 12],
       [12, 11]])]"
profb.csv,1,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",acc,0.6764705882352942,"[array([[40,  5],
       [17,  6]])]"
profb.csv,1,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 3.0]",f1,0.6040932502033071,"[array([[41,  4],
       [19,  4]])]"
profb.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",auc,0.46376811594202905,"[array([[30, 15],
       [17,  6]])]"
profb.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",acc,0.6764705882352942,"[array([[43,  2],
       [20,  3]])]"
profb.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",f1,0.6274745475113123,"[array([[41,  4],
       [18,  5]])]"
profb.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",auc,0.563768115942029,"[array([[39,  6],
       [17,  6]])]"
profb.csv,2,2,base,None,acc,0.6119402985074627,"[array([[32, 12],
       [14,  9]])]"
profb.csv,2,2,base,None,f1,0.607432534298206,"[array([[32, 12],
       [14,  9]])]"
profb.csv,2,2,base,None,auc,0.5592885375494071,"[array([[32, 12],
       [14,  9]])]"
profb.csv,2,2,wagging,None,acc,0.582089552238806,"[array([[39,  5],
       [23,  0]])]"
profb.csv,2,2,wagging,None,f1,0.48324415657561254,"[array([[39,  5],
       [23,  0]])]"
profb.csv,2,2,wagging,None,auc,0.4431818181818182,"[array([[39,  5],
       [23,  0]])]"
profb.csv,2,2,AdaBoost,None,acc,0.6268656716417911,"[array([[32, 12],
       [13, 10]])]"
profb.csv,2,2,AdaBoost,None,f1,0.6248159949317085,"[array([[32, 12],
       [13, 10]])]"
profb.csv,2,2,AdaBoost,None,auc,0.5810276679841897,"[array([[32, 12],
       [13, 10]])]"
profb.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 1.0]",acc,0.6417910447761194,"[array([[39,  5],
       [19,  4]])]"
profb.csv,2,2,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",f1,0.5536837869476149,"[array([[38,  6],
       [20,  3]])]"
profb.csv,2,2,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",auc,0.5207509881422925,"[array([[42,  2],
       [21,  2]])]"
profb.csv,2,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",acc,0.6268656716417911,"[array([[38,  6],
       [19,  4]])]"
profb.csv,2,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",f1,0.5738231917336394,"[array([[40,  4],
       [20,  3]])]"
profb.csv,2,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",auc,0.508399209486166,"[array([[39,  5],
       [20,  3]])]"
profb.csv,3,2,base,None,acc,0.582089552238806,"[array([[32, 12],
       [16,  7]])]"
profb.csv,3,2,base,None,f1,0.5712740644603072,"[array([[32, 12],
       [16,  7]])]"
profb.csv,3,2,base,None,auc,0.5158102766798419,"[array([[32, 12],
       [16,  7]])]"
profb.csv,3,2,wagging,None,acc,0.582089552238806,"[array([[36,  8],
       [20,  3]])]"
profb.csv,3,2,wagging,None,f1,0.5334152765583846,"[array([[36,  8],
       [20,  3]])]"
profb.csv,3,2,wagging,None,auc,0.47430830039525684,"[array([[36,  8],
       [20,  3]])]"
profb.csv,3,2,AdaBoost,None,acc,0.5671641791044776,"[array([[31, 13],
       [16,  7]])]"
profb.csv,3,2,AdaBoost,None,f1,0.5591999115081377,"[array([[31, 13],
       [16,  7]])]"
profb.csv,3,2,AdaBoost,None,auc,0.5044466403162056,"[array([[31, 13],
       [16,  7]])]"
profb.csv,3,2,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 1.0]",acc,0.6417910447761194,"[array([[39,  5],
       [19,  4]])]"
profb.csv,3,2,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 1.0]",f1,0.566698410982147,"[array([[35,  9],
       [18,  5]])]"
profb.csv,3,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 3.0]",auc,0.4807312252964427,"[array([[27, 17],
       [15,  8]])]"
