dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
parkinsons.csv,5,AdaBoost,acc,0.8613157894736843,0.05866119444805076,"[array([[ 1,  4],
       [ 0, 15]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 4,  1],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 3, 12]]), array([[ 2,  2],
       [ 1, 14]]), array([[ 4,  1],
       [ 2, 12]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 3,  2],
       [ 1, 13]])]"
parkinsons.csv,5,AdaBoost,auc,0.8173809523809524,0.10837358982254602,"[array([[ 1,  4],
       [ 0, 15]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 4,  1],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 3, 12]]), array([[ 2,  2],
       [ 1, 14]]), array([[ 4,  1],
       [ 2, 12]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 3,  2],
       [ 1, 13]])]"
parkinsons.csv,5,AdaBoost,f1,0.8574242832976134,0.066348105076897,"[array([[ 1,  4],
       [ 0, 15]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 4,  1],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 3, 12]]), array([[ 2,  2],
       [ 1, 14]]), array([[ 4,  1],
       [ 2, 12]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 3,  2],
       [ 1, 13]])]"
parkinsons.csv,5,Grouped_Mixed_Bagging,acc,0.8821052631578947,0.05354183620374768,"[array([[ 2,  3],
       [ 0, 15]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 4,  0],
       [ 2, 13]]), array([[ 2,  2],
       [ 1, 14]]), array([[ 5,  0],
       [ 3, 11]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 4,  1],
       [ 0, 14]])]"
parkinsons.csv,5,Grouped_Mixed_Bagging,auc,0.8463095238095238,0.1099320233628264,"[array([[ 2,  3],
       [ 0, 15]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 2,  3],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 4,  0],
       [ 2, 13]]), array([[ 3,  1],
       [ 1, 14]]), array([[ 5,  0],
       [ 3, 11]]), array([[ 3,  2],
       [ 1, 13]]), array([[ 4,  1],
       [ 1, 13]])]"
parkinsons.csv,5,Grouped_Mixed_Bagging,f1,0.8599361304908039,0.08112110604005993,"[array([[ 2,  3],
       [ 1, 14]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 3,  2],
       [ 2, 13]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 2, 13]]), array([[ 1,  3],
       [ 1, 14]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 2,  3],
       [ 1, 13]]), array([[ 3,  2],
       [ 0, 14]])]"
parkinsons.csv,5,Incremental_Mixed_Bagging,acc,0.8828947368421053,0.10012496039787125,"[array([[ 2,  3],
       [ 3, 12]]), array([[ 4,  1],
       [ 2, 13]]), array([[ 3,  2],
       [ 3, 12]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 0, 15]]), array([[ 2,  2],
       [ 1, 14]]), array([[ 5,  0],
       [ 2, 12]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 4,  1],
       [ 0, 14]])]"
parkinsons.csv,5,Incremental_Mixed_Bagging,auc,0.8611904761904763,0.12549247908893235,"[array([[ 2,  3],
       [ 0, 15]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 2,  3],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 1, 14]]), array([[ 2,  2],
       [ 0, 15]]), array([[ 4,  1],
       [ 1, 13]]), array([[ 5,  0],
       [ 1, 13]]), array([[ 4,  1],
       [ 0, 14]])]"
parkinsons.csv,5,Incremental_Mixed_Bagging,f1,0.8954060521524371,0.08012212127373235,"[array([[ 2,  3],
       [ 2, 13]]), array([[ 3,  2],
       [ 2, 13]]), array([[ 3,  2],
       [ 1, 14]]), array([[ 5,  0],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 3,  1],
       [ 1, 14]]), array([[ 3,  1],
       [ 0, 15]]), array([[ 5,  0],
       [ 1, 13]]), array([[ 3,  2],
       [ 0, 14]]), array([[ 4,  1],
       [ 0, 14]])]"
parkinsons.csv,5,base,acc,0.8776315789473683,0.08228098230603426,"[array([[ 1,  4],
       [ 0, 15]]), array([[ 4,  1],
       [ 4, 11]]), array([[ 4,  1],
       [ 3, 12]]), array([[ 4,  1],
       [ 1, 14]]), array([[ 5,  0],
       [ 0, 15]]), array([[ 4,  0],
       [ 3, 12]]), array([[ 4,  0],
       [ 1, 14]]), array([[ 4,  1],
       [ 2, 12]]), array([[ 4,  1],
       [ 0, 14]]), array([[ 4,  1],
       [ 0, 14]])]"
