dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
contraceptive_NS,1,0,Uniform,"[[43, 20], [32, 19]]",0.543859649122807,0.3001949317738791,0.4284600389863548,0.36366429460015776,0.5590751570283734,0.45871405324209924,0.4188271604938272,0.4593449516571209,0.9969448850112247,0.44758501191249733,"[0.2616984402079723, 0.34966592427616927]","[0.42045060658578853, 0.43875278396436523]","[0.31528089132119336, 0.4258407393484037]","[0.4853649143077219, 0.6537985647117049]","[0.41759319165174996, 0.5115575657980714]","[0.39948006932409014, 0.44368968077208615]","[0.44982444413348016, 0.47157954595810253]","[0.9967423812518214, 0.9972051181274292]","[0.4342383978432505, 0.4647364513734224]"
contraceptive_NS,1,9,Uniform,"[[38, 25], [27, 24]]",0.543859649122807,0.297270955165692,0.41539961013645227,0.3789129375446265,0.562432315356292,0.4416864377749651,0.41718648473034436,0.4660052624545826,0.9968098041733746,0.4423868312757202,"[0.2427843803056027, 0.3707093821510298]","[0.39694397283531413, 0.4402745995423341]","[0.3403379948626497, 0.4309052515942475]","[0.4960384833050368, 0.6519196542079838]","[0.39866543966639856, 0.49967126131259826]","[0.3704301075268817, 0.48020594965675056]","[0.4453716250689398, 0.4938158171917534]","[0.9965142659675166, 0.9972081382769228]","[0.431050745142426, 0.4576659038901602]"
contraceptive_NS,1,19,Uniform,"[[40, 23], [31, 20]]",0.5263157894736842,0.2875243664717349,0.4348927875243665,0.37610176818255786,0.5696881091617934,0.45231598796841016,0.42155620532813515,0.4681749718417757,0.9969426187560018,0.4551656920077973,"[0.2490974729241877, 0.3326271186440678]","[0.4245487364620939, 0.4470338983050847]","[0.33944134481666066, 0.41913116340439494]","[0.5019053349378259, 0.6492467043314502]","[0.41264559890400376, 0.49887826665841245]","[0.38176895306859204, 0.4682556497175141]","[0.4599509012411734, 0.47782780047044876]","[0.9967445129548578, 0.9971751412429379]","[0.4508624147613317, 0.4602165725047081]"
contraceptive_NS,1,29,Uniform,"[[41, 22], [28, 23]]",0.5614035087719298,0.3031189083820663,0.449317738791423,0.3894067524143517,0.569146632012129,0.46349228551805816,0.4605912930474334,0.46698452903468934,0.9972530130389351,0.4484513753519601,"[0.24534686971235195, 0.3816091954022989]","[0.43790186125211505, 0.46482758620689657]","[0.3588882350326689, 0.43086984154670677]","[0.5166384658770445, 0.6404853128991059]","[0.4269636769695806, 0.5131208088563345]","[0.4382120699379583, 0.4909961685823755]","[0.45547951805599324, 0.48261547498505564]","[0.9972807450998008, 0.9972153356872762]","[0.4307200601616845, 0.4725415070242656]"
contraceptive_NS,1,39,Uniform,"[[43, 20], [26, 25]]",0.5964912280701754,0.2962962962962963,0.4261208576998051,0.3851473736703373,0.5810049815897769,0.45515446871488446,0.4194444444444444,0.4642871671471531,0.9968900476481101,0.4496426250812216,"[0.2591240875912409, 0.3389121338912134]","[0.4182481751824818, 0.4351464435146444]","[0.3509160028170085, 0.4243917067825217]","[0.5120640713706407, 0.6600418410041841]","[0.41391968037506227, 0.5024278243848062]","[0.407147201946472, 0.4335425383542538]","[0.459300364129009, 0.47000425512611327]","[0.9969284929914087, 0.9968459722336168]","[0.4375506893755069, 0.4635053463505346]"
contraceptive_NS,1,49,Uniform,"[[38, 25], [28, 23]]",0.5350877192982456,0.30701754385964913,0.42261208576998055,0.3814184843816497,0.5702837340264242,0.45603528268904603,0.4395873944119558,0.4521029202607609,0.9968791786429609,0.44292830842538444,"[0.26860254083484575, 0.35157894736842105]","[0.40762250453720505, 0.44]","[0.34542554182745777, 0.4231702977445124]","[0.5028231498285944, 0.6485380116959064]","[0.41419003911595964, 0.5045757652338263]","[0.41554748941318814, 0.4674736842105263]","[0.4440909332652422, 0.4613968251755625]","[0.9967589097859082, 0.9970186905171425]","[0.4291187739463601, 0.4589473684210526]"
contraceptive_NS,1,59,Uniform,"[[39, 24], [27, 24]]",0.5526315789473685,0.2894736842105263,0.43021442495126705,0.3884198079366131,0.5741282217890405,0.45324082038572316,0.42222222222222217,0.46753764758815375,0.9969150140385679,0.45267489711934156,"[0.23201438848920863, 0.3574468085106383]","[0.42517985611510795, 0.43617021276595747]","[0.353140052323447, 0.4301550081938906]","[0.5105915267785772, 0.649290780141844]","[0.4173200725693963, 0.4957343007812077]","[0.3966726618705036, 0.4524468085106383]","[0.462436089961521, 0.4735726817166811]","[0.9967562233399122, 0.9971028600565522]","[0.447242206235012, 0.4591016548463357]"
contraceptive_NS,1,69,Uniform,"[[39, 24], [26, 25]]",0.5614035087719298,0.30896686159844056,0.4362573099415205,0.3931198947271743,0.5873944119558154,0.4596255968907317,0.4405133203378817,0.47156790127934106,0.9970880537118273,0.45949750920511157,"[0.2672727272727273, 0.35714285714285715]","[0.43672727272727274, 0.4357142857142857]","[0.3710033612392041, 0.4186747128330221]","[0.5272727272727272, 0.6568627450980392]","[0.42726974655428707, 0.4970115584139345]","[0.40587878787878784, 0.480532212885154]","[0.4661847330760271, 0.4777879485730863]","[0.9970040225261464, 0.9971851485692316]","[0.4488888888888889, 0.47175536881419233]"
contraceptive_NS,1,79,Uniform,"[[40, 23], [25, 26]]",0.5789473684210527,0.3031189083820663,0.4446393762183236,0.38604659582968287,0.5720164609053499,0.45388195701919426,0.4365172189733593,0.4743173099373054,0.997125888523319,0.44661035304310154,"[0.2529711375212224, 0.3707093821510298]","[0.43056027164685906, 0.4636155606407322]","[0.36032578769398454, 0.42071377201258064]","[0.52046783625731, 0.6414950419527078]","[0.41553931553898604, 0.5055611694490402]","[0.40104697226938313, 0.484324942791762]","[0.46692932229833034, 0.48427503240722836]","[0.9970611656174406, 0.9972131237442854]","[0.42727787209960383, 0.47266717518433765]"
contraceptive_NS,1,89,Uniform,"[[40, 23], [25, 26]]",0.5789473684210527,0.28167641325536064,0.4409356725146199,0.37960761964595324,0.5768897552523283,0.45211055690174284,0.43282975958414555,0.47934694603075395,0.9969404953161992,0.44574398960363876,"[0.2204585537918871, 0.3572984749455338]","[0.42892416225749563, 0.45577342047930286]","[0.34976891683162603, 0.41646719371071034]","[0.5115618263766412, 0.6575889615105301]","[0.4123362263074338, 0.5012435535182423]","[0.39526748971193415, 0.4792302106027596]","[0.47537568982993045, 0.4842526154553005]","[0.9968191537513073, 0.9970903878375365]","[0.4364099549284734, 0.4572742677317841]"
