,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.8823333333333334,0.8836666666666666,0.8833333333333334,0.8843333333333334,0.884,0.8893333333333333,0.8896666666666666,0.8893333333333333,0.8893333333333333,0.8896666666666666,0.8823333333333332,0.889,0.89,0.8879999999999999,0.8886666666666667,0.8949999999999999,0.8923333333333334,0.8946666666666667,0.8943333333333333,0.8943333333333333,0.8876666666666667,0.8939999999999999,0.8956666666666667,0.8953333333333333,0.8946666666666667,0.8913333333333334,0.8943333333333333,0.8949999999999999,0.8960000000000001,0.8956666666666667,0.8933333333333333,0.8939999999999999,0.8939999999999999,0.893,0.8926666666666666,0.883,0.8873333333333333,0.89,0.89,0.89,0.8866666666666667,0.8866666666666667,0.885,0.8853333333333333,0.8856666666666667,0.897,0.8949999999999999,0.8949999999999999,0.8949999999999999,0.8946666666666667
accuracy_std,0.0068313005106397,0.0089287301573192,0.0065616732283432,0.0082158383625775,0.0071297498787358,0.0128344155387856,0.0137133349538161,0.0132077418374392,0.0132077418374392,0.0134577528254575,0.0169394345963625,0.0105803801654025,0.0088975652100261,0.0109544511501033,0.0112669625207703,0.0061237243569579,0.0065192024052026,0.0087717982446271,0.0082999330653258,0.0076919871728095,0.0117615191762515,0.008708233651742,0.0112792828771257,0.0096752835157999,0.009958246164193,0.0088506120315678,0.0114017542509914,0.0121335164821342,0.0102469507659595,0.0105803801654025,0.0090523170760001,0.010903618155864,0.0088662907188469,0.0102333876220058,0.0097610336428975,0.0121563883525402,0.010903618155864,0.0118438920029599,0.0125277469819773,0.0130703226177984,0.0100692049779954,0.0125277469819774,0.0096465307523251,0.0085309892613798,0.0082158383625775,0.0059395098937351,0.0066666666666666,0.0068718427093627,0.0058925565098878,0.0051908038341324
