,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.9086666666666666,0.9086666666666666,0.9086666666666666,0.9093333333333332,0.9086666666666666,0.9053333333333332,0.9053333333333332,0.906,0.9046666666666668,0.904,0.916,0.9133333333333332,0.9153333333333332,0.914,0.9153333333333334,0.9113333333333332,0.9093333333333332,0.9106666666666668,0.9106666666666664,0.9106666666666664,0.9186666666666669,0.9193333333333332,0.9173333333333332,0.9186666666666669,0.918,0.9153333333333332,0.914,0.9146666666666666,0.914,0.914,0.914,0.9133333333333332,0.914,0.9133333333333332,0.9146666666666666,0.9173333333333332,0.92,0.922,0.9233333333333336,0.922,0.9186666666666669,0.9146666666666666,0.9133333333333332,0.9153333333333332,0.914,0.912,0.912,0.9126666666666668,0.9126666666666668,0.9126666666666668
accuracy_std,0.0268328157299974,0.029306806187111,0.0280475786239501,0.0270185121722126,0.0258843582110895,0.0241062463090193,0.0275479380151924,0.0270185121722125,0.028146442443446,0.0269155056509151,0.0194935886896179,0.0253859103528796,0.0276485884711036,0.0266040932523132,0.0251219249085556,0.0314995590798065,0.0335327369065581,0.0306775343062494,0.0317455158688243,0.0317455158688243,0.0251219249085557,0.0201935083078146,0.0183181755520454,0.0186488009742658,0.0181964587519415,0.0226813677816053,0.0213957420478416,0.0204939015319192,0.0213957420478416,0.0213957420478416,0.017384539747207,0.0192930615046503,0.017384539747207,0.0171593835683116,0.0186488009742658,0.0168983891408487,0.0169967317119759,0.0169312334656004,0.0149071198499986,0.0153839743456191,0.0096032401939252,0.0121563883525403,0.0139443337755679,0.0114503760248784,0.0129957257930786,0.0211607603308051,0.0262043253427113,0.0252102272015853,0.0252102272015853,0.0252102272015853
