x1,x2,y
-0.21551946132811572,0.8802032175040624,1
0.15243050341931655,0.7733743197764942,1
-0.3832693621486732,-0.7383312525944792,0
-0.30463238699108935,-0.6025058545040356,1
-0.8528000642976978,-0.985150541616773,1
1.0904113306350143,0.1360473574379671,1
1.0205972631574272,-0.8274451763818558,1
-0.09150919773503013,-0.1724004236510875,1
-0.24346844191026765,-0.1885675896659575,0
0.21483185569371438,1.0974740208650755,1
-0.5296379807227422,0.4082257492618706,0
-0.31654867969732803,0.16173277713773443,0
0.36478905918590326,-0.41821742541663415,0
-0.9574415524263009,-2.0761855508515206,0
0.542357681700314,0.005263351099545455,1
0.03869101424310789,0.4537462654758743,0
-0.7282384708787282,0.7395160166115795,0
0.10265939053399276,-0.6304662591463371,1
-0.1587685960013061,0.45456210644092276,1
-0.5928135454102684,-1.300786695834049,0
-1.0065903124251014,-1.6105560740382616,1
-0.0556665729496503,-0.25688036605082837,0
-1.0986769356297161,1.622601563445448,0
0.019255508288038847,0.3911636368944425,1
-0.11596249923314361,-0.2786399390211045,1
-0.09097142201534666,-0.03323992670183973,0
-0.3545965417434972,0.34500836062584844,1
-0.023103412236333054,0.15531461211100347,0
0.14768847340189248,0.22840674172997297,1
-0.020727573191403614,-0.000808579428695777,1
0.11309928688720214,0.39754689537522486,1
-0.15824368354556317,0.46123868106378474,1
-0.7553597059832169,1.2147826250628653,1
-0.34465417073230237,0.33617316683998993,1
-0.013814757450607507,0.4005002629492662,1
-0.05695592031696739,0.902370814829409,0
-0.7989246245196778,-1.0456213450984948,1
-0.09669229704507296,-0.23109783560812375,1
-0.9123097541784175,-1.418211831312915,0
-0.14597948623487103,0.16473708785091107,0
0.394000590357561,-1.2765089999434818,0
0.2589301745014293,-1.090511225089103,1
0.436089885285881,-1.0917420451477582,1
-1.2811189886493035,2.059884705299246,0
-0.7290779234690582,-1.1171867198744077,1
-0.852831130175298,-1.5875534740720931,0
-0.23186758877476477,0.4116896378497916,0
0.026400569899736603,0.23510425533141682,1
0.9230179415182422,0.06565794435721786,1
0.8725160590563765,1.2299272591045756,1
0.2893818535138764,0.2856802170824209,1
0.1983692378768387,0.33687210575259147,0
0.8950886550529031,0.13322963056433773,1
-0.5540478910446409,0.5188543403437696,0
0.8647299662012631,-0.5774810189648552,1
-1.2480957848190013,-1.9017253710168922,0
-0.6170523615181444,-0.8547807518243695,0
-0.2982689010486456,0.4848186051209965,1
-0.2298475186275747,-0.11529466630583543,0
0.1666981864363201,0.23524512402897063,0
0.059503724336691544,1.039982487390826,1
-0.5397184976364664,0.633814144767147,1
-0.06724265851559225,0.15000707125207013,0
-0.4938176497158432,0.4436473602604836,0
0.26235510948718427,0.42895185289081744,0
0.32129522773995584,0.39336303258155364,0
0.3240429987176402,0.5134851081603355,1
-0.9507426958551259,-0.5240889318649116,1
0.035854427041928816,0.7132833094146755,1
-0.6382521061768872,0.994397475806815,0
-0.0743695410573526,0.3946370640811551,1
-0.4126295564574375,0.3134536645210006,0
0.09213545492446701,-0.4143906834160386,1
-0.2920059548095727,0.47147558768814,0
-0.8003228630114896,0.9188703743107349,1
