x1,x2,y
2.1935952834029444,1.271860803124546,1
2.410161077497538,0.29587265826720593,1
-1.0221008746603926,-0.24249449942294815,0
2.022682275711709,-0.29268280465412355,1
0.6455239335142345,0.030674244661412553,0
0.38020678270764185,1.4291907463513658,0
0.33192049805595475,0.18422644074323621,1
0.45329640633156776,-0.35226119432021447,1
0.04572133468196499,-0.21546193315943385,1
1.306805211750421,-0.2503561149269391,0
0.8157988012400297,0.5448466128609285,0
-0.23314150859564942,-0.2717935583094954,1
-0.38299810262191497,0.673526230850062,0
0.7499366199408861,0.7454375368191928,0
0.08475944128391788,-0.5047214928656432,1
-0.11334771221913664,1.161819915899623,0
0.8018712550074475,0.5980144333433675,0
0.9875512172260599,-0.012946085283732645,0
0.15160961057716557,0.03734699142367773,1
0.2988329789707215,-0.6642576698609324,1
1.9828523254956205,0.6494941815971983,1
-0.4008868106904096,0.9686999121579467,0
0.05813209687109966,0.3108066420282246,0
1.8326915675534077,0.39504978820282555,1
2.05963994854237,-0.2763782534667075,1
-0.5091449647987585,0.7434608709010125,0
1.6036485824022162,-0.17331355210086774,1
-0.1785111124461137,0.5906764339880087,1
0.5546176837833736,0.4730616432868162,0
-0.09729906067751987,1.0116086708903675,0
1.7487050609916994,0.3217347853585282,1
0.07281102263245508,0.3216848854061944,1
0.5643255764193704,-0.22657055340231586,1
1.0851677125365207,-0.9780964050550021,1
0.31543073611534544,-0.5601646772495346,0
0.6351414923065988,0.5568546718965226,0
2.137550977589539,0.43464266520683587,1
1.2245876614537612,-0.525804250401485,1
-0.45740921728679723,0.9159751296893608,0
1.072569778084607,-0.4746345091997941,1
-0.1936544843110276,1.0922030516987236,0
-0.15114211171830733,0.35180254153444346,0
1.9636611404127184,-0.18821694734983074,1
-0.8930756910397011,1.2251248198442002,0
1.8521676473011595,-0.04796106248802212,1
-0.7251114809844081,-0.2157303545601246,0
0.6245156722401436,0.22380685046605797,1
0.18742010609276205,-0.5191950794244637,1
-0.3197452720755568,-0.6026541338586595,1
2.0824092735384405,-0.28388348759013216,1
0.45830381770122414,0.14954743145807683,1
0.7543362040235033,-0.32432657088561373,1
0.944065926091534,0.104580798441153,0
-1.061063254648873,0.7378766302384464,0
-0.15156989621785344,0.6714258618614054,0
-1.0491436974710828,-0.3066392980447973,0
0.8707740151100279,-0.39661346357316035,1
1.3507549640562524,-0.6403945142661819,1
-0.05187429186630965,0.8178420473044729,0
-1.014522369128691,0.28215429086979277,0
0.8728294993086658,0.823277429078831,0
-0.18043864259760245,0.11923176650138445,0
0.36117677850401997,-0.535097049931028,1
-0.40404966643624396,-0.004774336415863806,0
1.052737509645545,-0.025473475267788686,0
-0.15240012026857735,0.049971646491104416,1
