x1,x2,y
1.5977267602747107,0.3352084153469341,1
-0.31675730928900614,0.17950323903918675,0
1.0616808366006718,0.6517190798726118,1
-0.7522658574088705,-0.007754643827541763,0
-0.8899135274504846,1.679262445837244,0
0.3223778539613242,0.789803335234798,1
0.026843590139524087,-0.0597540787607623,0
-2.2066588087204657,2.111882689332891,0
-1.2540052718827077,0.277467620993451,0
0.07825209376904801,1.1135287459399166,1
-0.5356689012762694,1.0965878570228147,1
-0.24689721206892473,-1.649843139569704,1
0.37030345516690816,-1.1740489997304873,1
0.4341980180546319,-1.3215222657973684,1
0.03943016257743148,1.1495956559160299,1
-0.06490292664947672,1.0597105263929556,1
0.03485877819233402,0.27160214755034284,0
1.4257631743459276,-3.677808722602166,0
0.5774282468381942,-0.16841986345943194,1
-0.3198657589757662,0.25306893607204034,0
-0.5229752357684063,0.9110939949076129,0
0.4559723542733211,-0.3425845953193951,1
-0.25241737761246913,-2.104994281470903,1
-0.29997695053560963,0.25785592068141194,0
-0.1605687721998952,0.5145160992603333,0
-0.08701166669594626,0.2633361895167408,0
0.3283158084911273,-0.339255442566528,1
1.023424155849158,1.155541938287614,1
0.0009410305611422531,0.32800352798787075,0
0.9460007522676428,-0.1250958470924955,1
-0.4231412218077268,0.3041549443394296,0
0.9046413170041487,-2.2648445280619867,1
-0.6062168577984519,0.14470058575719752,0
-0.15018075197572595,0.44365056375300876,0
0.4608149050549648,0.7547400607485815,1
0.8656121526586402,0.09065224283710749,1
0.9742375439832887,1.6689057043564701,1
-0.9558092551687283,0.20204017475154817,0
-1.1926872472467585,0.1195486127194976,0
-1.5595420872680816,0.8001442818818434,0
0.5457747295333243,0.07966508297525801,1
0.5397811281635754,-0.9455344760617632,0
0.9584339780296462,2.1709536362612525,1
-0.20774333308566084,0.09804340907862966,0
-0.46329622496508166,0.256263166371455,0
-0.09391276013803823,0.4924533031800714,0
-0.4538584593819761,0.3692726901438351,0
-1.4117306454246126,2.24412802171306,0
1.9397253360489626,-1.523245271637363,1
-0.039780215242841144,-0.1638712843319821,1
-0.19379729110172794,-0.03889349286443594,0
-0.31314945824455526,0.3450531343122501,0
-0.442930150850133,-0.6639776040503154,0
0.4116921712518195,-0.13005260178488798,1
0.5023449854955487,0.4515237444085681,1
0.11655307594389894,0.3192927377733498,1
0.8936042390051782,0.6093376882344366,1
0.40616472276847476,-1.0227365410180216,0
0.7409791146211568,-1.228435642187266,0
-0.7207761347322472,-1.2276996425905238,1
0.7728684837113693,1.8838117949099635,1
-0.4809758774209001,-0.9031165912556047,0
-0.13842896669043755,0.3610406367391037,0
-0.17360297656207974,-1.7530562213721463,1
0.2911223471805152,-1.6897527581279295,1
-0.8604587456429078,-1.511464104625373,1
1.3447357899986454,-1.0540129295643148,1
-0.1559681283620174,-0.6213594936441362,1
-1.2183030628848108,1.2701620406812406,0
-0.4155442561671203,0.4157647972144537,0
-0.22733457501035242,-1.4641841584139754,1
-0.4671920643857636,-1.5873226023608187,1
0.34976817110771974,-0.0641335164834746,1
0.029223417901801663,-0.8957781714338271,1
0.6659048751100717,0.45080245789804757,1
-0.06485419088259772,0.3693051289581984,0
0.3289913789669483,1.0265276132751504,1
0.5921719005670643,0.47178425475599844,1
-0.38387792735143905,-1.4906520020943095,1
0.5224791238438005,0.015837264293363407,0
0.4711496022862807,0.44763034655926426,0
-0.11273723525037,1.4305392963391292,1
-0.630207612936005,-2.4698931009419844,1
0.7890401500567474,-1.6368786926999053,1
0.7001481834121295,1.5438303605317485,1
0.9943988377501656,-0.7116135546118068,1
1.6392990630845556,1.6649214039314664,1
1.030946276685031,0.042007186577963596,1
-0.5691392476594577,-0.9214085332369302,1
-0.1248878407925004,-0.2666985205374036,0
0.6757295530247764,0.4929018670261809,1
-0.7131675077776114,0.2776952751933489,0
1.4604018434255481,-1.1746121885598728,1
0.13690714547438415,0.4704846490550385,0
-0.16105643560748045,-1.474400269354822,1
1.0307296336850413,1.1487678838216329,1
-0.3232893311764347,0.2094936137317523,0
0.24113501786701913,0.24617305815736357,0
-0.5860129572590419,0.3410669936499376,0
0.13982529705926794,0.7719022428262345,1
0.3903845736196651,0.2666659214602964,0
-0.25170512313751575,0.5864712805486266,1
0.01606642062683361,-0.44452537060449715,1
-0.6516279753902381,-1.4695328697484673,1
-1.3034563054083346,0.005519596704562146,1
-0.5489369177268018,-0.3706920539849901,0
-1.5007951800881123,0.31625119432656007,0
0.5109192642179016,-0.5875458940647967,1
-0.41286773768719837,-1.08801274772929,1
0.8612921712913457,-0.8927941739096152,1
0.06621519894823191,-0.5228813241529451,0
1.1406110996829781,-0.6695901460504963,1
-0.056135671692580436,-0.7997384609605678,0
0.6603019670660178,1.210429779502505,1
1.0736828293820415,1.322428988927429,1
-0.9677057408692002,1.0291870506762995,0
-0.18158855671515495,-0.827927766384712,1
-0.01600617684789185,-1.1612381136652767,1
-1.5284068652017428,0.30917160875496036,0
0.12957531483495077,0.5536499184403564,1
1.095015533388764,0.7121575254886523,1
-0.393396564057881,-0.1527100244247594,1
0.602360019420505,-0.17598372673074555,1
-0.7633741090964099,0.16052016863982718,0
-0.47077851665252574,0.30554789128059595,0
-0.4578052234352554,1.2272483752303414,0
-0.05779022577003501,-1.6786885403022684,0
0.39071151484446937,-0.7813550588330216,0
0.31066266593402875,-0.8786595193902174,1
0.5479210504482136,1.3139771870635701,1
1.576023851529714,1.6255569301902917,1
1.0416677751488324,0.7078890854365834,1
0.86790183616104,-0.6694556316659084,1
0.38711931745747974,0.16567632232803658,1
1.0066476112287919,-1.0328588718908656,1
-1.6253311003322213,0.267807683209548,0
1.146001774988459,0.11807817494640718,1
-2.0536758133242703,1.8033038534292902,0
-0.8007738907877735,-0.8695700161482693,0
-0.45010325423069947,-1.4155345113598736,1
0.00020455977427674688,-1.0116555294132377,0
0.9314266396804449,-1.589343592601842,0
-0.3625343433088284,0.21136218343251395,0
-0.3867146434530741,-0.46196250864833105,0
0.9510124205324046,-0.7289356975008592,1
-1.0538087500122968,0.022499324145694832,1
0.2519126151711279,0.42385425570784707,0
0.6332487628646439,0.09853386743218864,0
-0.006587906742527738,0.45662815885759267,0
-0.30397567988300833,-0.07166494593872885,0
