x1,x2,y
-0.6173554010204548,-1.4296328665735523,0
0.8040756589170042,-0.7736358063327338,0
-1.4617595685673257,-1.4544597424176184,0
-0.5231109170868503,2.1476302235126563,1
0.762438784797517,0.7443140502170865,1
0.915177332646599,1.7294416396691217,1
-1.0452011157530703,-0.31285709700894293,0
0.5902413675484611,-1.358618140041893,0
1.4748263808228328,-0.7377087285018005,0
-1.1961036788203974,-0.7004737818725776,1
-1.156143352659871,-1.312425391050033,1
-0.47302820785204935,0.6613772101361857,1
-0.5241025496496103,1.2326399180038021,1
-0.280807509838961,0.027348506991607402,1
-0.3622889751377103,0.2949586928703264,1
0.6273257844850354,-1.2455884241128343,0
0.6235676969291123,1.0144671133095784,1
0.07270939670660181,-0.035196381131939014,1
-0.5791959899584724,-1.0581083485921268,0
0.5353020837030776,-0.7548710772100012,0
1.6444824463391616,1.7826354590703186,1
1.602238951383577,-0.6046443862792631,0
-2.1504994707953227,0.8003679531940017,1
-0.6180573295921434,2.6763998166025296,1
-2.3207012515510725,-0.5691648812899511,0
-0.45953118970289863,1.09546187822174,1
0.6883670423952659,-0.11532697491445576,0
-1.2680986266343393,-0.05289420942565226,1
1.7224105102303655,-0.29950089976313604,0
1.0645416234507648,-0.7406336996711759,0
-0.7548511298623899,0.893534210551844,1
-0.9872224228602664,-0.6634558266515068,0
0.3099352865140118,0.002106704807087967,1
0.8805138898498105,0.9914901319319803,1
-0.638011780571102,-0.2313006133845839,0
-0.5332229998252712,-0.6551779128034491,1
-0.958493780160979,0.8669273293250219,1
-0.029174012712398834,1.3056067054868392,1
-0.14012128420668635,0.7898727650332887,0
0.549870731428811,0.48790924659913126,1
0.23083932878640745,1.3404298224419628,1
0.8080648221171208,0.9277569190190156,1
-0.10165327223342341,0.48091155731917923,0
-1.0100500941796882,-0.8105596165988183,0
-0.18380956617784117,1.190810459910908,0
-0.28415507335638246,-1.1108662601260142,0
-1.4147601185180152,-1.5409376853017478,1
-1.8241154402460062,-2.439916940197723,0
1.475362443350258,-0.03834737007173461,0
1.3422676271309333,1.3601605697181234,1
-0.19896528508771638,-0.9291543815301275,0
-0.499075193710638,-0.9851520890759067,0
-0.9702826851972361,-1.5026069143288123,0
-0.9365965068733915,-1.0715140794763465,0
1.5934114329581661,-0.6286990714407653,0
0.20338195044819585,0.5757838846137131,1
0.7416220674757453,1.4725864787613059,1
-0.6360635433927422,-1.7771781690933968,0
-0.64496891006216,-0.24398778324334314,1
-0.6770777085929557,0.5723484899946556,1
1.3053923221713175,0.062349846587359536,0
0.2951264622073389,-1.0483473725535652,0
-0.7454618076610071,-1.1988277243894596,0
0.5300289485930583,-1.34355485874717,0
-0.17972155054533595,0.46084115942718695,1
-1.2594005876338439,-3.1069969452287762,0
0.08034768978706586,-0.034243642535069396,1
0.7596849930477326,-0.11454576619818263,0
-0.5707801601057293,1.0134681477737215,1
-1.6498430551368863,-0.2541330868160261,1
0.5604407805720041,-1.2187218777866824,0
0.1971756867357224,0.3959707889014227,1
0.04370474589106865,0.00552126759269278,1
-0.6797490700047125,0.13276244762323997,0
0.7314952271769046,-0.5988080010677469,0
-0.16468528482044137,-0.6801734633915341,0
0.7079045947339884,-0.9304712336410679,0
-1.040052639928207,0.7743605984452946,1
-2.1135904258403677,-2.0071396786967486,0
-0.7996100074747237,-0.2100501663731742,0
0.030655636865363434,-1.3565639718394222,0
2.1719821362460667,2.4563254944091657,1
-0.41767063797390114,-0.5731939387179937,0
1.7554959687822338,-0.6916512842321115,0
0.6817937731909224,-0.3275992169692094,0
-1.1494619036225415,-0.6301242384115614,0
0.08235077405955993,-0.01958451555106866,0
-0.9870338785091292,-1.3563971388594904,0
-0.36269946306025597,0.5087837169596402,0
-0.5984183775423809,-0.1578840938473588,0
0.12689732022375683,0.19301828826482736,0
0.3691781589262799,-1.0623259484877807,0
-0.7635881607994689,-1.5361758255448656,0
1.0278963868733975,-0.8642334119318232,0
1.683362521503922,1.853703737687809,1
0.8547452490101131,0.8930741819650998,1
1.495104577266721,0.038406599192392865,0
0.7488171668868638,0.8287907083296415,1
0.6197876346338203,-0.5547762984266902,0
-2.4920442915241217,1.108348352581188,1
-0.05217844781155989,-1.053698751083895,0
-1.20504352236495,-0.9445384927209398,1
0.7116874432847926,-0.9552495306248217,0
-0.5648092713972579,-1.306837640289161,0
0.6117592151681767,-0.12910992464422077,1
0.168273619528925,0.18032139534282526,1
0.5670283163333141,0.6153336651312247,1
-0.21677960139493901,1.8653047976776937,1
0.4597382909047899,-0.9040217219567138,0
0.595884151346819,0.5742467722869554,1
1.2078568338583566,-0.5536575477968454,0
0.08639761745223384,1.2811909762264557,0
0.4460020196237003,-0.7412299251706385,0
-0.4314328703080708,0.07905964867217141,1
1.5420968091673788,-0.13119713156971835,0
0.9444636446710305,0.44013274736489105,1
-0.12268852032804922,-0.6677547081975228,0
0.08694577911046752,0.44215944152067077,0
0.8864315013169463,0.4701000846426119,0
0.4422009572317248,0.5075796493591016,1
-0.40798006243265006,-0.6887489611728544,1
-0.44385579032720346,-1.2668069545417775,0
-0.6963610684970819,-0.980322799909482,0
