dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
spambase.csv,0,2,base,None,acc,0.9043478260869565,"[array([[258,  20],
       [ 24, 158]])]"
spambase.csv,0,2,base,None,f1,0.9041580400276052,"[array([[258,  20],
       [ 24, 158]])]"
spambase.csv,0,2,base,None,auc,0.8980947110443513,"[array([[258,  20],
       [ 24, 158]])]"
spambase.csv,0,2,wagging,None,acc,0.8978260869565218,"[array([[267,  11],
       [ 36, 146]])]"
spambase.csv,0,2,wagging,None,f1,0.8962568462162838,"[array([[267,  11],
       [ 36, 146]])]"
spambase.csv,0,2,wagging,None,auc,0.8813147284370306,"[array([[267,  11],
       [ 36, 146]])]"
spambase.csv,0,2,AdaBoost,None,acc,0.9173913043478261,"[array([[252,  26],
       [ 12, 170]])]"
spambase.csv,0,2,AdaBoost,None,f1,0.917854193034684,"[array([[252,  26],
       [ 12, 170]])]"
spambase.csv,0,2,AdaBoost,None,auc,0.9202703771049094,"[array([[252,  26],
       [ 12, 170]])]"
spambase.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.9282608695652174,"[array([[271,   7],
       [ 26, 156]])]"
spambase.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.9054921235034656,"[array([[266,  12],
       [ 31, 151]])]"
spambase.csv,0,2,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",auc,0.8876591034864416,"[array([[269,   9],
       [ 35, 147]])]"
spambase.csv,0,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",acc,0.9152173913043479,"[array([[267,  11],
       [ 28, 154]])]"
spambase.csv,0,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",f1,0.9295212103776316,"[array([[273,   5],
       [ 27, 155]])]"
spambase.csv,0,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",auc,0.9050913115661318,"[array([[268,  10],
       [ 28, 154]])]"
spambase.csv,1,2,base,None,acc,0.9065217391304348,"[array([[259,  19],
       [ 24, 158]])]"
spambase.csv,1,2,base,None,f1,0.9062873461009803,"[array([[259,  19],
       [ 24, 158]])]"
spambase.csv,1,2,base,None,auc,0.8998932721954305,"[array([[259,  19],
       [ 24, 158]])]"
spambase.csv,1,2,wagging,None,acc,0.9130434782608695,"[array([[273,   5],
       [ 35, 147]])]"
spambase.csv,1,2,wagging,None,f1,0.9113640947812047,"[array([[273,   5],
       [ 35, 147]])]"
spambase.csv,1,2,wagging,None,auc,0.8948533480907582,"[array([[273,   5],
       [ 35, 147]])]"
spambase.csv,1,2,AdaBoost,None,acc,0.9152173913043479,"[array([[262,  16],
       [ 23, 159]])]"
