dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
musk1.csv,0,2,base,None,acc,0.7708333333333334,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,0,2,base,None,f1,0.7717320261437909,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,0,2,base,None,auc,0.7751322751322751,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,0,2,wagging,None,acc,0.75,"[array([[23,  4],
       [ 8, 13]])]"
musk1.csv,0,2,wagging,None,f1,0.7454627949183305,"[array([[23,  4],
       [ 8, 13]])]"
musk1.csv,0,2,wagging,None,auc,0.7354497354497355,"[array([[23,  4],
       [ 8, 13]])]"
musk1.csv,0,2,AdaBoost,None,acc,0.7916666666666666,"[array([[21,  6],
       [ 4, 17]])]"
musk1.csv,0,2,AdaBoost,None,f1,0.7923951048951049,"[array([[21,  6],
       [ 4, 17]])]"
musk1.csv,0,2,AdaBoost,None,auc,0.7936507936507937,"[array([[21,  6],
       [ 4, 17]])]"
musk1.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",acc,0.6875,"[array([[21,  6],
       [ 9, 12]])]"
musk1.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",f1,0.7878856624319419,"[array([[24,  3],
       [ 7, 14]])]"
musk1.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",auc,0.7962962962962963,"[array([[25,  2],
       [ 7, 14]])]"
musk1.csv,0,2,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",acc,0.7291666666666666,"[array([[25,  2],
       [11, 10]])]"
musk1.csv,0,2,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",f1,0.7559523809523809,"[array([[26,  1],
       [10, 11]])]"
musk1.csv,0,2,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",auc,0.7962962962962963,"[array([[25,  2],
       [ 7, 14]])]"
musk1.csv,1,2,base,None,acc,0.8125,"[array([[20,  7],
       [ 2, 19]])]"
musk1.csv,1,2,base,None,f1,0.812907077724707,"[array([[20,  7],
       [ 2, 19]])]"
musk1.csv,1,2,base,None,auc,0.8227513227513227,"[array([[20,  7],
       [ 2, 19]])]"
musk1.csv,1,2,wagging,None,acc,0.7916666666666666,"[array([[23,  4],
       [ 6, 15]])]"
musk1.csv,1,2,wagging,None,f1,0.7901785714285715,"[array([[23,  4],
       [ 6, 15]])]"
musk1.csv,1,2,wagging,None,auc,0.7830687830687831,"[array([[23,  4],
       [ 6, 15]])]"
musk1.csv,1,2,AdaBoost,None,acc,0.7708333333333334,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,1,2,AdaBoost,None,f1,0.7717320261437909,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,1,2,AdaBoost,None,auc,0.7751322751322751,"[array([[20,  7],
       [ 4, 17]])]"
musk1.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 1.0]",acc,0.7708333333333334,"[array([[22,  5],
       [ 6, 15]])]"
musk1.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 1.0]",f1,0.6606170598911071,"[array([[21,  6],
       [10, 11]])]"
musk1.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 1.0]",auc,0.7698412698412699,"[array([[21,  6],
       [ 5, 16]])]"
musk1.csv,1,2,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",acc,0.8125,"[array([[25,  2],
       [ 7, 14]])]"
musk1.csv,1,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",f1,0.6986111111111111,"[array([[23,  4],
       [10, 11]])]"
musk1.csv,1,2,Incremental_Mixed_Bagging,"[[-1.0, 1.0]]",auc,0.7354497354497355,"[array([[23,  4],
       [ 8, 13]])]"
musk1.csv,2,2,base,None,acc,0.8333333333333334,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,base,None,f1,0.8339130434782609,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,base,None,auc,0.8412698412698412,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,wagging,None,acc,0.8541666666666666,"[array([[25,  2],
       [ 5, 16]])]"
musk1.csv,2,2,wagging,None,f1,0.8523954116059379,"[array([[25,  2],
       [ 5, 16]])]"
musk1.csv,2,2,wagging,None,auc,0.843915343915344,"[array([[25,  2],
       [ 5, 16]])]"
musk1.csv,2,2,AdaBoost,None,acc,0.8333333333333334,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,AdaBoost,None,f1,0.8339130434782609,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,AdaBoost,None,auc,0.8412698412698412,"[array([[21,  6],
       [ 2, 19]])]"
musk1.csv,2,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 2.0]",acc,0.875,"[array([[25,  2],
       [ 4, 17]])]"
