dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
WineQualityRed_5vs6.csv,0,2,base,None,acc,0.7121212121212122,"[array([[50, 19],
       [19, 44]])]"
WineQualityRed_5vs6.csv,0,2,base,None,f1,0.7121212121212122,"[array([[50, 19],
       [19, 44]])]"
WineQualityRed_5vs6.csv,0,2,base,None,auc,0.7115251897860593,"[array([[50, 19],
       [19, 44]])]"
WineQualityRed_5vs6.csv,0,2,wagging,None,acc,0.7196969696969697,"[array([[60,  9],
       [28, 35]])]"
WineQualityRed_5vs6.csv,0,2,wagging,None,f1,0.7117712634410057,"[array([[60,  9],
       [28, 35]])]"
WineQualityRed_5vs6.csv,0,2,wagging,None,auc,0.71256038647343,"[array([[60,  9],
       [28, 35]])]"
WineQualityRed_5vs6.csv,0,2,AdaBoost,None,acc,0.7272727272727273,"[array([[54, 15],
       [21, 42]])]"
WineQualityRed_5vs6.csv,0,2,AdaBoost,None,f1,0.7261363636363636,"[array([[54, 15],
       [21, 42]])]"
WineQualityRed_5vs6.csv,0,2,AdaBoost,None,auc,0.7246376811594203,"[array([[54, 15],
       [21, 42]])]"
WineQualityRed_5vs6.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 3.0]",acc,0.6742424242424242,"[array([[59, 10],
       [33, 30]])]"
WineQualityRed_5vs6.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 3.0]",f1,0.6891996891996892,"[array([[58, 11],
       [29, 34]])]"
WineQualityRed_5vs6.csv,0,2,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 3.0]",auc,0.6432022084195996,"[array([[57, 12],
       [34, 29]])]"
WineQualityRed_5vs6.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.6515151515151515,"[array([[57, 12],
       [34, 29]])]"
WineQualityRed_5vs6.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.6906368550965526,"[array([[62,  7],
       [32, 31]])]"
WineQualityRed_5vs6.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.6597653554175293,"[array([[56, 13],
       [31, 32]])]"
WineQualityRed_5vs6.csv,1,2,base,None,acc,0.7196969696969697,"[array([[55, 13],
       [24, 40]])]"
WineQualityRed_5vs6.csv,1,2,base,None,f1,0.7170078598650028,"[array([[55, 13],
       [24, 40]])]"
WineQualityRed_5vs6.csv,1,2,base,None,auc,0.7169117647058824,"[array([[55, 13],
       [24, 40]])]"
WineQualityRed_5vs6.csv,1,2,wagging,None,acc,0.7424242424242424,"[array([[64,  4],
       [30, 34]])]"
WineQualityRed_5vs6.csv,1,2,wagging,None,f1,0.730265619154508,"[array([[64,  4],
       [30, 34]])]"
WineQualityRed_5vs6.csv,1,2,wagging,None,auc,0.7362132352941176,"[array([[64,  4],
       [30, 34]])]"
WineQualityRed_5vs6.csv,1,2,AdaBoost,None,acc,0.7196969696969697,"[array([[54, 14],
       [23, 41]])]"
WineQualityRed_5vs6.csv,1,2,AdaBoost,None,f1,0.7177963348348744,"[array([[54, 14],
       [23, 41]])]"
WineQualityRed_5vs6.csv,1,2,AdaBoost,None,auc,0.7173713235294118,"[array([[54, 14],
       [23, 41]])]"
WineQualityRed_5vs6.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",acc,0.7348484848484849,"[array([[62,  6],
       [29, 35]])]"
WineQualityRed_5vs6.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",f1,0.7575757575757576,"[array([[52, 16],
       [16, 48]])]"
WineQualityRed_5vs6.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",auc,0.6585477941176471,"[array([[46, 22],
       [23, 41]])]"
WineQualityRed_5vs6.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.6515151515151515,"[array([[61,  7],
       [39, 25]])]"
WineQualityRed_5vs6.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.7336271721272914,"[array([[62,  6],
       [28, 36]])]"
WineQualityRed_5vs6.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.698529411764706,"[array([[61,  7],
       [32, 32]])]"
WineQualityRed_5vs6.csv,2,2,base,None,acc,0.7424242424242424,"[array([[51, 17],
       [17, 47]])]"
WineQualityRed_5vs6.csv,2,2,base,None,f1,0.7424242424242424,"[array([[51, 17],
       [17, 47]])]"
WineQualityRed_5vs6.csv,2,2,base,None,auc,0.7421875,"[array([[51, 17],
       [17, 47]])]"
WineQualityRed_5vs6.csv,2,2,wagging,None,acc,0.7121212121212122,"[array([[60,  8],
       [30, 34]])]"
WineQualityRed_5vs6.csv,2,2,wagging,None,f1,0.7022891923775613,"[array([[60,  8],
       [30, 34]])]"
WineQualityRed_5vs6.csv,2,2,wagging,None,auc,0.7068014705882353,"[array([[60,  8],
       [30, 34]])]"
WineQualityRed_5vs6.csv,2,2,AdaBoost,None,acc,0.7727272727272727,"[array([[52, 16],
       [14, 50]])]"
WineQualityRed_5vs6.csv,2,2,AdaBoost,None,f1,0.7727794593466235,"[array([[52, 16],
       [14, 50]])]"
WineQualityRed_5vs6.csv,2,2,AdaBoost,None,auc,0.7729779411764706,"[array([[52, 16],
       [14, 50]])]"
WineQualityRed_5vs6.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 1.0]",acc,0.7348484848484849,"[array([[58, 10],
       [25, 39]])]"
WineQualityRed_5vs6.csv,2,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",f1,0.6967609504922937,"[array([[45, 23],
       [17, 47]])]"
WineQualityRed_5vs6.csv,2,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",auc,0.7720588235294119,"[array([[54, 14],
       [16, 48]])]"
WineQualityRed_5vs6.csv,2,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.7121212121212122,"[array([[61,  7],
       [31, 33]])]"
WineQualityRed_5vs6.csv,2,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",f1,0.681359914624194,"[array([[57, 11],
       [30, 34]])]"
WineQualityRed_5vs6.csv,2,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",auc,0.6907169117647058,"[array([[61,  7],
       [33, 31]])]"
WineQualityRed_5vs6.csv,3,2,base,None,acc,0.7424242424242424,"[array([[51, 17],
       [17, 47]])]"
WineQualityRed_5vs6.csv,3,2,base,None,f1,0.7424242424242424,"[array([[51, 17],
       [17, 47]])]"
WineQualityRed_5vs6.csv,3,2,base,None,auc,0.7421875,"[array([[51, 17],
       [17, 47]])]"
