dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
phoneme.csv,0,2,base,None,acc,0.8743068391866913,"[array([[351,  31],
       [ 37, 122]])]"
phoneme.csv,0,2,base,None,f1,0.8735879647155064,"[array([[351,  31],
       [ 37, 122]])]"
phoneme.csv,0,2,base,None,auc,0.8430718825117719,"[array([[351,  31],
       [ 37, 122]])]"
phoneme.csv,0,2,wagging,None,acc,0.8595194085027726,"[array([[365,  17],
       [ 59, 100]])]"
phoneme.csv,0,2,wagging,None,f1,0.8524908321399676,"[array([[365,  17],
       [ 59, 100]])]"
phoneme.csv,0,2,wagging,None,auc,0.7922140999045079,"[array([[365,  17],
       [ 59, 100]])]"
phoneme.csv,0,2,AdaBoost,None,acc,0.8743068391866913,"[array([[349,  33],
       [ 35, 124]])]"
phoneme.csv,0,2,AdaBoost,None,f1,0.8740731663078286,"[array([[349,  33],
       [ 35, 124]])]"
phoneme.csv,0,2,AdaBoost,None,auc,0.8467433896407522,"[array([[349,  33],
       [ 35, 124]])]"
phoneme.csv,0,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 1.0]",acc,0.8706099815157117,"[array([[368,  14],
       [ 56, 103]])]"
phoneme.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",f1,0.8274602952602114,"[array([[331,  51],
       [ 43, 116]])]"
phoneme.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.7, 0.2], 2.0]",auc,0.8257845171062598,"[array([[345,  37],
       [ 40, 119]])]"
phoneme.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.8613678373382625,"[array([[366,  16],
       [ 59, 100]])]"
phoneme.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.8384430822625771,"[array([[367,  15],
       [ 67,  92]])]"
phoneme.csv,0,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.7534245447660443,"[array([[369,  13],
       [ 73,  86]])]"
