dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
ring.csv,0,5,base,None,acc,0.877027027027027,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,5,base,None,f1,0.876899527716082,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,5,base,None,auc,0.876788831990416,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,5,wagging,None,acc,0.927027027027027,"[array([[344,  23],
       [ 31, 342]])]"
ring.csv,0,5,wagging,None,f1,0.927024894857384,"[array([[344,  23],
       [ 31, 342]])]"
ring.csv,0,5,wagging,None,auc,0.927109890350717,"[array([[344,  23],
       [ 31, 342]])]"
ring.csv,0,5,AdaBoost,None,acc,0.877027027027027,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,5,AdaBoost,None,f1,0.87687701034148,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,5,AdaBoost,None,auc,0.876766916743979,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 2.0]",acc,0.928378378378378,"[array([[346,  21],
       [ 32, 341]])]"
ring.csv,0,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 2.0]",f1,0.931081710363813,"[array([[344,  23],
       [ 28, 345]])]"
ring.csv,0,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 2.0]",auc,0.933878048958661,"[array([[347,  20],
       [ 29, 344]])]"
ring.csv,0,5,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",acc,0.941891891891892,"[array([[351,  16],
       [ 27, 346]])]"
ring.csv,0,5,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",f1,0.935136082786854,"[array([[344,  23],
       [ 25, 348]])]"
ring.csv,0,5,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",auc,0.92036364698921,"[array([[342,  25],
       [ 34, 339]])]"
ring.csv,1,5,base,None,acc,0.863513513513513,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,5,base,None,f1,0.863415964536843,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,5,base,None,auc,0.863318260513839,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,5,wagging,None,acc,0.928378378378378,"[array([[342,  25],
       [ 28, 345]])]"
ring.csv,1,5,wagging,None,f1,0.92837955552445,"[array([[342,  25],
       [ 28, 345]])]"
ring.csv,1,5,wagging,None,auc,0.92840654243157,"[array([[342,  25],
       [ 28, 345]])]"
ring.csv,1,5,AdaBoost,None,acc,0.866216216216216,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,5,AdaBoost,None,f1,0.866170506249547,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,5,AdaBoost,None,auc,0.86608688664704,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",acc,0.922972972972973,"[array([[349,  18],
       [ 39, 334]])]"
ring.csv,1,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",f1,0.922973676288967,"[array([[341,  26],
       [ 31, 342]])]"
ring.csv,1,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",auc,0.925900899255612,"[array([[350,  17],
       [ 38, 335]])]"
ring.csv,1,5,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",acc,0.928378378378378,"[array([[345,  22],
       [ 31, 342]])]"
ring.csv,1,5,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",f1,0.922969174511678,"[array([[337,  30],
       [ 27, 346]])]"
ring.csv,1,5,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",auc,0.935240446778824,"[array([[348,  19],
       [ 29, 344]])]"
ring.csv,2,5,base,None,acc,0.87027027027027,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,5,base,None,f1,0.870260792299148,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,5,base,None,auc,0.870217910600405,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,5,wagging,None,acc,0.924324324324324,"[array([[340,  27],
       [ 29, 344]])]"
ring.csv,2,5,wagging,None,f1,0.924325429917996,"[array([[340,  27],
       [ 29, 344]])]"
ring.csv,2,5,wagging,None,auc,0.924341264217516,"[array([[340,  27],
       [ 29, 344]])]"
ring.csv,2,5,AdaBoost,None,acc,0.874324324324324,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,5,AdaBoost,None,f1,0.874303433131669,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,5,AdaBoost,None,auc,0.874239358321584,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",acc,0.925675675675676,"[array([[348,  19],
       [ 36, 337]])]"
ring.csv,2,5,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.909450365308467,"[array([[339,  28],
       [ 39, 334]])]"
ring.csv,2,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",auc,0.936646675091861,"[array([[351,  16],
       [ 31, 342]])]"
ring.csv,2,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.914864864864865,"[array([[335,  32],
       [ 31, 342]])]"
ring.csv,2,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",f1,0.918908257447679,"[array([[343,  24],
       [ 36, 337]])]"
ring.csv,2,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",auc,0.93110942282546,"[array([[343,  24],
       [ 27, 346]])]"
ring.csv,3,5,base,None,acc,0.851351351351351,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,5,base,None,f1,0.851351351351351,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,5,base,None,auc,0.851341578336048,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,5,wagging,None,acc,0.898648648648649,"[array([[333,  34],
       [ 41, 332]])]"
ring.csv,3,5,wagging,None,f1,0.898647353066554,"[array([[333,  34],
       [ 41, 332]])]"
ring.csv,3,5,wagging,None,auc,0.898718688591653,"[array([[333,  34],
       [ 41, 332]])]"
ring.csv,3,5,AdaBoost,None,acc,0.85,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,5,AdaBoost,None,f1,0.849998082370409,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,5,AdaBoost,None,auc,0.849979180515885,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",acc,0.904054054054054,"[array([[339,  28],
       [ 43, 330]])]"
ring.csv,3,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",f1,0.918908257447679,"[array([[343,  24],
       [ 36, 337]])]"
ring.csv,3,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 3.0]",auc,0.912320751546851,"[array([[342,  25],
       [ 40, 333]])]"
ring.csv,3,5,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",acc,0.916216216216216,"[array([[348,  19],
       [ 43, 330]])]"
ring.csv,3,5,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",f1,0.927012100204,"[array([[347,  20],
       [ 34, 339]])]"
ring.csv,3,5,Incremental_Mixed_Bagging,"[[-2.0, 3.0]]",auc,0.904255940858055,"[array([[341,  26],
       [ 45, 328]])]"
ring.csv,4,5,base,None,acc,0.881081081081081,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,5,base,None,f1,0.88107065447491,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,5,base,None,auc,0.881008737325034,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,5,wagging,None,acc,0.901351351351351,"[array([[343,  23],
       [ 50, 324]])]"
ring.csv,4,5,wagging,None,f1,0.901258874834223,"[array([[343,  23],
       [ 50, 324]])]"
ring.csv,4,5,wagging,None,auc,0.901734315186581,"[array([[343,  23],
       [ 50, 324]])]"
ring.csv,4,5,AdaBoost,None,acc,0.890540540540541,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,5,AdaBoost,None,f1,0.890538741269401,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,5,AdaBoost,None,auc,0.890513135209374,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 1.0]",acc,0.90945945945946,"[array([[339,  27],
       [ 40, 334]])]"
ring.csv,4,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 1.0]",f1,0.920247990406651,"[array([[345,  21],
       [ 38, 336]])]"
ring.csv,4,5,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 1.0]",auc,0.919113994330966,"[array([[343,  23],
       [ 37, 337]])]"
ring.csv,4,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.905405405405405,"[array([[338,  28],
       [ 42, 332]])]"
ring.csv,4,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",f1,0.90944209713749,"[array([[340,  26],
       [ 41, 333]])]"
ring.csv,4,5,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",auc,0.908272698050904,"[array([[338,  28],
       [ 40, 334]])]"
ring.csv,5,5,base,None,acc,0.881081081081081,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,5,base,None,f1,0.881083687218495,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,5,base,None,auc,0.881096402793606,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,5,wagging,None,acc,0.925675675675676,"[array([[346,  20],
       [ 35, 339]])]"
ring.csv,5,5,wagging,None,f1,0.925661423023313,"[array([[346,  20],
       [ 35, 339]])]"
ring.csv,5,5,wagging,None,auc,0.925886151778148,"[array([[346,  20],
       [ 35, 339]])]"
ring.csv,5,5,AdaBoost,None,acc,0.886486486486487,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,5,AdaBoost,None,f1,0.886469072750129,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,5,AdaBoost,None,auc,0.886677770959352,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,5,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",acc,0.924324324324324,"[array([[344,  22],
       [ 34, 340]])]"
ring.csv,5,5,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",f1,0.935129449224821,"[array([[348,  18],
       [ 30, 344]])]"
ring.csv,5,5,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",auc,0.91646941936238,"[array([[344,  22],
       [ 40, 334]])]"
ring.csv,5,5,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",acc,0.927027027027027,"[array([[344,  22],
       [ 32, 342]])]"
ring.csv,5,5,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",f1,0.917569825615064,"[array([[338,  28],
       [ 33, 341]])]"
ring.csv,5,5,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",auc,0.932862861985331,"[array([[356,  10],
       [ 40, 334]])]"
ring.csv,6,5,base,None,acc,0.864864864864865,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,5,base,None,f1,0.864833262623318,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,5,base,None,auc,0.864732181993513,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,5,wagging,None,acc,0.935135135135135,"[array([[352,  14],
       [ 34, 340]])]"
ring.csv,6,5,wagging,None,f1,0.935106698936486,"[array([[352,  14],
       [ 34, 340]])]"
ring.csv,6,5,wagging,None,auc,0.935419771485345,"[array([[352,  14],
       [ 34, 340]])]"
ring.csv,6,5,AdaBoost,None,acc,0.867567567567568,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,5,AdaBoost,None,f1,0.867536597370852,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,5,AdaBoost,None,auc,0.867435200607814,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",acc,0.914864864864865,"[array([[345,  21],
       [ 42, 332]])]"
ring.csv,6,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",f1,0.926964624598725,"[array([[352,  14],
       [ 40, 334]])]"
ring.csv,6,5,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",auc,0.922080009350983,"[array([[353,  13],
       [ 45, 329]])]"
ring.csv,6,5,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",acc,0.927027027027027,"[array([[349,  17],
       [ 37, 337]])]"
ring.csv,6,5,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",f1,0.928377201249504,"[array([[344,  22],
       [ 31, 343]])]"
ring.csv,6,5,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",auc,0.921963122059554,"[array([[349,  17],
       [ 41, 333]])]"
ring.csv,7,5,base,None,acc,0.895945945945946,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,5,base,None,f1,0.8959472761935,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,5,base,None,auc,0.895948394260834,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,5,wagging,None,acc,0.918918918918919,"[array([[333,  33],
       [ 27, 347]])]"
