dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
vineyard,1,classic,none,log_loss,0.6429430421371359,0.6611327376017311,0.6703977798334876,0.5599999999999999,0.004401072568176501,0.022875682802583956,0.1649541635678112,0.15055453054181625,"[[234, 18], [136, 80]]","[[24, 4], [19, 5]]"
vineyard,2,classic,none,log_loss,0.604301801763526,0.6261352846186732,0.8440333024976873,0.8066666666666666,0.008491450516986607,0.03859345225280228,0.020112785008225866,0.18176093374825364,"[[212, 40], [33, 183]]","[[23, 5], [5, 19]]"
vineyard,3,classic,none,log_loss,0.5713171485210872,0.6067557104903357,0.8376040703052728,0.8066666666666666,0.011594289820742221,0.06272712561703711,0.02707612916728475,0.18176093374825364,"[[214, 38], [38, 178]]","[[23, 5], [5, 19]]"
vineyard,4,classic,none,log_loss,0.5435480095154129,0.5833685912774978,0.8397779833487512,0.8066666666666666,0.014177470330884817,0.08040234359182319,0.024894127123881865,0.18176093374825364,"[[215, 37], [38, 178]]","[[23, 5], [5, 19]]"
vineyard,5,classic,none,log_loss,0.5195011894525986,0.5706332954859301,0.8376040703052728,0.8066666666666666,0.016387188599834138,0.10137578974517474,0.02707612916728475,0.18176093374825364,"[[215, 37], [39, 177]]","[[23, 5], [5, 19]]"
vineyard,6,classic,none,log_loss,0.49884767956691034,0.5522396174342116,0.8397779833487512,0.8066666666666666,0.018512438162326544,0.11682875382509307,0.024894127123881865,0.18176093374825364,"[[216, 36], [39, 177]]","[[23, 5], [5, 19]]"
vineyard,7,classic,none,log_loss,0.4806380473150188,0.5427369086723435,0.8376040703052728,0.8066666666666666,0.020296091358107747,0.13133160031447894,0.02707612916728475,0.18176093374825364,"[[216, 36], [40, 176]]","[[23, 5], [5, 19]]"
vineyard,8,classic,none,log_loss,0.4647905465042035,0.526628005310138,0.8376040703052728,0.8066666666666666,0.02172189232641082,0.14444385308048202,0.02707612916728475,0.18176093374825364,"[[216, 36], [40, 176]]","[[23, 5], [5, 19]]"
vineyard,9,classic,none,log_loss,0.45065002133962606,0.5223152435204799,0.8376040703052728,0.8066666666666666,0.02327538135952658,0.1618572327492858,0.02707612916728475,0.18176093374825364,"[[216, 36], [40, 176]]","[[23, 5], [5, 19]]"
vineyard,10,classic,none,log_loss,0.4386822616103211,0.517886536400838,0.8397317298797409,0.8066666666666666,0.02442699348654746,0.17034483356847163,0.02901767819914527,0.18176093374825364,"[[216, 36], [39, 177]]","[[23, 5], [5, 19]]"
vineyard,11,classic,none,log_loss,0.4276139127503953,0.514522395269435,0.8483348751156337,0.8066666666666666,0.02579194003952132,0.18073828411447754,0.030599193639709015,0.18176093374825364,"[[216, 36], [35, 181]]","[[23, 5], [5, 19]]"
vineyard,12,classic,none,log_loss,0.4179208510375845,0.5026050480598012,0.8482423681776133,0.8066666666666666,0.026412975522189984,0.18974710521195862,0.034308345867605256,0.18176093374825364,"[[216, 36], [35, 181]]","[[23, 5], [5, 19]]"
vineyard,13,classic,none,log_loss,0.4085463677756943,0.5058436642286305,0.8611008325624422,0.8066666666666666,0.027371265458262913,0.1987384109519276,0.015134696097649775,0.18176093374825364,"[[216, 36], [29, 187]]","[[23, 5], [5, 19]]"
vineyard,14,classic,none,log_loss,0.40061945895855366,0.4946262622532229,0.8738667900092507,0.7866666666666666,0.02715146155579463,0.20457833854515967,0.029492848689804108,0.1686548085423136,"[[216, 36], [23, 193]]","[[22, 6], [5, 19]]"
vineyard,15,classic,none,log_loss,0.3926684851098407,0.4927914672627174,0.8696114708603145,0.7866666666666666,0.027735609872932228,0.20757854319113447,0.021488319441751457,0.1686548085423136,"[[216, 36], [25, 191]]","[[22, 6], [5, 19]]"
vineyard,16,classic,none,log_loss,0.3856376607392419,0.4904998174719661,0.8738667900092507,0.7866666666666666,0.027603008293407613,0.21020937731454833,0.029492848689804108,0.1686548085423136,"[[216, 36], [23, 193]]","[[22, 6], [5, 19]]"
vineyard,17,classic,none,log_loss,0.3784821115629485,0.4839518709472245,0.8824699352451434,0.7866666666666666,0.027897255350419224,0.2192870312198638,0.029000634088273098,0.1686548085423136,"[[216, 36], [19, 197]]","[[22, 6], [5, 19]]"
vineyard,18,classic,none,log_loss,0.37217358424472113,0.4838521860605902,0.8866790009250695,0.8066666666666666,0.028170437543100616,0.22226716951256972,0.020667935341890497,0.18176093374825364,"[[216, 36], [17, 199]]","[[22, 6], [4, 20]]"
vineyard,19,classic,none,log_loss,0.3660247022872514,0.47701109947523496,0.8888991674375578,0.8066666666666666,0.028175693646284708,0.2296033475597861,0.024175815090151608,0.18176093374825364,"[[215, 37], [15, 201]]","[[22, 6], [4, 20]]"
vineyard,20,classic,none,log_loss,0.36026138408051434,0.4765280047281738,0.893154486586494,0.8066666666666666,0.028553654177003947,0.23185650486934334,0.020193228448605965,0.18176093374825364,"[[214, 38], [12, 204]]","[[22, 6], [4, 20]]"
vineyard,21,classic,none,log_loss,0.3549504888015616,0.47195946445466486,0.8953283996299722,0.8266666666666665,0.028571965781760595,0.23949114600364121,0.01846801646589732,0.1916787435808696,"[[216, 36], [13, 203]]","[[22, 6], [3, 21]]"
vineyard,22,classic,none,log_loss,0.3495395714068784,0.474869179598515,0.8932007400555042,0.8066666666666666,0.02921924153759647,0.24340904967715093,0.019860226792590547,0.18176093374825364,"[[215, 37], [13, 203]]","[[22, 6], [4, 20]]"
vineyard,23,classic,none,log_loss,0.3448169798831227,0.46675564518663953,0.8995837187789084,0.8266666666666665,0.02877819301898319,0.24859940138300898,0.02013363440853818,0.1916787435808696,"[[214, 38], [9, 207]]","[[22, 6], [3, 21]]"
vineyard,24,classic,none,log_loss,0.34008904630439835,0.47175286795591875,0.893154486586494,0.8266666666666665,0.029404762786398902,0.25212981819299746,0.020193228448605962,0.1916787435808696,"[[215, 37], [13, 203]]","[[22, 6], [3, 21]]"
vineyard,25,classic,none,log_loss,0.3357040526536458,0.4644608467492282,0.8995837187789084,0.8266666666666665,0.028927443664851813,0.2569059138473178,0.02013363440853818,0.1916787435808696,"[[216, 36], [11, 205]]","[[22, 6], [3, 21]]"
vineyard,26,classic,none,log_loss,0.33135772613401576,0.46786637383646046,0.8995837187789084,0.8266666666666665,0.02958024700950389,0.26265270720321154,0.02013363440853818,0.1916787435808696,"[[215, 37], [10, 206]]","[[22, 6], [3, 21]]"
vineyard,27,classic,none,log_loss,0.3272947871088568,0.46319968595080024,0.9017113783533764,0.8266666666666665,0.029331527911475655,0.26760973024448853,0.017939417214503494,0.1916787435808696,"[[214, 38], [8, 208]]","[[22, 6], [3, 21]]"
vineyard,28,classic,none,log_loss,0.32340040796767777,0.4666459505165766,0.8995837187789084,0.8266666666666665,0.029752953082666955,0.2725340109754226,0.02013363440853818,0.1916787435808696,"[[216, 36], [11, 205]]","[[22, 6], [3, 21]]"
vineyard,29,classic,none,log_loss,0.3197516264138478,0.46213202130886566,0.9017113783533764,0.8266666666666665,0.02952305814683639,0.27698485774699805,0.017939417214503494,0.1916787435808696,"[[215, 37], [9, 207]]","[[22, 6], [3, 21]]"
vineyard,30,classic,none,log_loss,0.3161462019951567,0.46312367425556655,0.9017113783533764,0.8266666666666665,0.02988889371045952,0.28273739315828916,0.017939417214503494,0.1916787435808696,"[[216, 36], [10, 206]]","[[22, 6], [3, 21]]"
vineyard,31,classic,none,log_loss,0.3125994878751648,0.4622630062737061,0.9038852913968547,0.8266666666666665,0.029613111769732976,0.28505862378810415,0.02058703750420699,0.1916787435808696,"[[216, 36], [9, 207]]","[[22, 6], [3, 21]]"
vineyard,32,classic,none,log_loss,0.3092590021571413,0.46177551427768837,0.9038852913968547,0.8266666666666665,0.029960483674795386,0.29268136110098597,0.02058703750420699,0.1916787435808696,"[[216, 36], [9, 207]]","[[22, 6], [3, 21]]"
