dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
spambase,1,classic,none,log_loss,0.6394902191738288,0.6408067271249134,0.6058298877276387,0.6058297811878375,0.00047779553751155045,0.0021897598086643745,9.713272713228008e-05,0.0008735862426561649,"[[25065, 0], [16308, 0]]","[[2785, 0], [1812, 0]]"
spambase,2,classic,none,log_loss,0.6113022992020436,0.6115157692966081,0.6058298877276387,0.6058297811878375,0.0006421711527282699,0.003147908561489323,9.713272713228008e-05,0.0008735862426561649,"[[25065, 0], [16308, 0]]","[[2785, 0], [1812, 0]]"
spambase,3,classic,none,log_loss,0.5883583526219084,0.5899872070547783,0.7752640501676918,0.7746353130624231,0.0009810713424962707,0.004880460438751947,0.0014907759847597466,0.013723949194067444,"[[24732, 333], [8965, 7343]]","[[2748, 37], [999, 813]]"
spambase,4,classic,none,log_loss,0.56717667544085,0.5678217947424469,0.7752640501676918,0.7746353130624231,0.0010404523987658835,0.005708147089602077,0.0014907759847597466,0.013723949194067444,"[[24732, 333], [8965, 7343]]","[[2748, 37], [999, 813]]"
spambase,5,classic,none,log_loss,0.5480930688742494,0.5487194629962582,0.7773910494046757,0.7765927820403523,0.0011247893454353734,0.006110483449452826,0.0017207501511974925,0.014614511259135347,"[[24716, 349], [8861, 7447]]","[[2746, 39], [988, 824]]"
spambase,6,classic,none,log_loss,0.5315360658116889,0.5342124908889189,0.8041961735171629,0.8031325187079663,0.0011498108873625233,0.006928682623850381,0.01582405483173815,0.025899429961686874,"[[24688, 377], [7724, 8584]]","[[2744, 41], [864, 948]]"
spambase,7,classic,none,log_loss,0.5161821259483759,0.519356602545975,0.8013194009009688,0.7992171071327082,0.0014014530266069911,0.007575982905394075,0.011152351069004916,0.02240328822160068,"[[24688, 377], [7843, 8465]]","[[2746, 39], [884, 928]]"
spambase,8,classic,none,log_loss,0.5020006079235018,0.5049514252076551,0.8247166028016043,0.8209685516718764,0.0013506696460389251,0.00872328717701752,0.012105184370473135,0.0150226726445311,"[[24668, 397], [6855, 9453]]","[[2743, 42], [781, 1031]]"
spambase,9,classic,none,log_loss,0.4888324763831046,0.4910590182517992,0.8441253664223638,0.8431561996779389,0.0014003104304261358,0.008489877674020272,0.0019207239927303559,0.014930314693391008,"[[24578, 487], [5962, 10346]]","[[2731, 54], [667, 1145]]"
spambase,10,classic,none,log_loss,0.47653682851371776,0.47820971295030723,0.8410799498519357,0.8398943828739226,0.0015583187984552509,0.009067752354469888,0.0018397320894782835,0.017529985891422257,"[[24623, 442], [6133, 10175]]","[[2735, 50], [686, 1126]]"
spambase,11,classic,none,log_loss,0.4656512747627438,0.46823869097844134,0.8435937261411448,0.8416330396893057,0.0016807857291419345,0.009927266969329022,0.002150903077575464,0.016800954396075426,"[[24611, 454], [6017, 10291]]","[[2735, 50], [678, 1134]]"
spambase,12,classic,none,log_loss,0.4554876157518207,0.45880184093988047,0.8569841203637661,0.8535942976224306,0.0017630316184852016,0.010868460813897555,0.007814089791794198,0.019525763589501532,"[[24504, 561], [5356, 10952]]","[[2720, 65], [608, 1204]]"
spambase,13,classic,none,log_loss,0.44576759924247283,0.44933468942155796,0.8594251408355185,0.8555546083167567,0.0018177909238400636,0.010985472575786632,0.009150712355926547,0.017671005706106677,"[[24506, 559], [5257, 11051]]","[[2717, 68], [596, 1216]]"
spambase,14,classic,none,log_loss,0.4365988564500142,0.439852615982983,0.8631229530672112,0.8586004546746235,0.0017965006881075023,0.011238446374357136,0.010997136975638833,0.015128405236116383,"[[24484, 581], [5082, 11226]]","[[2720, 65], [585, 1227]]"
spambase,15,classic,none,log_loss,0.4278949070176535,0.43070375617328793,0.8625192637894032,0.859903381642512,0.0016289641453126236,0.010849856950771215,0.006634739532243264,0.014234366809925025,"[[24507, 558], [5130, 11178]]","[[2722, 63], [581, 1231]]"
spambase,16,classic,none,log_loss,0.41921607308791786,0.42213834998800276,0.8700355852178872,0.8694752297054087,0.0017040015848372525,0.011345472801348467,0.007415202799463002,0.011153060317207971,"[[24483, 582], [4795, 11513]]","[[2721, 64], [536, 1276]]"
spambase,17,classic,none,log_loss,0.41147179862843164,0.4139618855472179,0.8730331482630957,0.8733882731836695,0.0018735161431787963,0.011128508316918754,0.0016504580410991526,0.01379476264185016,"[[24457, 608], [4645, 11663]]","[[2717, 68], [514, 1298]]"
spambase,18,classic,none,log_loss,0.4043476150309421,0.4072178659811766,0.8802359800328363,0.8786104006820119,0.0019377202794135507,0.011437425175564727,0.0046077992619245976,0.013025264235205135,"[[24438, 627], [4328, 11980]]","[[2715, 70], [488, 1324]]"
spambase,19,classic,none,log_loss,0.39728315885725585,0.4011306080489402,0.8839099122338776,0.8814379084967321,0.0017927861754879662,0.012176023197460428,0.0056805865505094675,0.01296564683602229,"[[24445, 620], [4183, 12125]]","[[2712, 73], [472, 1340]]"
spambase,20,classic,none,log_loss,0.39054011628875085,0.3945009244210794,0.8882119394779082,0.887095765842569,0.0019476602831133476,0.011885410773477456,0.0038074915412636672,0.010925572328138768,"[[24434, 631], [3994, 12314]]","[[2713, 72], [447, 1365]]"
spambase,21,classic,none,log_loss,0.3841052905211159,0.38807760493853216,0.8893236869225172,0.8890518139622999,0.0020175262182161534,0.012007562636645692,0.004448653331136088,0.0111661693254918,"[[24420, 645], [3934, 12374]]","[[2713, 72], [438, 1374]]"
spambase,22,classic,none,log_loss,0.3779556062416461,0.38214765163998177,0.8897590243208299,0.8857881026806858,0.0020745098728062353,0.012009932766653337,0.004389670548144372,0.01395578263601755,"[[24409, 656], [3905, 12403]]","[[2709, 76], [449, 1363]]"
spambase,23,classic,none,log_loss,0.37225812663707963,0.3762867219486923,0.8922242869959097,0.8912257270057781,0.002010596881713409,0.012473265424908115,0.0018668652904004013,0.01416962586835749,"[[24393, 672], [3787, 12521]]","[[2712, 73], [427, 1385]]"
spambase,24,classic,none,log_loss,0.36657697002176043,0.3706513414575219,0.8939402669773407,0.8918812162546178,0.0018291252343121676,0.012692704657160173,0.003563053263709271,0.01297657399482424,"[[24403, 662], [3726, 12582]]","[[2710, 75], [422, 1390]]"
spambase,25,classic,none,log_loss,0.36107880880519877,0.3648339173279228,0.8954146953082166,0.8931874585583026,0.0020446168866058937,0.012397047178585835,0.003458687427615348,0.010770678627503263,"[[24400, 665], [3662, 12646]]","[[2710, 75], [416, 1396]]"
spambase,26,classic,none,log_loss,0.35601291148570374,0.36017793948027677,0.8970100776299607,0.8949256417542862,0.0019764224544815147,0.012610467013393084,0.001588325615370259,0.013028489892734677,"[[24378, 687], [3574, 12734]]","[[2708, 77], [406, 1406]]"
spambase,27,classic,none,log_loss,0.3511464660492282,0.3555992858312198,0.8979285300123735,0.8968831107322156,0.0020106028579464507,0.013093045776285037,0.0018558104105780126,0.013354292170774138,"[[24362, 703], [3520, 12788]]","[[2709, 76], [398, 1414]]"
spambase,28,classic,none,log_loss,0.3463917391451646,0.35120259512047947,0.8993304420270782,0.8981865113195037,0.001984253104751093,0.013282579553495485,0.0015660993279755005,0.014844946361517303,"[[24370, 695], [3470, 12838]]","[[2707, 78], [390, 1422]]"
spambase,29,classic,none,log_loss,0.341940443307584,0.3470255496644865,0.9001521943049399,0.8975343374064602,0.0019346083890202747,0.013477766755151792,0.0018573841333640545,0.014431300836382766,"[[24368, 697], [3434, 12874]]","[[2700, 85], [386, 1426]]"
spambase,30,classic,none,log_loss,0.337505738788182,0.34210302538331583,0.9010464804234569,0.8977507814720092,0.002092762026654867,0.01360310406162668,0.0012626457337325918,0.014606407169163383,"[[24379, 686], [3408, 12900]]","[[2697, 88], [382, 1430]]"
