dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
profb,1,classic,none,log_loss,0.6305410116093604,0.6309013913305059,0.6666668491051393,0.6666812993854259,0.0008999299464979911,0.0064020833472439595,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,2,classic,none,log_loss,0.6256958075234307,0.626175019938796,0.6666668491051393,0.6666812993854259,0.0013111347358557945,0.008078387481623686,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,3,classic,none,log_loss,0.6217553417759618,0.6229907760988103,0.6666668491051393,0.6666812993854259,0.0016589406265773241,0.010105521768064781,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,4,classic,none,log_loss,0.6185115037436968,0.6201575781728856,0.6666668491051393,0.6666812993854259,0.0019451459834784355,0.011582649620914412,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,5,classic,none,log_loss,0.6158251099124806,0.6192484658713852,0.6666668491051393,0.6666812993854259,0.002189664162579467,0.012463611742760379,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,6,classic,none,log_loss,0.613532937372906,0.6178423016061632,0.6666668491051393,0.6666812993854259,0.0023170956006385865,0.013754200343806167,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,7,classic,none,log_loss,0.6115142138607255,0.6167035243583812,0.6666668491051393,0.6666812993854259,0.0023823368751258347,0.014741734580337564,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,8,classic,none,log_loss,0.6098569676002185,0.6160803716785931,0.6666668491051393,0.6666812993854259,0.0024243025798862637,0.01569462164380655,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,9,classic,none,log_loss,0.6082878188195779,0.6150438867834231,0.6666668491051393,0.6666812993854259,0.002463801373282865,0.016117197955229493,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,10,classic,none,log_loss,0.6069011973110838,0.6145860754849094,0.6666668491051393,0.6666812993854259,0.0025047430396477155,0.01610072415938357,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,11,classic,none,log_loss,0.605671105430629,0.6140394180743666,0.6666668491051393,0.6666812993854259,0.002547508832328267,0.016719246179840132,0.0007347710334317551,0.006621365871048225,"[[4032, 0], [2016, 0]]","[[448, 0], [224, 0]]"
profb,12,classic,none,log_loss,0.6044970419494684,0.6134374941398237,0.6708023644026052,0.662225636523266,0.002625556336952005,0.01809688588050495,0.008746470574540062,0.011312922908638853,"[[4028, 4], [1987, 29]]","[[444, 4], [223, 1]]"
profb,13,classic,none,log_loss,0.6034878700860771,0.6135595148985186,0.6708023644026052,0.662225636523266,0.0026567604441156065,0.017934137805679696,0.008746470574540062,0.011312922908638853,"[[4028, 4], [1987, 29]]","[[444, 4], [223, 1]]"
profb,14,classic,none,log_loss,0.6024441926183951,0.6132097444261908,0.6708023644026052,0.662225636523266,0.0026279980248379103,0.018729581007773447,0.008746470574540062,0.011312922908638853,"[[4028, 4], [1987, 29]]","[[444, 4], [223, 1]]"
profb,15,classic,none,log_loss,0.6014829663277766,0.6132015201687702,0.6704717858902085,0.662225636523266,0.002659564730656157,0.018917463043181173,0.008077826420908662,0.011312922908638853,"[[4026, 6], [1987, 29]]","[[444, 4], [223, 1]]"
profb,16,classic,none,log_loss,0.6005723363660631,0.6127095280640571,0.6717940999397953,0.6637181738366988,0.002737846818184151,0.018949517743574694,0.008362785363912273,0.013471819760598035,"[[4025, 7], [1978, 38]]","[[444, 4], [222, 2]]"
profb,17,classic,none,log_loss,0.5996636987609242,0.61199242843596,0.6717940999397953,0.6637181738366988,0.002768363046975981,0.019247916192344155,0.008362785363912273,0.013471819760598035,"[[4025, 7], [1978, 38]]","[[444, 4], [222, 2]]"
profb,18,classic,none,log_loss,0.5988113069138921,0.6123930307614703,0.6734469925017788,0.6652107111501318,0.002819003345976355,0.02019521842343299,0.008740676536170949,0.015167308860563923,"[[4022, 10], [1965, 51]]","[[444, 4], [221, 3]]"
profb,19,classic,none,log_loss,0.5979886716062507,0.6120313897087588,0.6754332001532484,0.6666812993854259,0.002850992257339424,0.019701587405056925,0.009224953859838562,0.015505228167496776,"[[4015, 17], [1946, 70]]","[[444, 4], [220, 4]]"
