,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_mean_easy_std,accuracy_mean_hard_std,accuracy_mean_combo_std,accuracy_mean_combo_extreme_std,accuracy_mean_split2_std,accuracy_mean_split2_extreme_std,accuracy_mean_split1_classic_std,accuracy_mean_split1_classic_extreme_std,accuracy_mean_split4_std,accuracy_mean_split4_extreme_std,accuracy_mean_split2_classic_std,accuracy_mean_split2_classic_extreme_std,accuracy_mean_split9_std,accuracy_mean_split9_extreme_std,accuracy_mean_split4_classic_std,accuracy_mean_split4_classic_extreme_std,weights
26,hill_valley_without_noise_traintest,-0.056367415626181035,0.01286560799777521,-0.004988091757642307,-0.0026941863532968604,0.010976868060953085,0.0020258273376164877,-0.0007394875890444285,-0.004332888854027769,0.0071296857507540425,0.004389934326399931,0.00393068262038375,0.007536883463230609,0.0009442451814402666,0.0024090302982765085,0.005175913975427637,0.008059134762797782,0.010286926105732503,0.007497606789623064,0.0041127986446745325,0.00814063194004592,0.006176357615843442,0.006118925464687115,0.005078972988055339,0.005471010804144853,0.008205652959354121,0.007477109663835002,0.0049612369756271155,0.00535624243195098,0.005582969436871156,0.006298048427360031,0.005595574043951468,0.005632354867444054,kDN
26,hill_valley_without_noise_traintest,-0.01866438722466645,-0.000641048495782191,0.0012623806501757756,-0.002895200336568294,-0.0013619963063056667,0.009565741341566892,-0.0004514079535649751,0.0011793438344540222,0.010354680224473922,0.003183208665207241,0.004604924450402538,0.006232610044281536,0.005176520083571606,0.009675839103245156,0.004630452299289058,0.011266195566140646,0.005529371631246596,0.006834188028252295,0.007114187761061993,0.006790944565031385,0.009358867555792426,0.005646656013811312,0.007109515763033304,0.005261418457103286,0.004822253764867925,0.006026551827071837,0.009231370195690761,0.006470925856112797,0.005980075745107062,0.007364266549847124,0.0062865759938189455,0.008510322510872755,DCP
26,hill_valley_without_noise_traintest,-0.021473983699256263,-0.004659438529938172,-0.006003180285084767,0.0014209670633703732,-0.0024008656650432456,-0.003004264149059824,-0.001783776267657352,-0.0038129550267757177,0.003411747088898228,-0.007723243890786471,0.005053408823508441,0.005906452555993685,-0.0024668957993140236,-0.006133564842875392,0.004385869836493398,0.005185219518108362,0.009658266704762688,0.00625833681590798,0.008891972549982037,0.00567917435677774,0.009916844660190768,0.00562830834964548,0.007897257916675206,0.0049315113149393285,0.004385347427893311,0.008434645991175379,0.0071464184434595415,0.005574117526061151,0.006122408910035673,0.00689357089174405,0.0047555207606824095,0.005569221797023942,TD_U
26,hill_valley_without_noise_traintest,-0.05384889367437018,-0.05677193933214014,0.010482569042848274,-0.003479809468122282,0.004922275543892916,0.0005582969074223258,0.008176220594841646,0.007406391945179295,0.0065214027481656205,0.003784574904270566,0.004515327405357982,0.008010503497600518,0.005500787940587123,0.002803392779469323,0.012324852573107338,0.007345959397885033,0.009590881466063258,0.011180603028480795,0.0061736563701799375,0.008802682606387476,0.0071732051467850114,0.005315629732504532,0.005985856086397403,0.008628817034543396,0.004496143260512257,0.007425793865226083,0.0048974785227979736,0.004658060632224659,0.004803239236819817,0.005236881227502893,0.0067783203506033025,0.004886375416809788,CLD
26,hill_valley_without_noise_traintest,-0.04822239177404288,0.014888796982294514,-0.0019822945115125015,-0.01697224024700688,0.003809710565534542,0.0030987457126762084,-0.001647580202368804,-0.0075107138527799044,0.003014211453304699,0.00458570725689714,0.0018217115067848265,0.007262779968482373,0.0009258480166002456,0.008738653299010971,-0.0028862156746696757,0.004279943524982341,0.00962728234145577,0.004259256608934057,0.0111999585961796,0.007511052162480923,0.006219118058119498,0.006054208736854618,0.005238350142726821,0.004900479464592666,0.004171474494472022,0.004678000304242296,0.004152372383735267,0.004939766413369219,0.00637633594356752,0.004754482037059076,0.00663287057993393,0.005131419750087299,N1
26,hill_valley_without_noise_traintest,-0.03189964988341331,0.006197669692453607,-0.0011847275009091679,-0.0028842190831366472,0.006349553262644488,-0.00141718780082574,-0.0007314655694920694,-1.3797873630019393e-05,0.0024377313015637543,0.007150970842632928,-0.0011533524911044681,0.00894212736827843,-0.002002795228146228,0.00015986993632299186,0.0023096998695084706,-0.002646410770185185,0.009586409926056904,0.009972652443866444,0.004160498622301295,0.005784276030390964,0.00745599700120694,0.007139737774856513,0.006578887733237028,0.00495934964829968,0.005505995819138406,0.006058048899092127,0.009010944655834942,0.0055234190403558574,0.004556074041203902,0.006956502940335018,0.005718879308527551,0.006013055246097718,N2
26,hill_valley_without_noise_traintest,-0.03593280043354557,0.014220687540555766,0.006348341046356567,-0.005144467658782517,0.0067359650311254095,-0.01436519085275852,0.005615484993475411,0.0006176955055298478,0.001473163670590936,-0.003046370838354527,0.005478433246101287,-0.006807129257909727,0.007387281711934614,-0.01121560336283061,0.002326064789395243,0.00506870414078822,0.009283429632571734,0.005848115924446494,0.0045681075478162265,0.007824253597316663,0.005977291762443526,0.005361844811229015,0.006858763465239994,0.00839853542683787,0.007068443885076827,0.006725951185149832,0.007236729825704185,0.00808069300779585,0.005554720860600757,0.00703256226425441,0.005552471872539822,0.0060740105545704325,LSC
26,hill_valley_without_noise_traintest,0.008308352170223673,-0.00010307403789244073,0.007511747801966627,0.003751131996092382,-0.0011184834461169895,0.0014164747324210733,0.003789887263885239,0.007296686371123563,-0.0018622137921690774,0.004195551879291785,0.005054941920578424,0.00669007907928606,-0.001086110140545779,0.003887613288742774,0.007039910438608348,0.0011644050513765877,0.0061000778367762114,0.005740383035528523,0.005476649674506421,0.007148518594706941,0.007849573063592926,0.00443647833170835,0.006397803099094457,0.005671063613689497,0.004535443481455005,0.006119841403038234,0.005831600026513377,0.006627136536500627,0.00608650815079969,0.004517219929555191,0.006943334427874194,0.008938585728611448,F1
22,contraceptive_NS,0.0144275161588181,-0.02904432132963989,0.0014358264081255805,0.010604801477377657,0.006204986149584495,0.006200369344413674,0.004635272391505079,0.008014773776546646,-0.0024330563250230764,0.005212373037857813,0.00547091412742383,0.0038411819021237446,0.0009095106186519063,-0.0006001846722068219,0.0067220683287165395,0.009012003693444138,0.006521055878134312,0.006634846818554647,0.006659732388539319,0.007443086773027072,0.0057102160081752866,0.006143370425664957,0.007040900467552493,0.007262850856483309,0.00844302833696448,0.0057843812632656,0.006543918661341502,0.005613772485516258,0.006897215766977395,0.007483338230422239,0.00609157073953197,0.007576528067696105,Hostility
22,contraceptive_NS,0.008430286241920597,-0.021338873499538325,0.004399815327793177,-0.00407202216066481,0.002442289935364734,-0.0011034164358263928,0.0004893813481071295,0.0005447830101569848,0.0017590027700831073,0.00017543859649122686,0.0018328716528162505,-0.0047830101569713715,-0.004912280701754379,2.3084025854118377e-05,-0.00782086795937211,-0.003628808864265922,0.0060009161485344254,0.006349223705593041,0.008163966660936026,0.005910850546353051,0.006837162538005804,0.007967976938532257,0.005696615710194152,0.00795886467425879,0.005183261710599123,0.005991825318809297,0.004366651502623762,0.005679512948451412,0.008975544571283982,0.005068842643878922,0.0070881567070248674,0.006027068340076999,kDN
22,contraceptive_NS,0.014939981532779298,-0.044838411819021234,0.009658356417359189,0.016625115420129274,0.0057063711911357375,-0.00393351800554016,0.002239150507848574,0.002276084949215146,0.001795937211449679,-0.007862419205909504,0.006625115420129281,-0.0018882733148660998,0.00016620498614960136,0.0004432132963988992,2.3084025854120715e-05,-0.0011265004616805164,0.0047807179460081515,0.009650062111268584,0.0058004120707304905,0.005341694770444088,0.0054289816649309725,0.008074838689480623,0.006665547084184924,0.005558777128355086,0.005138920800087931,0.006781135244052307,0.004097033622177986,0.0064883842795835905,0.005472186221501922,0.00613255354101487,0.005798618277265988,0.006941905508870554,DCP
22,contraceptive_NS,0.004695290858725752,-0.013508771929824574,0.006726685133887361,-0.0017082179132040518,-0.006126500461680507,0.002354570637119119,-0.0010710987996306444,-0.003633425669436746,-9.233610341639521e-06,0.0007571560480147778,-8.771929824560029e-05,9.233610341644254e-05,-0.004515235457063705,-0.0020821791320406176,-0.0004662973222529924,-0.0005724838411818881,0.00859028813364226,0.004939785880285354,0.006592195740733348,0.007023770120398143,0.007371490431747871,0.0054460370734393335,0.007805459652391738,0.005276740401930637,0.008216911613862394,0.007244890760432433,0.006751760445734584,0.005251501191912208,0.006357587820304374,0.007321480289011156,0.006650975039608462,0.007536471528997429,TD_U
22,contraceptive_NS,0.008596491228070175,-0.061759002770083095,0.0012326869806094291,-0.007299168975069251,-7.386888273313896e-05,0.007308402585410913,-0.007156048014773774,0.007008310249307484,-0.008887349953831947,0.0074838411819021355,-0.000175438596491221,0.004173591874422909,0.002654662973222541,0.005258541089566036,-0.0016066481994459743,0.0002816251154201366,0.005920051243916864,0.009025797038294512,0.007674770823172472,0.008059689476747827,0.004925363421412126,0.005467322667008505,0.006041513740458035,0.007646120678227394,0.008706174815484474,0.0074244198133916195,0.005197147859902546,0.00614759460476327,0.0067038845254416505,0.007035793457072817,0.00561300903725149,0.006100577912708328,CLD
22,contraceptive_NS,-0.0019159741458910405,-0.01097876269621422,-0.006777469990766388,-0.008721144967682361,-0.0032132963988919534,-0.004459833795013843,0.001662049861495861,-0.0066712834718374876,-0.0029085872576177217,-0.0035410895660203004,-0.00801939058171745,0.0024792243767313097,-0.0012003693444136542,-0.0006094182825484644,-0.0031671283471837374,-0.005087719298245608,0.0058195329427090554,0.006006433964397261,0.00560834975231977,0.0068115725494234825,0.006962925065978836,0.006441809215851167,0.007126890685230468,0.006172224608637069,0.005223968641597959,0.005662163638036613,0.008049516486286561,0.005562245316744799,0.0060391369583841035,0.006071437942874603,0.006185331709430499,0.005260991540294487,N1
22,contraceptive_NS,-0.0010156971375807832,-0.0017405355493997996,-0.0009510618651892785,0.0026546629732225394,-0.003347183748845788,-6.001846722067237e-05,-0.005904893813481061,-0.004367497691597407,0.000572483841181915,-0.0021191135734071873,-0.0019205909510618526,-0.005457063711911347,-0.006962142197599252,-0.003079409048938119,-0.0024422899353647148,-0.00012465373961217648,0.006685760943948793,0.0055540723487187285,0.008299898883978172,0.006740223923741939,0.008740906952122032,0.0068186657221468334,0.0076347526042551015,0.00551544084374681,0.005735153301078577,0.005062929388305486,0.0058036398710213195,0.010222318243806075,0.00647163070701676,0.006131884387110047,0.0064951508061776115,0.005510732116814508,N2
22,contraceptive_NS,-0.006777469990766385,-0.012262234533702678,-0.003287165281625105,-0.006731301939058166,-0.005526315789473672,0.005674053554939989,-0.0030240073868882627,-0.003125577100646339,-0.004704524469067398,0.0044090489381348255,-0.004916897506925199,0.0005540166204986196,-0.0055401662049861435,-0.0017220683287165184,-0.0007802400738688734,-0.005738688827331479,0.007651919495665502,0.006437150651128048,0.005216489811088608,0.00451890264476232,0.006840064006332779,0.005338163572461134,0.008835510246663859,0.005958555218052486,0.0060140509966685055,0.005955864714420368,0.006813673602353813,0.007268389428302,0.005332723767077918,0.006296092213365677,0.0070218005942825614,0.005599411808420059,LSC
22,contraceptive_NS,0.0030609418282548494,-0.0025530932594644376,0.0012280701754386056,0.00890581717451524,-7.848568790396017e-05,0.007945521698984305,-0.0010757156048014662,0.01006925207756233,-0.008661126500461677,0.0033748845798707424,-0.005156971375807933,0.005447830101569717,-0.007160664819944592,0.001006463527239156,-0.0010849492151431038,0.004889196675900282,0.006658368030170019,0.004651079133591919,0.0065734839160495944,0.0066268326579495655,0.007270424780563324,0.007486414303768597,0.00743591493551729,0.004943829198340005,0.008186380704112905,0.005471961061728212,0.006192908626399841,0.007557107626435663,0.007467786784203062,0.008901821577527554,0.006292728826896503,0.006964686651483947,F1
36,teaching_assistant_LM,0.052140350877193,-0.019812865497075977,0.03604093567251462,0.014614035087719315,0.035953216374269036,-0.006432748538011687,0.018672514619883063,0.004035087719298254,-0.003619883040935668,0.001239766081871349,0.038198830409356746,0.019128654970760252,0.003988304093567265,0.0033040935672514807,0.003614035087719308,0.0060467836257310096,0.008462343889247992,0.010724798277880107,0.01671748906264217,0.017567572235602808,0.009641040301536811,0.016785112907968705,0.015347945805195978,0.011562328580327711,0.011178620063652691,0.012525876966451707,0.013163407641438826,0.01564310473217805,0.012426011729641284,0.014214666850868703,0.010851726553685666,0.012755165729175105,Hostility
36,teaching_assistant_LM,0.006134502923976618,-0.04349122807017539,0.0002573099415204771,0.015502923976608202,0.006298245614035099,0.014988304093567271,0.012567251461988333,0.034345029239766095,0.0020350877192982556,0.004058479532163732,0.008473684210526331,0.012485380116959094,-0.0015146198830409351,0.00016959064327488733,0.01154970760233921,0.02709356725146199,0.01327131761047578,0.02140031542478272,0.014896996600539284,0.015264038755134057,0.016726740748683067,0.016268109129962512,0.014349545572758575,0.014183985321252148,0.014020274627683902,0.011231294080103435,0.009524068140098726,0.014804745719571546,0.012762097606360804,0.016359220684549067,0.01511066904998045,0.013495233172684563,kDN
36,teaching_assistant_LM,-0.0024444444444444297,-0.0016725146198829797,0.008362573099415226,0.05491812865497074,0.010304093567251477,0.011859649122807039,0.006228070175438607,0.039467836257309964,0.005321637426900595,-0.0032865497076023124,0.009964912280701774,0.032368421052631616,0.004520467836257317,-0.003871345029239742,0.008555555555555568,0.005608187134502934,0.00957056912227213,0.012546209508369679,0.016831318463329283,0.018796931539999718,0.01045186185796322,0.019668320396838412,0.011288239743276161,0.033699479917271485,0.012616840164671215,0.018214732827697994,0.007845014878975128,0.01763347343834417,0.013130464926754676,0.015833877922414235,0.008720442458006395,0.01151487823188264,DCP
36,teaching_assistant_LM,-0.002140350877192967,-0.045964912280701715,0.020461988304093594,0.022538011695906454,0.01904093567251463,0.003368421052631591,0.0046432748538011905,-0.009245614035087725,0.0017309941520467947,0.002192982456140363,0.0039181286549707945,0.008678362573099426,0.01616959064327488,-0.004701754385964903,0.00467836257309944,0.02177192982456143,0.022502199894059192,0.01214265440322159,0.010108869980379628,0.01438500242174411,0.01139107666151074,0.014014496224420555,0.0068645507897028115,0.018743155310338815,0.013704147749585041,0.010737659480505674,0.011154345169811817,0.011939485031240328,0.01193067201129633,0.01515435648217248,0.010359524104823256,0.014311054772392797,TD_U
36,teaching_assistant_LM,0.013076023391812895,-0.048011695906432734,0.0007777777777778006,0.01054385964912282,0.01701754385964914,0.011888888888888905,0.019239766081871366,0.0074970760233918346,0.028280701754385983,0.004181286549707611,0.008391812865497094,0.010877192982456154,0.012672514619883063,0.005847953216374277,0.006046783625731014,0.031807017543859645,0.01280906644535377,0.010851035882959919,0.017294258704931887,0.019886587931655073,0.013943292070584392,0.013556793921904349,0.011442744185035022,0.020075283498357487,0.011273091407267654,0.012954732107300884,0.015953786729834305,0.013998585948802003,0.01450149154909101,0.011354432212684545,0.010200441726583834,0.011920674411218002,CLD
36,teaching_assistant_LM,0.051771929824561407,-0.039350877192982456,-0.000713450292397659,0.0138888888888889,0.01011695906432749,0.013567251461988316,0.020058479532163765,0.007877192982456161,0.00525730994152046,0.019707602339181295,0.012807017543859666,0.02540350877192986,0.007198830409356729,0.03516959064327486,0.008912280701754396,0.009830409356725174,0.010673264523494718,0.007454064975997893,0.019643711157992114,0.016256063049352513,0.011184909166748063,0.014387936986567254,0.017588920750057684,0.01019038794401834,0.012721949589102933,0.01469725003867108,0.012134894160539485,0.012484347010451702,0.01368520028959453,0.014743008006800323,0.011999715792754806,0.012375600517620662,N1
36,teaching_assistant_LM,-0.052760233918128625,0.0220994152046784,0.004824561403508781,-0.008766081871345028,0.0005087719298245679,0.01729239766081873,0.004918128654970769,0.0030877192982456227,-0.0006315789473684157,0.007181286549707617,0.005192982456140361,0.006561403508771941,-0.004777777777777772,-0.007964912280701751,0.009719298245614051,-0.0009181286549707553,0.01407673153959864,0.00956247064887679,0.011272421979123407,0.010625692585348878,0.012712666240050562,0.010385080932379068,0.01240035557875941,0.013906154063597534,0.010450249967652052,0.023789148537091853,0.011935816010697457,0.009491030360562985,0.01381122317856595,0.019649853235065583,0.012786624671480876,0.011551888697436934,N2
36,teaching_assistant_LM,0.006561403508771943,-0.021701754385964875,0.011578947368421067,0.023877192982456167,0.004678362573099426,0.009824561403508784,0.006385964912280714,0.021976608187134532,0.0038070175438596424,0.015169590643274874,0.0020935672514620163,0.007824561403508786,0.010192982456140368,0.003549707602339182,-0.0011754385964912243,0.013748538011695914,0.011471035453074017,0.011897868813091073,0.008556512078229842,0.015138759622199637,0.014139266755256598,0.01874940078436238,0.015682665703088895,0.014508003739641883,0.013831207305196432,0.013494778431047579,0.010026241821387392,0.014534756593932158,0.01583590249503761,0.01606981362780174,0.011046952672760107,0.020678678312770187,LSC
36,teaching_assistant_LM,0.011146198830409364,-0.041853801169590636,-0.0011812865497075591,0.01640350877192984,-0.009187134502923982,0.008210526315789458,0.016198830409356744,0.001976608187134558,0.0015204678362573368,0.007754385964912289,0.009970760233918137,0.009397660818713427,0.013491228070175425,-0.0013274853801169275,0.015362573099415239,0.019076023391812885,0.01154299121532678,0.012342709658689237,0.01291809875690924,0.009876215417376743,0.009655815206513828,0.01120920221519733,0.00936842727184272,0.01130712344036336,0.017959137127135854,0.009873428451577657,0.00996068711870605,0.011524684931891913,0.009652382277102606,0.010174451530908773,0.011663872015175398,0.015784948922674666,F1
20,contraceptive_LS,0.02024266548724755,-0.05324074893115139,0.004558676102019763,0.0018858174848887066,0.003065384048356193,0.0018971693940734262,0.0009731682146542941,-0.00203162317558601,-0.002856479433878809,0.002579094795813073,-0.0011177207725195301,0.005518502137697192,-0.00349292348518355,0.0029374907857880124,-0.006026536930561712,0.0022861565678903273,0.008188808256742522,0.008162378740088799,0.007988953314362736,0.007638502072046286,0.009651720032034544,0.009225187777377348,0.007742405211088314,0.006733296555492126,0.006941192733739349,0.007683478078831152,0.007214286426747152,0.007287715776642254,0.005746393880231139,0.0069701798884923595,0.006165724981484106,0.008371368895540738,Hostility
20,contraceptive_LS,0.018118679050567594,-0.047242739200943525,0.00968413681261978,0.010674185463659138,0.006633642930856553,-0.008696152145068565,0.006409921863482238,0.011026831785345711,-0.00269725785050862,-0.0031482382426654717,-0.002551009877635245,0.009505307386112336,-0.004231977001326833,-0.004515185021376968,0.006409995577178248,-0.005413238979802444,0.005962872183149073,0.0085884886080196,0.006176358505237991,0.00838853693929981,0.007615217078489278,0.008822657314656186,0.0064655995580562104,0.00769737455080431,0.00828997467466465,0.0046235752752803155,0.008764199480679554,0.007898301605012082,0.0065595246314607255,0.008525706623063616,0.0060885473125781835,0.01267754708115343,kDN
20,contraceptive_LS,0.039967639687453926,-0.0701173522040395,0.020985625829279084,0.015408152734778123,0.01566526610644256,-0.001834660179861405,0.006109833407047032,0.009280628040689954,0.012471399085950163,-0.008961742591773564,0.012141014300457012,0.0005854341736694857,0.005020934689665353,0.0029138286893705028,0.0016991744066047567,0.002612560813799216,0.010119973407952641,0.00736823479689919,0.011379580605695183,0.007732170434161257,0.005989270766545508,0.006602148191765939,0.006161918014250771,0.00790670727537916,0.00546968369328103,0.007022327327132971,0.006761822795340858,0.010093505506966147,0.006074065325726902,0.0069760011069892975,0.006167909996437948,0.00847587227741633,DCP
20,contraceptive_LS,0.014743181483119552,-0.010050125313283217,0.0019038773404098542,0.00203295002211412,-0.00314440513047324,-0.004350729765590433,0.0006914344685242674,-0.004290137107474552,-0.013080790210821182,-0.005265148164528962,0.0022790063393778536,0.00030443756449947474,-0.003039215686274502,-0.007545997346306941,-0.0020056022408963606,-0.006992038920831499,0.005429638314197931,0.0077343403915158745,0.005551838095350878,0.006998075753210785,0.009708507198535015,0.00906268154905662,0.006157763687523032,0.005337872015109785,0.006639815835162593,0.008692047027007795,0.00599259824176093,0.008504962886670554,0.007443868055458127,0.007612288388418848,0.009743843181656721,0.006522858089558907,TD_U
20,contraceptive_LS,0.008919209789178826,-0.0907562288073124,0.004254312251216287,0.011713622291021672,-0.00361690992186348,0.007975527052926425,0.007211189739053516,-0.0015367094206103224,-0.004368052484151555,-0.003427170868347329,0.005641161727849043,0.007757408226448473,0.0025799793601651282,-0.004961668878077537,0.001943314167772386,-0.002020492407489293,0.006077250089830306,0.006978497464012517,0.0071724236954845986,0.007181322476352694,0.006731464589985098,0.010911550695357881,0.008436568561367088,0.007289761134659253,0.008398738237423391,0.006523803314557932,0.005690001901987519,0.009811613069305104,0.009939950103678024,0.00585792800639906,0.006620202643546827,0.008598734605615882,CLD
