,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
4019,average,kDN,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3819,0,kDN,bupa,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0
3820,1,kDN,bupa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3821,2,kDN,bupa,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
3822,3,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3823,4,kDN,bupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,5,kDN,bupa,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3825,6,kDN,bupa,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
3826,7,kDN,bupa,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1
3827,8,kDN,bupa,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
3828,9,kDN,bupa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3829,10,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3830,11,kDN,bupa,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
3831,12,kDN,bupa,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
3832,13,kDN,bupa,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
3833,14,kDN,bupa,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3834,15,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3835,16,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3836,17,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3837,18,kDN,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3838,19,kDN,bupa,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
