,dataset,n_ensemble,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme,weights
26,hill_valley_without_noise_traintest,average,0.627728235369619,0.06084927096013672,0.6346729511762063,0.05467633439578625,0.6334663324752744,0.057405243284236816,0.6322175714316275,0.05150080425267992,0.6358556464321622,0.05618872091216911,0.6319885338600532,0.053625446321880904,0.6321852694328967,0.05558701400689385,0.6319102389492224,0.061143839193680515,0.6332640349688746,0.05630996213954155,0.6357033706743488,0.05783487222635216,0.6379093190909804,0.06311725583748246,0.6298225529275023,0.06165065436283984,0.637220887199709,0.06377657985253116,0.6287126976090817,0.05559802227034929,0.6272529752779185,0.055495765659047396,0.6320277169688888,0.06331980264221491,Uniform
26,hill_valley_without_noise_traintest,average,0.5769069944879812,0.04725704044035223,0.6183170516047605,0.04995597762684848,0.6236387524155192,0.05726436568750765,0.6170367372842077,0.059040703195402625,0.6290066244054793,0.05470799755049562,0.63021459793638,0.06523475326869742,0.628265639372785,0.04905282042860908,0.633102845856003,0.06168326707270925,0.626617560022533,0.04965207702450828,0.636543828749492,0.06283168269440655,0.6271912592074957,0.05262994127184235,0.6365139868367573,0.052969660961878856,0.6271856972739396,0.053412891123122766,0.6370560614379738,0.06620730320411543,0.628191765486063,0.056901495667152316,0.6391088784147063,0.05747132507788043,Hostility
26,hill_valley_without_noise_traintest,average,0.571360819743438,0.06550433928518673,0.6405938433673942,0.04453572055371601,0.6227401436119767,0.06588359708896377,0.6250340490163221,0.055900075989774665,0.6387051034305721,0.0624705754349617,0.6297540627072354,0.05021726430776574,0.6269887477805747,0.059767293181165596,0.6233953465155913,0.05882476807913549,0.634857921120373,0.06682997472744312,0.632118169696019,0.058634512386648616,0.6316589179900027,0.06545363399625158,0.6352651188328496,0.058727625165546866,0.6286724805510593,0.06675681159358732,0.6301372656678955,0.05798790324480582,0.6329041493450467,0.05803439823484055,0.6357873701324168,0.05921485331667982,kDN
26,hill_valley_without_noise_traintest,average,0.6090638481449526,0.03810439417120256,0.6270871868738368,0.061215268781765586,0.6289906160197948,0.0498068395365646,0.6248330350330508,0.045006422329569626,0.6263662390633133,0.06226866866320319,0.6372939767111859,0.04305831056836654,0.6272768274160541,0.05943183248657426,0.628907579204073,0.052474774105288384,0.6380829155940929,0.05811936683940458,0.6309114440348262,0.05741551273711805,0.6323331598200216,0.06016790650195808,0.6339608454139005,0.05919497151469517,0.6329047554531906,0.057971314406665045,0.6374040744728642,0.05760478262357335,0.632358687668908,0.06319490588677636,0.6389944309357597,0.0583367333215626,DCP
26,hill_valley_without_noise_traintest,average,0.6062542516703627,0.058998893106042685,0.6230687968396809,0.05533867322354748,0.6217250550845342,0.06040370887230977,0.6291492024329894,0.04857281150122051,0.6253273697045758,0.06061409981274797,0.6247239712205592,0.056217018455616906,0.6259444591019616,0.055961019738543755,0.6239152803428433,0.057678770039626306,0.6311399824585172,0.06095373268079963,0.6200049914788326,0.058210860544008695,0.6327816441931274,0.06262081445052817,0.6336346879256127,0.06244475450196124,0.625261339570305,0.060939948332762874,0.6215946705267437,0.05646624886389875,0.6321141052061124,0.05545394096298172,0.6329134548877274,0.058277616607729656,TD_U
26,hill_valley_without_noise_traintest,average,0.5738793416952488,0.04096513660445381,0.5709562960374789,0.025851289221500307,0.6382108044124672,0.06211619739409694,0.6242484259014967,0.056292637029795256,0.6326505109135119,0.05479124048812178,0.6282865322770413,0.06452575272952224,0.6359044559644607,0.06135351800878443,0.6351346273147983,0.061489550171511566,0.6342496381177847,0.05279696212608392,0.6315128102738896,0.05020350144500973,0.632243562774977,0.05239907729112319,0.6357387388672195,0.053122107094469066,0.6332290233102061,0.061933962713059294,0.6305316281490884,0.05471158051863902,0.6400530879427263,0.058301486988340645,0.635074194767504,0.06196695418790196,CLD
26,hill_valley_without_noise_traintest,average,0.5795058435955761,0.05710092052625809,0.6426170323519135,0.057757293720835864,0.6257459408581065,0.05976412345362523,0.6107559951226121,0.05750970028078654,0.6315379459351536,0.05813580736120692,0.6308269810822952,0.05495624704547127,0.6260806551672502,0.05911097519881759,0.6202175215168391,0.06654251486244911,0.6307424468229237,0.0639898748577138,0.6323139426265162,0.054791763181970335,0.6295499468764038,0.05986742349149997,0.6349910153381014,0.06003955914264501,0.6286540833862193,0.06147481750959114,0.63646688866863,0.05674070470285265,0.6248420196949493,0.061063006698903445,0.6320081788946014,0.05753971242914732,N1
26,hill_valley_without_noise_traintest,average,0.5958285854862058,0.042031741682827396,0.6339259050620726,0.0583317398212841,0.6265435078687098,0.04814201147849391,0.6248440162864823,0.03341961303976222,0.6340777886322635,0.05925865665285331,0.6263110475687933,0.046459588842152164,0.6269967698001269,0.06087892816056075,0.627714437495989,0.045375200500573636,0.6301659666711827,0.06114499751307592,0.6348792062122519,0.04595484443041653,0.6265748828785146,0.058782337129767874,0.6366703627378975,0.042708119684986605,0.6257254401414728,0.057512700994471685,0.6278881053059421,0.04354684949098466,0.6300379352391274,0.05894874026651654,0.6250818245994338,0.05846395560532461,N2
26,hill_valley_without_noise_traintest,average,0.5917954349360735,0.055948337077852926,0.6419489229101748,0.054170662625906627,0.6340765764159756,0.05920948276697591,0.6225837677108365,0.06241220426462649,0.6344642004007445,0.056668831077685645,0.6133630445168604,0.06109221399650389,0.6333437203630944,0.06794863110490469,0.6283459308751489,0.06285322640304583,0.6292013990402099,0.06231188627483963,0.6246818645312645,0.055211314010117786,0.6332066686157203,0.05545154102073793,0.6209211061117093,0.05814241251457934,0.6351155170815537,0.05714134386819648,0.6165126320067884,0.06445311728672361,0.6300543001590142,0.052491592136433,0.6327969395104073,0.067681837881114,LSC
26,hill_valley_without_noise_traintest,average,0.6360365875398427,0.06546053706327717,0.6276251613317265,0.05588917196930992,0.6352399831715857,0.06043311087683003,0.6314793673657113,0.06161782601659725,0.626609751923502,0.057160390919026416,0.6291447101020401,0.05880742241064676,0.6315181226335043,0.05756103545365815,0.6350249217407425,0.05931938088256971,0.62586602157745,0.0654683019683943,0.6319237872489107,0.059784766296861774,0.6327831772901974,0.05979184511571817,0.6344183144489051,0.0551692064794974,0.6266421252290733,0.05628920366770226,0.6316158486583617,0.06039671869127083,0.6347681458082274,0.06145381642821261,0.6288926404209956,0.058516033290332975,F1
22,contraceptive_NS,average,0.6523037857802401,0.04779179619862211,0.6500092336103417,0.04304576509556165,0.6455216989843029,0.043582746914382256,0.6408956602031395,0.03824370035646023,0.646168051708218,0.04455034347984075,0.6482963988919668,0.04472784302078835,0.6539335180055401,0.04547432498427489,0.6505263157894737,0.04853588830244447,0.6491320406278855,0.04691305753016655,0.6540766389658357,0.05145027760860368,0.6465096952908588,0.043598702161841085,0.6451200369344414,0.0454989019422227,0.6425392428439519,0.0440841636237581,0.6501338873499538,0.04956949234551668,0.6573407202216066,0.047123391994564216,0.6513481071098799,0.04706952527211428,Uniform
22,contraceptive_NS,average,0.6667313019390582,0.03935528863231247,0.6232594644506002,0.05129787060433299,0.6537396121883657,0.049920421672634475,0.6629085872576178,0.046315748696379354,0.6585087719298246,0.0449460345743707,0.6585041551246538,0.04050039787448273,0.6569390581717451,0.044549715108373265,0.6603185595567868,0.04601679895660581,0.649870729455217,0.0448096418316017,0.6575161588180979,0.046675871736608275,0.6577746999076639,0.04996823214104148,0.6561449676823639,0.05358300194647397,0.6532132963988919,0.04296534213826729,0.6517036011080333,0.054644655264011396,0.6590258541089566,0.04953163071911903,0.6613157894736842,0.04861343112875465,Hostility
22,contraceptive_NS,average,0.6607340720221607,0.03169566445170874,0.6309649122807017,0.052673495466112864,0.6567036011080333,0.04064074779573446,0.6482317636195752,0.04912116140833643,0.6547460757156048,0.04055304009499016,0.6512003693444137,0.045176128304773494,0.6527931671283472,0.049171749000583125,0.652848568790397,0.04740915929190083,0.6540627885503232,0.042636689290414614,0.6524792243767312,0.04833963040535308,0.6541366574330564,0.04641471539865411,0.6475207756232687,0.050948897504728495,0.6473915050784858,0.043730241607692975,0.6523268698060942,0.04404107436500984,0.644482917820868,0.046632649492080805,0.6486749769159741,0.044809390456275515,kDN
22,contraceptive_NS,average,0.6672437673130194,0.0348721561530435,0.6074653739612189,0.0489869524292741,0.6619621421975992,0.050835674823751786,0.6689289012003694,0.04298398250048036,0.6580101569713759,0.04990893379328013,0.6483702677746999,0.04755565655018251,0.6545429362880887,0.04780570233431268,0.6545798707294552,0.046486226205689776,0.6540997229916897,0.0552112523205417,0.6444413665743306,0.03681388282005023,0.6589289012003693,0.04038413888479939,0.650415512465374,0.043281485886169146,0.6524699907663897,0.0465512871170556,0.652746999076639,0.04247263984255053,0.6523268698060942,0.04257815506703371,0.6511772853185596,0.047633243450679305,DCP
22,contraceptive_NS,average,0.6569990766389658,0.03999665521618131,0.6387950138504155,0.05328381323740811,0.6590304709141275,0.05068741675917406,0.650595567867036,0.044103730821920185,0.6461772853185596,0.04039911345434728,0.6546583564173591,0.04847360044955142,0.6512326869806094,0.045959814113494035,0.6486703601108033,0.042043368128536575,0.6522945521698985,0.04987587960993398,0.6530609418282549,0.04018611090381718,0.6522160664819945,0.04273382818470506,0.6523961218836565,0.035295853144386144,0.6477885503231764,0.04919980930155846,0.6502216066481994,0.0424891976765173,0.6518374884579871,0.04368693988199467,0.6517313019390581,0.043127820454198315,TD_U
22,contraceptive_NS,average,0.6609002770083102,0.028185747170030754,0.5905447830101569,0.05053045605258944,0.6535364727608495,0.06313780996111869,0.6450046168051708,0.04040855573171094,0.652229916897507,0.048846927884331696,0.6596121883656509,0.052169466524369025,0.6451477377654663,0.04944212386121732,0.6593120960295475,0.04844815841777496,0.6434164358264082,0.04172704667687809,0.6597876269621422,0.04704213027086238,0.6521283471837488,0.04393487230267355,0.656477377654663,0.05266064396634403,0.6549584487534627,0.05088095410997655,0.6575623268698061,0.05167286589978632,0.6506971375807942,0.03935623416820064,0.6525854108956602,0.058698667270857444,CLD
22,contraceptive_NS,average,0.6503878116343491,0.028898220469581844,0.6413250230840258,0.04470665127763758,0.6455263157894737,0.04696993020610474,0.6435826408125577,0.0450021876668381,0.6490904893813481,0.04881311707158291,0.6478439519852263,0.04684260557044878,0.6539658356417359,0.035080832300091826,0.6456325023084025,0.05250135844004318,0.6493951985226223,0.04399727405753142,0.6487626962142198,0.045990168215749826,0.6442843951985227,0.04076208279135909,0.6547830101569714,0.04828026930559253,0.6511034164358265,0.04354432181111975,0.6516943674976916,0.04745071477699321,0.6491366574330564,0.04496469336529368,0.6472160664819945,0.04701060184175388,N1
22,contraceptive_NS,average,0.6512880886426593,0.03649976773954828,0.6505632502308403,0.04739041978695159,0.6513527239150507,0.049219383488489,0.6549584487534627,0.0436475575002599,0.6489566020313943,0.04223221360361273,0.6522437673130195,0.045996858587626775,0.646398891966759,0.04584858396280046,0.6479362880886427,0.042669003523771294,0.652876269621422,0.049239901032739154,0.6501846722068328,0.03810224961425215,0.6503831948291783,0.046426978579539556,0.6468467220683287,0.042273807433393436,0.6453416435826408,0.04380096964931229,0.649224376731302,0.04351117565161168,0.6498614958448753,0.04844919117295529,0.6521791320406279,0.04936285186458601,N2
22,contraceptive_NS,average,0.6455263157894737,0.038709672154693515,0.6400415512465374,0.04564422059468122,0.649016620498615,0.04425823431216538,0.6455724838411819,0.04465062810124307,0.6467774699907664,0.03741237794818175,0.6579778393351801,0.04597259897095058,0.6492797783933518,0.044982392441045335,0.6491782086795937,0.043696971148087294,0.6475992613111726,0.045529605906358295,0.6567128347183748,0.04801172820880934,0.6473868882733149,0.04449511010112137,0.6528578024007387,0.04695730076262492,0.6467636195752539,0.03947405761061629,0.6505817174515235,0.04785815124343253,0.6515235457063713,0.04337479971751134,0.6465650969529086,0.044856145547347744,LSC
22,contraceptive_NS,average,0.655364727608495,0.049906567169088596,0.6497506925207757,0.05099021798869312,0.6535318559556786,0.04545986467569617,0.6612096029547553,0.0461295273669863,0.6522253000923361,0.03883085731917862,0.6602493074792244,0.04716100847475516,0.6512280701754386,0.048248887307072406,0.6623730378578023,0.05039136810372342,0.6436426592797784,0.046379273641978226,0.6556786703601108,0.05139656738376275,0.6471468144044321,0.042797647405953265,0.6577516158818097,0.04590199966137369,0.6451431209602955,0.04704289630120524,0.6533102493074793,0.04717633044663135,0.6512188365650969,0.047461849586370806,0.6571929824561404,0.04797897545787529,F1
36,teaching_assistant_LM,average,0.62746783625731,0.11741268698999921,0.6386023391812865,0.12319384984721407,0.6431812865497076,0.10736577256324999,0.6359766081871344,0.11462215381880737,0.6390584795321637,0.12194198986754351,0.627,0.1192553615651654,0.6413918128654971,0.1281070681248787,0.6407426900584795,0.1165278830797366,0.6429766081871345,0.12280088518819858,0.6388654970760234,0.11995971294405758,0.6419824561403509,0.12113502758461217,0.6366140350877193,0.11609436417223952,0.6291929824561403,0.11975375020615146,0.6436491228070176,0.12113427322038081,0.6345321637426901,0.11547906530597642,0.6394619883040936,0.11079401660585884,Uniform
36,teaching_assistant_LM,average,0.679608187134503,0.08584501192035562,0.6076549707602339,0.15928216729342237,0.6635087719298245,0.12557434961110542,0.6420818713450293,0.11711869925064938,0.6634210526315789,0.13140152405617372,0.6210350877192983,0.133904660661735,0.646140350877193,0.12147966799298364,0.6315029239766081,0.12273501779628193,0.6238479532163742,0.119880874471524,0.6287076023391812,0.12547982403850158,0.6656666666666666,0.12737975013434233,0.6465964912280702,0.13530217678689227,0.6314561403508772,0.12316176023345993,0.6307719298245614,0.1403642796521981,0.6310818713450292,0.11522173432418635,0.6335146198830409,0.1274716746313925,Hostility
36,teaching_assistant_LM,average,0.6336023391812865,0.0883523016991364,0.5839766081871346,0.1432578145998713,0.6277251461988305,0.11197595794747921,0.6429707602339181,0.1159627388951894,0.6337660818713451,0.11104326072670181,0.6424561403508772,0.13011114602702992,0.6400350877192983,0.106629417969705,0.661812865497076,0.12073397754997585,0.6295029239766082,0.11218428968005983,0.6315263157894736,0.11465889943712829,0.6359415204678363,0.11313100165967326,0.639953216374269,0.10793423202966947,0.625953216374269,0.11337907776522226,0.6276374269005848,0.12300519963465985,0.639017543859649,0.12785583369078296,0.6545614035087719,0.12439437216456223,kDN
36,teaching_assistant_LM,average,0.6250233918128655,0.1289454458642727,0.6257953216374269,0.14963109908682667,0.6358304093567251,0.10486466392161646,0.6823859649122808,0.11379130400796887,0.6377719298245614,0.12791308832833026,0.639327485380117,0.13032965576833194,0.6336959064327485,0.1162074049633507,0.6669356725146199,0.1269142650702751,0.6327894736842105,0.12225117583984951,0.6241812865497076,0.12408338044219702,0.6374327485380117,0.11123726574030447,0.6598362573099416,0.13738379203284842,0.6319883040935672,0.12321248370731261,0.6235964912280701,0.1303804859806235,0.6360233918128655,0.12221234296237367,0.6330760233918129,0.1294418716022092,DCP
36,teaching_assistant_LM,average,0.625327485380117,0.13094847223601308,0.5815029239766082,0.14548075987000153,0.6479298245614035,0.12417453588672324,0.6500058479532164,0.11603596562520777,0.6465087719298245,0.118065635310404,0.6308362573099415,0.09855258745877636,0.6321111111111111,0.11328561105056158,0.6182222222222221,0.11267569343339282,0.6291988304093568,0.11636637074052718,0.6296608187134503,0.118424563711531,0.6313859649122807,0.1183633100412564,0.6361461988304093,0.11941819311250561,0.6436374269005848,0.11031465458238743,0.622766081871345,0.11557999929667155,0.6321461988304093,0.11478593906113431,0.6492397660818713,0.12734937262671317,TD_U
36,teaching_assistant_LM,average,0.6405438596491229,0.13099283606189413,0.5794561403508772,0.11467842606313543,0.6282456140350877,0.10704875831819714,0.6380116959064327,0.11865622313123565,0.644485380116959,0.1187940748171651,0.6393567251461988,0.12044371033635085,0.6467076023391813,0.11180014581886785,0.6349649122807017,0.11721102770776766,0.6557485380116959,0.12635769076068692,0.6316491228070176,0.1235204702759041,0.635859649122807,0.11370751441187806,0.638345029239766,0.12286461973528276,0.640140350877193,0.12280125971869893,0.6333157894736842,0.12322025352305757,0.6335146198830409,0.1113815899923432,0.6592748538011696,0.11966931139962712,CLD
36,teaching_assistant_LM,average,0.6792397660818713,0.0892600736406509,0.5881169590643274,0.12188576333089267,0.6267543859649123,0.11774717809931994,0.6413567251461988,0.1303044969089173,0.6375847953216374,0.11843294935595014,0.6410350877192983,0.10714691456811515,0.6475263157894737,0.13171578965453157,0.6353450292397661,0.12536669097163325,0.6327251461988304,0.11678118536414496,0.6471754385964912,0.13981554765203874,0.6402748538011696,0.12341081057990876,0.6528713450292397,0.12750164501898914,0.6346666666666666,0.12469692323556109,0.6626374269005848,0.10711110435540364,0.6363801169590643,0.11571732445959527,0.6372982456140351,0.12540260575664827,N1
36,teaching_assistant_LM,average,0.5747076023391813,0.1533931189395043,0.6495672514619883,0.11161370764855988,0.6322923976608187,0.1103192503320688,0.6187017543859649,0.12533441274049117,0.6279766081871344,0.1107602150664695,0.6447602339181286,0.11452140764777899,0.6323859649122807,0.11584910524005898,0.6305555555555555,0.1157542940408565,0.6268362573099415,0.11191966890875568,0.6346491228070176,0.11378792415278165,0.6326608187134503,0.11518458708324168,0.6340292397660818,0.11457583729412009,0.6226900584795321,0.11839326694009392,0.6195029239766081,0.13454631747955617,0.637187134502924,0.1163129275009214,0.6265497076023392,0.11191844954121354,N2
36,teaching_assistant_LM,average,0.6340292397660818,0.1530614822799824,0.6057660818713451,0.10596806425339096,0.639046783625731,0.11001931369615156,0.6513450292397661,0.11426773472018907,0.6321461988304093,0.12702441598354225,0.6372923976608187,0.10893481386920877,0.6338538011695907,0.12088781460163615,0.6494444444444445,0.1160255906058165,0.6312748538011695,0.11621969379802531,0.6426374269005848,0.10924641393799116,0.6295614035087719,0.11632677880862541,0.6352923976608187,0.11517479222441017,0.6376608187134503,0.11803246838963807,0.6310175438596491,0.10836682130714924,0.6262923976608187,0.1149250088965209,0.6412163742690059,0.10097997934295026,LSC
36,teaching_assistant_LM,average,0.6386140350877193,0.11502639448951679,0.5856140350877193,0.13288750061146712,0.6262865497076023,0.11666365642803703,0.6438713450292398,0.11886220926296819,0.618280701754386,0.11761947992675327,0.6356783625730994,0.11530693470055912,0.6436666666666667,0.12049920617656155,0.6294444444444445,0.11812187030949395,0.6289883040935672,0.11319429560182909,0.6352222222222221,0.1131451175100831,0.637438596491228,0.1152709840669576,0.6368654970760234,0.11653071671222445,0.6409590643274854,0.11571555326764418,0.626140350877193,0.11333034163604647,0.6428304093567252,0.12380205287627279,0.6465438596491228,0.11675797305438608,F1
20,contraceptive_LS,average,0.6184579094795813,0.06564497555612342,0.6162324929971988,0.06345568813384449,0.6096477959604895,0.06484109782280667,0.6162174554032139,0.06558287667761423,0.6261038625976707,0.06262728055154555,0.6112406752174554,0.06520257767344433,0.6141531770602978,0.06056343678038808,0.6249814978623028,0.06723313530225021,0.6078597965501991,0.0593483713303361,0.6162689812767213,0.05714357461310906,0.6144433141677724,0.07101541165165957,0.6059611528822055,0.054031179065173844,0.6187238684947663,0.060307629264384245,0.6074971988795519,0.06293519848891885,0.6147880731239864,0.059193472252106395,0.6172568922305764,0.06264355184842445,Uniform
20,contraceptive_LS,average,0.6387005749668289,0.06236802367659333,0.5652171605484299,0.05646960142895382,0.6230165855816011,0.066905033617249,0.62034372696447,0.050468204869175325,0.6215232935279374,0.06476317036642142,0.6203550788736547,0.04537099829715552,0.6194310776942357,0.06854888551662722,0.6164262863039953,0.0490836200039088,0.6156014300457024,0.0641161740816002,0.6210370042753944,0.06078314605966875,0.6173401887070618,0.06070641527523692,0.6239764116172785,0.06090530858120362,0.6149649859943978,0.06004222501599584,0.6213954002653693,0.05634162812439901,0.6124313725490196,0.06511965221487315,0.6207440660474716,0.06179536691778407,Hostility
20,contraceptive_LS,average,0.6365765885301489,0.05303886539632736,0.5712151702786378,0.05477436781632312,0.628142046292201,0.06333500750162356,0.6291320949432404,0.05302824318616291,0.6250915524104378,0.06227007683218621,0.6097617573345128,0.05887945740671974,0.6248678313430636,0.06366286071793811,0.629484741264927,0.05868022690995523,0.6157606516290727,0.05869463764108401,0.6153096712369158,0.05536655920760204,0.615906899601946,0.06224033537568691,0.6279632168656937,0.060702513755662796,0.6142259324782545,0.06192814338815454,0.6139427244582044,0.059377230863630386,0.6248679050567595,0.0643526110497449,0.6130446704997788,0.05655903600218957,kDN
