,dataset,n_ensemble,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme,weights
10,Data7_,average,0.9545866666666666,0.01360864191087007,0.9553733333333334,0.01202551425862079,0.95544,0.010474168451044581,0.9550833333333333,0.012654409357332001,0.955175,0.010456637008913843,0.9534783333333333,0.012653664659845293,0.9533533333333333,0.012985540642311878,0.9546549999999999,0.013866588641869536,0.957545,0.01004007424858158,0.9546566666666666,0.012452166559416162,0.9559316666666666,0.013244165714117857,0.9551366666666666,0.013619702748990617,0.9559300000000001,0.009192281836711357,0.9550716666666667,0.013740906637376517,0.9545783333333333,0.013349053173850812,0.9539883333333333,0.012226301054532422,Uniform
11,Data8_,average,0.9085139999999999,0.019002293277025406,0.908054,0.016763566532254182,0.90851,0.018152613071230415,0.9089320000000001,0.0158006306360418,0.9079,0.016485786214241918,0.910296,0.015534229982689713,0.908462,0.01602382772428695,0.907702,0.017993017916162545,0.9104779999999999,0.007018896299793422,0.907524,0.01959743645342978,0.9080039999999999,0.01732093162111334,0.9074139999999999,0.01712343422516433,0.9096599999999999,0.0072356126611645725,0.907,0.01584229687889583,0.908616,0.01542558061470207,0.908168,0.017027534482660662,Uniform
12,Data9_,average,0.8878024999999999,0.03167470470909098,0.8886799999999999,0.03089573874212637,0.886495,0.031058922342972507,0.8859100000000001,0.03119499417836204,0.8882800000000001,0.030127020920338924,0.8865575,0.030357410759673232,0.8891875,0.030802170701469653,0.88814,0.03102363433180871,0.8877625,0.01727107848225802,0.887475,0.03196571009459985,0.8895274999999999,0.03058389317742578,0.8868699999999999,0.030146009906272083,0.887275,0.017397488108477667,0.888335,0.030615075171241162,0.8860525,0.030450359127344635,0.8869775,0.030480340550317925,Uniform
13,WineQualityRed_5vs6,average,0.794866585704372,0.03101049278564188,0.7921381852879945,0.03551450324439663,0.7908922623178348,0.03683717427244298,0.7929293314827666,0.03263491317130522,0.7983649086282674,0.025936017921773538,0.78931508790192,0.03257362371889138,0.7942273016423779,0.034082492230549453,0.7935089347675225,0.033769374934733365,0.7888524751330095,0.03596506148935165,0.7831022438121674,0.03281190559690253,0.792048606291927,0.03423665328347968,0.7905297536433032,0.04036017298504989,0.7921830904464493,0.030391890174019727,0.7913302394170715,0.03715088197813897,0.7859985542447374,0.03412324219030042,0.792494477214897,0.031733293038707595,Uniform
14,Yeast_CYTvsNUC,average,0.6811372034956303,0.043802534410191794,0.6770785268414482,0.04564898414979779,0.6777436953807741,0.046893809086319384,0.679378963795256,0.04721827018866803,0.677800124843945,0.04471606954924386,0.6802756554307117,0.04859518236199374,0.6828425093632958,0.04401153061220927,0.6797441323345818,0.0517032915846522,0.6779021223470661,0.044660549539334876,0.6651722846441948,0.04529487257037682,0.6779434456928839,0.05237704893097305,0.6755638576779026,0.05005159118284281,0.683828027465668,0.044210434887995614,0.6777101123595506,0.04981496693746321,0.6862805867665418,0.051613149227715246,0.6746694132334582,0.052459051106230836,Uniform
15,arrhythmia_cfs,average,0.8446782608695652,0.04740740050483375,0.8403705314009662,0.047377293552715416,0.8439384057971014,0.04755873460019704,0.8465330917874396,0.051788976671441375,0.8372840579710145,0.048991621845309884,0.8437002415458937,0.04766676296553567,0.8365659420289856,0.048750079746470575,0.8536850241545894,0.04547935573403454,0.8426147342995169,0.043947177855601954,0.8375272946859903,0.04741809219650614,0.8406099033816424,0.05528202323407813,0.8345178743961352,0.04667538158574649,0.8389671497584541,0.04608902284007208,0.8394149758454107,0.04500871776287408,0.8402913043478261,0.05251000039265913,0.8458956521739129,0.04599663776047903,Uniform
16,bands,average,0.7290998498498499,0.04934371392499195,0.7301385135135134,0.05546598159623786,0.7181092342342342,0.06222898701837787,0.7243115615615616,0.04986828203796736,0.7355003753753754,0.05388372487604283,0.7286839339339339,0.05120580817760037,0.7243761261261261,0.03701344883483156,0.7231013513513515,0.05580235589258018,0.7256144894894895,0.0454367843628632,0.7264658408408409,0.044272850953916726,0.7228704954954955,0.056008963863670935,0.7210825825825826,0.05491478881433496,0.7269763513513513,0.05077042772756701,0.7407327327327328,0.04155293902263374,0.72678003003003,0.05232306936180297,0.7148862612612612,0.058020013126336395,Uniform
17,banknote_authentication,average,0.9887192425684969,0.012687306690760165,0.9883592245847879,0.013406200717034905,0.9887258013329102,0.011785596124767327,0.9888755421559293,0.012674506795233555,0.9890247804929652,0.01273516767020873,0.9885593991325505,0.01433987281579508,0.988759229874114,0.013156963868326169,0.9870924838675553,0.013493201363474192,0.9884415264995239,0.012571000988937325,0.988461837511901,0.012757107867522622,0.9883488839521845,0.012866673765960228,0.988501322331535,0.012901262580062973,0.9884522902782186,0.014012530135679047,0.9889413678197397,0.012175162406471951,0.9892625621495822,0.012866895043994866,0.9878404474769914,0.012943844066007366,Uniform
18,breast-w,average,0.9575175983436853,0.01513229782691433,0.9588384057971016,0.016918978676375648,0.9584485507246377,0.018889827729072956,0.9559620082815735,0.017837079715657594,0.9576760869565217,0.019058659051330598,0.9558518633540374,0.013854870114221447,0.9590874741200828,0.016768335993570044,0.9567218426501034,0.02069872577371734,0.9544228778467909,0.018267878697250682,0.9574902691511388,0.017013398342902185,0.9603156314699792,0.017166930727679604,0.9554070393374741,0.0176028780883859,0.9548282608695652,0.016342800372422417,0.9595523809523808,0.013255248718492095,0.9585616977225672,0.019357707477379183,0.9589944099378882,0.01719722220675142,Uniform
19,bupa,average,0.7038642857142857,0.08373449222820717,0.7178756302521009,0.07586127281607133,0.7046579831932773,0.07656067227085075,0.7124285714285715,0.08156238288937331,0.7191285714285715,0.07876784254330595,0.7147050420168067,0.07229114305943235,0.7077483193277311,0.08036408133603372,0.7212768907563025,0.08353929145787185,0.7067584033613445,0.07388203976472313,0.7177348739495798,0.07875653333761887,0.7199764705882353,0.07689393160135861,0.7242273109243698,0.08710951522497258,0.7189521008403361,0.08329425089324552,0.7197882352941177,0.0727031616424036,0.7201844537815125,0.07662034824428768,0.7278029411764706,0.08722677003882277,Uniform
20,contraceptive_LS,average,0.6171353641456583,0.06539430632203092,0.6166788515406162,0.06279957070848641,0.6091271008403362,0.06407942344974804,0.6156059523809524,0.06494356762793058,0.624959243697479,0.06223719488037781,0.6104051820728291,0.06454914919253489,0.6132579831932773,0.060578734189217276,0.6237494397759104,0.06619502916090857,0.6071637254901961,0.05930257692889438,0.6153805322128851,0.05741479311770952,0.6138714985994398,0.07075894101154934,0.6054810224089635,0.0537103803247782,0.6178897759103641,0.06036481801378041,0.6068845238095237,0.062457260773769965,0.614350350140056,0.058999968945700074,0.6167745098039216,0.06216131947010978,Uniform
21,contraceptive_NL,average,0.7262096756872851,0.024355557805504902,0.7301505047250859,0.029363459513247793,0.7268414411512027,0.034071208509179225,0.729398464347079,0.03497547817715329,0.7278505154639175,0.03256549129587921,0.7322595575601375,0.029110801010617693,0.7354024914089347,0.028755247583133428,0.7307871026632303,0.03724453014654597,0.7331067439862542,0.03356629629488664,0.7320504188144329,0.02691733697828536,0.729075279209622,0.02963459511471776,0.7307929553264604,0.033398872235861785,0.7210554660652921,0.0326389675252426,0.7253107817869416,0.03571023706536209,0.7310831722508592,0.030021472965178594,0.7291847079037801,0.02939400612766273,Uniform
22,contraceptive_NS,average,0.6518070175438596,0.04810948457320226,0.6496710526315789,0.043418557152170426,0.6446447368421053,0.04338289908157398,0.6399649122807017,0.038596835243853225,0.6450438596491229,0.04423803611088206,0.6476491228070175,0.044721535906932154,0.6530394736842104,0.04512705892659356,0.6496666666666667,0.04797334557382389,0.6479342105263158,0.047194622034000544,0.6528859649122808,0.05146185938619469,0.6457061403508771,0.043533615581154275,0.6451052631578947,0.045453813099525744,0.6415570175438596,0.04425358124217623,0.6494517543859649,0.04946673066085127,0.656421052631579,0.04733984128095527,0.6506973684210525,0.046986805493555356,Uniform
23,credit-g,average,0.75476,0.02910579640054148,0.75506,0.03642038396703122,0.7484850000000001,0.039309181611862205,0.7547750000000001,0.03589851245549507,0.7550950000000001,0.03237177786846787,0.7570250000000001,0.035518532604386296,0.74953,0.03768048919037631,0.7549899999999999,0.03324414889412052,0.7550100000000001,0.03702618824432003,0.7552949999999999,0.0352411099248245,0.75054,0.036275065462177666,0.75213,0.03531416174881576,0.753,0.0377444305114213,0.759405,0.03831126002213496,0.75511,0.031481894819678974,0.7604900000000001,0.03701944160102741,Uniform
24,diabetes,average,0.7545262303485988,0.04998305517797864,0.7551413192071087,0.053844174351651945,0.754913961038961,0.05287136810264688,0.7594624060150376,0.05814958379461742,0.7477357313738894,0.060411551609801245,0.7491023581681476,0.05198742372718341,0.7561343130553656,0.05318016420392422,0.7585961209842789,0.04897841297612863,0.7593342447026658,0.05553947384038339,0.7595803998632946,0.05490705469331808,0.7574132775119619,0.0594045027838571,0.7549814593301436,0.055752153471985554,0.7571393540669856,0.049727578675499526,0.7570551948051949,0.05379672974379594,0.7504483082706767,0.05631498340001603,0.753556989063568,0.053910719055766824,Uniform
25,diabetic_retinopathy,average,0.6740798725637182,0.04194337214482817,0.6749925787106448,0.04215206960897894,0.6754504872563719,0.04586448528883582,0.6740592578710644,0.041692096666583446,0.6745152173913044,0.050977502163871286,0.6747646551724138,0.04850201411500892,0.6727874062968516,0.04445486389783859,0.6716411544227886,0.04259139056430203,0.6801363568215892,0.04673399083778316,0.6726167166416792,0.045515278164476765,0.6789925787106447,0.03979316007116271,0.6752419790104948,0.05012433677033018,0.67181428035982,0.044988334088390376,0.6670755247376312,0.05250574913020555,0.6802873313343327,0.04317729381491513,0.6759065217391305,0.05087405957756915,Uniform
26,hill_valley_without_noise_traintest,average,0.6260721108250915,0.061117570176041205,0.6338125592738111,0.05450829404075581,0.6313593347784853,0.05719572702047405,0.6298197398726461,0.05144074740654485,0.6340724156618345,0.055779705401302525,0.6304076005961252,0.05348918042908973,0.6303414171521474,0.0554381132598661,0.6300515174095651,0.060657000076962786,0.6316745359707356,0.056104367886207755,0.6340186289120715,0.057088796495520705,0.6360575802736756,0.06316693942067447,0.6283451429345618,0.06100186696149719,0.6353734250101613,0.06346675918075928,0.6270596125186289,0.055406117946424256,0.6256970600189676,0.05510266470700205,0.6301136363636364,0.06268928416298408,Uniform
27,ilpd,average,0.7049649122807017,0.0413130351042563,0.7082495462794918,0.0458588094478107,0.7040986085904416,0.04986246415980719,0.7119352692075015,0.045520234913546516,0.7081569872958258,0.043695178715615596,0.719790834845735,0.056469864498235864,0.7030467332123412,0.05280518694292368,0.7062617967332123,0.05378855793606856,0.7077294313369632,0.04013798593099595,0.7210394736842105,0.053575439428415354,0.7007144585601935,0.044481150011112594,0.7046674228675136,0.056171110252260625,0.7147437991530551,0.05491653916273167,0.7103157894736841,0.05115020711099534,0.7019301270417424,0.041828768479391466,0.714231699939504,0.04618785972860501,Uniform
28,ionosphere,average,0.921177380952381,0.04231744218933759,0.9189587301587301,0.04424217456916961,0.9181789682539683,0.043772691069941014,0.9212341269841269,0.04292276603928213,0.9066559523809523,0.04766350727894464,0.9199964285714285,0.04194555115484375,0.923929761904762,0.04193168515132448,0.9237773809523807,0.04275371091517717,0.913636111111111,0.04194176884185326,0.9213071428571428,0.041899335691885115,0.918584126984127,0.039453655050076836,0.9202904761904762,0.043383482475607485,0.915888492063492,0.04687173873240421,0.9192349206349206,0.04056463842582199,0.9188424603174603,0.04095803796005334,0.9228301587301586,0.04194683921350813,Uniform
29,mammographic,average,0.7781506024096386,0.04470742994205193,0.7810481927710843,0.047912068544203906,0.7877530120481927,0.04794148022449758,0.780367469879518,0.0419651251824529,0.7845060240963855,0.04288135415339445,0.7775120481927711,0.04559076729294111,0.7800783132530121,0.04573056114614877,0.7818734939759037,0.04688301996941732,0.7803072289156627,0.044664140525852346,0.779343373493976,0.045932539220617824,0.7813253012048194,0.04587235130805016,0.7799096385542168,0.039778479497130224,0.7794156626506025,0.043386776217587186,0.7777650602409639,0.042763151345296284,0.7756807228915663,0.04217288212411753,0.7786566265060242,0.04464514933531874,Uniform
30,phoneme,average,0.909308415485726,0.011887367131663528,0.9097612668583556,0.01377641377559207,0.91045207948244,0.013078161954188856,0.9096677072636408,0.013098200261254932,0.9074731241870336,0.012424300108142439,0.9097900013692066,0.012617806331787431,0.9088894793592114,0.013798681365168694,0.9102568717053469,0.013871363796739512,0.9098455603477784,0.013289415199798552,0.9081018141986719,0.012171103383187935,0.909392142465941,0.012721002641151235,0.9092404138426783,0.01486240285232546,0.9074662096939824,0.01389378350838132,0.9070926542068871,0.013879117474914517,0.908059228452112,0.012144493047106806,0.9076341942219485,0.013246877674562976,Uniform
31,pima,average,0.7521193609022556,0.03758431636242823,0.7549991455912509,0.05041599592991617,0.7564066985645933,0.04780763731122756,0.7523884996582365,0.05097978955460932,0.7591267942583733,0.043042748798199554,0.7526918147641832,0.05121248683783017,0.7508667976760083,0.04700049947976942,0.7481733595352017,0.04672805543756435,0.7546255980861244,0.0425422051871873,0.7497746924128503,0.04721732171776772,0.7573944805194806,0.03756893453812116,0.7550482740943267,0.04564553042965328,0.7617764012303486,0.043123638458071004,0.7539431818181818,0.043618317164583364,0.7588449248120301,0.04071831686266874,0.7536687457279563,0.03774158477571157,Uniform
32,segment,average,0.9746190476190476,0.011305473762666078,0.9732597402597402,0.012612336572772808,0.9726623376623377,0.012381569715309822,0.9739393939393939,0.013601673959040758,0.9738311688311688,0.013542854750945086,0.973551948051948,0.01287210116065914,0.9750714285714285,0.010673895396915217,0.974017316017316,0.011777568500464805,0.9737164502164503,0.012032972783266175,0.9726147186147186,0.012725122957766089,0.9733679653679654,0.012348161835277474,0.9732207792207792,0.012486989479858879,0.9726839826839827,0.012031199112016677,0.9742792207792208,0.0121980640246411,0.9738658008658008,0.011891821881823916,0.9735952380952381,0.011601895191034342,Uniform
33,sonar,average,0.8008845238095238,0.06751243398505496,0.7983547619047618,0.07750820169924402,0.8004130952380951,0.07357055045844926,0.7935452380952381,0.061521047854240785,0.7993297619047618,0.07108440004410312,0.7926571428571428,0.06335558253761546,0.800997619047619,0.07098680486933936,0.7853666666666667,0.08683995767582864,0.7939297619047619,0.08098882327638546,0.8168285714285715,0.07548343389580132,0.7981845238095238,0.07566527673727132,0.7846333333333334,0.06921633648524424,0.7912559523809525,0.07707442852457742,0.8050785714285715,0.07702844164518208,0.7778892857142857,0.06906425377259434,0.7914583333333333,0.08096789162035535,Uniform
34,spambase,average,0.9440264184901014,0.013696374641014466,0.9446520460358055,0.014614309850514673,0.9440122904234158,0.013364014145950683,0.9441433101259828,0.012630659971679394,0.9436611584730511,0.013453005317808455,0.9438287984275836,0.013733429646278836,0.9455050511508952,0.013142166553443626,0.9442731197309842,0.01363196061695018,0.9435959174007768,0.012786959584060384,0.9453870654542009,0.013997103479805165,0.944258593824003,0.012768032755925007,0.9441554489911907,0.013157345352475187,0.9444243961352657,0.013286951106515777,0.9444928365065833,0.013437805974872692,0.9453745026996306,0.013151004879102599,0.9442215165293171,0.01269017464759171,Uniform
35,teaching_assistant_LH,average,0.6668,0.07940760029021869,0.6623227272727273,0.08021737492463034,0.6798727272727273,0.08023075290867238,0.6785090909090908,0.08043918966994042,0.6646681818181819,0.08446172273262217,0.6626909090909091,0.07671917604341066,0.6704863636363636,0.08051637694603016,0.6713727272727271,0.08189645528766841,0.6698136363636362,0.07833915983696813,0.6681863636363636,0.0825273899099857,0.6766272727272726,0.08358230221279596,0.6710090909090909,0.07968062184440938,0.6746272727272726,0.07753081436380982,0.656790909090909,0.06510478372966046,0.6758772727272726,0.07693291732927551,0.6658954545454544,0.07779480487657948,Uniform
36,teaching_assistant_LM,average,0.6272166666666666,0.11923977232143701,0.6377666666666666,0.12425807695141679,0.6409055555555555,0.10817588161642662,0.6353166666666666,0.11398795046579814,0.6383555555555556,0.12342196943545079,0.6264444444444445,0.12028361799506887,0.6418777777777778,0.12775060940567623,0.641361111111111,0.11877988865967265,0.6429,0.12445880707959259,0.63815,0.11950315211393354,0.6417,0.12102474366404792,0.6373,0.11753090061863153,0.6295444444444445,0.1218814097297159,0.6433888888888889,0.1203990706425179,0.6342888888888889,0.11645948758050427,0.6385722222222222,0.11309519984253838,Uniform
37,teaching_assistant_MH,average,0.7160954545454545,0.18674379346322656,0.7142636363636363,0.18867466166709007,0.7076772727272727,0.19034915981692915,0.7227636363636364,0.17709412589495316,0.7204818181818182,0.17791342585494965,0.7185272727272727,0.1839084202488201,0.7210818181818182,0.18183264629694165,0.7269727272727273,0.17288249601256162,0.7169227272727272,0.19030817962405064,0.7196090909090909,0.17664320019450944,0.7220954545454545,0.1810354511931641,0.7223818181818181,0.1691374679542372,0.7195454545454545,0.18398706856092406,0.7284636363636363,0.16955806038313642,0.7306727272727273,0.1712565117679394,0.7254409090909091,0.17114498012763404,Uniform
38,titanic,average,0.7884712272460364,0.025489601532282653,0.7868333235466823,0.027769910776157865,0.7875606870229008,0.029680552989107874,0.7910114210217263,0.031026877154018518,0.7876361714621257,0.0318986949277933,0.7896450088079859,0.02775495082788507,0.7852120375807398,0.031059328812007906,0.7870270992366412,0.02987544090735945,0.7883507927187317,0.029769546035530968,0.7873738402818556,0.02520567460177074,0.7835173517322371,0.03198011849337501,0.7881031415149735,0.028992602314283477,0.7848822078684674,0.03034284995085493,0.7924116265413975,0.025547447416461252,0.7853100704638872,0.02711021423792006,0.7917884908984145,0.025416789898540765,Uniform
39,vertebral_column,average,0.84,0.06154685343911384,0.826467741935484,0.0637030012559354,0.8351612903225807,0.06721535791576617,0.8343064516129033,0.06120605050202094,0.8225483870967741,0.05630244325099091,0.8300483870967743,0.058830436595405836,0.8285967741935484,0.06810177821203363,0.8306290322580645,0.060142237390627545,0.8243548387096774,0.06873271501095488,0.8337258064516129,0.06531499775068728,0.8302903225806452,0.05849255222796573,0.822483870967742,0.07374420120383703,0.8326935483870967,0.06049811563400495,0.8303548387096774,0.0572580329352089,0.8260967741935484,0.06115496467585289,0.8346612903225806,0.05682456425150988,Uniform
40,wdbc,average,0.9634190162907268,0.02626602577478384,0.9588778195488722,0.02830115326668926,0.9581278195488722,0.027690861913869727,0.9612692669172932,0.022008004450869794,0.9625982142857142,0.023839873098138585,0.96156171679198,0.027051040544730662,0.9557747493734335,0.024568319469835162,0.960032581453634,0.02303718802076796,0.9586439536340852,0.025718633311051665,0.9595501253132832,0.022960210316012294,0.9612568922305763,0.023921855513446083,0.9597124060150375,0.02446711533849155,0.9578842418546365,0.022884477207394092,0.9627108395989974,0.021353697317895867,0.9560722117794485,0.02256861997294646,0.9605131578947368,0.02499477343306296,Uniform
0,Data10_,average,0.9070483333333332,0.016499857525791903,0.88169,0.019885054952396345,0.9017516666666667,0.014268986659324166,0.9023583333333334,0.017058631567149807,0.9025683333333333,0.010822614512470043,0.8991066666666667,0.01691945513828814,0.8997833333333334,0.014584419833548978,0.8983433333333334,0.015094019274496136,0.8972866666666667,0.016680463895644516,0.8932166666666668,0.01582880043351109,0.8990866666666666,0.015540793166817102,0.8987833333333333,0.017148060014612405,0.8971783333333333,0.015757854007000107,0.892015,0.01529934752309646,0.8968583333333333,0.015469846932535005,0.8968383333333334,0.014804961402823922,Hostility
1,Data11_,average,0.85902625,0.023121751076978045,0.83074875,0.020710382753562063,0.855725,0.00989472722543712,0.8537625,0.020015553636069234,0.85474875,0.011618385533014572,0.84925375,0.026020793946633557,0.85575,0.021556924586188804,0.8536450000000001,0.02353012701836628,0.85494,0.022027275198825556,0.84515125,0.022801912131700394,0.85123375,0.021416102895848416,0.8501062500000001,0.021749838330820205,0.85039,0.011862779564378678,0.84053125,0.024740665086095594,0.8505674999999999,0.02185566238114051,0.8481400000000001,0.021702198642699965,Hostility
2,Data12_,average,0.95022,0.013490053890299225,0.9763216666666666,0.008896035260850078,0.9667749999999999,0.008293753850693676,0.9661833333333333,0.009457811495513242,0.9692566666666668,0.008311410322057322,0.9739650000000001,0.006882189403376288,0.9752183333333333,0.005864428026576162,0.9735833333333334,0.007735746195688954,0.9708249999999999,0.005976160860626942,0.9763816666666666,0.007655411800574508,0.9749500000000001,0.00808325748974155,0.9754066666666666,0.00798789974958969,0.9759066666666666,0.006688516058890568,0.9754483333333333,0.007933881550507008,0.9759316666666668,0.007507823607863662,0.9754083333333334,0.007403878402195565,Hostility
