,y,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,dataset
0,0,0.5241379310344828,0.4689655172413793,0.6262068965517241,0.5016176058312307,0.6950191570881226,0.7724137931034483,0.275,0.7198067632850241,0.5568371611560318,0.4926436781609196,0.46706076823719406,0.9910919540229886,0.8848435488144032,0.006896551724137931,0.9911533888228299,0.9597701149425286,0.6853627479412879,0.8000760187878766,0.9369567040182983,bupa
1,1,0.33,0.365,0.6753333333333333,0.3636727642276423,0.6933333333333332,0.6525,0.0,0.6135265700483091,0.4133908493357289,0.33575000000000005,0.45881202574410584,0.9901256281407035,0.8805899717858787,0.005,0.990175,0.9658333333333333,0.6923918290834346,0.8003154672638197,0.9278599202003146,bupa
2,dataset,0.4115942028985507,0.40869565217391307,0.6546859903381643,0.42164958171320843,0.6940418679549115,0.7028985507246377,0.11557971014492753,0.6581950570608415,0.47367987894136343,0.4016908212560386,0.462278888531056,0.9905317651057219,0.8823777070587367,0.005797101449275362,0.9905862068965516,0.9632850241545895,0.6894375775889092,0.8002148294985684,0.9316832061528005,bupa
0,0,0.21505376344086022,0.24516129032258066,0.6739040529363111,0.16524400330851943,0.6475507765830346,0.9731182795698925,0.34507042253521125,0.7361702127659574,0.28766178863325315,0.2399641577060932,0.4281175449207814,0.9173679289387564,0.7750325176191734,0.010752688172043012,0.918256445831888,0.6953405017921147,0.5653354639999213,0.7416555673269057,0.9139184843610828,chatfield_4
1,1,0.07042253521126761,0.13098591549295777,0.2428223185265439,0.10822318526543877,0.38028169014084506,0.5598591549295775,0.0,0.5971631205673759,0.1868767527454527,0.12441314553990611,0.3214450493233459,0.7203076615722704,0.7579564263932145,0.007042253521126761,0.7222773259273954,0.6068075117370892,0.5676710372833791,0.7239065252653863,0.8923025147799346,chatfield_4
2,dataset,0.1276595744680851,0.17617021276595743,0.4134206219312603,0.1307888707037643,0.48605200945626476,0.723404255319149,0.13655978423733892,0.6521744379055381,0.22676189460743326,0.1701418439716312,0.3636601220491395,0.7982932141896458,0.7647141986656153,0.00851063829787234,0.7998350201874712,0.6418439716312058,0.5667467465797128,0.7309306142514345,0.9008569197631124,chatfield_4
0,0,0.14634146341463414,0.1926829268292683,0.4876444159178434,0.26776703335641505,0.5540069686411149,1.0,0.0,0.548954895489549,0.27299793597719124,0.21371951219512195,0.3784030578858899,0.9402588657788418,0.7937637914239392,0.0020617652219687664,0.9406231409875073,0.4032598499061914,0.2613711594042975,0.29522159042719803,0.37661667100674606,cleveland
1,1,0.7818181818181819,0.7563636363636363,0.9822966507177033,0.7886457852075285,0.551948051948052,1.0,0.6646341463414632,0.8487348734873489,0.6033834857063635,0.7712121212121211,0.5655258665363639,0.9925925925925927,0.8613884929474616,0.012243401759530792,0.9927272727272728,0.4384615384615385,0.2632364220003915,0.3002349273660917,0.3850302011427498,cleveland
2,2,0.75,0.8277777777777778,0.9700292397660818,0.7936297702237977,0.626984126984127,1.0,0.7804878048780488,0.9009900990099011,0.5609841508202597,0.8194444444444444,0.578729134692749,0.9928571428571428,0.8278471195534587,0.004369538077403246,0.9930555555555556,0.4813034188034188,0.263185159800335,0.3041658801023688,0.3921472865972253,cleveland
3,3,0.6857142857142857,0.7714285714285715,0.9639097744360902,0.7822880067778026,0.5877551020408164,1.0,0.7865853658536586,0.9037403740374037,0.5740177822337429,0.7642857142857142,0.5858330951329478,0.9899159663865547,0.8394120157554993,0.003304904051172708,0.990204081632653,0.45329670329670335,0.2595037855945568,0.30196500803709697,0.3934114540298319,cleveland
4,4,1.0,0.9230769230769231,0.9817813765182186,0.9184129667646151,0.5274725274725275,1.0,0.9207317073170732,0.9642464246424642,0.6417467828387997,0.8974358974358974,0.6442512226255579,0.9935897435897435,0.8084045112690296,0.004244031830238726,0.9940828402366864,0.42751479289940825,0.2599816839071065,0.2990789170853016,0.3923050828052283,cleveland
5,dataset,0.43234323432343236,0.46864686468646866,0.7109605697411847,0.5121433405613398,0.565063649222065,1.0,0.3437374225227401,0.7039959771554715,0.41777727128291786,0.47981298129812977,0.4715369545396381,0.9640317795820986,0.8159894534901017,0.004421333397847315,0.964331402317396,0.42574257425742573,0.26164994551729454,0.29813872845639644,0.3826021927160719,cleveland
0,0,0.3963963963963964,0.5165165165165165,0.9222555889222556,0.5079646583650105,0.5645645645645646,0.6204204204204204,0.34833659491193736,0.7369668246445498,0.5497218465975464,0.5155155155155154,0.509560113400546,0.9970512681356055,0.9558537455009094,0.003003003003003003,0.9970601231862493,0.36369703036369705,0.6666666666666666,0.7299202813448978,0.8941514606860161,contraceptive_LS
1,1,0.3013698630136986,0.3299412915851272,0.801913459447706,0.3310219789345371,0.558862910701411,0.6994129158512721,0.0,0.5963665086887836,0.35623769922614007,0.33776908023483365,0.4328608960146901,0.9943133417750663,0.9342827369712466,0.0019569471624266144,0.9943244702647432,0.4398782343987823,0.6663163359895405,0.7430844413491724,0.8901940733100195,contraceptive_LS
2,dataset,0.33886255924170616,0.4035545023696683,0.8493944181147973,0.40083467117428556,0.5611124968820155,0.6682464454976303,0.13743612097828806,0.6518403300315206,0.43257682372220446,0.4078988941548183,0.46312255405910957,0.9953935899718193,0.9427935732750117,0.002369668246445498,0.9954038214766645,0.4098209583991575,0.6664545588751839,0.737890525138955,0.8917554595614496,contraceptive_LS
0,0,0.16216216216216217,0.2915739268680445,0.7027802551475435,0.2474354983909591,0.4957448798279248,0.6903815580286169,0.0,0.5641025641025641,0.29552305038528953,0.2764440911499735,0.39930031198155336,0.9928913551993357,0.9091234998822253,0.001589825119236884,0.9929026567014037,0.4174174174174174,0.660869753306728,0.7374746796141266,0.8819339598058801,contraceptive_NL
1,1,0.4864864864864865,0.48108108108108105,0.8239947264337508,0.4673781636273672,0.6159689100865572,0.8678678678678678,0.4705882352941177,0.7692307692307692,0.5583003365005145,0.4892892892892893,0.48022870487807523,0.9953779080285103,0.9546782665388162,0.003003003003003003,0.995391788184581,0.36369703036369705,0.6665522665522665,0.7305602864428539,0.8944912449980698,contraceptive_NL
2,dataset,0.27442827442827444,0.3571725571725572,0.7447391105927692,0.3235694978958696,0.5373608903020668,0.7518191268191268,0.16289592760180996,0.6351084812623273,0.38648441865594435,0.3501212751212751,0.427313986445734,0.9937520850248194,0.9248924575710452,0.002079002079002079,0.9937642791378881,0.3988218988218988,0.6628367771224913,0.7350812358240707,0.8862807123724075,contraceptive_NL
0,0,0.35135135135135137,0.41812400635930047,0.7862471391883157,0.3420518842522765,0.4157047072648095,0.689348171701113,0.0,0.6321637426900585,0.4128213728280188,0.41134075251722313,0.45902950153293526,0.9969114862333296,0.9317863525155935,0.001589825119236884,0.9969163964300969,0.44303126656067837,0.6666666666666666,0.7417398189076276,0.8866880311035114,contraceptive_NS
1,1,0.3698630136986301,0.438747553816047,0.9571837164792155,0.4210384250385165,0.5514336765081256,0.7714285714285714,0.18759936406995226,0.7011695906432748,0.5025085017362012,0.4491846053489889,0.47543989998517827,0.9972909711829938,0.9531442537271975,0.0019569471624266144,0.9972962726092501,0.4598825831702544,0.666360796137292,0.7486667411555404,0.8981169791281549,contraceptive_NS
2,dataset,0.35964912280701755,0.42736842105263156,0.8628687102371314,0.3774572547275121,0.4765446224256294,0.726140350877193,0.08409059214012772,0.6630953113778598,0.453023234996511,0.42830409356725146,0.46638539066372137,0.997081588697609,0.9413599380586896,0.0017543859649122807,0.9970866742612788,0.4505847953216375,0.6665295615434119,0.7448447814240166,0.8918110069285928,contraceptive_NS
0,0,0.44333333333333336,0.5660000000000001,0.9177777777777777,0.569774530093226,0.5443137254901961,0.8666666666666667,0.5714285714285714,0.7999999999999999,0.5621048302035211,0.5560555555555555,0.5017064115143379,0.9965997770345596,0.8080014630748079,0.0033333333333333335,0.9966111111111111,0.4778947368421052,0.6661495709955876,0.7580100210987029,0.9874481920744849,credit-g
1,1,0.11857142857142858,0.21285714285714286,0.6933661740558292,0.2441890843256683,0.5290756302521009,0.6219047619047618,0.0,0.5333333333333333,0.23990219367477578,0.1969455782312925,0.4111545526284484,0.9901982423870835,0.7923407827009289,0.0014285714285714286,0.9902122448979592,0.47458646616541356,0.6664584957419561,0.7576960911035724,0.9933716750931236,credit-g
2,dataset,0.216,0.3188000000000001,0.7606896551724138,0.34186471805593555,0.5336470588235294,0.6953333333333334,0.17142857142857143,0.6133333333333333,0.3365629846333993,0.30467857142857147,0.4383201102942153,0.9921187027813264,0.7970389868130926,0.002,0.9921319047619047,0.47557894736842105,0.6663658183180455,0.7577902701021114,0.9915946301875319,credit-g
0,0,0.148,0.2196,0.6433230769230769,0.20815589113856317,0.5566153846153846,0.5948000000000001,0.0,0.5659722222222222,0.25825704320754844,0.21606666666666666,0.4294930131709393,0.9795270541082165,0.8487438267534213,0.002,0.979568,0.86125,0.679635455911996,0.8133181458995237,0.964744529729727,diabetes
1,1,0.3880597014925373,0.48805970149253736,0.8935706084959816,0.38835054316896117,0.588691159586682,0.7477611940298508,0.46399999999999997,0.7673611111111112,0.4790887550064912,0.4686567164179104,0.5002710712237515,0.9945916484990778,0.8374872030519199,0.0037313432835820895,0.9946118289151258,0.8544776119402985,0.6841374203782982,0.8132948928410298,0.9532659150987584,diabetes
2,dataset,0.23177083333333334,0.31328125,0.7306490384615385,0.2710363165866708,0.5678084935897436,0.6481770833333333,0.16191666666666668,0.6362485532407408,0.33531810930405453,0.30421006944444445,0.45419160634561856,0.984783969859194,0.844815734107585,0.0026041666666666665,0.9848176694651741,0.85888671875,0.6812064539288828,0.8133100315509868,0.9607389714991287,diabetes
0,0,0.3333333333333333,0.39370370370370367,0.8247261345852895,0.42907273634956994,0.4945925925925926,0.7518518518518519,0.11620294599018,0.687228496959166,0.48343116150816196,0.387092151675485,0.47288957159799005,0.9964543393114822,0.9389797974828827,0.001851851851851852,0.9964609053497941,0.7058479532163743,0.0,0.7089985072160093,0.9282730223231241,diabetic_retinopathy
1,1,0.3404255319148936,0.40294599018003274,0.7322330052327056,0.37921322034168214,0.40569558101472997,0.6091653027823241,0.0,0.6461048363741674,0.4316643198012081,0.37440573610786376,0.465679463310008,0.9959700571489898,0.9300065693624026,0.0016366612111292963,0.9959766528001371,0.7208200534068395,0.0,0.7128015232607249,0.9416112129575401,diabetic_retinopathy
2,dataset,0.3370981754995656,0.39860990443092964,0.7756268278655425,0.4026051739856955,0.4474022589052998,0.676107732406603,0.05451745511268218,0.6653983000717341,0.4559511091337495,0.380357660005792,0.46906213791948703,0.9961972616387776,0.9342164244319588,0.0017376194613379669,0.9962038433968488,0.7137957839864648,0.0,0.7110173106941338,0.935353504058683,diabetic_retinopathy
0,0,0.0,0.0021621621621621626,0.36836538030567884,0.0,0.3821821821821822,0.3821821821821822,0.0,0.5707656612529003,0.2504450558376405,0.0030030030030030025,0.09173256859021273,0.8896998081113604,0.84388252898278,0.0018018018018018018,0.8898985471958445,0.7585585585585586,0.6984064471217911,0.7714038064789193,0.8444011658360473,fourclass
1,1,0.0,0.0026058631921824105,0.653848023725023,0.0,0.591024249004705,0.591024249004705,0.44684684684684683,0.7625676720804332,0.4499125382946384,0.005971769815418024,0.10743513459570515,0.8668007919780291,0.8450442692428592,0.003257328990228013,0.8672346656197943,0.990228013029316,0.737285636236572,0.7996226240031036,0.8619596117696352,fourclass
2,dataset,0.0,0.002320185614849188,0.4700395932172087,0.0,0.4565609693219902,0.4565609693219902,0.15914383060554751,0.6390756581485529,0.32148509889367105,0.004060324825986079,0.09732501379170479,0.8815443580499537,0.8442962810243627,0.002320185614849188,0.881826839952402,0.8410672853828306,0.7122532116905125,0.7814538957827761,0.8506545798750398,fourclass
0,0,0.4188034188034188,0.4358974358974359,0.4083570750237417,0.1398834215267524,0.8351648351648351,0.7623931623931625,0.12030075187969926,0.6880000000000001,0.2570838922902847,0.45028490028490026,0.4950858498126727,0.9877689360447981,0.37899070336509855,0.008547008547008548,0.9878734750529622,0.9753846153846154,0.6662253091075544,0.8087152049071015,0.9892834827665152,fri_c0_250_50
1,1,0.2857142857142857,0.4030075187969925,0.5291005291005291,0.1230553407415792,0.6036519871106336,0.6421052631578947,0.0,0.6453333333333333,0.22521537652618842,0.38524883637665597,0.49471912831092146,0.9889496468443837,0.3850771449443364,0.007518796992481203,0.9890327322064559,0.9763909774436089,0.6653336930937896,0.8080430032267466,0.9897895158281563,fri_c0_250_50
2,dataset,0.348,0.41840000000000005,0.47259259259259256,0.13093088254904023,0.712,0.6983999999999999,0.05630075187969925,0.6653013333333333,0.2401298419037855,0.4156857142857143,0.4948907539737411,0.9883970741901777,0.38222869028525314,0.007999999999999998,0.988490199858621,0.9759200000000001,0.6657509693882316,0.8083575936131526,0.9895526923553083,fri_c0_250_50
0,0,0.1597222222222222,0.20833333333333334,0.4486331569664903,0.14542877349443803,0.3909722222222222,0.4670138888888889,0.0,0.5514018691588786,0.2675277964718243,0.19502314814814814,0.3383811176056752,0.9037975912975913,0.7884640861279871,0.006944444444444444,0.9044656635802468,0.6365740740740741,0.5096482733753542,0.7309310030540216,0.9212716551377551,glass0
1,1,0.4857142857142857,0.22857142857142856,0.727437641723356,0.29916776261712963,0.7514285714285714,0.9357142857142857,0.5138888888888888,0.7819314641744549,0.5492358890082041,0.2726190476190476,0.3808704473611789,0.925879917184265,0.8466257037924295,0.014285714285714285,0.9269387755102041,0.7968253968253969,0.6652155452294766,0.7940716187964291,0.9282494429339826,glass0
2,dataset,0.26635514018691586,0.21495327102803738,0.5398308856252781,0.1957172278803652,0.5088785046728973,0.6203271028037384,0.1680944963655244,0.6268087460331325,0.3596753033762476,0.220404984423676,0.3522794964976623,0.9110207820081854,0.8074889143359822,0.009345794392523364,0.9118166815012609,0.6889927310488059,0.5605347641687587,0.7515844754931269,0.9235541090897921,glass0
0,0,0.13768115942028986,0.14347826086956522,0.37337909992372237,0.15535901821346051,0.6855072463768116,0.5422705314009661,0.0,0.5700934579439253,0.30930752358264363,0.1316425120772947,0.3174943991825856,0.9230403046651856,0.8032697973551857,0.007246376811594203,0.9235979836168873,0.7326892109500805,0.6393114710096391,0.7915338282230217,0.9556784166659739,glass1
1,1,0.4605263157894737,0.36578947368421055,0.6599722991689752,0.28209926991391526,0.5828947368421052,0.5570175438596492,0.4492753623188406,0.7632398753894081,0.6013651810051194,0.35855263157894735,0.41884482452748845,0.9484210526315789,0.9003017215736043,0.013157894736842105,0.9490997229916898,0.7763157894736842,0.6558953292877373,0.7996131482275692,0.9585206695462982,glass1
2,dataset,0.2523364485981308,0.22242990654205608,0.47515986227250373,0.20036957489212676,0.6490654205607477,0.5475077881619937,0.15955573615061627,0.6386875127376481,0.413028934629878,0.21222741433021805,0.35348800818357917,0.9320540282420355,0.8377297330589231,0.009345794392523364,0.9326546761051348,0.748182762201454,0.6452010655383095,0.79440311943959,0.9566878148851544,glass1
0,0,0.25166666666666665,0.4623333333333334,0.6338095238095238,0.024712110064857743,0.5122972972972973,0.5065315315315315,0.019607843137254943,0.66996699669967,0.5057744106872145,0.36784126984126986,0.4504464387056317,0.9976794657762939,0.9948012476570354,0.0016666666666666668,0.9976833333333334,0.9956999999999999,0.6878548305561754,0.6965096172285395,0.7028096080212505,hill_valley_without_noise_traintest
1,1,0.5065359477124183,0.4620915032679739,0.5359477124183006,0.024227558887115433,0.5452658540893836,0.5385090973326268,0.0,0.6633663366336634,0.493277177306039,0.3711990351696234,0.442970368612992,0.997641282372196,0.9958692001169783,0.0016339869281045752,0.9976451364859671,0.9953594771241829,0.6882243950483743,0.6933840400739699,0.7002532014554029,hill_valley_without_noise_traintest
2,dataset,0.3803630363036304,0.46221122112211227,0.5843941537010844,0.024467435707779945,0.5289447863705289,0.5226786192132726,0.009706853038245021,0.6666339901316863,0.49946392650464067,0.369536775106082,0.4466713934113286,0.997660185047492,0.9953405107803729,0.0016501650165016502,0.9976640458163464,0.9955280528052805,0.6880414423294638,0.6949313554970241,0.7015187492602779,hill_valley_without_noise_traintest
0,0,0.12077294685990338,0.30096618357487925,0.6394034866624659,0.2552577549189437,0.4365942028985507,1.0,0.0,0.5233160621761658,0.26137842729755634,0.2731884057971014,0.4142858895401525,0.9863026517411189,0.8961728904880667,0.0024154589371980675,0.9863357371233868,0.828743961352657,0.5944879373915586,0.765589824415094,0.9477988839186137,ilpd
1,1,0.7818181818181819,0.5866666666666667,0.960368906455863,0.6404649123420769,0.5121212121212121,1.0,0.6014492753623188,0.8100172711571674,0.6191270195096304,0.6035353535353535,0.4968216387407298,0.9951958610495196,0.9255700220809782,0.006060606060606061,0.9952249770431589,0.8666666666666667,0.6662721443351961,0.7666370714336762,0.9417176052020901,ilpd
2,dataset,0.30915371329879104,0.3823834196891192,0.7308703161372682,0.3650318153244998,0.4581174438687392,1.0,0.17139746189081626,0.6050184792432907,0.36332750797975366,0.36732872769142194,0.43780643983047246,0.9888369859999897,0.9045503114083264,0.0034542314335060447,0.9888689402093321,0.8395509499136442,0.6149445766760149,0.7658882626846382,0.9460658770304853,ilpd
0,0,0.02666666666666667,0.025777777777777778,0.2733184190902312,0.12092096336269478,0.7894444444444444,0.9911111111111112,0.0,0.5726495726495726,0.13844422640495016,0.06066666666666667,0.25053947316583525,0.8016071428571429,0.7272717321591391,0.0044444444444444444,0.8024888888888889,0.8927946127946128,0.0,0.7971010822306926,0.987251784094581,ionosphere
1,1,0.1349206349206349,0.30158730158730157,0.7376158517098115,0.21593029171909783,0.39186507936507936,0.7103174603174603,0.43999999999999995,0.7606837606837606,0.2709345181752634,0.20590828924162255,0.45211380241002225,0.954095238095238,0.6742271828205615,0.007936507936507936,0.9544595616024187,0.5719095719095719,0.0,0.7760822424770456,0.9750350099984445,ionosphere
2,dataset,0.06552706552706553,0.12478632478632477,0.4399892923382856,0.15502687610601895,0.6467236467236467,0.8903133903133903,0.15794871794871793,0.6401490247644094,0.18600484396352412,0.11280468502690724,0.3228994887919536,0.856346459096459,0.7082300990632394,0.005698005698005698,0.8570424637091304,0.7776051109384444,0.0,0.7895558577037424,0.9828662754446859,ionosphere
0,0,0.16666666666666666,0.2777777777777778,0.4703703703703704,0.2566412959225834,0.537962962962963,0.6833333333333333,0.0,0.5862068965517241,0.31416728776996594,0.25925925925925924,0.42876554312245385,0.9548064918851437,0.7917048378604363,0.011111111111111112,0.9553086419753086,0.9533333333333333,0.6973934212184745,0.8181164273586623,0.9403401508241936,liver-disorders
1,1,0.4,0.46545454545454545,0.5166666666666667,0.41995848423695464,0.40454545454545454,0.9090909090909091,0.38888888888888884,0.7471264367816092,0.5188408015441446,0.4590909090909091,0.44032939988016584,0.9595959595959596,0.808461344957629,0.01818181818181818,0.9603305785123968,0.8872727272727272,0.670989813739611,0.8154675656395401,0.949605577671401,liver-disorders
2,dataset,0.25517241379310346,0.3489655172413793,0.4879310344827586,0.31858919493837934,0.4873563218390804,0.7689655172413793,0.14750957854406127,0.6472453428458184,0.3918020688567233,0.3350574712643678,0.43315183361675835,0.9566231865340737,0.7980607543455784,0.013793103448275862,0.9572135144548938,0.9282758620689657,0.6873782597609746,0.8171116867065815,0.9438546230765825,liver-disorders
0,0,0.1451990632318501,0.24637002341920375,0.6913083823074544,0.22175008375466648,0.540120793787748,0.9484777517564403,0.0,0.6570281124497992,0.27347402217981726,0.2546866287498606,0.2092870702680666,0.9787467977262482,0.9652702611676,0.00234192037470726,0.9787965710336809,0.722248243559719,0.6803520133394969,0.8036909151157907,0.9066236691655075,mammographic
1,1,0.18362282878411912,0.27593052109181143,0.7400627370195234,0.23495604407752502,0.5674546166906099,0.5153019023986766,0.05620608899297419,0.6763052208835342,0.29838759533678,0.2605045492142266,0.2457549280968829,0.9895435971507228,0.9790399916724388,0.0024813895781637717,0.9895695435597781,0.7483870967741936,0.6757855749600991,0.7929021399452888,0.9094067942301763,mammographic
2,dataset,0.163855421686747,0.2607228915662651,0.7149806774266879,0.22816213436925925,0.5533925174381736,0.738152610441767,0.027290426342371808,0.6663879614844921,0.2855706125198847,0.2575114744693058,0.22699375304519065,0.9839890991335534,0.9719560459789853,0.0024096385542168677,0.9840273034770749,0.7349397590361446,0.6781348149456449,0.7984525098221615,0.9079749937450998,mammographic
0,0,0.137546468401487,0.27806691449814125,0.4771913977000313,0.05567736897156541,0.6351158135544752,0.588036498817168,0.0,0.623249299719888,0.4246598601679461,0.20663834306956982,0.4019562333419965,0.9832852466293069,0.789362198735273,0.0037174721189591076,0.9833473832589378,0.9257401352622386,0.5583762580641461,0.8040405797678286,0.9977940058966565,musk1
1,1,0.13526570048309178,0.1468599033816425,0.470404984423676,0.07235368238333863,0.5823114083983649,0.5638998682476943,0.23048327137546465,0.7100840336134455,0.47728998354703867,0.13020473890039108,0.3479127137974889,0.9564982880727921,0.7663757883966181,0.004830917874396135,0.9567084412705081,0.9603631918980269,0.6349959032031346,0.815188276488266,0.9982927892936619,musk1
2,dataset,0.13655462184873948,0.22100840336134459,0.4742401633550616,0.06292946324937435,0.6121525533290239,0.5775401069518716,0.10023117053512856,0.6610114634088928,0.4475473297886859,0.17339935974389756,0.37845411454848166,0.9716362961646041,0.7793660076846395,0.004201680672268907,0.9717628013438014,0.9407968006479701,0.5916961457611433,0.8088884226693632,0.9980109138024971,musk1
0,0,0.22916666666666666,0.17500000000000002,0.8152920962199312,0.44904435366209516,0.65625,1.0,0.6734693877551021,0.8358974358974359,0.6040786410542114,0.1451388888888889,0.34278515685143046,0.8736702127659575,0.6703748357458407,0.020833333333333332,0.8763020833333334,0.8740530303030303,0.6300922515242996,0.7730885213445154,0.9604313037633939,parkinsons
1,1,0.08843537414965986,0.06666666666666667,0.2609579914440003,0.14662672772639837,0.5850340136054422,1.0,0.0,0.49743589743589745,0.21552940281315675,0.05340136054421769,0.3141700307352564,0.8370142577578976,0.7903262443115651,0.006802721088435374,0.8381230043037623,0.800865800865801,0.5565556830903648,0.7584382308995758,0.962866465346381,parkinsons
2,dataset,0.12307692307692308,0.09333333333333335,0.3974094633888448,0.2210679894951853,0.6025641025641025,1.0,0.16577708006279437,0.580749506903353,0.31117229222633946,0.07598290598290597,0.32121375408693004,0.846037262067574,0.7607997437415406,0.010256410256410256,0.8475209314495029,0.8188811188811189,0.5746569922433334,0.7620444562398687,0.9622670409567226,parkinsons
0,0,0.06862231534834992,0.09491880565741227,0.6623775594876621,0.12189598495630337,0.3937119716323488,0.4313558582154706,0.0,0.5289908709597829,0.22061777407114463,0.0786755718526279,0.20987459040486814,0.9620714750654381,0.878253265039864,0.00026191723415400735,0.9620814091997845,0.9619172341540073,0.729669626038106,0.8500152026978735,0.9480699171995324,phoneme
1,1,0.18474148802017654,0.27490542244640603,0.9763572855405148,0.2934419108216686,0.46078669124066346,0.5830180748213535,0.5845992666317443,0.8043424623735506,0.5306439027443387,0.21314627994955865,0.3338989593245693,0.9956985611482173,0.9309043006033259,0.0006305170239596469,0.9957012732786409,0.998108448928121,0.7762619971239404,0.8706992684864647,0.9588009684280785,phoneme
2,dataset,0.10270170244263509,0.14774241302738714,0.7545263095838547,0.17224236512330363,0.4133974833456699,0.4758666419935849,0.17157187951109296,0.6098027924960958,0.31160619747523155,0.1181408832963237,0.24627404434762276,0.9719405643562019,0.8937056229976081,0.0003700962250185048,0.9719483789312919,0.972538860103627,0.7433438489363543,0.8560856927683222,0.9512193337888132,phoneme
0,0,0.126,0.2196,0.6433230769230769,0.21855689508314483,0.5566153846153846,0.5504,0.0,0.5659722222222222,0.2556197519024281,0.21606666666666666,0.4294930120526682,0.9795270541082165,0.8487438267998666,0.002,0.979568,0.86125,0.679635455911996,0.8133181461509111,0.9647445301500439,pima
1,1,0.3358208955223881,0.48805970149253736,0.8935706084959816,0.40775540127452403,0.588691159586682,0.6858208955223881,0.46399999999999997,0.7673611111111112,0.47657945116837797,0.4686567164179104,0.5002710721388285,0.9945916484990778,0.83748720354114,0.0037313432835820895,0.9946118289151258,0.8544776119402985,0.684137420388295,0.8132948938194204,0.9532659169371756,pima
2,dataset,0.19921875,0.31328125,0.7306490384615385,0.28457929047284486,0.5678084935897436,0.59765625,0.16191666666666665,0.6362485532407408,0.3327254802921085,0.30421006944444445,0.45419160593690117,0.984783969859194,0.8448157343085402,0.0026041666666666665,0.9848176694651741,0.85888671875,0.6812064539323712,0.813310032056068,0.9607389724143034,pima
0,0,0.14955357142857142,0.3352678571428572,0.5909391534391535,0.3124269213053183,0.4740823412698413,1.0,0.0,0.5555555555555556,0.30549094630838963,0.3154761904761905,0.4630249850316362,0.9954907718120805,0.8417350520106515,0.002232142857142857,0.9955008370535714,0.6723710317460317,0.6653251225789114,0.7872257082788074,0.9670658054884874,profb
1,1,0.65625,0.6258928571428571,0.835978835978836,0.6248538426106366,0.5163690476190477,1.0,0.5,0.7777777777777778,0.6380733686993604,0.6111607142857143,0.5153719154238264,0.9971973094170403,0.8447898579888734,0.004464285714285714,0.9972098214285714,0.6741071428571429,0.6666666666666666,0.7869104441540721,0.9663332445646787,profb
2,dataset,0.31845238095238093,0.4321428571428571,0.6726190476190477,0.4165692284070911,0.48817791005291006,1.0,0.16666666666666666,0.6296296296296295,0.41635175377204653,0.41403769841269844,0.48047396182903296,0.9960596176804004,0.8427533206700586,0.002976190476190476,0.9960704985119048,0.6729497354497355,0.6657723039414966,0.7871206202372291,0.9668216185138845,profb
0,0,0.18094978165938866,0.638264192139738,0.9702676390057208,0.1230328168595135,0.17244091959928076,0.246747634643377,0.01927194860813708,0.6699099099099098,0.03126348771341005,0.4547969952173009,0.5047399650378528,0.9996396754038676,0.6804516478083208,0.0002729257641921397,0.9996397737457333,0.9194323144104803,0.619646653544236,0.8372499628540269,0.9850132949356325,ring
1,1,0.07976445396145611,0.003854389721627409,0.29816918953296706,0.1206617347358826,0.8249149766973171,0.8723010349750178,0.0,0.6634234234234234,0.030876988458358026,0.18970714281242004,0.40864674213118257,0.9458841791147459,0.5282730264159259,0.0002676659528907923,0.9458986640775097,0.9994646680942184,0.7634691520202875,0.9040873145675963,0.9915242799326112,ring
2,dataset,0.12986486486486487,0.317972972972973,0.6309487461367738,0.12183574080358309,0.501852146263911,0.5625675675675675,0.009542218878407335,0.6666351107864621,0.031068357819237842,0.32096244270586377,0.4562258730406474,0.9725004140341164,0.6036220086837278,0.0002702702702702703,0.9725077756753976,0.9598378378378377,0.692257579801875,0.8709937933948236,0.9883004624962693,ring
0,0,0.09933774834437085,0.2556291390728477,0.6207737887765773,0.2585150843722839,0.49053926206244086,0.859823399558499,0.0,0.5642135642135643,0.2873609611774702,0.2631346578366446,0.44135029997930303,0.9823766253767794,0.8339876446118479,0.0033112582781456954,0.9824349809218894,0.8050036791758646,0.6652435782282978,0.7845912091752053,0.9432966314093381,saheart
1,1,0.4375,0.5862499999999999,0.9113486842105264,0.4879472217526858,0.525,0.8520833333333334,0.4701986754966887,0.7691197691197691,0.5394377006645147,0.5623958333333333,0.5126714791499227,0.9938286163522013,0.8413404965114765,0.00625,0.9938671875,0.8354166666666666,0.663555250695971,0.7975484605294771,0.9507917347532722,saheart
2,dataset,0.21645021645021645,0.37012987012987014,0.7214057871952608,0.33797210164688185,0.502473716759431,0.8571428571428571,0.16283936813738137,0.6351767520598689,0.3746602648959272,0.36677489177489175,0.4660502754496475,0.986342682857445,0.8365340868281694,0.004329004329004329,0.9863941866632264,0.8155363155363157,0.6646588760526003,0.7890785689515766,0.9458923381951161,saheart
0,0,0.00909090909090909,0.011515151515151515,0.23748733535967584,0.005253353204172876,0.5708333333333333,0.651082251082251,0.0,0.875,0.21552033496443837,0.01111111111111111,0.1339070459241157,0.7595376254950723,0.7449545433615491,0.00014386287113559842,0.7602662993572085,0.6006645401382243,0.0,0.18401332624554506,0.24835763855422438,segment
