,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.0,0.0,0.4571428571428572,0.0,0.6363636363636364,0.7,0.0,0.694,0.2371263878915182,0.0,0.1388895369876898,0.9615699100572364,0.9358541234240038,0.0,0.9714052287581699,1.0,0.47695278517457645,0.5102271831729123,0.543501581171248
1,0.0,0.0,0.5324675324675325,0.020467836257309968,0.45454545454545453,0.3,0.2598039215686274,0.7735000000000001,0.03171371835481773,0.0,0.06270495495021022,0.6895027624309392,0.7445226690956386,0.0,0.8344370860927153,0.25,0.4110688832367719,0.4351244907134305,0.45918009819008915
2,0.0,0.0,0.5766233766233766,0.005617977528089901,0.36363636363636365,0.3,0.2598039215686274,0.7735000000000001,0.24362458517662522,0.0,0.06944066333841914,0.9082872928176795,0.9111922292226016,0.0,0.9646799116997793,0.5,0.4104457087496338,0.5247786393423592,0.6391115699350846
3,0.0,0.0,0.7714285714285715,0.0,0.5454545454545454,0.6,0.0,0.694,0.6472355001440476,0.0,0.1619717328371323,0.9852820932134096,0.9365223082469782,0.0,0.9763071895424836,1.0,0.4762184055114747,0.515419039590855,0.5546196736702352
4,0.0,0.1,0.7714285714285715,0.0,0.5454545454545454,0.6,0.0,0.694,0.5473552091905436,0.0,0.25573811192369555,0.9934587080948487,0.9390860632726341,0.0,0.9836601307189542,1.0,0.4984306636885905,0.5180695716123093,0.537708479536028
5,0.0,0.0,0.7012987012987013,0.007575757575757569,0.9090909090909091,0.9,0.2892156862745098,0.7825000000000001,0.048578227179799205,0.0,0.09035227461868922,0.8803222094361335,0.8329296372892885,0.0,0.8770114942528735,1.0,0.4558964837702885,0.5237218898328585,0.5915472958954285
6,0.09999999999999998,0.4,0.9974025974025974,0.8823529411764706,0.45454545454545453,0.3,0.2598039215686274,0.7735000000000001,0.8364166073261894,0.0,0.3308433438990602,0.9966850828729282,0.9820441704000646,0.0009551098376313276,0.9867549668874173,0.75,0.4459258211844029,0.4545566416118594,0.4631874620393159
7,0.0,0.0,0.11428571428571432,0.0028328611898017497,0.8181818181818182,0.8,0.0,0.694,0.05448539165192451,0.0,0.09181089567140643,0.901880621422731,0.8833847834843432,0.0,0.946078431372549,1.0,0.5174535670330044,0.570377793247395,0.6233020194617858
8,0.0,0.0,0.7948051948051948,0.023255813953488413,0.9090909090909091,0.9,0.0,0.694,0.8158034454159866,0.0,0.17448965659825932,0.9918233851185609,0.9382696602440312,0.0,0.9910130718954249,1.0,0.5526450763771723,0.5801965192417922,0.607747962106412
9,0.0,0.0,0.935064935064935,0.0,0.7272727272727273,0.8,0.2892156862745098,0.7825000000000001,0.08019394550438608,0.0,0.13364427018633518,0.9390103567318757,0.87612745379453,0.0,0.9011494252873563,1.0,0.44602303603404375,0.5401992393605176,0.6343754426869915
10,0.0,0.0,0.5766233766233766,0.005617977528089901,0.36363636363636365,0.3,0.2598039215686274,0.7735000000000001,0.36633731896419636,0.0,0.1892225263328028,0.9756906077348066,0.96869749953194,0.0,0.9525386313465783,0.5,0.41746729448813813,0.47535996607833586,0.5332526376685336
11,0.0,0.0,0.5324675324675325,0.020467836257309968,0.45454545454545453,0.3,0.2598039215686274,0.7735000000000001,0.29411878650884454,0.0,0.1317561753711214,0.9303867403314917,0.9313321543020209,0.0,0.9370860927152318,0.75,0.42575899688909563,0.5069625602363342,0.5881661235835729
12,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.2892156862745098,0.7825000000000001,0.01493634329530652,0.0,0.039403907413257167,0.6513233601841197,0.6127421229215764,0.0,0.8747126436781609,1.0,0.45466592641507114,0.4614995635238417,0.4683332006326122
13,0.0,0.0,0.8675324675324676,0.020467836257309968,0.5454545454545454,0.3,0.2598039215686274,0.7735000000000001,0.13156440737209174,0.0,0.19261834436903402,0.9834254143646409,0.9657688706635184,0.0,0.8134657836644592,0.75,0.4401725267321614,0.4920148677969287,0.5438572088616961
14,0.0,0.0,0.8935064935064935,0.0,0.6363636363636364,0.7,0.2892156862745098,0.7825000000000001,0.9350497024001526,0.0,0.23935763059454718,0.9850402761795167,0.9675539630952565,0.0,0.9862068965517241,1.0,0.4457604221692561,0.4539801566965053,0.46219989122375454
15,0.19999999999999996,0.4,0.948051948051948,0.06666666666666665,0.45454545454545453,0.4,0.0,0.694,0.6531942449198859,0.3333333333333333,0.2685484518380782,0.9983646770237122,0.9868345894708863,0.0045045045045045045,0.9975490196078431,0.75,0.4634339483531394,0.46698702003647824,0.4705400917198171
16,0.0,0.0,0.8857142857142857,0.0,0.7272727272727273,0.8,0.0,0.694,0.07635230846897012,0.0,0.07581232406514682,0.928045789043336,0.8830959700080475,0.0,0.9493464052287581,1.0,0.5303400166033087,0.5711455879621314,0.6119511593209541
17,0.0,0.0,0.5324675324675325,0.020467836257309968,0.45454545454545453,0.3,0.2598039215686274,0.7735000000000001,0.10966610225158108,0.0,0.16346279032865907,0.9038674033149171,0.9007331510927161,0.0,0.9403973509933775,0.5,0.41409902326520504,0.524076874649046,0.6340547260328869
18,0.0,0.0,0.7012987012987013,0.007575757575757569,0.9090909090909091,0.9,0.2892156862745098,0.7825000000000001,0.03056005027903641,0.0,0.0480237554173788,0.7951668584579977,0.7455960373349115,0.0,0.8827586206896552,0.5,0.44250709207987277,0.5008056113845436,0.5591041306892145
19,0.0,0.0,0.4571428571428572,0.0,0.6363636363636364,0.7,0.0,0.694,0.15898229485064802,0.0,0.31265872985543053,0.9877350776778414,0.9606810231977687,0.0,0.9632352941176471,1.0,0.5043673352558625,0.5487236079442431,0.5930798806326237
20,0.0,0.0,0.11428571428571432,0.0028328611898017497,0.8181818181818182,0.8,0.0,0.694,0.05558991122082524,0.0,0.06416986558999693,0.8871627146361406,0.882718053951636,0.0,0.9370915032679739,1.0,0.5102505565104181,0.5371224680014909,0.5639943794925637
21,0.0,0.5,0.9038961038961039,0.0,0.6363636363636364,0.7,0.0,0.694,0.5135222006925019,0.0,0.31294549765056845,0.9991823385118561,0.9799279853951302,0.0016891891891891893,0.9893790849673203,0.75,0.4270244381045078,0.4870834047432129,0.547142371381918
22,0.0,0.0,0.8181818181818181,0.0,0.8181818181818182,0.9,0.2892156862745098,0.7825000000000001,0.18931966394669164,0.0,0.16545697017767969,0.9792865362485615,0.9467927473225937,0.0,0.9827586206896551,1.0,0.5627100822367882,0.5922647136340493,0.6218193450313105
23,0.0,0.0,0.11428571428571432,0.0028328611898017497,0.8181818181818182,0.8,0.0,0.694,0.07246264809686664,0.0,0.14370398541759333,0.9697465249386754,0.9313919609955659,0.0,0.954248366013072,1.0,0.5553059675063357,0.5915379728437793,0.627769978181223
24,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.2892156862745098,0.7825000000000001,0.2340273201230954,0.0,0.08229039561498919,0.9850402761795167,0.9677100383911739,0.0,0.9747126436781609,1.0,0.45376938834337094,0.46164490311982853,0.4695204178962861
25,0.0,0.0,0.8857142857142857,0.0,0.7272727272727273,0.8,0.0,0.694,0.1518923507035661,0.0,0.11786031564268196,0.9730171708912511,0.9226724459526712,0.0,0.9656862745098039,1.0,0.5162184576138772,0.5518206332436308,0.5874228088733844
26,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.2892156862745098,0.7825000000000001,0.018572128377834063,0.0,0.028846496152178713,0.7261219792865363,0.7133083324497085,0.0,0.8402298850574712,1.0,0.4828432055131808,0.49162251058817763,0.5004018156631745
27,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.2892156862745098,0.7825000000000001,0.02970462215438935,0.0,0.18012121028720118,0.9436133486766398,0.9055288965160296,0.0,0.8149425287356322,1.0,0.5076157975967507,0.5324298706055328,0.557243943614315
