,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,y
0,0.0,0.4,0.0,0.0,0.11764705882352941,0.2222222222222222,0.0,0.6567656765676567,0.1589840304861807,0.0,0.0,0.9411764705882353,0.962962962962963,0.0,0.8653846153846154,0.3333333333333333,0.6666666666666666,0.7080103359173128,0.7906976744186047,1
1,0.0,0.0,0.0,0.0,0.11764705882352941,0.2222222222222222,0.0,0.6567656765676567,0.15902143430421334,0.0,0.0,0.7058823529411764,0.6107784431137725,0.0,0.8461538461538461,0.3333333333333333,0.6666666666666666,0.7000835421888053,0.7669172932330827,1
2,0.25,0.2,0.7692307692307692,0.19999999999999996,0.29411764705882354,0.2222222222222222,0.0,0.6567656765676567,0.20955095063692786,0.5,0.0,0.9803921568627451,0.9939024390243902,0.02040816326530612,0.9423076923076923,0.3333333333333333,0.6666666666666666,0.6962962962962962,0.7555555555555555,1
3,0.19999999999999996,0.2,0.9230769230769231,0.19999999999999996,0.4117647058823529,0.2222222222222222,0.0,0.6567656765676567,0.20708668748305947,0.6666666666666666,0.0,0.9803921568627451,0.9932432432432432,0.02040816326530612,0.9807692307692307,0.3333333333333333,0.6666666666666666,0.7745415318230853,0.9902912621359223,1
4,0.7142857142857143,0.8,0.9230769230769231,0.0,0.29411764705882354,0.5555555555555556,0.0,0.6567656765676567,0.631619085009676,1.0,0.0,0.9803921568627451,0.975609756097561,0.08163265306122448,0.9807692307692307,0.3333333333333333,0.6666666666666666,0.6757369614512472,0.6938775510204082,1
5,0.0,0.0,0.0,0.0,0.11764705882352941,0.2222222222222222,0.0,0.6567656765676567,0.15902256476634014,0.0,0.0,0.803921568627451,0.6097560975609756,0.0,0.8461538461538461,0.3333333333333333,0.6666666666666666,0.7121609798775154,0.8031496062992126,1
6,0.5833333333333333,1.0,0.46153846153846156,0.6486486486486487,0.6470588235294118,1.0,0.0,0.6567656765676567,0.6191110071161334,0.0,0.0,1.0,1.0,0.10204081632653061,1.0,0.3333333333333333,0.6666666666666666,0.7080103359173128,0.7906976744186047,1
7,0.5555555555555556,0.8,0.7692307692307692,0.6486486486486487,0.7647058823529411,1.0,0.0,0.6567656765676567,0.6246148727772811,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.7453294001966567,0.9026548672566371,1
8,0.0,0.0,0.0,0.0,0.11764705882352941,0.2222222222222222,0.0,0.6567656765676567,0.15898419796676533,0.0,0.42307692307692313,0.9019607843137255,0.7457627118644068,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
9,0.0,0.0,0.0,0.0,0.11764705882352941,0.2222222222222222,0.0,0.6567656765676567,0.15902256476634014,0.0,0.0,0.803921568627451,0.6097560975609756,0.0,0.8461538461538461,0.3333333333333333,0.6666666666666666,0.7121609798775154,0.8031496062992126,1
10,0.4,0.4,0.8461538461538461,0.0,0.23529411764705882,0.4444444444444444,0.0,0.6567656765676567,0.6095041674450465,1.0,0.0,0.9803921568627451,0.9942857142857143,0.0,0.9615384615384616,0.3333333333333333,0.6666666666666666,0.6726323639075317,0.6845637583892616,1
11,0.6428571428571428,0.6,0.7692307692307692,0.6486486486486487,0.9411764705882353,1.0,0.0,0.6567656765676567,0.6262363564898008,0.0,0.0,1.0,1.0,0.04081632653061224,0.9807692307692307,0.3333333333333333,0.6666666666666666,0.7622014537902388,0.9532710280373833,1
12,0.6428571428571428,0.8,0.6923076923076923,0.6486486486486487,0.9411764705882353,1.0,0.0,0.6567656765676567,0.625721322801005,1.0,0.0,1.0,1.0,0.061224489795918366,0.9807692307692307,0.3333333333333333,0.6666666666666666,0.7563710499490316,0.9357798165137613,1
13,0.6666666666666667,0.6,0.8461538461538461,0.0,0.4117647058823529,0.7777777777777778,0.0,0.6567656765676567,0.6297837300017075,1.0,0.0,0.9607843137254902,0.9932432432432432,0.0,0.9615384615384616,0.3333333333333333,0.6666666666666666,0.7400966183574879,0.8869565217391304,1
14,0.33333333333333337,0.8,0.9230769230769231,0.0,0.47058823529411764,0.8888888888888888,0.05769230769230771,0.6765676567656765,0.3694486838925599,1.0,0.0,0.9791666666666666,0.9806451612903225,0.019230769230769232,0.9795918367346939,0.3333333333333333,0.6666666666666666,0.7254361799816346,0.8429752066115702,0
15,0.3571428571428571,0.4,0.9230769230769231,0.3513513513513513,0.8235294117647058,1.0,0.05769230769230771,0.6765676567656765,0.37481904937402843,0.5,0.0,0.9791666666666666,0.9929078014184397,0.0,0.9795918367346939,0.3333333333333333,0.6666666666666666,0.7507507507507508,0.9189189189189189,0
16,0.2857142857142857,0.2,0.6923076923076923,0.0,0.29411764705882354,0.5555555555555556,0.05769230769230771,0.6765676567656765,0.3683244393011985,0.0,0.0,0.9166666666666666,0.975609756097561,0.0,0.9591836734693877,0.3333333333333333,0.6666666666666666,0.689048760991207,0.7338129496402878,0
17,0.41666666666666663,0.2,0.46153846153846156,0.3513513513513513,0.6470588235294118,1.0,0.05769230769230771,0.6765676567656765,0.3808889928838666,0.0,0.0,0.9375,1.0,0.038461538461538464,1.0,0.3333333333333333,0.6666666666666666,0.7080103359173128,0.7906976744186047,0
