,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.0,0.0,0.9573785517873511,0.0641025641025641,0.3125,0.6,0.0,0.6666666666666666,0.010175737743152502,0.0,0.2043069729287127,0.9869956652217405,0.9442390475106458,0.0,0.9673333333333334,0.5,0.6391955438024526,0.7889388812726943,0.938682218742936
1,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009869495565836606,0.0,0.019663181298066434,0.31743914638212734,0.6220418257593014,0.0,0.6286666666666667,0.5,0.5981269735520083,0.6355104814656293,0.6728939893792503
2,0.0,0.0,0.9252978918423465,0.0068623713305375755,0.375,0.6,0.0,0.6666666666666666,0.009869614402461258,0.0,0.04587664762260035,0.7659219739913304,0.722110468243146,0.0,0.8763333333333333,0.5,0.5107179781234321,0.6981876790850544,0.8856573800466767
3,0.0,0.0,0.9573785517873511,0.0641025641025641,0.3125,0.6,0.0,0.6666666666666666,0.010153972104906095,0.0,0.0321872638793993,0.9893297765921975,0.9424474398018375,0.0,0.7733333333333333,0.5,0.6252835385936344,0.7687692067897237,0.912254874985813
4,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009887011052556627,0.0,0.025749676020740075,0.7792597532510837,0.8499138102018672,0.0,0.491,1.0,0.6756462750000584,0.7318105947718023,0.7879749145435463
5,0.0,0.0,0.9573785517873511,0.0641025641025641,0.3125,0.6,0.0,0.6666666666666666,0.009872294056766373,0.0,0.027381599581838056,0.8759586528842948,0.7752991029323952,0.0,0.8933333333333333,0.5,0.5258163650828231,0.7513036380427878,0.9767909110027523
6,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009871119383414007,0.0,0.019399636999249403,0.4518172724241414,0.7152998379845905,0.0,0.5346666666666666,0.5,0.6616236914591731,0.6796311092986831,0.6976385271381932
7,0.0,0.0,0.9252978918423465,0.0068623713305375755,0.375,0.6,0.0,0.6666666666666666,0.00988662860884948,0.0,0.07759026200938024,0.9116372124041348,0.8767627589480175,0.0,0.7426666666666666,0.5,0.5958920618084417,0.7694863681052,0.9430806744019583
8,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009870027069852627,0.0,0.012625583900842674,0.4034678226075359,0.6762260654323538,0.0,0.5876666666666667,0.5,0.6148384987196991,0.6658467560305477,0.7168550133413961
9,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009955779855505886,0.0,0.048986159721434386,0.792597532510837,0.8438889025178186,0.0,0.491,1.0,0.7462718378233161,0.7618649702898264,0.7774581027563365
10,0.0,0.0,0.0,0.0068623713305375755,0.3125,0.6,0.0,0.6666666666666666,0.009883781368923317,0.0,0.019052903609552807,0.8569523174391463,0.807003502235175,0.0,0.7213333333333334,0.5,0.6124560080566717,0.7389895080444928,0.8655230080323139
