,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.17741935483870974,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.5765133831938276,0.0,0.23583045307286754,0.9956652217405801,0.9713995465653295,0.0,0.995,1.0,0.9394913305820594,0.9607273951541353,0.9819634597262112
1,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.5002427487690194,0.0,0.05230231124042384,0.980326775591864,0.9502135327722251,0.0,0.9006666666666667,1.0,0.7393880152739893,0.8406970092278638,0.9420060031817384
2,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.47897324083673,0.0,0.022997414998636057,0.8389463154384795,0.8665793377147706,0.0,0.8096666666666666,1.0,0.7431858665195148,0.7885241635508002,0.8338624605820856
3,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.5174043534405016,0.0,0.058393879935512705,0.9103034344781594,0.898593276632941,0.0,0.8476666666666667,1.0,0.7767906582695027,0.8279447501857311,0.8790988421019595
4,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.5508444183160583,0.0,0.06466333874031382,0.9693231077025675,0.9299531743041569,0.0,0.9410000000000001,1.0,0.8528494159062305,0.891992833206881,0.9311362505075316
5,0.0,0.0,0.8365577051367579,0.0,0.5,0.5,0.0,0.6666666666666666,0.4168447490883922,0.0,0.051262656139840046,0.8449483161053685,0.8525523888906342,0.0,0.8546666666666667,1.0,0.6893215369321908,0.7520491355098018,0.8147767340874127
6,0.0,0.0,0.8365577051367579,0.0,0.5,0.5,0.0,0.6666666666666666,0.4276400787870016,0.0,0.042429423722381454,0.9256418806268756,0.8976121531771852,0.0,0.8633333333333333,1.0,0.6854679522601205,0.7761135322613701,0.8667591122626197
7,0.4568965517241379,0.6,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.4905577575048976,0.3333333333333333,0.37417263155845704,0.9996665555185061,0.9930874532125098,0.005333333333333333,0.981,1.0,0.7225933828175372,0.8582744339889183,0.9939554851602995
8,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.5546009819631679,0.0,0.11594261425762042,0.9669889963321107,0.9273983703403612,0.0,0.9366666666666666,1.0,0.8497654916326695,0.8857939716903194,0.9218224517479692
9,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.536784268518187,0.0,0.02865123954715676,0.9293097699233077,0.8995370940884706,0.0,0.8913333333333333,1.0,0.8164387544526548,0.8579016429850517,0.8993645315174484
10,0.0,0.0,0.2274849899933289,0.0,0.75,0.75,0.0,0.6666666666666666,0.4955479473222434,0.0,0.006081044914938438,0.8616205401800601,0.8785550251343056,0.0,0.802,1.0,0.7424674033188974,0.8017811409377569,0.8610948785566164
