,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.01933719768457831,0.0,0.08229321125363731,0.8642880960320107,0.8329067664190238,0.0,0.8953333333333333,0.5,0.49461373575873785,0.5890658331082125,0.683517930457687
1,0.0,0.0,0.927536231884058,0.0,0.10256410256410256,0.6666666666666666,0.0,0.6666666666666666,0.01933738931360729,0.0,0.08315609982208483,0.9439813271090364,0.9142658490163121,0.0,0.9093333333333333,0.5,0.5643983646962083,0.6451531830738026,0.7259080014513969
2,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.019337197684577423,0.0,0.05391560932989248,0.8296098699566522,0.7526289076931738,0.0,0.9483333333333334,0.0,0.385457697986588,0.5198705768416086,0.6542834556966293
3,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.019337197684577423,0.0,0.009461388114674563,0.8389463154384795,0.8050922123370756,0.0,0.913,0.0,0.47616879177492977,0.5579665551795181,0.6397643185841065
4,0.7712418300653595,0.9,0.9985507246376811,0.7104247104247104,0.48717948717948717,0.8333333333333334,0.0,0.6666666666666666,0.8377496210334838,1.0,0.5625577654180709,1.0,0.9969971468579726,0.0006666666666666666,1.0,1.0,0.8194006841446305,0.835888046853829,0.8523754095630274
5,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.019337197684577423,0.0,0.021919348550135553,0.7722574191397132,0.7200112593866119,0.0,0.9536666666666667,0.0,0.41106523225192404,0.46645099038711,0.521836748522296
6,0.5297297297297296,0.6,0.9971014492753624,0.7298578199052133,0.3333333333333333,1.0,0.0,0.6666666666666666,0.5358155508247553,0.6666666666666666,0.5852094299982502,1.0,0.9961871178997489,0.0006666666666666666,1.0,1.0,0.7630242926352866,0.7834986902278454,0.8039730878204042
7,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.01933719768518538,0.0,0.05976322129501166,0.8486162054018006,0.837525399138559,0.0,0.919,0.0,0.5587145474988974,0.5729821090097822,0.587249670520667
8,0.038461538461538436,0.0,0.6159420289855073,0.0,0.10256410256410256,0.6666666666666666,0.0,0.6666666666666666,0.019670391195758974,0.0,0.10511309122099644,0.9883294431477159,0.9651481594273662,0.0,0.896,0.5,0.6093202517368691,0.7408408063498815,0.8723613609628937
9,0.1428571428571428,0.1,0.9666666666666667,0.04923076923076919,0.20512820512820512,0.6666666666666666,0.0,0.6666666666666666,0.11110214047638511,1.0,0.5455050396910561,1.0,0.9933224900472757,0.0,0.9993333333333333,1.0,0.7480891647264633,0.8706804265827581,0.993271688439053
10,0.0,0.0,0.0,0.005938242280285055,0.10256410256410256,0.5,0.0,0.6666666666666666,0.01933719768476405,0.0,0.01848245132786741,0.8486162054018006,0.8029352762653008,0.0,0.917,0.0,0.5715145750328233,0.5776542201214245,0.5837938652100256
11,0.0,0.0,0.11159420289855071,0.01575630252100846,0.10256410256410256,0.3333333333333333,0.0,0.6666666666666666,0.019345792024308972,0.0,0.06608447735422673,0.9706568856285428,0.9403432569294952,0.0,0.9033333333333333,0.5,0.6443662640340547,0.7119054644155478,0.779444664797041
