,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.0,0.0,0.7592267135325131,0.0,0.14814814814814814,0.3333333333333333,0.0,0.8,0.21367008932918552,0.0,0.023917905403097905,0.8738738738738738,0.9339511703792038,0.0,0.879,0.6666666666666666,0.2874927809077576,0.3748312881395361,0.4621697953713146
1,0.0,0.1,0.9332161687170475,0.036363636363636376,0.3333333333333333,0.5833333333333334,0.0,0.8,0.06543537997796367,0.0,0.47059093359029636,0.998998998998999,0.9918726588523445,0.0,0.931,0.6666666666666666,0.37689796516005586,0.4003670630657671,0.4238361609714783
2,0.0,0.0,0.6467486818980668,0.040609137055837574,0.25925925925925924,0.4166666666666667,0.0,0.8,0.07463068282388202,0.0,0.09682457827981605,0.8758758758758759,0.9183432642485556,0.0,0.922,0.8333333333333334,0.3903782110966239,0.3953161719656395,0.40025413283465516
3,0.0,0.0,0.9613356766256591,0.10232558139534886,0.4444444444444444,0.4166666666666667,0.0,0.8,0.15215099864086273,0.0,0.07286231568895685,0.983983983983984,0.9869400528560959,0.0,0.985,1.0,0.3864589182696972,0.38873842768353917,0.3910179370973812
4,0.0,0.0,0.6467486818980668,0.040609137055837574,0.25925925925925924,0.4166666666666667,0.0,0.8,0.0701187338916528,0.0,0.047805701036177095,0.8458458458458459,0.9146011673384988,0.0,0.923,0.8333333333333334,0.3955079208216472,0.39739092739206827,0.3992739339624894
5,0.0,0.0,0.6660808435852372,0.01935483870967747,0.25925925925925924,0.3333333333333333,0.0,0.8,0.3962506397492275,0.0,0.061289278016551596,0.9329329329329329,0.9721828317120401,0.0,0.914,0.6666666666666666,0.33719501211803776,0.3940102172234833,0.45082542232892875
6,0.11111111111111116,0.1,0.9771528998242531,0.040609137055837574,0.37037037037037035,0.4166666666666667,0.0,0.8,0.22207975287074067,0.0,0.11973655462667754,0.995995995995996,0.9863706466336916,0.0,0.995,1.0,0.4418661279471518,0.446785955544134,0.45170578314111615
7,0.0,0.0,0.5922671353251319,0.0267379679144385,0.25925925925925924,0.3333333333333333,0.0,0.8,0.07952260875644895,0.0,0.09061246215544982,0.9529529529529529,0.9195983211287091,0.0,0.878,0.8333333333333334,0.3779609018588821,0.4147213499970115,0.4514817981351409
8,0.0,0.0,0.9666080843585237,0.0,0.18518518518518517,0.4166666666666667,0.0,0.8,0.057251318319228695,0.0,0.06618069651907388,0.8248248248248249,0.7086798618391936,0.0,0.928,0.16666666666666666,0.2615608996442851,0.28688469664492744,0.31220849364556985
9,0.5,0.8,0.9982425307557118,0.8300653594771241,0.4444444444444444,0.4166666666666667,0.0,0.8,0.8844909462275862,1.0,0.6202024903941976,1.0,0.9940344787439329,0.002,1.0,1.0,0.43843663778968295,0.4484200534956666,0.45840346920165026
10,0.0,0.0,0.8892794376098418,0.10232558139534886,0.3333333333333333,0.4166666666666667,0.0,0.8,0.14182317442402803,0.0,0.11578583070265602,0.954954954954955,0.9764577976411317,0.0,0.974,1.0,0.3767633396887093,0.39552083751938827,0.41427833535006725
11,0.16666666666666663,0.2,0.9332161687170475,0.036363636363636376,0.3333333333333333,0.5833333333333334,0.0,0.8,0.06624435142403995,0.0,0.32590660141785843,0.994994994994995,0.9817336635606914,0.0,0.983,0.6666666666666666,0.36513343040849255,0.3897727354766958,0.414412040544899
12,0.7142857142857143,0.6,0.9982425307557118,0.8300653594771241,0.4074074074074074,0.4166666666666667,0.0,0.8,0.8053692949894407,0.5,0.43797423774923017,0.998998998998999,0.9908399673587376,0.0006666666666666666,1.0,1.0,0.43534353626097344,0.4485442230146889,0.4617449097684044
13,0.0,0.0,0.0,0.012618296529968487,0.25925925925925924,0.5,0.0,0.8,0.06879296138058955,0.0,0.029070210921230077,0.9159159159159159,0.9161755189569243,0.0,0.812,0.8333333333333334,0.3704789395537371,0.40210114757654003,0.4337233555993429
14,0.0,0.0,0.0,0.012618296529968487,0.25925925925925924,0.5,0.0,0.8,0.08617981013806247,0.0,0.03965740415306995,0.7187187187187187,0.8272675817385108,0.0,0.71,0.6666666666666666,0.32888474263790585,0.3939060381300074,0.45892733362210897
15,0.5,0.4,1.0,0.1923076923076923,0.5185185185185185,0.8333333333333334,0.0,0.8,0.9213544170212805,1.0,0.6055854019323907,1.0,0.9973050795730579,0.0006666666666666666,1.0,0.8333333333333334,0.3528360175185725,0.3951137467231548,0.4373914759277371
16,0.0,0.0,0.0,0.012618296529968487,0.25925925925925924,0.5,0.0,0.8,0.06193010795815079,0.0,0.010536685234372234,0.6486486486486487,0.7741366952278631,0.0,0.742,0.6666666666666666,0.2979115591869181,0.34480767230312415,0.3917037854193302
17,0.0,0.0,0.5922671353251319,0.0267379679144385,0.25925925925925924,0.3333333333333333,0.0,0.8,0.08987429218987675,0.0,0.10904233009464781,0.943943943943944,0.9143671312550681,0.0,0.9359999999999999,0.8333333333333334,0.3725873547747804,0.4284438612422788,0.4843003677097772
18,0.25,0.2,0.9876977152899824,0.09999999999999998,0.4444444444444444,0.5,0.0,0.8,0.2216224812250263,0.3333333333333333,0.5919050214717992,1.0,0.988622134702274,0.0003333333333333333,0.997,0.8333333333333334,0.4009658178633195,0.4316136365903671,0.46226145531741475
19,0.0,0.0,0.9068541300527241,0.01449275362318836,0.2222222222222222,0.4166666666666667,0.0,0.8,0.34547068131672914,0.0,0.0850140501154858,0.9719719719719719,0.9816043275867083,0.0,0.9319999999999999,0.6666666666666666,0.3676081652375795,0.40407229204836304,0.4405364188591466
20,0.0,0.1,0.9736379613356766,0.16993464052287577,0.4444444444444444,0.4166666666666667,0.0,0.8,0.11235686644757681,0.0,0.33575526757365226,0.991991991991992,0.9752243765957933,0.0,0.994,1.0,0.43655946929981154,0.46316002932281647,0.4897605893458214
21,0.0,0.0,0.984182776801406,0.0,0.25925925925925924,0.5833333333333334,0.0,0.8,0.4515523742558034,0.0,0.20850880378719072,0.986986986986987,0.9607789751854613,0.0,0.982,0.8333333333333334,0.3624303798056509,0.4013330965989712,0.4402358133922915
22,0.0,0.0,0.9543057996485061,0.040609137055837574,0.5185185185185185,0.4166666666666667,0.0,0.8,0.07614925892790331,0.0,0.14446816519823313,0.987987987987988,0.9744476265624934,0.0,0.989,1.0,0.4143689582771904,0.4311643357529004,0.44795971322861045
23,0.33333333333333337,0.1,0.984182776801406,0.09999999999999998,0.2962962962962963,0.5,0.0,0.8,0.2951554899778387,1.0,0.5226786028446037,1.0,0.9868573667210612,0.0,0.999,1.0,0.4472718018374094,0.45216745915173306,0.4570631164660568
24,0.0,0.0,0.9138840070298769,0.040609137055837574,0.37037037037037035,0.4166666666666667,0.0,0.8,0.06581634607149145,0.0,0.12435462473861025,0.9089089089089089,0.9368943638522319,0.0,0.929,1.0,0.39313355219733354,0.4127072541584588,0.4322809561195841
25,0.0,0.0,0.9068541300527241,0.01449275362318836,0.2222222222222222,0.4166666666666667,0.0,0.8,0.3126478858603685,0.0,0.15654850611132254,0.953953953953954,0.9809555046383708,0.0,0.927,0.6666666666666666,0.36735032055359856,0.4031787491243789,0.4390071776951592
26,0.0,0.2,0.9947275922671354,0.10232558139534886,0.37037037037037035,0.4166666666666667,0.0,0.8,0.1832346569568863,0.0,0.3688979183655059,0.997997997997998,0.9917633689006093,0.0,0.993,0.8333333333333334,0.3757994837018888,0.40036038545483327,0.4249212872077777
27,0.36363636363636365,0.2,0.9964850615114236,0.2870370370370371,0.5555555555555556,0.5,0.0,0.8,0.16151643093642304,0.0,0.32445413423333447,0.996996996996997,0.9858171651080596,0.0,0.998,1.0,0.4321588035569522,0.46086115281576473,0.4895635020745773
