,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,y
0,0.6666666666666667,0.8,0.9333333333333333,0.6780487804878048,0.8888888888888888,0.5,0.275,0.7198067632850241,0.556213739135037,1.0,0.6021861381140118,1.0,0.9143911665324604,0.015,1.0,0.8333333333333334,0.6666666666666666,0.8289340775822237,0.9371980676328503,0
1,0.5,0.2,0.4,0.3219512195121951,0.4444444444444444,0.5,0.0,0.6135265700483091,0.3589048907888379,0.5,0.5045736262128562,1.0,0.9125397170675656,0.006896551724137931,0.99,0.8333333333333334,0.6666666666666666,0.8347997677973158,0.98989898989899,1
2,0.4,0.6,0.7666666666666666,0.3219512195121951,0.7777777777777778,0.5,0.0,0.6135265700483091,0.42920970866590535,0.0,0.44364887392148544,0.9899497487437185,0.8748997732609886,0.0,0.995,0.8333333333333334,0.6666666666666666,0.7754329027897974,0.8936170212765957,1
3,0.7,0.4,1.0,0.3219512195121951,1.0,0.5,0.0,0.6135265700483091,0.4825454611886486,1.0,0.5166571150748274,1.0,0.9168296112613908,0.006896551724137931,0.995,0.8333333333333334,0.6666666666666666,0.8138536911446139,0.9282296650717704,1
4,0.5,0.4,0.8333333333333334,0.31666666666666665,1.0,1.0,0.0,0.6135265700483091,0.4287399660578781,1.0,0.5036980274640512,1.0,0.9089048187673967,0.006896551724137931,1.0,0.8333333333333334,0.6666666666666666,0.7074691436976802,0.7607843137254904,1
5,0.4117647058823529,0.2,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5448976458260262,0.25,0.5268538402480001,1.0,0.9688331858835302,0.005,0.9724137931034482,1.0,0.6689536878216124,0.7690380088869636,0.9767441860465117,0
6,0.4117647058823529,0.0,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5607169197381361,0.0,0.36747299755282425,0.9652777777777778,0.9290648204531406,0.005,0.9862068965517241,1.0,0.6735751295336788,0.7657718851124226,0.9767441860465117,0
7,0.46153846153846156,0.8,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5321050400960161,1.0,0.5269319593895654,1.0,0.9484501430985238,0.01,0.993103448275862,0.8333333333333334,0.6643952299829642,0.7480459863758727,0.8571428571428571,0
8,0.4117647058823529,0.2,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5296826932140964,0.0,0.43134030467099405,0.9791666666666666,0.9386477282346405,0.005,0.9862068965517241,0.8333333333333334,0.6598984771573604,0.766961797117681,0.9333333333333333,0
9,0.6,1.0,0.9666666666666667,0.6833333333333333,1.0,1.0,0.275,0.7198067632850241,0.5612797877470342,1.0,0.6903223296036867,1.0,0.9592997427661963,0.02,1.0,1.0,0.6813186813186813,0.7703763907457403,0.9767441860465117,0
10,0.33333333333333337,0.6,0.9666666666666667,0.6833333333333333,1.0,1.0,0.275,0.7198067632850241,0.6198151778534058,0.6666666666666666,0.5412053170323682,1.0,0.9389790321940406,0.01,0.9862068965517241,1.0,0.6830122591943958,0.7331531460984215,0.8049792531120332,0
11,0.41666666666666663,0.4,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5416890098959275,0.25,0.34382434330041356,0.9791666666666666,0.9374511653350894,0.01,0.9655172413793104,1.0,0.6857142857142856,0.7866693375241045,0.9194312796208529,0
12,0.5,0.4,0.0,0.25,0.5555555555555556,1.0,0.275,0.7198067632850241,0.5293627478545483,0.3333333333333333,0.4076902143561143,0.9791666666666666,0.9244158881341459,0.01,0.9793103448275862,1.0,0.6735751295336788,0.7507484266971304,0.8398268398268398,0
